Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bulk carrier,2683,1819,254175.2,456429.7,2010.1,2010.2,2010.7,2010.6,1988.3,2505.2,2521.0,2525.6,198.0,254.4,366.3,366.1,9.0,12.9,14.4,14.5,19744.8,19516.8,228.1,1526781.8,1509155.6,17626.2,1556096.0,1538131.3,17964.7
Oil tanker,814,538,83505.2,151619.5,2008.8,2008.9,2009.7,2009.7,1254.4,2098.6,1994.8,1976.0,144.0,220.3,361.1,359.1,12.0,22.4,19.4,19.2,8249.3,7209.6,1039.8,636738.9,556810.4,79928.5,648964.3,567501.2,81463.1
Chemical tanker,751,545,31295.2,51479.5,2009.1,2009.3,2010.3,2010.3,1101.7,1998.2,2105.5,2125.1,125.0,205.5,355.8,357.3,10.0,20.0,20.1,19.8,4645.2,4242.2,403.0,358598.4,327784.1,30814.3,365483.5,334077.6,31405.9
General cargo,745,488,12471.3,17796.6,2006.8,2006.7,2007.9,2008.0,1317.3,1565.1,1754.3,1743.9,134.0,160.9,263.7,262.3,6.0,12.3,13.5,13.0,2078.4,2036.4,42.0,159642.7,156466.8,3176.0,162707.9,159470.9,3236.9
Liquefied gas tanker,360,217,50633.1,45772.2,2009.7,2009.7,2010.2,2010.4,1436.0,2162.2,2435.5,2432.8,119.5,181.4,316.2,319.0,11.0,16.5,14.8,14.8,5632.7,5412.7,219.9,402596.8,385818.2,16778.7,410326.7,393225.9,17100.8
Cruise,219,74,8514.0,812.3,1998.3,1997.3,2003.4,2001.9,336.8,457.9,548.5,527.6,24.0,31.9,48.1,47.5,8.0,7.6,6.9,7.0,1748.1,1608.8,139.3,135163.7,124384.9,10778.8,137758.8,126773.1,10985.7
Container,163,114,4847.1,5844.8,2004.4,2004.9,2007.3,2007.2,492.5,1055.0,1276.1,1262.1,46.0,92.8,182.8,181.5,8.0,26.1,20.5,20.8,687.0,608.9,78.1,53017.0,47026.2,5990.8,54034.9,47929.1,6105.8
Refrigerated bulk,85,56,1660.8,1829.7,1995.2,1994.4,1994.0,1993.9,1860.6,2166.8,2139.1,2140.0,134.0,209.4,316.7,317.8,9.0,10.5,11.1,11.1,761.3,737.8,23.5,58024.3,56256.1,1768.1,59138.3,57336.2,1802.1
Service - tug,30,25,80.7,71.7,2006.1,2004.9,2004.3,2004.5,1114.1,1563.0,1549.2,1579.6,213.0,399.2,479.2,475.0,40.5,214.0,268.4,260.3,87.7,82.6,5.2,6598.9,6209.8,389.1,6725.6,6329.1,396.6
Offshore,28,23,773.0,688.1,2007.2,2007.4,2009.3,2009.0,1100.1,1433.0,2051.6,1991.0,147.0,302.3,1112.4,566.1,14.0,67.5,27.0,33.2,160.0,154.2,5.8,12164.7,11730.9,433.8,12398.3,11956.1,442.2
Ferry-RoPax,26,10,1003.9,276.8,1996.2,1999.2,1997.1,1996.9,1945.8,1251.2,2741.2,2806.7,239.0,115.4,807.3,824.7,6.5,137.6,24.2,15.2,253.5,230.6,23.0,19367.1,17634.7,1732.4,19738.9,17973.3,1765.7
Ro-Ro,24,18,837.5,441.0,2001.5,2003.4,2005.4,2004.3,1145.9,1312.9,1533.9,1470.3,87.0,141.8,270.8,230.5,10.0,106.3,96.8,98.1,177.7,149.0,28.7,13686.4,11462.4,2224.0,13949.2,11682.5,2266.7
Service - other,17,17,423.8,334.4,2004.2,2004.2,2007.8,2007.8,1915.5,2912.5,3146.7,3021.2,301.0,512.4,740.1,696.7,21.0,88.9,54.6,34.1,151.0,148.4,2.7,11520.5,11319.0,201.6,11741.7,11536.3,205.5
Vehicle,11,9,1134.4,548.1,1998.6,1998.6,1997.6,1996.6,1312.2,2266.9,2431.0,2646.6,97.0,174.1,338.7,353.5,9.0,10.5,11.2,12.1,85.5,84.3,1.3,6610.9,6512.0,98.9,6737.8,6637.0,100.8
Miscellaneous - fishing,4,4,10.5,4.5,2007.5,2007.5,2017.9,2017.9,1392.3,1160.7,1393.6,1470.9,150.0,146.0,193.1,203.5,63.5,49.8,65.2,65.0,4.4,4.1,0.3,330.9,307.2,23.7,337.3,313.1,24.2
Other liquids tankers,2,2,100.8,141.6,2015.0,2015.0,2015.0,2015.0,1806.1,1806.1,1805.2,1806.1,164.5,164.5,164.5,164.4,5.5,5.5,5.5,5.5,8.3,8.1,0.2,645.3,630.4,15.0,657.7,642.5,15.3
Yacht,1,1,1.0,0.1,2010.0,2010.0,2010.0,2010.0,1980.0,1980.0,1980.0,1980.0,340.0,340.0,340.0,340.0,680.0,680.0,680.0,680.0,1.2,1.2,0.0,86.8,86.8,0.0,88.5,88.5,0.0
Ferry-pax only,1,1,0.3,0.1,2012.0,2012.0,2012.0,2012.0,728.3,728.3,728.3,728.3,82.0,82.0,82.0,82.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,9.4,9.2,0.1,9.5,9.4,0.1
