Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pasadena,740,575,70619.5,100330.8,2009.6,2009.8,2011.5,2011.3,1937.9,3443.3,3877.3,3752.5,218.5,338.4,629.2,617.5,68.0,87.6,101.6,103.6,8452.0,7646.5,805.5,649713.3,589229.8,60483.4,662187.8,600543.1,61644.7
Galveston,728,365,77158.5,71264.7,2008.4,2009.5,2009.5,2010.8,1071.0,3244.2,1695.9,3323.7,81.0,312.4,387.5,596.3,19.0,79.0,52.2,85.4,10624.3,10070.7,553.6,814736.8,773170.6,41566.1,830379.7,788015.5,42364.2
Savannah,713,356,242185.2,268115.6,2008.5,2008.8,2009.8,2009.7,3948.1,4739.8,5737.9,5595.5,311.0,352.8,533.2,528.8,22.0,47.8,28.7,30.2,28820.1,28494.9,325.2,2225984.2,2201568.4,24415.8,2268723.1,2243838.5,24884.6
Tampa,686,238,32267.4,31261.3,2003.0,2007.0,2005.8,2009.2,936.7,2668.4,1144.3,2149.6,73.0,264.2,301.3,482.4,14.0,97.4,50.0,77.5,5305.2,4903.7,401.5,406035.8,375888.6,30147.2,413831.7,383105.7,30726.0
Meraux,628,473,60520.5,91397.8,2008.6,2009.8,2010.0,2010.9,1525.2,3405.8,2286.3,3521.2,159.0,328.7,488.0,557.7,41.0,86.8,89.3,101.2,7258.1,6674.4,583.7,557153.9,513327.8,43826.0,567851.2,523183.7,44667.5
Cape Canaveral,603,151,34612.3,17214.8,2002.9,2006.1,2007.1,2009.1,360.4,2735.9,730.3,1882.9,38.0,228.6,206.7,413.0,9.0,55.8,22.9,51.4,5412.7,4893.4,519.3,416069.1,377016.9,39052.2,424057.6,384255.6,39802.0
Tacoma,601,283,114497.7,115217.6,2004.0,2006.5,2007.2,2007.7,4354.8,3551.1,3891.5,4188.5,269.0,270.1,320.4,340.4,37.0,92.7,76.9,103.0,11791.1,11387.4,403.7,909743.5,879430.4,30313.1,927210.6,896315.5,30895.1
Bolivar,594,449,38318.0,55492.0,2008.9,2009.1,2009.8,2009.6,1655.6,2535.5,2651.3,2501.1,160.5,240.8,431.8,410.9,35.0,53.9,52.8,54.7,5194.8,4841.9,352.9,397533.6,371032.8,26500.9,405166.3,378156.6,27009.7
Corpus Christi,554,406,58478.3,99170.3,2009.0,2009.0,2009.5,2009.6,1732.3,3000.2,3213.9,3232.1,210.0,334.7,611.0,622.2,44.0,63.1,69.1,69.4,6417.8,5582.4,835.4,492850.3,430127.5,62722.8,502313.0,438385.9,63927.1
Jacksonville,553,149,41381.3,23042.4,1996.7,2001.6,2005.5,2006.4,1204.6,3931.0,3747.4,2576.1,119.0,282.9,482.9,390.8,30.0,43.1,26.7,38.9,4296.0,4101.6,194.3,315018.6,300427.3,14591.3,321067.0,306195.5,14871.5
Port Newark,479,233,129467.3,151684.7,2008.2,2008.2,2007.3,2007.3,3201.9,4147.3,4308.1,4271.2,194.0,274.0,425.7,426.0,29.0,38.8,39.2,39.9,15872.6,15510.2,362.4,1224375.9,1197165.2,27210.6,1247883.9,1220150.8,27733.1
New York,476,269,143939.5,150469.4,2009.4,2009.7,2012.1,2011.8,3240.2,4146.0,4351.9,5618.4,278.0,338.0,507.9,534.4,31.5,54.4,44.6,49.0,14895.6,14254.8,640.8,1147906.2,1099713.8,48192.4,1169946.0,1120828.3,49117.7
Rouge River,413,94,1446.7,2207.2,1982.6,1985.3,1985.2,1985.2,217.5,221.0,218.0,216.9,23.0,29.0,27.7,27.4,3.0,19.6,10.7,10.8,216.8,200.2,16.6,16270.4,15022.2,1248.3,16582.8,15310.6,1272.3
Freeport,394,252,46657.4,58642.8,2007.2,2009.0,2010.8,2010.7,1314.2,3219.1,3136.4,3157.0,108.0,281.2,596.6,606.9,42.5,76.6,70.7,74.7,4846.7,4388.6,458.1,372016.8,337621.5,34395.3,379159.5,344103.8,35055.7
Port Sulphur,388,352,39073.8,66850.6,2009.7,2009.8,2009.6,2009.7,1659.5,2954.1,3072.6,3346.1,170.5,282.4,499.9,516.3,38.0,82.3,64.5,65.4,3748.2,3472.3,275.9,288049.5,267329.1,20720.4,293580.1,272461.9,21118.2
Gloucester,382,160,35359.7,38618.6,2004.3,2005.9,2008.9,2009.2,1981.0,4069.8,2953.5,2793.4,123.0,322.7,390.7,374.4,33.5,59.5,41.9,50.3,4966.3,4737.3,229.0,380879.3,363685.4,17193.9,388192.1,370668.1,17524.0
Mobile,367,263,38445.2,60660.4,2007.2,2009.0,2010.6,2011.2,1674.2,3431.9,3203.1,3304.9,180.0,330.0,491.7,509.4,58.0,87.6,83.4,91.5,3556.4,3228.4,328.1,272991.5,248357.7,24633.8,278232.9,253126.2,25106.8
Lake Charles,365,277,26023.6,45534.8,2007.6,2008.4,2008.9,2008.9,1699.6,2229.8,2030.3,2045.2,206.0,286.8,422.9,428.9,53.0,75.7,80.3,80.4,3513.3,2893.4,619.9,268945.7,222404.2,46541.6,274109.5,226674.3,47435.1
Southwest Pass,346,327,39160.8,69132.1,2009.2,2009.4,2009.7,2009.8,1985.1,3115.0,3392.1,3511.1,217.0,308.1,541.1,550.9,20.0,50.2,55.5,55.0,3748.7,3551.4,197.2,288468.7,273659.0,14809.6,294007.3,278913.3,15094.0
St Rose,324,277,28215.8,49165.0,2010.4,2010.3,2011.2,2011.1,1720.3,2862.2,3062.6,3119.8,222.0,308.1,478.7,482.8,47.0,72.6,91.6,92.7,3159.6,2747.6,412.1,242287.1,211347.3,30939.9,246939.1,215405.2,31533.9
Duluth,322,76,2999.6,5309.7,1980.9,1985.7,1981.8,1980.9,343.5,428.0,404.8,396.8,30.0,41.8,49.5,47.5,16.0,24.4,19.6,19.0,415.7,387.7,28.0,31215.4,29113.6,2101.9,31814.7,29672.5,2142.2
Sault Ste Marie,318,128,1884.3,2965.0,1994.7,1997.4,1995.9,1995.5,239.5,343.1,292.9,289.7,24.0,46.6,41.0,39.5,1.0,5.7,6.1,5.9,244.1,235.4,8.7,18334.9,17678.0,656.8,18686.9,18017.4,669.4
Wilmington,317,179,23604.3,30373.9,2004.9,2006.4,2006.8,2007.7,2097.7,3828.0,3166.4,3349.0,220.0,348.5,383.1,427.1,42.0,66.4,62.9,69.2,3495.6,3316.5,179.1,268190.1,254744.5,13445.6,273339.3,259635.6,13703.7
Boston,315,120,25031.0,27439.9,2005.8,2008.3,2005.0,2006.1,873.1,2513.2,1987.1,2298.5,83.0,249.0,301.0,322.2,27.0,50.9,36.8,46.2,3787.8,3549.1,238.8,277335.7,259409.7,17926.0,282660.5,264390.4,18270.2
Miami,311,26,1502.2,2690.4,1989.9,1986.1,2005.2,2006.5,575.4,1071.1,2447.8,3489.7,60.0,128.2,1089.4,1168.3,28.0,274.1,56.4,53.9,220.1,181.6,38.5,16698.5,13807.1,2891.3,17019.1,14072.2,2946.8
Texas City,309,239,25729.3,45961.0,2009.0,2009.4,2010.3,2010.4,1331.3,2097.0,2843.6,2950.8,179.0,266.0,747.8,779.1,46.0,49.9,63.5,65.0,2988.1,2525.3,462.7,229038.1,194294.5,34743.6,233435.6,198025.0,35410.7
Thenard,303,121,51191.8,45974.9,2005.7,2006.7,2005.0,2006.7,4314.0,3639.0,3710.6,3331.5,292.0,312.0,321.4,329.2,18.0,37.4,39.7,49.9,5583.7,5397.9,185.8,430513.9,416562.4,13951.5,438779.8,424560.4,14219.4
Blount Island,294,151,32269.2,13791.3,2002.7,2005.1,2006.5,2006.1,1423.1,3273.4,2138.2,2624.0,105.5,240.9,339.0,350.8,11.0,28.5,20.3,32.0,2700.8,2560.5,140.3,207083.6,196566.9,10516.7,211059.6,200341.0,10718.6
Norfolk,272,155,44451.5,65519.1,2008.8,2009.6,2009.6,2010.1,3608.7,3285.3,3531.7,3597.8,254.5,509.1,468.1,528.9,35.5,81.1,58.5,67.1,5162.1,5035.3,126.8,396374.1,386851.1,9523.0,403984.5,394278.7,9705.8
Port Neches,269,201,50095.6,69699.7,2010.3,2010.3,2012.6,2012.2,2075.2,3706.6,3949.6,3454.6,333.0,393.5,663.0,627.1,50.0,57.5,62.5,62.8,5437.1,4786.4,650.7,417925.0,369071.8,48853.2,425949.1,376157.9,49791.2
Port Arthur,263,234,19431.5,32048.8,2008.8,2008.9,2008.7,2008.7,1671.9,2022.0,2112.8,2028.4,219.0,270.4,432.2,427.9,46.0,59.8,58.3,58.5,2717.1,2253.9,463.1,208289.2,173514.9,34774.3,212288.3,176846.4,35441.9
Charleston,262,151,32691.0,33733.8,2001.8,2005.5,2003.9,2005.3,1741.4,3268.8,2313.2,3052.9,148.0,284.8,312.2,357.9,13.0,33.6,24.6,26.3,4358.4,4130.6,227.8,334787.3,317596.6,17190.7,341215.2,323694.5,17520.8
Taft,250,216,30933.8,54925.3,2009.4,2009.7,2010.0,2009.9,2166.6,3524.9,3800.1,3873.4,246.5,354.9,593.4,599.4,75.0,95.0,105.3,105.7,2713.1,2476.5,236.7,208480.5,190709.7,17770.8,212483.4,194371.3,18112.0
Beaumont,242,181,15716.2,20414.8,2007.2,2008.6,2007.6,2006.9,1160.4,2387.5,2225.2,1956.4,156.5,252.9,404.3,380.7,60.0,71.8,65.3,67.6,2032.6,1748.6,284.0,155861.0,134540.9,21320.0,158853.5,137124.1,21729.4
Hueneme,231,96,31811.0,20465.3,2006.9,2005.7,2006.0,2006.2,2118.9,4830.0,3944.6,3405.5,127.0,338.8,384.7,370.3,25.0,22.3,21.0,24.6,3227.7,3107.1,120.6,248937.8,239882.3,9055.5,253717.4,244488.1,9229.3
Newport News,229,187,35389.5,66000.4,2011.1,2011.1,2011.7,2011.7,3554.0,3472.6,3617.9,3632.8,426.0,450.6,497.9,498.7,47.0,56.6,56.3,56.3,2335.5,2263.6,71.9,179536.9,174139.2,5397.7,182984.0,177482.7,5501.3
Ketchikan,226,32,4998.0,828.3,1987.6,1996.3,2002.3,2004.7,539.5,982.8,573.5,772.2,39.0,72.2,53.5,162.5,7.0,89.6,12.1,46.2,1113.8,1025.9,87.9,83664.7,77065.5,6599.2,85271.1,78545.2,6725.9
Longview,225,175,28993.9,51141.3,2010.2,2009.9,2010.2,2010.0,4705.8,4291.3,4249.4,4283.9,455.0,494.3,563.5,569.7,73.0,104.0,99.8,96.8,2376.4,2289.6,86.9,183051.6,176529.4,6522.1,186566.2,179918.8,6647.4
Violet,224,203,17536.4,30092.8,2009.3,2009.9,2010.5,2010.6,1540.6,2743.0,2843.0,3030.3,164.5,266.3,438.9,451.5,40.5,64.8,82.8,83.7,1709.2,1601.4,107.7,131308.0,123220.4,8087.6,133829.1,125586.3,8242.9
Portland Me,221,62,3890.4,5424.9,2007.6,2009.1,2010.3,2010.7,379.9,1560.4,982.0,1157.2,26.0,138.7,194.1,214.0,24.0,36.6,38.4,42.4,688.4,583.1,105.3,52139.8,44232.5,7907.4,53140.9,45081.7,8059.2
Elizabethport,219,101,42992.9,48721.3,2007.1,2006.6,2007.0,2007.0,3346.3,3638.8,3897.1,3811.2,225.0,251.5,338.7,341.5,19.0,33.4,37.0,37.5,5296.8,5177.0,119.8,408725.3,399730.5,8994.8,416572.8,407405.3,9167.5
Honolulu,215,133,18286.0,17201.4,2005.4,2004.4,2006.6,2007.5,3734.1,4443.0,3873.5,4581.2,319.0,444.3,407.5,548.7,26.0,90.2,34.9,44.2,2656.6,2544.3,112.2,204142.2,195714.3,8427.9,208061.7,199472.0,8589.7
Sabine Pass,213,110,138532.8,114733.5,2013.8,2012.6,2014.6,2014.4,4971.8,5696.6,6127.3,5998.2,391.0,450.6,642.8,639.3,28.0,35.9,46.1,47.0,13019.2,12612.4,406.9,800329.7,771556.8,28773.0,815696.1,786370.7,29325.4
Detroit,212,101,780.9,1153.3,1995.2,1993.9,1998.0,1997.2,230.7,243.4,250.8,250.6,25.0,30.6,32.9,33.1,19.0,54.2,36.9,38.6,154.4,114.9,39.4,11559.8,8600.3,2959.5,11781.7,8765.4,3016.3
Pascagoula,203,144,21733.7,38249.4,2010.0,2009.3,2010.0,2010.0,1922.1,2610.4,2893.0,2934.0,191.0,273.8,409.1,415.3,72.0,96.5,104.7,105.7,2289.5,1979.2,310.3,175717.3,152417.8,23299.5,179091.1,155344.2,23746.8
Port Manatee,202,85,11511.0,17380.4,2002.5,2007.9,2005.7,2006.5,1224.4,3499.6,3055.8,3297.9,82.5,323.1,376.4,398.2,43.5,100.4,111.3,116.0,1788.0,1657.1,130.9,137396.3,127566.5,9829.8,140034.3,130015.8,10018.5
San Francisco,200,118,19918.0,25670.8,2003.9,2009.1,2006.7,2007.7,1430.3,3662.4,2083.4,2760.3,118.0,343.7,422.5,515.3,20.0,64.8,77.0,96.7,2673.4,2415.5,257.9,204309.2,184944.9,19364.3,208232.0,188495.9,19736.1
Vancouver,198,170,22875.0,33788.8,2008.9,2009.5,2010.6,2010.7,4414.1,3396.8,3230.5,3815.6,370.0,354.4,473.6,518.4,47.5,76.5,77.6,84.6,1787.7,1711.9,75.9,137712.7,132017.5,5695.2,140356.8,134552.2,5804.6
Astoria,194,172,25058.4,44296.6,2009.6,2010.6,2011.5,2011.5,4628.5,4311.5,4168.2,4594.9,390.0,393.7,444.7,447.8,57.0,100.0,115.5,118.2,1918.3,1815.5,102.8,147878.2,140163.1,7715.1,150717.5,142854.3,7863.2
Waggaman,191,160,20573.3,33726.7,2009.2,2009.4,2010.1,2010.3,1939.4,4070.8,3369.2,3767.5,188.0,369.3,584.2,612.7,43.0,74.5,81.5,85.3,2248.7,2142.0,106.8,173123.8,165107.5,8016.2,176447.7,168277.6,8170.1
Carteret,190,169,18847.1,31508.5,2009.6,2009.8,2010.0,2010.0,3431.9,3403.4,3445.4,3457.5,319.5,334.2,407.2,407.9,34.0,42.5,41.7,41.7,2405.6,2206.4,199.2,184528.4,169533.4,14995.0,188071.4,172788.4,15282.9
Cleveland,189,81,357.9,555.4,1987.6,1996.0,1993.9,1993.4,157.1,199.9,197.4,201.9,22.0,24.6,33.4,37.6,26.0,43.2,43.8,45.2,84.8,62.4,22.4,6369.7,4684.6,1685.1,6492.0,4774.5,1717.4
Charleston Heights,188,100,31126.6,36438.3,2005.2,2006.6,2004.7,2005.3,4053.7,3652.9,4033.4,3940.0,237.5,315.1,287.2,293.8,16.0,110.6,51.8,66.6,4654.0,4554.7,99.4,357905.5,350444.5,7461.0,364777.3,357173.0,7604.3
Brooklyn,176,101,19076.1,19887.5,2007.8,2009.0,2008.3,2010.3,2773.1,2778.9,2629.5,2952.7,186.5,251.4,268.7,345.1,11.5,33.6,27.1,39.1,3096.5,2958.8,137.7,237344.3,227005.5,10338.8,241901.3,231364.0,10537.3
Marcus Hook,172,133,33625.9,53691.8,2010.5,2010.0,2010.6,2010.1,3766.5,4216.4,4514.0,4492.9,335.0,452.8,627.1,641.9,36.0,62.7,65.0,64.8,3527.4,3169.4,358.0,265044.8,238164.9,26879.8,270133.6,242737.7,27395.9
Coronado,167,80,9629.0,6877.3,2007.4,2005.8,2008.4,2011.4,2004.8,2664.5,1437.5,2324.4,111.0,236.4,214.8,282.4,30.0,47.8,42.8,64.9,1950.0,1847.1,102.9,150386.3,142536.2,7850.2,153273.8,145272.9,8000.9
Good Hope,165,157,22121.5,39878.7,2008.4,2008.6,2008.5,2008.5,2007.2,2958.9,3265.1,3291.1,311.0,374.9,589.9,594.4,36.0,55.2,59.6,59.9,2710.3,2370.7,339.7,207519.5,182016.3,25503.2,211503.9,185511.0,25992.9
Oakland,161,63,16905.4,20526.5,2006.9,2007.2,2008.2,2008.4,878.1,2413.1,1998.5,2011.4,85.0,177.1,263.0,265.6,13.0,40.6,27.1,29.6,2022.9,1976.6,46.3,155205.5,151729.7,3475.7,158185.4,154643.0,3542.5
Destrehan,160,147,17176.1,30120.4,2010.1,2010.4,2011.6,2011.6,2272.8,3416.1,3677.3,3765.2,346.5,394.8,565.1,570.5,47.5,73.4,93.6,93.7,1618.9,1542.3,76.6,124350.4,118596.1,5754.3,126738.0,120873.2,5864.8
Duluth Superior,159,41,1641.7,3199.8,1979.9,1984.0,1979.6,1979.1,347.6,395.9,381.1,380.0,32.0,39.7,40.2,39.8,12.0,23.0,16.2,15.7,204.6,194.5,10.1,15367.1,14605.4,761.7,15662.1,14885.8,776.3
Brunswick,155,133,42443.8,16241.7,2007.7,2008.1,2007.9,2007.6,3913.0,4880.7,5088.1,5013.1,247.0,330.0,521.6,547.8,17.0,44.6,40.1,132.8,2672.2,2618.7,53.5,206333.8,202318.2,4015.6,210295.4,206202.7,4092.7
Toledo,150,68,557.6,846.3,1984.6,1992.8,1991.3,1991.5,217.1,237.3,239.2,238.4,24.0,26.7,31.5,31.2,26.5,144.7,67.1,78.2,133.3,68.9,64.4,10008.2,5171.1,4837.0,10200.3,5270.4,4929.9
Anacortes,149,62,8659.5,14989.3,2005.0,2007.8,2013.4,2013.5,97.3,3279.1,3636.9,3888.8,34.0,324.3,642.1,659.7,48.0,164.3,169.1,174.0,960.9,828.2,132.6,73866.9,63908.5,9958.4,75285.1,65135.5,10149.6
Panama City,145,33,1362.1,1801.0,2001.1,2006.5,2003.2,2004.4,746.2,1893.6,1369.9,1300.7,53.0,182.1,186.5,172.1,35.0,87.0,87.4,87.9,284.7,244.9,39.7,21662.6,18679.9,2982.8,22078.6,19038.5,3040.0
Prescott,145,129,25762.4,47309.4,2010.6,2010.8,2010.6,2010.5,4820.8,4744.1,4850.9,4862.5,491.0,513.5,552.5,554.9,67.0,110.9,109.4,109.3,1912.8,1823.7,89.1,147497.4,140805.7,6691.6,150329.3,143509.2,6820.1
Romeville,144,135,25543.6,46328.1,2010.6,2010.6,2010.8,2010.8,4580.4,4102.5,4563.1,4639.7,410.0,415.5,592.8,596.8,59.0,94.6,112.8,113.7,1971.2,1844.0,127.3,151720.9,142165.4,9555.5,154633.9,144895.0,9738.9
Rivergate,136,112,15991.0,22308.0,2007.1,2010.2,2010.2,2011.7,4457.0,3752.7,3401.8,4190.6,363.5,377.6,512.4,562.2,69.0,91.8,98.1,112.7,1224.2,1161.0,63.2,94297.6,89552.0,4745.6,96108.1,91271.4,4836.7
Linnton,133,86,22395.9,24355.4,2008.2,2009.7,2008.0,2011.3,4718.1,4569.1,4684.6,4786.6,423.0,457.1,446.2,529.3,46.0,65.6,54.1,68.5,1665.3,1616.1,49.2,128406.9,124713.4,3693.5,130872.3,127107.9,3764.5
Bellingham,133,45,6485.9,10681.1,1981.5,1997.2,2011.3,2011.4,87.9,3003.7,5011.4,5189.7,22.0,308.4,623.4,657.6,7.0,111.5,99.1,98.1,644.7,600.7,44.0,49664.4,46361.2,3303.2,50618.0,47251.3,3366.6
Alabama Pt.,130,105,18822.9,30197.1,2006.9,2007.7,2009.5,2010.4,2365.5,3567.5,3995.5,3927.3,223.5,310.5,566.2,529.7,50.5,97.9,121.4,136.6,1505.1,1375.2,129.9,115434.4,105683.2,9751.2,117650.8,107712.3,9938.5
Stockton,129,108,17786.3,30776.2,2010.9,2010.8,2010.7,2010.6,5182.3,5122.4,5006.2,5073.0,483.0,503.2,560.9,563.4,71.0,88.7,91.2,90.9,1668.8,1602.0,66.9,128628.6,123606.7,5021.9,131098.3,125979.9,5118.3
Brownsville,128,116,15495.6,26023.1,2010.6,2010.8,2012.5,2012.6,3536.6,4144.6,4117.4,4104.1,411.5,386.1,557.3,550.9,65.0,75.2,79.6,81.0,1563.2,1489.2,74.1,120670.2,115106.0,5564.2,122987.1,117316.0,5671.0
River Ridge,127,124,11632.7,20500.2,2009.1,2009.5,2010.1,2010.1,1872.7,2775.6,3183.0,3275.1,242.0,308.0,511.9,521.2,63.0,96.3,130.8,133.0,1146.4,1040.6,105.8,88036.0,80093.6,7942.4,89726.3,81631.4,8094.9
Port Angeles,122,107,16920.0,27370.0,2005.1,2006.1,2011.0,2010.8,4279.8,3763.4,4548.7,4662.4,367.5,356.7,643.1,663.2,17.5,76.8,138.5,150.0,1526.4,1373.6,152.7,117546.4,106078.8,11467.6,119803.3,108115.5,11687.8
Chester,120,33,6985.8,9299.0,2005.5,2002.3,2007.4,2007.4,1768.6,2425.9,2643.5,2660.5,152.0,201.8,215.8,217.7,29.0,37.1,31.7,31.8,1209.8,1167.9,42.0,92954.7,89804.2,3150.4,94739.4,91528.5,3210.9
Loop Terminal,118,111,81329.0,154989.7,2010.4,2010.5,2012.4,2012.4,2875.5,5444.8,8027.5,8332.8,365.0,538.0,947.3,947.3,51.0,117.2,105.8,103.7,5112.9,4782.8,330.1,394317.0,369529.2,24787.8,401887.9,376624.2,25263.7
Hampton Roads Pt,117,104,11207.0,16597.4,2011.0,2011.0,2012.0,2011.8,1998.0,2969.5,3555.7,3304.8,253.0,339.9,505.9,470.1,28.0,56.3,43.0,43.5,995.3,956.1,39.2,74005.1,71060.9,2944.3,75426.0,72425.2,3000.8
Venice,117,114,13969.9,24114.2,2008.7,2008.7,2009.0,2009.0,2348.9,3634.2,3836.3,4012.4,269.0,357.5,598.9,611.2,14.0,25.6,29.1,28.5,1372.6,1327.0,45.6,105686.0,102261.9,3424.1,107715.2,104225.3,3489.8
Dutch Harbor,113,47,4253.6,5377.6,1997.7,2000.0,2001.5,2002.0,2991.9,3028.9,3158.7,3190.2,209.0,232.2,283.4,287.8,67.0,174.7,120.7,120.2,1431.2,1053.2,378.0,109318.0,80881.5,28436.5,111416.9,82434.4,28982.5
Ingleside,112,39,3532.8,4924.6,2005.1,2006.6,2007.9,2008.5,1083.7,2919.5,2237.6,2358.8,111.5,285.1,470.6,471.9,29.0,97.4,152.9,147.2,647.9,571.3,76.7,49453.0,43697.3,5755.7,50402.5,44536.3,5866.2
Bethany Beach,111,99,12309.6,20239.4,2008.9,2009.2,2010.0,2009.9,3174.4,3432.2,3134.6,3155.8,248.0,310.0,435.4,444.7,21.0,32.2,30.4,30.9,1281.7,1249.0,32.7,98462.0,96007.0,2454.9,100352.4,97850.4,2502.1
San Diego,110,85,40198.4,62435.5,2007.9,2008.3,2010.6,2011.5,1424.6,3979.9,5168.7,8461.7,114.0,323.5,759.9,887.7,9.5,15.8,10.2,8.5,2392.2,2373.1,19.1,184969.8,183492.1,1477.7,188521.2,187015.2,1506.0
Hoboken,106,13,12496.1,1122.2,2010.2,2005.2,2011.7,2010.8,962.8,1235.9,976.1,1008.1,59.5,72.2,63.4,65.7,9.0,24.8,11.3,11.4,2401.2,2282.9,118.3,183502.6,174617.8,8884.9,187025.9,177970.4,9055.5
Davisville,103,34,13944.9,4410.6,2010.1,2009.0,2010.7,2010.3,2504.2,2605.6,2429.9,2441.8,192.0,189.3,243.4,244.0,9.0,15.9,9.1,10.4,776.2,765.1,11.1,59550.5,58717.2,833.3,60693.9,59844.6,849.3
Avalon,103,6,7058.0,8255.2,1996.1,2006.3,2008.0,2014.5,266.3,5267.4,943.4,5576.0,38.0,409.7,571.0,873.8,8.0,12.7,19.1,23.0,1077.4,960.0,117.3,82160.5,73322.5,8838.0,83738.0,74730.3,9007.7
Gulfport,103,18,1468.6,1619.9,1999.1,2004.9,1998.4,2000.8,938.4,1022.7,999.1,999.4,57.0,77.1,63.7,64.9,16.0,54.1,32.5,34.7,388.6,356.7,31.9,29742.0,27339.9,2402.1,30313.1,27864.8,2448.2
Fourchon,103,76,789.5,960.6,1997.6,2000.9,2008.8,2009.5,1692.3,2428.4,2248.8,2311.7,237.0,579.0,1056.3,1131.0,164.0,346.4,388.2,345.1,525.2,419.7,105.5,39137.2,31223.5,7913.7,39888.6,31823.0,8065.6
Port Aransas,101,95,15939.0,26901.7,2009.3,2009.8,2012.9,2012.9,1791.6,3317.2,4244.3,4162.4,219.0,328.2,748.7,753.3,85.0,123.7,145.5,141.8,1405.6,1209.5,196.2,106385.4,91656.0,14729.4,108428.0,93415.8,15012.2
Howland Hook,98,52,8615.1,15182.6,2007.2,2008.2,2007.8,2007.7,1044.7,2135.7,1522.7,1482.5,138.0,221.4,255.9,254.6,37.0,42.0,44.1,44.2,1061.4,820.8,240.6,80471.1,62404.7,18066.5,82016.2,63602.8,18413.3
