Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Canada,6641,1588,147301.8,178984.9,1994.9,2003.7,2005.5,2005.4,326.8,1145.8,748.9,858.7,36.0,126.9,173.0,221.5,12.0,61.6,43.7,54.6,22310.2,19415.8,2894.3,1683654.6,1466329.7,217325.0,1715980.8,1494483.2,221497.6
Mexico,5860,1914,258203.4,258266.7,2006.2,2008.0,2007.1,2008.0,756.2,1209.1,1027.2,1139.3,69.0,144.6,162.4,208.3,33.0,86.8,56.9,75.5,40161.1,33728.9,6432.2,3063920.8,2568548.5,495372.3,3122748.1,2617864.6,504883.5
Bahamas,3889,634,74195.1,53816.2,1998.8,2004.5,2003.8,2005.5,238.0,878.5,444.8,690.4,20.0,86.2,104.1,171.1,8.0,57.5,29.2,40.4,13660.9,10993.9,2667.0,1046159.9,840190.8,205969.0,1066246.1,856322.5,209923.6
Japan,1999,1148,571830.7,616083.3,2008.7,2009.3,2009.5,2010.3,4911.2,6291.7,5948.6,5993.7,406.0,534.0,526.0,572.5,22.0,63.9,40.5,51.9,51637.9,50681.7,956.2,3936036.4,3862320.3,73716.1,4011608.3,3936476.8,75131.4
Colombia,1361,681,82602.3,113450.7,2006.8,2008.5,2007.7,2008.2,1634.0,1782.8,1793.1,1845.7,137.0,173.3,175.8,190.7,23.0,65.0,40.3,47.1,10452.3,9674.3,778.0,804822.0,744927.7,59894.3,820274.6,759230.3,61044.3
China,1122,686,567587.2,635369.0,2009.6,2009.8,2011.4,2011.5,5859.0,6858.0,7261.1,7224.2,446.0,545.0,595.2,644.4,24.0,63.7,44.5,48.5,50267.0,49496.9,770.1,3840825.1,3781278.3,59546.8,3914569.0,3853878.8,60690.1
Brazil,987,778,202238.0,327720.0,2009.6,2009.9,2010.3,2010.5,4718.7,5015.9,5500.4,5667.7,415.0,469.8,562.0,592.0,70.0,121.2,104.6,108.8,20189.9,18577.5,1612.4,1546773.2,1422281.7,124491.5,1576471.3,1449589.5,126881.8
"Korea, Republic of",967,641,390715.0,464980.4,2009.2,2010.0,2010.3,2010.4,5381.8,6927.7,6899.4,6948.9,440.0,557.9,585.9,632.3,17.0,53.6,37.1,41.9,38306.2,37314.0,992.2,2887167.3,2812531.5,74635.8,2942600.9,2866532.1,76068.8
Panama,928,751,100180.5,146409.8,2009.2,2009.1,2011.2,2011.0,1666.2,2421.8,2703.7,2629.6,168.0,224.5,273.8,291.7,40.0,82.7,279.9,220.4,11453.3,8456.4,2996.9,864619.0,643771.5,220847.5,881219.7,656131.9,225087.8
Dominican Republic,870,303,28831.7,32348.9,2005.2,2007.3,2006.7,2007.6,1157.0,1511.5,1278.7,1410.5,91.0,132.6,112.0,124.2,16.0,58.6,32.7,39.8,4327.1,4023.9,303.2,333143.7,309852.2,23291.4,339540.0,315801.4,23738.6
