Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,8220,1212,1806076.1,1976482.2,2006.7,2007.8,2009.2,2009.1,1617.2,4369.7,4157.2,4085.6,110.0,257.4,381.9,379.7,26.0,44.0,55.9,55.1,220991.6,215994.9,4996.7,17044756.3,16669544.2,375212.2,17372015.7,16989599.4,382416.2
Bulk carrier,8206,3430,842298.9,1491785.3,2004.1,2010.4,2010.7,2010.7,2123.5,4031.2,3326.7,3395.9,271.0,420.1,551.1,556.0,47.0,99.4,108.3,108.6,66758.6,63398.1,3360.5,5138212.6,4885722.3,252490.3,5236866.3,4979528.1,257338.1
Chemical tanker,5047,1274,304766.5,501950.8,2009.6,2009.9,2010.2,2010.2,1751.5,3170.4,2559.4,2556.7,201.0,309.0,409.2,408.5,38.0,50.1,57.0,56.8,45702.8,40632.9,5069.8,3507426.7,3126417.5,381009.2,3574769.3,3186444.7,388324.6
Cruise,4430,169,267718.4,25178.9,2002.3,2002.9,2005.7,2005.2,550.0,758.1,640.7,637.6,38.0,51.3,59.1,60.2,9.0,24.7,11.4,11.5,55012.8,50267.0,4745.8,4213333.3,3855904.6,357428.8,4294229.3,3929937.9,364291.4
General cargo,3363,828,117479.7,164222.8,2003.3,2006.6,2007.1,2007.3,1191.4,3212.1,3094.2,3080.4,118.0,293.4,481.9,478.8,42.0,78.8,85.8,85.2,18709.4,17646.0,1063.5,1434666.6,1354819.0,79847.6,1462212.2,1380831.6,81380.7
Oil tanker,3339,1102,749235.7,1398143.4,2008.4,2008.9,2010.0,2010.1,2160.9,4250.0,4068.3,4142.2,295.0,459.8,707.4,716.0,43.0,70.2,83.3,83.4,72587.5,62043.9,10543.6,5569670.8,4777742.0,791928.8,5676608.5,4869474.7,807133.8
Vehicle,1877,492,379983.5,128944.6,2007.0,2007.2,2007.0,2006.7,3415.9,3259.1,3449.5,3472.6,224.0,222.3,365.4,364.4,15.0,18.3,20.1,20.5,23085.9,22689.9,396.1,1780814.9,1751039.1,29775.8,1815006.5,1784659.0,30347.5
Liquefied gas tanker,1761,437,435960.5,423395.0,2011.4,2011.7,2013.6,2013.5,2673.4,5599.8,5682.3,5560.9,282.0,455.7,664.3,666.4,42.0,57.3,69.9,68.6,44780.2,42250.0,2530.3,3121559.5,2936956.3,184603.2,3181493.5,2993345.9,188147.6
Service - tug,1664,266,762.1,598.3,1981.7,1985.3,1990.8,1992.9,344.1,1206.4,888.7,956.6,55.0,220.3,285.7,280.7,25.0,134.8,173.5,160.6,1936.3,1680.2,256.1,145504.7,126278.1,19226.6,148298.4,128702.7,19595.8
Ro-Ro,1299,55,17040.0,10237.9,1995.8,2001.5,2007.9,2005.7,240.2,2140.8,1689.9,1490.1,29.0,171.1,442.4,477.2,11.0,25.2,33.1,34.2,2296.9,1963.0,333.9,175266.4,150190.0,25076.4,178631.5,153073.6,25557.9
Offshore,454,112,8294.6,8552.0,1998.2,2005.9,2013.5,2012.2,161.5,2222.9,3560.4,3201.7,21.5,538.1,706.7,699.6,11.0,341.0,111.3,105.1,1609.7,1417.3,192.4,114005.6,99563.4,14442.2,116194.5,101475.0,14719.4
Refrigerated bulk,433,95,11858.7,12274.5,1996.5,1994.1,1996.1,1995.7,2118.9,3813.8,2569.0,2725.4,130.0,267.2,247.0,261.9,52.0,128.4,92.5,100.0,5128.5,4269.3,859.2,390715.5,326202.6,64512.9,398217.2,332465.7,65751.6
Service - other,216,94,1689.4,1167.0,1991.3,1993.9,1990.2,1988.0,380.0,2336.4,2198.6,2440.3,70.5,347.0,439.3,429.9,50.5,239.4,383.3,388.4,876.1,787.8,88.3,66565.2,59937.8,6627.4,67843.3,61088.6,6754.7
Miscellaneous - fishing,191,51,169.8,110.5,1991.7,1987.3,1998.5,1999.0,155.4,2929.0,2094.6,2051.6,27.0,382.9,752.0,765.4,12.0,208.8,137.1,135.8,204.1,175.9,28.2,15325.7,13206.6,2119.1,15619.9,13460.1,2159.8
Ferry-RoPax,143,15,561.9,79.2,1985.8,1991.8,1987.8,1982.6,165.8,2705.9,498.4,369.1,8.0,477.7,1493.6,1259.1,1.0,53.3,116.5,103.4,317.4,304.7,12.7,23834.3,22881.4,952.9,24291.9,23320.7,971.1
Ferry-pax only,56,10,70.0,9.5,1991.0,1980.7,2000.0,1996.3,209.8,1116.2,884.8,504.8,28.5,190.0,854.1,633.4,6.0,319.6,83.7,169.0,89.8,80.6,9.1,6741.1,6055.0,686.2,6870.6,6171.2,699.3
Other liquids tankers,46,13,5050.2,6231.2,2006.9,2005.9,2005.6,2005.2,5073.2,5164.0,5372.6,5359.7,326.0,362.3,414.4,405.0,115.5,122.0,146.3,145.5,1156.3,1026.2,130.2,89010.9,79238.3,9772.7,90719.9,80759.6,9960.3
