Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Canada,6803,1629,146262.9,170794.2,1995.3,2004.0,2006.0,2005.7,321.6,1051.5,682.5,788.0,33.0,118.9,164.1,203.9,17.0,57.0,46.0,54.5,21131.9,17958.7,3173.2,1592596.9,1354179.7,238417.2,1623174.8,1380180.0,242994.8
Mexico,6586,2226,283523.0,265872.2,2006.6,2008.4,2007.7,2008.2,748.4,1205.2,955.9,1086.6,77.0,154.0,165.0,214.8,26.0,69.3,40.4,60.5,41038.6,35165.5,5873.0,3123333.9,2682034.5,441299.4,3183301.9,2733529.5,449772.4
Bahamas,3757,625,77874.5,56342.9,1999.1,2005.3,2005.1,2006.6,216.3,978.0,492.7,845.2,22.0,159.7,119.8,221.3,10.0,60.1,31.6,55.8,14317.2,11842.1,2475.1,1090701.3,904263.9,186437.3,1111642.7,921625.8,190016.9
China,1722,1003,801347.6,930963.8,2009.1,2009.8,2010.2,2010.3,5849.7,6958.8,7010.3,6891.0,425.5,549.1,496.2,514.6,69.0,99.0,81.2,85.9,87122.7,85191.4,1931.3,6704837.5,6559744.9,145092.6,6833570.4,6685692.0,147878.3
Japan,1612,930,439529.0,434297.9,2008.6,2009.4,2009.0,2010.1,4839.2,5949.5,6204.1,5965.3,390.0,509.3,533.4,556.4,47.0,79.4,63.0,84.3,38342.0,37068.4,1273.7,2919283.8,2825324.6,93959.2,2975334.1,2879570.8,95763.2
"Korea, Republic of",1217,799,544550.5,614492.9,2009.1,2009.8,2009.7,2009.8,5333.5,6974.0,7423.6,7209.9,458.0,532.0,546.3,549.0,58.0,85.3,63.6,68.4,60969.8,59501.9,1467.9,4653379.8,4543050.1,110329.7,4742724.6,4630276.7,112448.0
Panama,1135,865,87631.8,124147.5,2009.5,2009.6,2010.6,2010.6,1753.6,2009.1,2009.2,2037.9,164.0,207.1,228.4,248.3,44.0,69.7,62.5,68.2,10908.2,9353.7,1554.5,831333.4,714594.2,116739.2,847295.0,728314.4,118980.6
Colombia,926,512,55196.0,76745.1,2007.5,2008.6,2008.2,2008.7,1683.8,1850.4,1891.6,1912.7,141.0,197.3,207.0,225.2,32.0,61.1,47.8,55.3,7643.2,6841.5,801.7,586803.5,526592.9,60210.7,598070.1,536703.4,61366.7
Dominican Republic,888,333,29348.5,30851.7,2004.8,2007.9,2008.5,2008.6,994.0,1620.9,1336.0,1459.5,84.0,162.7,258.8,248.4,22.5,60.6,40.0,50.2,4993.8,4605.2,388.6,377308.1,348127.4,29180.8,384552.4,354811.4,29741.0
Guatemala,885,215,26394.1,31693.9,2006.5,2007.9,2007.7,2008.4,1095.5,1564.3,1460.4,1466.4,80.0,147.9,127.5,136.8,25.0,46.5,40.6,43.9,5375.7,4921.2,454.5,412326.3,378185.5,34140.8,420242.9,385446.6,34796.3
Spain,855,635,142213.2,193517.1,2009.2,2009.5,2009.3,2009.5,3724.9,4174.5,4023.9,4075.7,332.0,393.7,376.3,407.1,34.0,74.1,64.8,70.0,15350.1,14637.9,712.2,1166599.8,1113235.6,53364.2,1188998.5,1134609.7,54388.7
