Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Howland Hook,1200,192,3447.8,5374.2,1990.7,1993.9,2008.9,2009.3,90.8,382.9,996.6,1113.3,24.5,64.0,171.3,185.2,13.0,27.9,52.3,56.6,706.9,543.7,163.2,53245.2,40990.1,12255.0,54267.5,41777.1,12490.3
Gloucester,1156,243,7047.8,7931.8,1996.0,2003.4,2008.4,2008.4,168.6,499.4,427.0,461.3,31.0,65.3,66.4,75.0,11.0,46.0,28.6,32.8,1008.2,867.0,141.2,75809.2,65205.1,10604.1,77264.7,66457.1,10807.7
Long Beach,1121,400,56851.1,65322.4,2005.5,2008.2,2006.4,2007.9,453.2,1033.1,949.3,911.6,74.0,131.2,190.7,215.6,26.0,53.5,42.3,46.7,7165.6,6109.4,1056.3,544628.0,465307.8,79320.2,555084.9,474241.7,80843.2
Juneau,1112,95,10407.4,1055.3,1991.9,1988.2,2002.8,2000.9,136.8,320.2,250.4,244.4,15.0,96.3,50.0,51.5,7.0,41.3,12.5,14.0,2729.7,2192.4,537.3,204959.1,164616.4,40342.8,208894.3,167777.0,41117.4
Tampa,1092,319,12732.1,16695.4,2004.1,2005.5,2008.7,2010.6,631.2,811.9,673.6,723.0,65.0,122.7,88.6,94.4,34.0,95.2,51.7,56.0,2572.6,2036.6,536.0,193132.4,152921.9,40210.5,196840.6,155858.0,40982.6
Elizabethport,1079,228,5434.8,6386.4,1992.8,1996.4,2007.0,2007.0,110.7,358.3,432.0,449.5,27.0,54.2,52.9,57.3,13.0,38.9,21.0,21.1,815.2,699.1,116.1,61255.2,52539.1,8716.1,62431.3,53547.8,8883.5
Boston,1052,280,13737.2,13368.9,1999.0,2002.3,2007.9,2009.0,270.6,830.2,569.4,691.7,36.0,105.8,91.3,102.4,18.0,54.3,28.4,34.5,2037.1,1744.4,292.7,153000.1,131025.6,21974.4,155937.7,133541.3,22396.4
Sault Ste Marie,1026,114,7220.2,13690.0,1972.7,1987.1,1975.1,1975.1,341.1,305.6,326.8,329.4,31.0,31.2,34.2,34.2,12.0,32.3,23.8,22.8,1056.4,963.9,92.5,79325.2,72382.8,6942.4,80848.2,73772.5,7075.7
Southwest Pass,1008,731,8044.1,13431.7,2005.6,2007.0,2008.6,2008.7,233.6,449.2,351.2,356.1,21.0,65.8,130.1,123.9,41.5,97.0,84.3,80.5,1717.9,852.0,865.9,129129.3,64103.4,65025.9,131608.6,65334.2,66274.4
Port Everglades,1006,319,22335.3,29667.6,2006.3,2005.9,2006.6,2007.3,927.2,1033.8,917.1,965.7,73.0,163.5,127.0,132.4,30.0,76.2,38.1,41.2,3901.4,3280.8,620.6,293725.7,247124.3,46601.4,299365.2,251869.0,47496.1
Galveston,985,598,9602.1,9786.8,2003.4,2005.7,2005.9,2007.5,250.5,582.8,522.4,399.5,50.0,127.3,150.2,147.7,40.0,101.1,57.2,73.3,2254.3,1418.1,836.2,169580.5,106826.2,62754.4,172836.5,108877.2,63959.2
Texas City,969,351,5060.7,8515.1,2002.4,2006.2,2007.7,2007.7,196.9,356.9,395.3,400.7,52.0,99.4,154.2,158.0,26.0,45.7,53.2,53.0,1655.5,1076.7,578.8,124368.8,80906.5,43462.3,126756.6,82459.9,44296.7
Charleston,968,448,31442.0,26852.8,2003.1,2004.5,2007.7,2008.4,445.1,963.2,644.0,551.7,41.0,115.8,131.6,92.3,19.0,37.6,23.8,27.1,3149.3,2800.5,348.8,238045.5,211854.1,26191.4,242616.0,215921.7,26694.3
Oakland,950,113,21610.5,22813.6,1996.5,2000.6,1997.8,1999.7,397.7,724.9,835.9,787.3,43.0,93.8,82.7,79.2,21.0,40.6,30.3,29.2,4110.7,3797.8,312.9,313205.0,289674.7,23530.2,319218.5,295236.5,23982.0
Marcus Hook,914,198,10724.3,18431.6,1997.1,2002.1,2010.4,2010.3,98.2,843.8,1376.4,1417.6,35.0,130.6,259.1,267.3,15.0,52.9,55.8,55.3,1481.8,1171.4,310.5,112022.9,88710.5,23312.4,114173.8,90413.8,23760.0
Port Neches,897,233,12862.8,21943.0,2001.0,2005.4,2009.6,2009.5,181.8,704.9,758.4,733.3,48.0,153.7,291.0,255.3,24.0,60.4,78.8,81.0,2297.6,1521.1,776.5,172980.3,114677.9,58302.5,176301.5,116879.7,59421.9
Port Newark,885,335,15580.8,18412.1,2002.8,2003.8,2008.0,2008.1,306.6,473.0,485.2,489.1,32.0,55.7,64.5,70.2,16.0,27.0,25.1,26.0,1780.9,1519.6,261.2,133930.8,114317.2,19613.7,136502.3,116512.0,19990.3
Ketchikan,854,121,6840.9,778.3,1989.3,1984.1,2002.6,1998.5,290.2,705.6,350.5,353.9,24.0,139.2,34.1,47.0,9.0,160.8,18.9,45.5,2019.8,1720.6,299.1,151652.2,129194.1,22458.1,154563.9,131674.6,22889.3
Wilmington,823,365,8281.9,10284.8,2002.5,2004.5,2008.5,2008.6,294.3,660.4,496.8,535.7,38.0,100.3,95.3,105.7,19.0,48.0,45.2,49.4,1304.9,1083.9,221.1,98296.2,81693.8,16602.4,100183.5,83262.4,16921.1
Dutch Harbor,823,211,4011.5,3490.6,1982.7,1982.7,1985.5,1989.3,565.3,2682.4,1774.2,1657.2,92.0,597.2,668.5,552.3,28.0,320.1,258.1,194.1,2211.1,1675.3,535.7,166990.7,126738.8,40251.9,170196.9,129172.2,41024.7
Beaumont,823,203,7813.6,10122.6,2001.3,2005.1,2008.5,2009.3,163.4,553.6,760.6,701.1,45.0,102.6,157.0,131.6,24.0,45.2,49.7,55.6,1293.1,963.8,329.2,97295.4,72567.6,24727.8,99163.5,73960.9,25202.6
Freeport,818,336,8353.8,8442.5,1997.8,2004.4,2005.9,2005.8,132.9,524.2,662.7,499.7,31.0,122.0,125.2,142.6,18.0,58.3,34.5,47.7,1296.5,890.6,405.8,97638.0,67155.6,30482.4,99512.7,68445.0,31067.6
New Haven,801,171,1981.5,3249.5,1994.4,2001.5,2010.5,2010.7,96.4,464.1,756.3,795.2,16.0,57.3,188.9,189.1,16.0,27.9,45.4,45.9,372.3,315.0,57.3,28184.7,23880.6,4304.1,28725.8,24339.1,4386.8
Paulsboro,794,182,6739.9,12113.0,1996.6,2001.7,2007.4,2007.3,98.3,691.3,1270.7,1341.5,29.0,123.4,310.2,316.6,15.0,43.0,47.6,47.5,903.6,719.0,184.6,68337.8,54477.4,13860.4,69649.9,55523.3,14126.6
Good Hope,766,283,5393.0,9362.7,1998.2,2004.0,2009.3,2009.3,261.1,544.6,570.2,567.1,53.0,103.2,115.6,114.4,27.0,59.9,70.7,71.6,1205.8,829.2,376.6,90631.0,62355.7,28275.3,92371.1,63552.9,28818.2
Tacoma,761,155,18513.6,9198.9,1992.8,1997.7,2001.5,1998.7,449.0,965.2,1260.9,1286.7,78.0,140.6,95.1,94.9,15.0,86.7,20.1,22.0,3410.9,3286.9,124.0,256243.9,246931.3,9312.7,261163.8,251672.3,9491.5
Port Arthur,737,237,5309.1,8410.1,2002.0,2004.2,2008.2,2008.4,138.9,551.3,674.1,667.5,37.0,85.3,151.3,158.7,24.0,54.0,60.4,63.6,1027.1,723.9,303.2,77188.2,54416.9,22771.3,78670.2,55461.7,23208.5
Anacortes,734,124,9689.5,16293.5,1997.6,1997.0,2007.8,2008.2,160.6,901.1,989.1,998.0,37.0,143.5,300.6,306.4,20.0,82.6,36.1,33.8,1500.7,1127.8,373.0,113140.5,85136.3,28004.2,115312.8,86770.9,28541.9
Port Sulphur,676,475,6827.1,11287.3,2005.2,2006.5,2007.6,2007.8,328.8,450.3,441.9,442.3,33.0,61.1,82.2,84.4,35.0,84.8,88.2,90.9,1141.4,675.8,465.6,85770.6,50792.7,34977.8,87417.4,51768.0,35649.4
Venice,675,340,2897.8,4774.8,1996.3,2002.9,2007.1,2007.5,268.8,556.9,407.9,411.4,40.0,122.2,131.3,122.6,41.0,99.5,89.9,91.4,888.1,511.3,376.8,66687.9,38387.9,28299.9,67968.3,39125.0,28843.3
Charleston Heights,664,243,11292.8,13242.7,2003.8,2004.4,2006.6,2006.9,439.3,652.8,479.2,491.8,41.0,85.4,85.4,91.2,18.0,54.0,31.3,34.1,1632.7,1432.2,200.5,123000.1,107948.1,15052.0,125361.7,110020.7,15341.0
Port Richmond,656,136,2950.0,4519.2,1994.6,1999.6,1995.5,1995.5,102.8,588.5,1023.8,1058.4,29.0,74.1,142.4,142.8,11.0,30.9,48.2,47.9,615.4,524.4,91.0,46282.8,39449.7,6833.1,47171.4,40207.1,6964.3
Corpus Christi,654,313,8820.8,14676.2,2003.1,2005.9,2008.0,2008.2,422.2,552.5,621.1,607.8,67.0,104.6,123.4,123.8,31.0,57.1,54.0,54.2,1742.6,1188.6,554.1,131004.5,89390.9,41613.6,133519.7,91107.2,42412.5
Kihei,652,52,3185.0,466.8,1984.1,1995.2,2002.1,2004.1,107.7,341.6,362.1,363.2,15.0,40.6,96.7,95.7,12.0,20.2,12.3,18.1,818.2,696.0,122.2,62213.1,53036.4,9176.6,63407.6,54054.7,9352.8
Blount Island,638,334,20335.6,13915.7,2004.7,2005.6,2009.0,2008.7,721.8,823.9,730.5,719.8,56.5,123.6,86.3,102.5,18.0,44.5,27.9,35.2,1872.0,1635.4,236.6,141120.8,123353.1,17767.6,143830.3,125721.5,18108.7
Waggaman,633,375,11177.0,14933.0,2003.4,2005.6,2007.0,2007.5,462.3,589.8,652.3,639.9,44.0,71.7,80.3,85.5,24.0,61.9,41.0,46.4,1564.0,1269.7,294.3,117796.3,95668.6,22127.7,120058.0,97505.4,22552.5
Rouge River,629,110,2610.9,4606.5,1971.7,1981.4,1976.3,1975.8,255.4,336.9,340.1,335.8,27.0,47.1,42.8,41.8,13.0,25.5,31.9,35.8,513.8,433.2,80.6,38580.4,32526.0,6054.4,39321.2,33150.5,6170.7
St Rose,612,352,4236.0,7216.0,2001.9,2005.0,2008.4,2008.3,207.5,392.6,422.0,419.6,37.0,66.1,101.9,100.3,28.0,61.3,77.0,76.9,932.2,540.2,392.0,70203.1,40627.0,29576.1,71551.0,41407.0,30143.9
Port Angeles,612,158,8706.0,14493.5,1996.2,2000.1,2007.5,2007.5,119.3,606.0,762.6,754.7,17.0,88.7,234.3,209.0,24.0,122.7,57.7,54.6,1214.5,850.2,364.3,91685.0,64336.4,27348.7,93445.4,65571.6,27873.8
Taft,604,303,4805.4,8081.2,1999.6,2003.9,2010.3,2010.5,290.5,471.9,539.7,538.0,47.0,91.5,135.2,137.3,27.0,56.6,58.5,59.4,1049.9,746.3,303.7,78947.7,56095.3,22852.4,80463.5,57172.3,23291.2
Albany,572,125,493.0,745.7,1997.1,1999.6,2009.9,2010.6,139.0,289.5,417.0,451.5,19.0,54.8,147.4,159.9,12.0,50.8,57.5,58.0,178.5,146.1,32.3,13430.0,11002.6,2427.4,13687.9,11213.9,2474.0
Delaware City,569,129,1717.7,3050.8,1994.3,1995.7,2007.0,2007.2,95.3,475.1,911.2,996.3,28.0,83.5,258.7,261.7,13.0,41.7,41.7,41.4,357.7,294.5,63.2,26996.7,22253.6,4743.1,27515.0,22680.9,4834.2
Atreco,550,101,2112.7,3693.9,1996.8,2001.5,2009.1,2009.1,92.0,446.8,624.9,629.0,29.0,110.0,161.3,161.2,12.0,54.0,50.4,50.7,449.4,286.8,162.6,33757.0,21545.8,12211.2,34405.2,21959.5,12445.7
Lake Charles,549,257,9223.9,15938.8,2000.5,2003.9,2006.9,2007.1,348.4,506.1,690.6,687.4,54.0,110.1,151.7,155.1,32.0,85.0,77.9,78.6,1628.7,1042.2,586.5,122511.7,78461.8,44050.0,124864.0,79968.2,44895.7
Afognak,545,101,2915.9,2226.6,1978.4,1980.7,1989.9,1988.1,341.5,1037.5,707.1,868.4,37.0,243.0,88.2,92.8,11.0,172.8,33.2,39.0,1092.4,967.6,124.8,82737.0,73362.7,9374.3,84325.5,74771.3,9554.3
Valdez,544,84,29219.9,50120.7,1992.1,1987.0,2005.9,2006.1,424.0,756.5,1600.4,1625.1,75.5,282.4,157.9,157.9,26.0,141.8,59.7,59.0,3747.8,2615.0,1132.7,283575.1,198526.6,85048.5,289019.8,202338.3,86681.4
Skagway,524,43,11299.5,1145.3,1995.0,1997.2,2003.4,2002.9,242.5,347.8,474.0,447.6,14.0,100.8,61.2,59.0,8.0,28.0,8.3,9.1,2770.6,2518.4,252.2,208021.3,189087.4,18933.9,212015.3,192717.9,19297.5
Bellingham,521,111,5937.9,8876.6,1993.1,1990.6,2006.7,2008.9,225.9,978.0,878.1,881.3,39.0,141.2,333.9,310.1,15.0,125.4,58.0,57.3,1134.4,801.5,332.9,85529.9,60534.5,24995.4,87172.0,61696.7,25475.3
Benicia,520,94,9211.5,13147.1,2000.1,2003.1,2005.5,2006.1,155.0,748.6,1239.4,1334.8,47.0,85.3,205.7,206.6,14.0,27.6,33.3,37.8,1074.2,880.9,193.2,81279.8,66769.9,14510.0,82840.4,68051.9,14788.6
Duluth,499,91,4101.6,7535.9,1977.7,1988.0,1977.6,1977.2,342.3,353.0,359.2,359.0,32.0,75.5,47.9,47.6,1.0,3.9,4.1,4.1,588.5,581.5,7.0,44206.0,43680.6,525.3,45054.7,44519.3,535.4
Port Allen,496,131,2104.3,3675.5,1983.8,1997.5,2007.2,2007.4,138.7,441.5,581.4,597.2,35.0,97.5,190.2,190.2,12.0,49.5,42.5,42.1,425.2,300.3,124.9,31993.1,22613.5,9379.6,32607.3,23047.7,9559.6
Cleveland,496,97,739.3,1295.7,1980.2,1990.5,1987.7,1986.3,92.0,216.3,168.9,159.5,14.0,24.9,96.0,104.3,11.0,44.4,47.4,45.4,184.6,137.1,47.4,13856.7,10295.1,3561.6,14122.7,10492.8,3629.9
Jacksonville,494,299,10815.6,9477.0,2000.6,2003.4,2006.6,2006.9,605.7,789.5,714.8,727.0,55.5,110.5,109.1,131.0,22.0,69.0,33.7,40.1,1342.4,1162.7,179.7,101403.7,87906.5,13497.2,103350.6,89594.3,13756.3
Tottenville (Staten),489,155,1012.5,1649.8,1988.9,1995.2,2010.1,2010.3,90.7,347.6,858.1,931.7,25.0,56.8,192.5,197.7,12.0,31.0,47.3,48.3,249.2,195.0,54.2,18843.6,14775.6,4067.9,19205.4,15059.3,4146.0
Sitka,470,95,1913.0,263.6,1981.5,1979.1,1998.8,1992.7,224.4,549.7,291.3,303.3,22.0,98.4,31.7,75.0,8.5,117.0,18.5,40.8,787.0,638.8,148.1,59086.5,47966.0,11120.6,60221.0,48886.9,11334.1
Akutan,463,83,225.2,162.3,1982.8,1980.6,1984.2,1985.2,110.8,1031.1,454.3,405.7,24.0,176.5,564.9,504.0,27.0,152.6,177.6,174.4,329.4,221.1,108.3,24756.5,16627.2,8129.3,25231.8,16946.5,8285.4
Violet,450,269,2529.4,4062.0,2006.9,2008.6,2009.6,2009.9,178.0,352.8,346.4,338.7,40.5,68.0,112.5,112.5,37.0,69.4,68.3,70.7,526.2,353.1,173.1,39586.3,26558.4,13027.9,40346.4,27068.3,13278.1
Treasure Island,445,93,5556.5,4922.9,1996.4,2002.7,2007.0,2008.6,103.2,566.5,841.3,760.5,33.0,74.1,81.3,88.0,15.0,41.3,29.5,35.6,843.4,749.6,93.8,63578.8,56535.2,7043.7,64799.6,57620.6,7178.9
Romeville,444,213,3580.8,6266.4,1994.8,2001.4,2007.1,2007.1,256.3,478.9,577.6,583.2,55.0,107.0,135.1,137.3,26.0,58.9,65.4,66.2,735.6,526.8,208.8,55266.1,39572.1,15694.0,56327.2,40331.9,15995.3
Nawiliwili,441,46,2096.8,287.7,1985.4,1995.5,2003.7,2003.8,107.1,889.0,283.8,299.3,16.0,143.2,57.2,63.5,11.0,141.2,37.3,161.7,644.9,486.3,158.6,48689.3,36777.0,11912.3,49624.2,37483.1,12141.1
Petersburg,431,52,106.7,31.7,1988.7,1978.2,1987.1,1986.6,122.9,288.3,142.9,154.8,14.0,54.6,26.7,51.3,8.0,80.5,16.3,39.1,136.1,91.5,44.6,10217.6,6871.2,3346.3,10413.8,7003.2,3410.6
Naknek,429,83,48.6,41.6,1974.2,1976.3,1979.0,1981.4,83.1,445.2,284.9,290.1,12.0,156.5,205.6,184.2,24.0,70.1,90.3,78.6,153.8,110.2,43.6,11557.9,8283.5,3274.4,11779.8,8442.6,3337.2
Providence,428,121,1287.3,1908.3,1994.0,2000.6,2010.4,2010.6,179.2,483.0,628.8,697.5,24.0,155.3,155.9,169.5,21.0,57.8,61.6,66.4,307.0,254.5,52.5,23138.6,19196.6,3942.0,23582.8,19565.2,4017.6
New Iberia,428,136,165.1,205.7,1989.3,1995.1,1997.0,2000.4,207.9,1011.0,666.8,731.2,45.5,273.6,725.1,746.4,14.5,188.4,216.3,246.6,459.6,328.3,131.3,34510.7,24650.5,9860.1,35173.3,25123.8,10049.5
Port Eads,428,201,1307.1,1927.1,2003.4,2004.3,2007.9,2008.1,332.5,765.3,515.5,506.2,29.5,123.9,205.8,194.1,54.0,162.5,155.7,129.6,585.3,302.0,283.4,43947.3,22671.1,21276.1,44791.1,23106.4,21684.6
San Francisco,427,157,9195.8,8866.0,1997.3,2004.7,2004.0,2007.2,120.8,563.8,785.2,724.0,32.0,87.5,141.1,183.3,19.0,66.2,28.1,37.3,1765.2,1504.2,261.0,133723.8,114117.8,19606.0,136291.3,116308.9,19982.4
Houma,399,152,208.0,272.2,1991.3,1998.2,2006.7,2007.1,181.1,862.4,508.3,583.4,35.0,197.5,355.4,333.4,22.0,246.8,392.9,437.3,343.9,180.8,163.1,25822.8,13574.3,12248.4,26318.6,13835.0,12483.6
River Ridge,394,238,2632.3,4591.4,1997.3,2001.4,2008.4,2008.4,187.1,415.3,498.7,503.4,38.0,81.2,146.5,146.9,22.5,52.6,69.1,69.6,564.6,374.2,190.3,42453.1,28145.5,14307.6,43268.2,28685.9,14582.3
Hilo,387,46,3325.9,791.4,1989.3,1994.2,2003.8,2004.4,200.1,342.4,433.6,681.0,24.0,56.1,85.2,102.3,10.0,33.4,23.5,29.5,684.0,572.1,111.9,51862.5,43445.9,8416.6,52858.2,44280.0,8578.2
Welcome,380,165,2714.5,4716.5,1996.8,2001.6,2009.6,2009.8,242.0,553.2,860.6,907.2,54.5,92.4,384.1,399.0,30.0,63.0,177.3,182.9,537.4,417.1,120.3,40529.4,31497.5,9031.9,41307.6,32102.3,9205.3
Vancouver,380,104,3038.3,2115.4,1998.0,2004.2,2009.6,2009.0,86.1,585.5,640.0,680.3,29.0,95.7,86.4,120.1,16.0,41.5,40.0,64.6,298.2,236.5,61.7,22401.6,17768.3,4633.3,22831.7,18109.5,4722.2
Point San Pablo,376,69,7674.3,13605.9,2003.9,2003.2,2010.5,2010.7,439.7,677.1,720.3,721.6,46.0,86.2,136.7,139.2,18.0,60.5,34.3,34.4,1048.3,693.0,355.3,78917.0,52238.5,26678.5,80432.2,53241.5,27190.7
Brunswick,369,220,12482.9,4803.2,2006.8,2007.1,2006.4,2006.0,254.8,724.8,633.3,641.1,25.0,68.8,146.3,139.9,15.0,26.0,22.8,31.7,788.9,719.6,69.3,59858.1,54655.4,5202.7,61007.4,55704.8,5302.6
Hueneme,365,140,4610.6,2087.2,2002.9,2004.0,2007.3,2006.7,98.9,527.3,516.4,370.0,13.0,58.9,127.5,122.2,19.0,60.1,26.2,41.9,501.4,337.9,163.4,37806.2,25522.3,12283.9,38532.1,26012.3,12519.8
Hampton Roads Pt,362,202,3653.9,4556.4,1997.6,2001.6,2008.0,2008.5,347.3,687.2,625.1,593.6,86.5,161.1,208.5,219.9,26.0,84.3,49.8,47.3,623.6,511.7,111.9,47031.5,38630.7,8400.8,47934.5,39372.4,8562.1
Bethany Beach,359,244,2772.9,4541.4,2006.1,2007.4,2006.2,2005.8,119.9,251.3,217.5,228.2,14.0,41.2,170.5,181.5,22.0,56.7,110.6,114.1,676.1,349.3,326.8,50876.4,26320.7,24555.8,51853.3,26826.0,25027.3
Mobile,356,261,6438.1,8476.0,2006.0,2007.3,2008.6,2009.0,461.3,603.4,590.0,556.2,47.0,84.1,127.3,139.1,33.0,74.6,46.7,53.9,749.6,568.6,181.0,56365.7,42778.3,13587.4,57447.9,43599.7,13848.2
Pascagoula,355,162,4392.5,7361.7,2003.4,2002.8,2009.5,2009.8,530.5,829.0,812.0,815.4,62.0,197.5,209.0,198.5,35.0,102.2,73.1,68.9,933.8,659.2,274.6,70094.2,49476.3,20617.9,71440.0,50426.3,21013.8
Hackberry,352,168,392.1,550.5,1993.3,1995.9,2002.5,2005.0,382.7,1419.1,670.2,632.0,74.5,456.6,1073.1,1013.7,36.5,187.4,248.3,175.6,723.1,534.2,188.9,54292.1,40111.3,14180.8,55334.5,40881.5,14453.1
Astoria,341,135,1785.4,1262.1,1999.6,2002.9,2005.8,2010.5,88.7,558.4,412.1,312.6,15.0,108.1,352.7,763.9,21.0,140.6,83.0,125.2,534.4,377.5,156.9,40204.2,28421.5,11782.7,40976.1,28967.2,12008.9
Destrehan,341,194,2495.0,4374.4,1997.4,2003.1,2008.0,2008.0,248.9,455.6,512.6,516.6,34.0,81.8,99.4,100.5,30.0,59.6,64.8,65.2,425.3,280.0,145.3,31941.8,21030.1,10911.6,32555.0,21433.9,11121.1
Cape Canaveral,335,215,5756.4,5866.9,2004.5,2004.8,2007.6,2009.8,673.2,900.7,624.1,913.1,64.0,129.3,134.0,161.1,24.0,69.7,43.9,61.4,968.1,791.9,176.3,73113.2,59878.1,13235.1,74517.0,61027.7,13489.3
Chester,330,87,1317.0,1763.3,1995.2,1996.1,2006.7,2006.7,151.9,527.5,512.2,517.4,27.0,83.9,88.4,91.6,16.0,33.0,25.3,25.4,283.9,238.7,45.2,21349.2,17954.1,3395.1,21759.1,18298.8,3460.3
Warwick,330,48,152.8,235.9,1988.3,1999.7,2006.3,2007.1,90.1,342.5,356.2,372.5,15.0,46.2,147.9,148.2,15.0,32.2,50.5,50.6,84.3,66.7,17.6,6346.8,5026.9,1319.9,6468.6,5123.4,1345.2
Martinez,329,87,5918.1,10620.8,2005.7,2006.1,2009.6,2009.8,477.1,855.3,1121.9,1160.9,52.0,134.1,353.0,373.4,27.0,39.6,50.3,51.0,1096.1,874.4,221.7,82581.4,65933.8,16647.7,84167.0,67199.7,16967.3
Big Stone,329,77,819.1,1416.5,2007.2,2003.5,2011.4,2011.4,79.6,281.8,224.3,233.7,10.0,71.5,269.1,248.6,20.0,48.3,57.7,59.7,290.6,170.5,120.1,21888.5,12870.6,9017.9,22308.8,13117.7,9191.1
