Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1347,151,70594.3,79808.1,2007.5,2007.4,2008.2,2008.1,749.3,1285.8,1974.7,1885.8,59.0,92.5,336.6,328.1,20.0,33.1,26.9,26.9,10152.1,9574.2,577.9,784289.6,740088.6,44201.0,799348.0,754298.3,45049.7
Cruise,411,61,32685.4,2894.8,2006.6,2002.4,2009.6,2009.3,699.6,702.4,693.2,702.5,40.0,100.9,54.4,55.4,8.0,12.0,8.3,8.4,5976.2,5527.3,448.9,461512.3,426750.5,34761.9,470373.4,434944.1,35429.3
General cargo,388,140,4916.5,6668.1,2006.5,2005.9,2007.0,2007.0,1024.8,1371.5,1289.9,1310.4,100.0,141.2,211.2,211.8,24.5,56.5,54.2,57.4,878.6,786.3,92.2,67341.6,60378.3,6963.3,68634.6,61537.6,7097.0
Bulk carrier,280,195,10573.4,18274.5,2006.7,2008.9,2006.5,2006.3,1057.0,1425.3,1518.1,1545.0,103.5,202.5,300.1,300.3,47.5,84.3,69.3,68.8,1029.3,944.7,84.6,79358.7,72860.7,6498.0,80882.4,74259.6,6622.7
Chemical tanker,250,168,7205.5,11935.2,2008.7,2008.8,2009.2,2009.3,1243.9,1560.4,1420.5,1419.0,105.0,142.4,219.3,219.5,35.5,39.4,50.3,50.9,1303.6,1064.3,239.3,100431.0,81999.4,18431.6,102359.3,83573.8,18785.5
Vehicle,130,72,18028.7,6376.1,2005.7,2007.1,2005.5,2005.2,1020.8,3077.2,2706.9,2878.2,83.5,221.1,429.3,439.6,10.0,11.0,12.3,12.2,1075.7,1058.0,17.8,83306.7,81934.9,1371.8,84906.2,83508.1,1398.1
Oil tanker,123,85,13270.3,24794.5,2005.7,2006.5,2007.5,2007.5,965.2,1770.7,2354.9,2405.1,106.0,213.8,664.8,675.7,30.0,57.8,56.7,57.1,1266.5,992.9,273.6,97802.3,76706.0,21096.3,99680.1,78178.7,21501.4
Liquefied gas tanker,103,40,3628.9,3550.3,2004.2,2006.3,2009.0,2008.7,1239.2,1692.2,2144.7,1995.6,99.0,151.1,401.5,371.4,19.0,34.8,42.5,39.6,632.0,567.7,64.3,44868.3,40011.4,4856.9,45729.8,40779.6,4950.1
Ro-Ro,52,3,1261.1,706.3,1992.2,2004.0,2011.8,2010.1,311.1,4058.9,2667.8,1635.2,29.0,348.8,866.5,795.0,45.5,30.5,9.8,12.6,129.1,110.0,19.1,9999.1,8520.9,1478.2,10191.1,8684.5,1506.6
Service - tug,40,32,31.5,24.0,1990.2,1994.7,1999.9,2000.6,1115.0,1256.0,1462.7,1433.9,218.0,374.2,444.8,425.1,43.0,178.9,138.7,120.6,56.7,51.3,5.4,4256.4,3852.5,403.9,4338.1,3926.5,411.6
Service - other,8,7,90.3,65.4,2003.0,2002.1,2009.0,2007.5,1198.5,2231.3,2775.1,2508.1,479.5,588.7,663.2,754.0,426.5,497.7,1007.9,976.5,39.6,25.7,13.9,2974.1,1930.2,1043.9,3031.2,1967.3,1064.0
Refrigerated bulk,8,7,35.0,36.8,1995.8,1995.3,1997.8,1997.7,226.5,516.1,504.3,485.3,28.5,44.4,72.0,70.1,10.0,17.5,15.0,15.4,19.1,14.4,4.7,1453.6,1098.7,354.9,1481.5,1119.8,361.7
Offshore,4,4,71.8,57.7,2004.8,2004.8,2012.2,2011.3,2561.6,3671.2,1273.5,1399.5,205.0,565.2,259.8,280.8,7.0,520.8,144.1,244.9,29.3,22.8,6.5,2203.4,1715.5,487.9,2245.7,1748.4,497.2
