Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1350,150,72058.3,81739.0,2007.5,2007.4,2008.3,2008.2,707.2,1277.8,2017.7,1932.4,55.0,95.2,435.2,422.8,15.0,19.4,34.5,34.1,8449.0,8038.3,410.7,652123.0,620856.6,31266.3,664643.7,632777.1,31866.6
Cruise,414,61,25330.5,2167.8,2006.7,2002.4,2009.3,2009.2,434.8,505.1,533.3,522.4,31.0,35.5,42.5,41.4,8.0,9.1,15.9,16.6,4504.7,3970.0,534.7,348099.5,306846.8,41252.8,354783.0,312738.2,42044.8
General cargo,389,139,6057.1,8015.1,2006.4,2005.9,2009.4,2009.3,980.2,1576.4,1581.1,1567.3,94.0,167.5,386.8,376.4,33.0,83.2,113.6,111.5,985.1,883.1,101.9,75538.1,67870.9,7667.2,76988.4,69174.0,7814.4
Bulk carrier,278,194,16928.4,28135.2,2006.6,2009.0,2008.5,2008.2,1488.1,2770.1,2428.8,2374.4,204.5,275.0,430.4,427.6,66.5,98.0,98.8,98.0,1689.8,1561.7,128.1,130141.8,120454.0,9687.8,132640.6,122766.8,9873.8
Chemical tanker,255,173,7172.8,11859.6,2008.7,2008.9,2008.9,2008.9,1277.9,1421.0,1384.2,1383.2,118.0,168.8,231.6,232.2,40.0,53.1,56.8,56.5,1348.1,1083.1,265.0,103491.3,83372.1,20119.2,105478.3,84972.8,20505.5
Vehicle,131,71,6063.4,2089.4,2005.6,2007.1,2006.0,2005.7,591.1,981.6,901.3,931.6,50.0,68.3,89.4,91.5,8.0,17.8,20.7,21.2,354.2,332.7,21.5,27331.7,25683.2,1648.5,27856.5,26176.3,1680.2
Oil tanker,122,84,8538.6,15335.4,2005.6,2006.2,2008.0,2008.1,994.2,1748.4,1502.1,1474.4,112.5,241.9,445.9,437.0,50.5,79.2,78.2,78.9,1192.0,860.7,331.3,91761.1,66361.2,25399.9,93522.9,67635.4,25887.6
Liquefied gas tanker,103,40,5607.2,5117.4,2004.3,2006.6,2004.0,2004.5,1191.8,2268.4,3446.6,2936.3,93.0,170.4,937.6,843.3,35.0,74.5,55.2,59.8,1003.8,900.7,103.2,66165.5,58332.6,7832.9,67435.8,59452.6,7983.3
Ro-Ro,52,3,262.4,197.6,1992.2,2004.0,2003.2,1999.3,309.1,770.2,555.0,457.5,28.0,72.7,83.0,66.7,9.0,30.2,25.6,21.6,44.5,35.2,9.2,3431.8,2719.7,712.1,3497.7,2771.9,725.8
Service - tug,36,28,31.6,25.0,1989.7,1994.7,1998.3,1999.0,1169.3,1304.9,1603.3,1580.0,176.5,387.2,423.4,389.4,172.5,617.6,734.6,675.7,62.6,44.6,18.1,4702.1,3345.3,1356.8,4792.4,3409.6,1382.8
Refrigerated bulk,8,7,255.3,281.6,1995.8,1995.3,1996.1,1995.9,4234.6,3346.0,3682.1,3715.0,261.5,240.6,332.8,334.9,83.0,111.5,83.2,81.9,123.8,104.7,19.1,9427.3,7989.0,1438.3,9608.3,8142.4,1465.9
Service - other,5,5,45.9,28.4,2005.2,2005.2,2008.8,2009.3,811.5,1591.6,1720.9,1559.5,91.0,133.4,252.0,236.1,101.0,171.8,140.7,115.6,33.2,31.3,1.9,2494.4,2353.2,141.2,2542.3,2398.4,143.9
Offshore,2,2,5.3,6.9,1995.5,1995.5,1999.6,2000.5,3171.9,3171.9,2556.8,2497.0,818.5,818.5,982.9,1017.3,208.5,208.5,273.4,286.9,9.9,8.8,1.1,739.9,660.5,79.5,754.1,673.2,81.0
