Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Martinique,344,86,639.6,633.3,2000.4,2002.1,2005.1,2005.6,118.3,186.1,131.6,132.7,12.0,21.7,23.5,14.5,15.5,35.5,31.4,36.4,235.1,128.9,106.2,17965.5,9879.7,8085.8,18310.4,10069.4,8241.1
Saint Lucia,266,30,408.5,67.7,2009.2,2000.7,2008.6,2007.8,167.3,159.9,156.1,166.5,10.0,17.2,19.5,20.6,11.0,14.6,10.1,12.4,132.4,97.1,35.3,10125.2,7424.3,2700.9,10319.6,7566.9,2752.7
Saint Barthélemy,126,11,140.2,104.1,1990.6,1991.4,1993.1,1994.1,186.9,190.8,195.3,197.2,19.5,24.5,24.8,25.7,5.0,11.2,7.6,7.3,56.5,46.3,10.2,4316.0,3543.7,772.3,4398.8,3611.7,787.1
Dominica,77,37,137.8,36.8,1996.4,1996.6,2007.1,2004.0,92.0,623.7,107.3,104.3,13.0,61.2,148.0,80.7,9.0,22.9,16.9,23.9,45.5,32.5,12.9,3455.7,2469.1,986.7,3522.1,2516.5,1005.6
Antigua and Barbuda,66,30,551.5,58.3,2004.2,2003.1,2007.3,2007.1,129.2,130.8,140.1,138.0,14.0,15.3,14.4,14.4,10.0,15.2,11.6,16.9,134.8,90.5,44.3,10429.4,7003.9,3425.5,10629.6,7138.4,3491.3
Sint Maarten (Dutch part),56,16,150.2,81.4,2000.9,2001.8,2007.3,2003.8,188.9,200.2,201.5,192.2,20.0,19.2,17.9,16.8,12.0,9.2,8.8,11.8,35.0,30.2,4.8,2689.4,2325.7,363.7,2741.1,2370.4,370.7
France,52,14,5197.2,6227.9,2005.2,2005.8,2005.2,2005.0,3670.7,3638.6,3667.9,3660.9,195.0,215.9,203.0,199.1,26.0,30.9,30.3,28.3,1132.6,1113.2,19.5,87501.1,86029.3,1471.8,89181.2,87681.1,1500.1
Spain,48,10,4519.9,5624.1,2008.5,2007.0,2008.7,2008.6,3213.1,3257.9,3233.3,3234.5,184.0,196.2,184.5,184.6,13.0,18.6,14.8,14.8,790.7,780.4,10.3,61244.2,60448.9,795.3,62420.1,61609.5,810.6
Jamaica,45,8,459.3,621.3,2006.0,2006.1,2006.2,2006.2,939.2,1149.0,988.9,982.6,65.0,86.0,72.8,71.7,20.0,47.8,30.1,28.6,122.9,109.2,13.7,9441.2,8405.0,1036.1,9622.4,8566.4,1056.0
Trinidad and Tobago,37,16,499.4,158.8,2006.0,2004.6,2004.7,2005.6,380.2,404.7,377.5,396.7,33.0,35.2,31.9,33.3,21.0,42.3,16.9,44.4,100.3,74.2,26.1,7720.8,5739.4,1981.4,7869.1,5849.6,2019.5
Saint Kitts and Nevis,30,18,129.7,14.2,1995.4,1994.4,2003.5,2002.6,135.3,139.6,159.9,155.4,14.5,15.8,15.4,15.4,9.5,11.6,8.8,10.1,31.7,20.5,11.2,2444.4,1583.6,860.7,2491.3,1614.0,877.3
Colombia,29,18,756.1,822.1,2008.5,2006.9,2009.2,2008.5,934.4,914.6,927.1,921.7,62.0,81.7,73.2,77.5,12.0,25.1,21.0,27.4,113.3,107.9,5.4,8750.5,8339.2,411.3,8918.5,8499.4,419.2
