Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Martinique,380,93,1447.6,639.8,2001.6,2003.3,2006.5,2004.9,122.0,138.6,131.2,135.6,13.0,14.7,13.3,14.2,13.0,26.7,16.9,21.9,409.6,252.1,157.4,31509.8,19445.2,12064.6,32114.8,19818.6,12296.3
Saint Lucia,260,25,189.7,67.8,2009.2,2002.9,2007.9,2006.6,175.2,184.6,175.1,226.5,10.5,19.7,17.6,27.4,16.0,17.1,17.4,24.7,100.2,60.1,40.2,7607.3,4568.1,3039.2,7753.3,4655.8,3097.5
Dominica,110,38,89.8,42.0,1996.6,1994.6,2004.5,2002.1,68.8,297.5,107.5,83.1,13.0,24.8,37.4,24.9,10.5,17.4,19.1,14.9,43.8,24.6,19.2,3322.1,1872.9,1449.2,3385.9,1908.9,1477.0
Saint Barthélemy,69,9,81.5,57.3,1989.0,1985.2,1990.8,1991.2,181.8,185.4,194.7,200.4,23.0,39.9,30.6,32.1,12.0,15.9,22.0,23.7,39.2,25.5,13.7,2978.0,1946.4,1031.6,3035.2,1983.8,1051.4
Antigua and Barbuda,68,38,243.8,60.1,2000.4,2000.2,2004.9,2005.3,121.9,133.9,140.9,138.1,15.0,19.5,18.7,20.9,9.0,11.2,9.5,11.0,46.9,32.6,14.3,3607.7,2510.4,1097.3,3676.9,2558.6,1118.4
France,67,28,5633.2,6981.8,2005.1,2005.5,2005.0,2005.1,3477.4,3597.0,3491.6,3495.2,190.0,239.9,201.3,201.2,21.0,23.4,25.6,25.7,1295.8,1278.9,16.9,100244.4,98937.5,1306.9,102169.1,100837.1,1332.0
Colombia,60,17,1842.5,2321.8,2008.2,2007.1,2008.5,2008.3,1098.9,1021.0,1096.8,1092.4,70.5,79.9,75.3,75.9,15.5,44.6,22.9,25.3,295.5,276.7,18.8,22859.3,21418.3,1441.0,23298.2,21829.5,1468.7
Saint Kitts and Nevis,52,20,156.9,26.6,1995.6,1997.6,2003.4,2001.4,132.0,135.7,138.4,137.3,15.0,17.6,14.6,15.1,9.5,13.1,10.3,12.2,48.8,30.3,18.5,3759.1,2338.0,1421.1,3831.2,2382.9,1448.4
Suriname,48,9,363.3,491.2,2006.0,2006.4,2005.5,2005.5,741.0,759.4,748.5,748.1,54.0,58.4,56.6,56.6,10.5,25.1,11.6,11.8,89.0,83.5,5.5,6841.4,6425.7,415.7,6972.7,6549.1,423.7
Virgin Islands (U.S.),42,7,100.3,161.0,2004.8,2003.6,2004.9,2005.0,269.5,348.3,321.5,321.3,26.0,35.2,54.4,54.6,43.0,36.1,48.2,48.5,59.0,25.9,33.1,4456.8,1967.7,2489.1,4542.4,2005.5,2536.9
Spain,37,12,3947.7,4411.5,2008.6,2008.5,2008.9,2008.7,3588.6,3467.6,3475.4,3535.1,220.0,224.6,214.8,216.8,14.0,15.9,14.3,13.5,674.9,668.0,6.9,52274.6,51742.2,532.4,53278.3,52735.6,542.6
Sint Maarten (Dutch part),34,11,79.4,28.8,1993.3,1999.7,1999.7,1995.9,184.7,189.0,186.1,190.3,19.0,19.0,18.1,21.5,11.5,12.7,11.4,15.8,22.8,16.3,6.6,1749.6,1252.0,497.6,1783.2,1276.0,507.2
Trinidad and Tobago,21,11,149.8,86.2,2002.5,2001.7,1997.3,1998.6,379.1,2002.6,410.9,583.8,35.0,247.9,216.2,555.3,15.0,47.5,28.0,64.4,78.9,68.0,10.8,6020.3,5198.2,822.1,6135.9,5298.0,837.9
Morocco,20,10,2719.3,1513.9,2009.2,2008.7,2009.0,2009.2,3234.6,3238.3,3245.6,3225.6,206.5,206.5,218.7,201.0,15.0,17.6,18.2,16.1,267.2,263.4,3.8,20696.4,20403.6,292.9,21093.8,20795.3,298.5
Saint Vincent and the Grenadines,18,10,95.9,20.2,1997.1,1994.3,2006.4,2002.9,259.9,252.6,275.2,293.1,23.5,23.8,32.3,32.9,8.5,12.2,10.3,11.5,25.3,19.0,6.3,1950.4,1465.3,485.1,1987.8,1493.4,494.4
Barbados,18,10,313.0,31.3,2012.3,2009.9,2012.6,2012.7,230.3,273.2,251.6,257.2,17.0,22.6,25.1,24.5,9.0,8.5,9.5,9.1,61.9,50.2,11.6,4791.1,3891.4,899.7,4883.1,3966.1,917.0
Montserrat,13,5,9.8,1.9,1980.5,1983.4,1983.1,1982.8,90.0,3438.0,1789.8,850.2,20.0,808.4,3819.4,3591.9,10.0,12.6,5.3,5.9,14.5,14.2,0.3,1086.7,1067.0,19.8,1107.6,1087.4,20.2
Dominican Republic,10,5,239.3,32.7,2000.2,2002.0,2005.6,2003.2,540.5,587.0,602.6,585.3,49.5,48.1,42.0,48.3,8.0,14.2,8.1,10.4,45.3,41.2,4.1,3493.4,3177.7,315.7,3560.5,3238.8,321.8
