Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lebanon,149,56,684.1,884.5,1997.9,1994.4,2001.4,2001.2,225.5,388.1,280.3,293.3,20.0,58.0,55.7,60.9,16.0,80.4,30.1,32.5,136.5,97.8,38.7,10477.5,7522.5,2955.0,10678.7,7667.0,3011.7
Egypt,125,50,640.8,853.9,1989.3,1987.6,1993.2,1992.3,525.9,835.5,599.5,629.8,52.0,95.0,108.2,118.0,32.0,66.8,56.6,62.3,163.3,121.3,42.0,12443.6,9274.1,3169.5,12682.5,9452.1,3230.4
Turkey,112,69,843.2,1108.9,1990.4,1990.6,1994.0,1993.3,666.7,1179.5,725.5,881.5,76.5,112.4,301.9,310.8,22.0,113.4,159.9,160.9,195.1,144.8,50.2,14922.6,11105.0,3817.7,15209.1,11318.2,3891.0
Cyprus,54,13,250.3,322.5,2002.9,1991.9,2004.3,2004.1,191.0,467.0,252.1,260.8,17.0,48.6,32.8,35.9,21.5,50.3,30.6,32.9,54.5,39.1,15.4,4185.6,3016.7,1169.0,4266.0,3074.6,1191.4
Greece,22,19,195.2,286.1,1992.5,1991.6,1997.2,1997.2,894.7,1270.4,995.7,1003.9,74.0,127.9,148.3,149.2,62.5,163.6,136.7,143.6,50.4,32.9,17.5,3849.4,2526.7,1322.7,3923.3,2575.2,1348.1
Russian Federation,21,8,305.3,269.4,1999.6,1995.6,2002.4,2001.2,1600.3,1848.3,1825.6,1818.9,139.0,189.2,170.3,183.7,93.0,97.5,91.7,90.1,82.8,63.6,19.2,6377.9,4900.9,1476.9,6500.3,4995.0,1505.3
Tunisia,7,7,104.2,158.4,1986.9,1986.9,2000.6,2001.6,1362.5,2414.6,3314.7,3491.9,139.0,255.0,501.3,514.2,174.0,143.1,182.9,187.2,21.6,20.4,1.1,1650.1,1565.3,84.8,1681.8,1595.3,86.4
Malta,5,5,113.1,171.5,1996.0,1996.0,2001.8,2002.5,1362.7,1668.1,2018.4,2074.7,138.0,146.6,175.0,176.9,182.0,278.8,217.4,224.8,22.0,11.9,10.1,1686.2,915.8,770.4,1718.5,933.4,785.1
Israel,4,4,2.7,4.6,1989.0,1989.0,1986.1,1986.1,233.7,231.6,234.6,234.4,162.5,170.2,183.5,179.6,4.0,4.5,4.7,4.9,1.9,1.9,0.0,144.3,141.2,3.1,147.1,144.0,3.1
Romania,4,4,22.3,28.5,1985.2,1985.2,1985.1,1984.0,1481.4,1654.0,1638.5,1575.8,285.5,300.5,328.0,301.7,68.5,82.8,70.1,79.3,4.9,4.3,0.5,368.6,330.4,38.1,375.6,336.8,38.9
Slovenia,3,3,12.3,13.5,1972.3,1972.3,1972.2,1972.4,1995.6,1882.0,1852.3,1839.9,158.0,177.3,180.1,174.6,64.0,62.0,60.3,65.7,3.4,2.8,0.6,257.1,211.8,45.3,262.1,215.9,46.2
