Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,14,7,68.3,82.5,1998.9,1999.3,1999.8,1999.8,126.0,254.9,295.2,293.7,14.5,20.8,42.0,42.1,15.0,23.2,27.2,27.6,15.4,11.2,4.2,1183.3,861.2,322.2,1206.1,877.7,328.3
Bulk carrier,2,2,26.7,37.0,1980.5,1980.5,1978.0,1978.1,624.1,624.1,515.2,514.5,208.5,208.5,120.0,120.2,162.0,162.0,91.2,91.3,6.1,3.7,2.4,475.4,288.0,187.5,484.6,293.5,191.1
General cargo,2,1,13.2,17.7,1976.0,1976.0,1976.0,1976.0,2217.1,2217.1,2217.1,2217.1,432.5,432.5,848.5,848.5,11.0,11.0,10.0,10.0,1.3,1.3,0.0,95.8,95.0,0.8,97.7,96.8,0.8
