Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,265,127,1572.4,1670.2,1993.7,1991.4,2000.9,1999.7,305.2,594.2,450.7,410.1,47.0,81.9,180.4,210.2,24.0,57.9,65.8,58.8,329.7,246.9,82.9,25297.8,18977.7,6320.1,25783.5,19342.0,6441.5
Lebanon,86,35,189.4,249.1,1995.2,1991.0,1999.4,1999.7,130.4,311.9,195.0,196.0,17.5,47.0,68.4,70.1,15.0,57.1,34.4,37.3,54.4,39.3,15.1,4150.0,3006.5,1143.5,4229.7,3064.2,1165.5
Egypt,76,39,415.7,588.0,1991.3,1989.9,1997.7,1997.5,385.1,620.7,580.7,591.9,41.5,119.3,175.9,188.5,75.0,137.7,108.7,115.7,113.4,71.0,42.4,8654.9,5443.9,3210.9,8821.0,5548.5,3272.6
Greece,48,21,445.0,590.0,2000.3,1992.0,2006.3,2006.1,645.5,656.3,640.0,640.9,63.0,84.8,75.2,77.3,30.5,103.6,40.1,38.5,95.3,79.2,16.1,7298.2,6086.0,1212.2,7438.3,6202.8,1235.5
Cyprus,29,23,188.9,268.9,1993.9,1991.5,1989.6,1989.4,153.1,716.7,552.4,604.5,22.0,248.6,488.1,494.6,8.0,21.5,33.4,33.2,33.3,29.9,3.4,2537.5,2277.9,259.6,2586.3,2321.7,264.6
Russian Federation,10,5,178.8,174.0,1999.2,1997.0,2005.0,2003.2,1369.3,1425.5,1945.0,1781.6,151.0,209.3,281.7,287.1,278.5,236.1,222.7,204.5,41.0,32.1,8.9,3140.6,2464.7,675.9,3200.9,2512.0,688.9
Libya,7,7,92.5,93.5,1988.1,1988.1,1998.7,1994.8,1021.1,1270.4,1040.9,1091.7,96.0,138.1,98.0,113.5,105.0,129.7,115.1,156.8,15.9,12.7,3.3,1227.7,978.2,249.5,1251.3,997.0,254.3
Croatia,3,3,90.3,126.4,1975.7,1975.7,1976.0,1976.0,1620.6,2452.8,3764.1,3711.4,158.0,210.7,304.6,303.3,115.0,393.3,981.6,973.4,17.7,14.9,2.8,1358.7,1146.9,211.8,1384.8,1168.9,215.8
Slovenia,2,2,21.8,30.1,1987.0,1987.0,1998.3,1997.5,1439.4,1439.4,1375.9,1380.0,132.0,132.0,126.0,126.4,57.5,57.5,24.8,27.2,4.7,4.5,0.2,359.4,342.9,16.4,366.3,349.5,16.8
Tunisia,2,2,60.9,95.8,2002.0,2002.0,2001.7,2001.8,2113.8,2113.8,2039.1,2046.1,651.5,651.5,625.5,636.8,404.5,404.5,393.0,398.0,10.7,8.4,2.3,819.1,643.5,175.6,834.8,655.9,179.0
Malta,2,2,37.7,41.9,1983.0,1983.0,1983.9,1984.6,1059.8,1059.8,926.5,865.6,122.0,122.0,105.6,91.8,9.5,9.5,8.9,8.3,4.4,4.2,0.2,342.6,328.0,14.6,349.2,334.3,14.9
France,2,1,212.5,295.8,1985.0,1985.0,1985.0,1985.0,3286.9,3286.9,3286.9,3286.9,256.5,256.5,256.5,256.5,127.0,127.0,126.3,126.3,23.0,22.1,1.0,1779.4,1706.2,73.2,1813.5,1739.0,74.6
Albania,1,1,3.0,4.3,1991.0,1991.0,1991.0,1991.0,1347.6,1347.6,1347.6,1347.6,309.0,309.0,309.0,309.0,7.0,7.0,7.0,7.0,0.7,0.7,0.0,53.3,51.2,2.1,54.4,52.2,2.2
Israel,1,1,0.8,1.3,1980.0,1980.0,1980.0,1980.0,218.7,218.7,218.7,218.7,25.0,25.0,25.0,25.0,213.0,213.0,213.0,213.0,0.7,0.1,0.6,54.2,11.3,43.0,55.3,11.5,43.8
Italy,1,1,8.3,9.2,1998.0,1998.0,1998.0,1998.0,1298.8,1298.8,1298.8,1298.8,204.0,204.0,204.0,204.0,4.0,4.0,4.0,4.0,1.8,1.7,0.1,136.9,132.5,4.4,139.6,135.1,4.5
Romania,1,1,11.9,17.9,1983.0,1983.0,1983.0,1983.0,1533.2,1533.2,1533.2,1533.2,607.0,607.0,607.0,607.0,179.0,179.0,179.0,179.0,4.3,3.8,0.5,325.2,290.6,34.6,331.4,296.2,35.2
Saudi Arabia,1,1,5.9,9.4,2016.0,2016.0,2016.0,2016.0,273.2,273.2,273.2,273.2,24.0,24.0,24.0,24.0,200.0,200.0,200.0,200.0,0.7,0.3,0.4,55.1,26.1,28.9,56.1,26.6,29.5
