Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,7605,1395,440614.6,488693.6,2006.9,2008.2,2010.7,2010.4,860.3,1215.7,1404.2,1373.5,66.0,93.4,235.8,229.7,10.0,17.0,19.2,19.0,47571.2,45500.4,2070.8,3678892.0,3519924.0,158967.9,3749526.7,3587506.6,162020.1
Ferry-pax only,3185,86,984.2,92.9,1999.4,2000.4,1998.9,1997.7,322.1,741.7,555.6,555.6,18.0,70.6,138.0,151.9,8.0,18.1,90.8,90.0,1727.6,1271.2,456.5,129714.4,95441.7,34272.7,132204.9,97274.2,34930.7
Bulk carrier,2193,1507,125816.2,222585.7,2007.2,2008.4,2008.7,2008.9,770.8,1562.2,1502.3,1499.7,97.0,176.0,404.3,400.8,9.0,26.4,29.3,29.4,9261.6,8947.0,314.6,716748.2,692492.1,24256.2,730509.8,705787.9,24721.9
General cargo,1635,663,15344.5,20680.8,2004.4,2005.4,2002.5,2002.9,610.9,1160.8,1267.3,1231.6,76.0,142.5,429.7,410.2,10.0,26.7,29.4,29.1,2595.7,2459.4,136.3,199211.1,188936.0,10275.2,203036.0,192563.5,10472.5
Chemical tanker,812,479,14027.2,22730.8,2008.9,2008.7,2009.2,2009.2,752.9,1168.4,1384.0,1391.4,74.0,122.3,357.6,360.5,9.0,19.7,34.2,34.1,2448.6,2224.1,224.5,188806.5,171578.9,17227.6,192431.6,174873.3,17558.4
Oil tanker,485,292,25848.0,45705.6,2008.4,2008.3,2008.3,2008.3,1136.8,1443.5,1513.5,1526.1,116.0,157.4,298.3,301.1,22.0,61.6,51.7,51.2,3211.3,2579.1,632.1,248456.3,199653.9,48802.3,253226.6,203487.3,49739.3
Vehicle,455,151,17882.1,5863.9,2006.1,2006.8,2008.2,2007.7,882.0,1157.0,1084.4,1086.9,74.0,82.3,126.3,130.6,6.0,8.8,8.9,9.1,1324.3,1263.6,60.8,102330.3,97698.8,4631.5,104295.1,99574.6,4720.4
Liquefied gas tanker,406,150,17606.1,15123.7,2007.3,2008.1,2011.8,2011.6,340.9,1312.0,2140.5,2050.7,39.0,120.7,702.3,695.9,10.5,20.9,79.7,78.5,2186.2,2022.6,163.6,147460.8,135071.1,12389.8,150292.1,137664.4,12627.6
Cruise,134,42,10731.4,1077.7,2006.2,2002.6,2010.1,2009.5,508.1,841.2,810.6,804.0,36.0,54.7,49.0,50.5,29.5,27.3,65.0,65.2,2028.2,1302.5,725.7,157072.1,100859.4,56212.8,160087.9,102795.9,57292.1
Service - tug,98,50,170.5,157.8,2011.1,2011.0,2005.9,2003.4,261.3,1333.2,1358.8,1644.3,44.0,271.0,927.6,1031.4,19.0,46.5,48.6,48.8,174.2,152.0,22.2,13135.1,11460.3,1674.8,13387.3,11680.3,1706.9
Offshore,42,34,385.4,632.7,2008.7,2009.9,2002.8,2001.5,477.1,1009.7,1099.4,1208.3,107.5,230.6,254.3,224.1,15.0,99.6,37.5,25.5,91.9,79.1,12.8,6930.4,5969.3,961.1,7063.4,6083.9,979.5
Service - other,37,14,203.4,184.7,2007.1,1998.7,2004.3,2010.4,461.0,1401.1,1319.4,1485.0,37.0,361.8,572.5,559.9,13.0,84.8,73.8,68.9,61.7,53.7,8.0,4677.6,4078.3,599.3,4767.5,4156.6,610.8
Miscellaneous - fishing,19,9,22.1,17.7,1986.8,1991.9,1985.1,1985.9,1699.2,1643.8,2449.9,2072.9,250.0,293.2,606.1,556.9,68.0,120.3,335.9,345.3,37.0,23.8,13.3,2780.6,1784.2,996.4,2834.0,1818.5,1015.5
Refrigerated bulk,9,8,40.6,46.3,1996.1,1997.6,2004.4,2005.1,706.0,1105.2,988.9,984.4,50.0,114.2,200.8,200.4,21.0,43.0,27.5,28.3,23.0,17.5,5.4,1740.2,1331.2,409.0,1773.7,1356.8,416.8
Ferry-RoPax,8,8,52.5,10.9,2005.4,2005.4,1996.1,1994.3,206.0,582.0,560.4,589.8,17.5,40.9,56.4,57.7,12.5,78.2,31.5,31.7,16.1,12.5,3.6,1198.2,924.2,274.0,1221.2,941.9,279.2
Ro-Ro,2,2,4.2,4.6,2006.0,2006.0,1995.2,1995.2,315.1,315.1,534.4,523.2,36.0,36.0,62.6,62.4,4.0,4.0,7.9,7.9,1.1,1.0,0.1,83.9,78.3,5.6,85.5,79.8,5.7
Other liquids tankers,2,2,2.8,2.9,2010.5,2010.5,2004.5,2005.1,993.2,993.2,1206.2,1162.7,93.5,93.5,113.0,111.1,23.0,23.0,25.4,25.1,2.5,2.2,0.3,191.4,167.4,24.0,195.1,170.6,24.5
