Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,7463,2801,201003.8,246249.3,2006.7,2007.4,2009.2,2008.8,402.0,886.6,783.1,831.8,41.0,104.5,206.7,222.8,18.0,63.2,81.5,83.5,22481.1,18714.2,3767.0,1719090.1,1435269.7,283820.4,1752096.6,1462826.9,289269.7
Macao,2209,62,609.1,348.1,1996.5,1998.6,1997.1,1995.3,263.3,349.9,387.4,521.2,10.0,108.7,297.0,531.3,13.0,16.3,44.8,68.8,824.1,476.1,348.0,61901.6,35768.5,26133.1,63090.1,36455.3,26634.9
Viet Nam,2186,680,33084.9,41778.8,2005.9,2006.2,2007.5,2007.4,561.4,982.0,874.9,891.1,52.0,94.3,115.7,122.2,22.0,77.2,55.0,65.3,5874.9,5094.0,780.9,452286.3,392962.4,59323.9,460970.2,400507.3,60462.9
"Taiwan, Province of China",1161,398,15176.8,18008.2,2005.4,2006.6,2006.7,2007.2,382.3,748.8,537.1,546.9,31.0,76.8,100.0,109.1,13.0,53.1,45.5,49.2,2581.7,2109.2,472.4,199119.8,162916.5,36203.3,202942.9,166044.5,36898.4
Japan,603,298,25060.6,28665.6,2006.9,2007.3,2007.4,2007.2,1519.8,1978.3,1689.2,1814.6,122.0,197.2,279.5,348.7,16.0,48.9,32.2,37.6,3515.3,3316.3,199.0,270927.3,255722.2,15205.0,276129.1,260632.1,15497.0
Thailand,580,247,25360.1,29283.7,2006.6,2007.3,2006.8,2006.4,1558.0,1978.9,1717.3,1756.3,105.0,163.2,128.7,138.1,27.0,79.8,55.2,69.0,4243.0,3835.5,407.4,327565.0,296349.8,31215.2,333854.3,302039.8,31814.5
"Korea, Republic of",569,267,40508.7,45586.9,2008.8,2008.4,2011.5,2011.2,1356.1,1733.5,1519.5,1527.6,98.0,150.6,122.5,129.4,21.0,73.1,51.3,53.9,3726.8,3257.7,469.1,287983.6,251893.9,36089.6,293512.9,256730.3,36782.6
Indonesia,512,396,30400.8,52216.3,2007.2,2007.6,2007.4,2007.3,1760.9,1871.2,1795.7,1794.1,146.0,169.7,181.0,181.3,84.0,151.7,145.4,150.7,3032.9,2481.6,551.4,233013.6,190522.9,42490.7,237487.5,194181.0,43306.5
Singapore,505,296,31501.6,39943.1,2008.3,2008.7,2008.9,2008.8,1439.0,1645.0,1504.6,1512.0,106.0,173.4,157.5,166.9,15.0,38.8,26.2,28.8,4184.7,3860.8,323.9,323519.8,298569.5,24950.3,329731.4,304302.1,25429.3
Australia,362,289,75431.8,129467.9,2010.2,2010.2,2010.2,2010.3,3188.2,3447.9,3267.1,3218.2,262.0,296.7,292.4,292.1,50.0,84.1,84.5,85.8,4801.2,4579.3,221.9,369090.0,351904.9,17185.1,376176.5,358661.5,17515.1
Philippines,317,229,8992.3,11999.8,2007.3,2007.4,2007.9,2007.8,864.9,1317.3,1225.0,1345.5,84.0,124.1,186.9,209.8,37.0,94.8,149.8,155.6,1255.7,973.9,281.8,94948.0,74175.4,20772.7,96771.0,75599.5,21171.5
Malaysia,314,231,21249.1,28356.8,2007.3,2008.2,2009.8,2009.0,1495.0,1674.6,1542.3,1574.9,123.0,158.7,151.4,163.0,29.5,71.2,51.2,56.5,2060.9,1809.5,251.4,158778.4,139456.5,19321.9,161826.9,142134.0,19692.9
United States of America,43,38,14758.7,18527.7,2010.0,2010.0,2009.8,2009.6,6411.5,7283.4,6948.3,7008.1,503.0,551.9,520.2,543.6,74.0,76.3,75.3,71.3,1558.9,1518.4,40.5,120445.3,117401.1,3044.1,122757.8,119655.2,3102.6
Brunei Darussalam,28,21,1642.2,2195.3,2006.3,2006.5,2007.6,2006.1,1408.5,1741.0,1627.8,1801.5,120.5,160.8,226.5,272.7,40.5,62.5,63.2,72.4,158.2,142.6,15.6,11515.4,10311.3,1204.0,11736.5,10509.3,1227.2
