Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,7203,3056,126597.1,168661.2,2006.2,2007.5,2008.4,2008.3,381.6,703.2,657.6,670.3,35.0,87.4,224.2,215.7,9.0,24.3,36.6,32.4,15372.1,13132.2,2239.9,1174767.3,1003139.6,171627.7,1197322.8,1022399.9,174923.0
Macao,2190,61,698.5,244.5,1996.5,1998.4,1995.8,1995.0,294.0,407.1,460.3,413.3,19.0,38.5,147.5,165.7,7.0,18.9,29.6,19.4,1195.1,999.1,196.0,89740.4,75022.6,14717.7,91463.4,76463.1,15000.3
"Taiwan, Province of China",1506,530,20596.0,23738.3,2005.5,2007.2,2007.2,2007.0,373.6,607.4,475.0,487.9,30.0,79.9,94.6,108.9,13.0,35.1,45.9,56.0,3184.0,2635.1,548.9,245028.4,202975.2,42053.2,249733.0,206872.3,42860.6
Viet Nam,1133,471,17149.1,20907.0,2004.8,2005.7,2006.1,2006.0,512.3,894.4,752.1,772.9,49.0,104.2,183.7,220.4,9.0,18.8,16.6,16.6,2508.5,2319.7,188.9,193253.9,178862.7,14391.2,196964.4,182296.9,14667.5
Singapore,1095,481,131118.6,141418.2,2009.5,2009.3,2011.6,2011.3,1495.6,1594.3,1518.9,1522.4,101.0,134.7,111.5,115.7,14.0,23.1,18.4,20.3,11451.4,10946.4,505.0,886871.7,847784.4,39087.2,903899.6,864061.9,39837.7
"Korea, Republic of",819,217,18862.6,23198.6,2008.0,2007.9,2008.5,2008.2,1183.3,1386.0,1240.4,1260.1,86.0,131.5,116.2,123.1,9.0,18.2,19.5,19.8,3365.3,3177.1,188.2,259489.8,245113.7,14376.0,264472.0,249819.9,14652.0
Japan,754,357,33760.3,35738.2,2007.5,2007.1,2008.5,2008.1,1467.4,1720.2,1551.1,1589.6,117.0,165.4,131.2,145.5,10.0,20.0,21.3,18.6,4423.6,4144.6,279.0,340859.7,319353.3,21506.4,347404.2,325484.8,21919.3
Thailand,719,211,26471.1,32465.1,2009.2,2007.9,2008.7,2008.7,1529.7,1764.3,1635.5,1624.5,98.0,149.7,121.3,125.1,10.0,19.2,13.7,13.7,4798.1,4684.6,113.5,370710.8,362055.9,8654.9,377828.5,369007.4,8821.1
Malaysia,504,226,35941.8,43345.5,2007.1,2006.8,2007.7,2007.8,1580.4,1670.9,1618.1,1619.2,109.0,145.1,128.4,133.3,12.0,25.8,21.4,22.7,4165.2,3970.8,194.4,322170.5,307162.2,15008.3,328356.1,313059.7,15296.4
Philippines,309,180,7275.7,9490.0,2005.3,2006.8,2006.9,2006.8,892.2,1158.3,1048.3,1086.7,95.0,151.1,165.7,177.6,8.0,24.2,18.9,17.3,1122.5,1047.6,74.9,85486.6,79765.5,5721.1,87127.9,81297.0,5830.9
Indonesia,260,193,15750.9,24240.2,2006.3,2007.0,2006.8,2007.0,1948.1,2129.0,2008.2,2018.3,164.5,225.8,230.1,238.9,8.0,35.6,51.1,57.3,1748.8,1664.7,84.1,134344.5,127864.8,6479.7,136923.9,130319.8,6604.1
Australia,122,119,26547.8,47039.9,2010.3,2010.4,2010.0,2009.7,4170.2,4229.7,4197.5,4220.3,371.0,398.7,415.4,419.9,8.0,13.3,13.8,13.3,1970.9,1955.2,15.6,150382.5,149171.3,1211.2,153269.8,152035.4,1234.5
United States of America,119,85,71365.6,82779.6,2011.5,2011.2,2012.1,2012.0,6107.0,7076.4,7485.2,7268.7,490.0,575.4,578.3,573.0,17.0,20.3,22.4,21.6,5975.5,5931.7,43.8,462213.8,458825.9,3387.9,471088.3,467635.4,3452.9
United Arab Emirates,61,30,46499.7,46660.2,2013.7,2011.3,2015.8,2015.5,4943.8,4891.6,4951.7,4944.5,314.0,398.2,320.6,326.9,25.0,36.2,28.7,30.0,2920.6,2877.2,43.4,226200.8,222836.8,3364.0,230543.8,227115.2,3428.6
Canada,52,50,14435.6,26638.2,2010.1,2010.0,2009.9,2010.0,5871.5,5808.6,5859.6,5856.8,555.5,555.9,584.3,587.5,8.5,14.7,20.7,20.8,1021.5,1013.7,7.8,78939.5,78338.1,601.4,80455.1,79842.2,612.9
Russian Federation,43,42,4098.0,5976.5,2009.8,2010.0,2010.6,2010.1,1724.9,2040.8,1904.5,1959.9,164.0,192.7,191.5,205.5,17.0,59.4,50.8,59.7,351.1,332.4,18.7,27179.9,25734.2,1445.7,27701.8,26228.3,1473.5
New Zealand,35,20,6565.1,8659.0,2009.8,2009.8,2009.9,2010.0,5151.6,5160.3,5157.0,5158.1,323.0,381.7,343.2,349.9,9.0,9.8,10.0,10.0,884.2,879.1,5.0,68476.7,68086.7,390.0,69791.4,69393.9,397.5
India,24,23,2474.6,4082.8,2007.8,2007.8,2008.8,2008.8,3479.1,3632.6,3828.6,3846.7,351.5,359.1,356.9,355.9,55.0,89.8,68.6,67.3,316.8,280.1,36.8,24445.4,21628.5,2816.8,24914.7,22043.8,2870.9
Chile,21,19,16435.5,18207.8,2009.4,2009.9,2009.8,2010.1,10541.9,10019.4,10044.7,10053.7,603.0,621.6,626.0,630.8,21.0,21.2,22.2,21.8,1625.6,1616.7,8.8,125922.3,125237.3,685.0,128340.0,127641.9,698.1
Cambodia,17,7,103.6,129.1,2000.6,2003.4,2004.2,2004.4,797.4,875.5,760.3,762.2,81.0,95.1,113.8,112.7,14.0,10.1,18.9,19.0,26.5,22.7,3.8,2027.4,1741.6,285.8,2066.3,1775.0,291.3
Bahamas,14,12,16520.5,18757.8,2005.3,2005.4,2005.3,2005.3,12444.1,12352.5,12357.2,12353.5,774.5,757.9,755.8,755.9,11.5,10.9,11.6,11.6,1655.4,1648.8,6.5,128229.7,127722.3,507.4,130691.7,130174.6,517.1
Brunei Darussalam,14,10,1194.0,1066.7,2005.1,2005.6,2009.8,2009.1,1509.9,2359.2,3899.1,3050.8,187.0,213.2,501.2,445.8,12.5,46.6,18.4,19.9,139.9,134.6,5.3,9397.7,8998.5,399.3,9578.2,9171.2,406.9
Qatar,12,12,3383.3,4680.9,2011.6,2011.6,2010.8,2011.1,5296.1,5292.9,5320.7,5310.5,412.0,409.5,382.4,394.4,24.5,55.9,39.7,46.2,292.9,285.9,7.0,22686.2,22146.1,540.1,23121.8,22571.3,550.5
Iraq,10,2,84.4,106.6,2006.9,2002.5,2007.9,2008.0,163.3,765.9,229.1,228.7,60.5,114.5,71.5,71.3,8.5,8.5,10.5,10.5,15.7,14.2,1.5,1217.4,1101.7,115.7,1240.8,1122.8,118.0
Papua New Guinea,9,7,2490.8,2102.2,2012.2,2011.4,2014.0,2014.5,3486.6,3308.3,3444.9,3512.2,221.0,313.9,271.4,282.7,15.0,20.4,19.2,16.0,275.2,265.3,9.9,20794.8,20031.6,763.2,21194.0,20416.2,777.8
Brazil,9,9,3651.5,6566.9,2009.2,2009.2,2009.6,2009.6,10330.1,10363.3,10376.0,10377.5,1013.0,993.0,1030.2,1039.3,9.0,9.3,9.3,9.2,321.2,320.4,0.8,24870.0,24807.4,62.6,25347.5,25283.7,63.8
