Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Saint Kitts and Nevis,139,48,467.8,81.3,1997.9,2000.5,2005.6,2002.2,77.1,100.1,123.3,94.5,10.0,13.8,14.3,12.8,9.0,11.1,9.2,10.2,133.1,82.9,50.2,10268.2,6409.0,3859.2,10465.4,6532.0,3933.3
Saint Lucia,105,34,2001.4,204.4,2002.9,2001.9,2004.4,2004.0,220.5,229.2,227.6,228.6,17.0,20.7,17.1,18.0,8.0,11.5,8.2,8.7,430.3,352.2,78.1,33317.8,27276.3,6041.5,33957.5,27800.0,6157.5
Sint Maarten (Dutch part),85,39,282.8,55.9,1998.3,1999.4,2004.3,2004.1,102.2,104.2,113.2,107.5,14.0,14.8,14.9,16.1,10.0,10.8,9.8,12.5,86.9,52.7,34.2,6697.0,4069.7,2627.3,6825.6,4147.8,2677.8
Guadeloupe,68,38,243.8,60.1,2000.4,2000.2,2004.9,2005.3,121.9,133.9,140.9,138.1,15.0,19.5,18.7,20.9,9.0,11.2,9.5,11.0,46.9,32.6,14.3,3607.7,2510.4,1097.3,3676.9,2558.6,1118.4
Martinique,59,18,647.8,78.5,2003.8,2002.8,2009.0,2007.8,181.7,216.8,187.7,193.2,16.0,22.9,15.6,17.9,10.0,29.8,11.2,15.9,140.7,104.8,35.8,10885.9,8114.4,2771.5,11095.0,8270.2,2824.8
Trinidad and Tobago,57,11,229.6,317.1,2006.2,2003.3,2006.6,2006.6,426.3,431.0,435.6,435.6,31.0,36.8,31.5,31.5,9.0,33.2,10.9,11.1,68.8,60.7,8.0,5278.4,4673.4,605.0,5379.7,4763.1,616.6
Virgin Islands (British),55,21,109.9,30.0,1986.8,1993.7,1999.5,1992.9,199.7,209.6,191.4,206.7,23.0,27.8,18.1,25.6,12.0,19.7,10.7,21.0,43.9,34.1,9.8,3372.3,2618.3,753.9,3437.0,2668.6,768.4
Virgin Islands (U.S.),49,25,338.7,96.5,2000.2,2001.1,2008.8,2006.2,200.4,262.5,205.1,227.4,20.0,222.3,25.6,61.8,9.0,16.6,10.8,27.2,84.2,66.2,18.0,6432.1,5077.4,1354.8,6555.6,5174.8,1380.8
Dominica,41,17,93.6,35.9,2003.1,2004.9,2007.1,2005.4,136.0,160.9,182.9,154.0,14.0,21.8,26.0,20.6,8.0,12.6,8.5,11.9,21.0,15.8,5.3,1619.4,1213.0,406.4,1650.4,1236.3,414.2
Dominican Republic,38,22,1057.3,517.6,2008.6,2007.1,2011.0,2010.6,496.7,546.9,508.2,551.1,39.5,53.2,42.3,52.5,13.5,64.9,14.5,18.7,210.8,164.3,46.5,16288.1,12714.5,3573.7,16600.9,12958.6,3642.3
