Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,799,278,22053.3,19655.8,1995.8,2003.0,2009.6,2010.8,1266.8,1714.8,1413.7,1612.2,130.0,200.1,148.8,194.3,30.0,74.3,35.5,46.1,4211.1,3824.9,386.3,305483.0,276474.3,29008.7,311348.2,281782.6,29565.6
Virgin Islands (U.S.),694,97,3387.9,995.2,1995.3,1999.5,2005.1,2004.6,103.2,254.1,187.8,207.1,12.0,52.0,54.8,69.4,8.0,29.7,13.1,30.0,798.2,560.1,238.1,60251.1,42371.4,17879.7,61407.9,43184.9,18223.0
Dominican Republic,422,84,3575.7,1861.2,2000.1,2004.6,2003.7,2005.4,253.4,405.8,328.1,323.2,20.0,49.3,43.1,50.2,12.0,30.1,16.3,24.0,765.9,625.3,140.6,58508.8,47828.2,10680.5,59632.1,48746.5,10885.6
Virgin Islands (British),165,23,59.2,48.6,1985.6,1991.7,2001.4,1997.8,105.2,158.3,120.7,129.1,13.0,31.0,32.4,52.5,14.0,12.6,14.9,19.4,49.8,31.1,18.8,3752.3,2335.9,1416.4,3824.4,2380.8,1443.6
Colombia,136,48,2585.3,3250.9,2001.6,2004.4,2004.5,2004.9,839.8,848.2,871.6,887.3,55.0,151.1,68.1,70.5,19.5,41.4,64.7,81.5,517.1,446.9,70.1,39665.3,34324.4,5340.9,40426.9,34983.4,5443.5
Jamaica,77,25,803.0,983.1,2008.1,2007.5,2007.7,2008.0,689.2,753.2,773.0,775.2,56.0,75.9,74.2,78.2,24.0,52.8,47.7,51.1,172.5,136.4,36.2,13225.1,10469.6,2755.5,13479.1,10670.7,2808.4
Haiti,64,15,5996.2,577.3,2010.7,2004.3,2011.9,2010.8,376.1,549.0,507.2,518.9,21.0,32.6,43.4,45.8,7.0,14.4,14.9,17.2,835.8,731.8,104.0,64398.5,56360.5,8038.0,65635.0,57442.7,8192.3
Sint Maarten (Dutch part),59,19,991.2,90.4,2003.9,2004.2,2006.7,2006.1,189.3,270.7,191.4,193.8,14.0,17.4,13.1,15.0,8.0,30.5,8.4,11.2,190.1,156.2,33.9,14522.0,11901.1,2620.9,14800.8,12129.6,2671.2
Canada,52,13,1272.4,1462.6,2008.2,2008.2,2008.4,2008.3,1646.3,1639.0,1673.9,1672.6,129.5,127.4,130.5,129.9,12.0,15.5,15.7,15.8,249.7,240.1,9.6,19097.1,18378.3,718.8,19463.7,18731.2,732.6
Belgium,47,7,1954.4,1912.6,1994.2,1995.3,1994.2,1994.2,3878.8,3862.7,3895.5,3895.8,217.0,220.6,224.1,224.1,0.0,0.3,19.6,19.7,842.1,815.2,26.9,64376.9,62357.0,2019.9,65613.0,63554.3,2058.7
