Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,730,134,15569.3,8069.8,1994.4,1995.1,2009.1,2008.8,1123.9,1499.8,1174.2,1221.0,130.0,184.0,80.7,90.4,15.0,44.1,15.7,22.1,3428.4,3261.7,166.8,246954.9,234492.5,12462.4,251696.4,238994.8,12701.7
Dominican Republic,468,80,3121.3,2554.7,2001.1,2005.3,2000.9,2005.0,249.8,325.8,288.4,330.2,20.0,34.7,39.5,60.2,13.0,29.0,20.8,28.1,638.8,490.6,148.3,48678.8,37547.0,11131.8,49613.4,38267.9,11345.5
Virgin Islands (U.S.),343,83,1877.3,864.1,1997.5,2001.4,2008.0,2006.8,135.8,190.5,171.4,227.8,14.0,30.5,21.3,41.3,13.0,41.9,18.0,39.2,485.7,298.6,187.0,36474.8,22432.4,14042.4,37175.1,22863.1,14312.0
Virgin Islands (British),325,29,178.6,125.7,1987.9,1994.4,1998.9,1996.8,108.1,138.7,139.1,127.0,13.0,18.0,35.8,60.1,12.0,38.9,16.8,20.0,108.8,75.4,33.4,8186.3,5680.2,2506.2,8343.5,5789.2,2554.3
Sint Maarten (Dutch part),151,19,4737.8,408.7,2004.7,2003.9,2008.0,2007.4,209.2,229.0,225.6,225.7,15.0,16.2,15.2,15.4,9.0,9.5,8.3,8.4,777.9,598.8,179.1,59118.1,45671.0,13447.1,60253.1,46547.9,13705.3
Colombia,72,54,1824.2,2418.2,2007.2,2007.4,2007.1,2006.7,779.8,821.2,912.1,934.5,69.5,83.2,136.1,153.8,21.5,51.5,29.0,32.1,238.6,199.4,39.1,18297.4,15357.9,2939.5,18648.7,15652.7,2995.9
Saint Martin (French part),67,3,143.8,102.4,1990.0,1989.7,1995.3,1995.2,187.0,1742.8,362.7,358.4,17.0,333.7,476.1,470.0,6.0,124.0,177.2,175.0,39.4,32.6,6.8,3001.1,2489.7,511.3,3058.7,2537.5,521.1
Turks and Caicos Islands,66,18,2574.7,258.4,2004.6,1999.5,2008.5,2008.0,369.5,493.9,400.6,401.0,22.0,49.2,30.7,31.1,6.0,26.0,6.7,6.9,574.1,531.9,42.1,44110.9,40946.2,3164.7,44957.8,41732.4,3225.4
Trinidad and Tobago,52,35,5863.8,5013.4,2005.1,2005.7,2004.3,2004.6,757.0,1279.6,2163.6,2048.4,63.0,115.9,344.7,338.4,28.0,29.4,28.3,29.3,807.1,763.0,44.0,51074.2,47830.6,3243.6,52054.8,48749.0,3305.9
Belgium,52,8,2336.5,2415.0,1994.9,1999.9,1996.1,1997.2,3912.9,3940.9,3965.5,3966.2,216.5,264.9,242.5,251.0,5.0,7.3,6.2,6.5,889.1,880.2,8.9,67993.1,67324.0,669.1,69298.6,68616.6,682.0
Costa Rica,51,9,618.3,620.0,1994.7,1997.9,1994.7,1995.0,1133.9,1158.3,1146.2,1149.7,66.0,82.9,71.1,72.5,4.0,18.8,6.6,8.5,253.8,246.6,7.2,19410.0,18869.2,540.8,19782.6,19231.5,551.2
Barbados,50,14,2119.4,404.2,2004.9,2004.8,2004.0,2005.6,568.1,1010.0,601.5,675.2,39.0,128.2,45.4,81.4,14.0,21.7,13.8,16.0,383.4,320.6,62.8,29303.7,24588.2,4715.5,29866.4,25060.3,4806.0
Jamaica,40,16,384.3,313.3,2004.6,2000.7,2004.2,2006.7,679.5,705.9,724.3,695.2,67.0,83.7,59.5,67.6,13.5,34.8,17.4,25.1,80.7,72.1,8.7,6184.3,5533.1,651.2,6303.0,5639.3,663.7
Saint Kitts and Nevis,35,16,831.0,78.4,2000.1,1998.8,2004.8,2003.7,234.8,252.4,271.0,268.8,15.0,46.1,16.2,19.2,10.0,16.5,10.4,10.8,176.7,140.4,36.4,13462.0,10730.1,2731.9,13720.5,10936.2,2784.3
Guadeloupe,28,6,70.6,113.2,2004.6,2004.5,2005.2,2005.3,371.3,401.3,444.1,448.0,37.0,43.7,42.5,42.7,18.0,31.5,34.2,34.6,22.9,15.9,7.0,1735.0,1206.4,528.6,1768.3,1229.6,538.7
Mexico,23,23,2937.4,1094.7,2003.2,2003.2,2007.2,2007.2,1934.3,2215.1,2492.0,2410.1,184.0,163.4,188.8,191.3,9.0,13.7,9.2,8.4,225.8,221.6,4.2,17451.3,17134.2,317.1,17786.3,17463.2,323.2
Japan,22,13,6671.1,2371.8,2010.0,2008.7,2008.6,2008.3,8815.3,8480.7,8991.4,8776.9,550.0,542.4,578.3,578.1,12.5,9.7,9.1,9.0,427.7,426.2,1.5,33094.8,32985.9,108.9,33730.2,33619.2,111.0
United Kingdom of Great Britain and Northern Ireland,22,14,1751.8,1022.9,1997.5,2000.4,2006.9,2008.8,182.2,2476.5,2045.9,3183.9,20.5,183.8,257.7,292.4,11.0,34.8,17.5,30.2,137.8,127.7,10.2,10609.7,9846.5,763.2,10813.4,10035.6,777.8
"Bonaire, Sint Eustatius and Saba",20,18,287.5,461.9,2006.6,2006.7,2007.4,2007.9,220.7,334.8,354.5,335.6,20.0,41.5,42.6,39.0,48.0,40.1,44.7,46.8,56.2,27.9,28.3,4162.2,2035.0,2127.2,4242.1,2074.1,2168.0
Saint Lucia,20,10,197.9,155.2,2001.4,2000.6,2005.1,2008.5,445.2,590.5,561.0,623.8,37.0,38.4,35.4,34.8,14.5,31.0,50.6,62.9,42.8,30.6,12.2,3268.6,2340.7,927.9,3331.3,2385.6,945.7
Antigua and Barbuda,17,10,308.2,54.8,2002.6,2000.3,2004.7,2004.8,294.1,290.6,316.8,306.1,20.0,20.6,20.3,23.2,8.0,9.6,8.1,8.3,48.8,42.1,6.6,3726.4,3227.3,499.1,3797.9,3289.2,508.7
Bahamas,17,13,820.4,181.5,2006.7,2005.1,2010.0,2012.7,806.4,814.0,750.6,873.8,46.0,85.1,52.1,95.7,9.0,8.6,9.0,8.2,181.0,170.2,10.8,13956.6,13142.2,814.4,14224.6,13394.6,830.0
Canada,16,16,905.2,1495.7,2010.2,2010.2,2010.9,2011.0,1952.0,2052.3,2000.1,1992.8,158.5,177.6,176.6,175.6,33.0,39.9,37.7,37.3,118.7,108.9,9.8,9099.9,8362.9,737.0,9274.6,8523.5,751.1
Haiti,15,12,241.3,80.2,1998.6,1997.4,2006.8,2004.8,518.5,607.6,418.6,591.4,52.0,103.0,52.1,148.8,18.0,37.9,6.8,13.9,44.6,41.6,3.0,3411.8,3188.3,223.5,3477.3,3249.6,227.8
Gibraltar,14,14,1258.1,2099.2,2011.2,2011.2,2011.0,2010.9,3439.2,3483.5,3491.8,3492.4,289.0,294.6,293.5,293.5,50.0,161.3,150.6,149.9,148.3,136.9,11.4,11442.4,10589.0,853.5,11662.1,10792.3,869.9
Panama,14,14,449.7,470.4,2008.9,2008.9,2009.9,2010.0,1043.7,1064.0,1053.1,1058.1,96.5,110.1,103.7,118.5,29.0,49.5,39.8,57.0,53.8,42.2,11.6,4120.3,3250.1,870.2,4199.4,3312.5,886.9
Aruba,13,8,707.6,76.1,2001.7,2001.4,2003.0,2003.2,571.7,627.8,740.8,695.9,41.0,99.1,51.0,106.5,12.0,20.8,11.4,11.6,115.7,99.6,16.1,8883.1,7674.9,1208.3,9053.7,7822.2,1231.5
Grenada,13,3,630.5,91.2,2003.6,2005.3,2003.0,2003.7,540.4,578.9,572.7,570.4,38.0,40.2,38.2,38.7,14.0,11.8,13.0,12.5,140.1,114.4,25.7,10699.3,8768.3,1931.0,10904.7,8936.6,1968.1
Estonia,12,12,1954.2,3319.9,2011.7,2011.7,2011.3,2011.2,5081.0,5134.9,5132.2,5132.1,431.5,431.5,430.5,430.3,49.5,56.3,53.9,53.7,231.3,211.3,20.1,17712.7,16206.5,1506.3,18052.8,16517.6,1535.2
Netherlands,12,12,1223.7,1982.3,2012.6,2012.6,2013.1,2013.2,4018.2,3894.0,3900.1,3903.1,333.5,347.2,359.5,364.3,89.5,92.8,103.8,107.4,171.2,146.1,25.0,13118.9,11239.5,1879.4,13370.8,11455.3,1915.5
Martinique,11,6,46.5,61.5,2001.9,2001.3,2001.2,2004.4,485.0,496.7,500.5,505.3,42.0,56.1,54.0,57.0,19.0,27.1,27.9,32.5,15.3,11.8,3.5,1159.1,894.9,264.2,1181.3,912.1,269.3
Sweden,11,11,1470.9,2372.1,2011.3,2011.3,2011.4,2011.2,4530.2,4603.0,4606.5,4609.3,394.0,378.4,380.4,383.2,40.0,40.9,41.1,40.9,177.0,166.7,10.2,13344.8,12578.3,766.6,13601.1,12819.8,781.3
Denmark,10,10,1247.6,2083.5,2011.0,2011.0,2011.2,2011.2,4372.8,4368.2,4359.9,4359.6,350.5,366.2,367.7,367.9,48.5,53.4,52.3,52.4,159.9,147.7,12.2,12283.5,11365.0,918.4,12519.3,11583.2,936.1
Lithuania,10,10,1469.2,2451.9,2012.5,2012.5,2012.6,2012.6,5013.2,4993.3,4994.2,4994.4,413.5,406.9,407.1,407.1,57.5,61.8,61.4,60.8,190.1,172.9,17.2,14557.2,13264.8,1292.4,14836.7,13519.5,1317.3
Spain,9,9,755.1,855.3,2008.6,2008.6,2010.6,2009.8,3471.4,3194.2,3473.6,3398.7,264.0,263.1,264.2,284.8,32.0,59.7,64.7,93.0,138.1,130.8,7.3,10661.1,10113.1,548.0,10865.8,10307.3,558.5
Venezuela (Bolivarian Republic of),8,8,154.1,136.5,2008.9,2008.9,2008.8,2010.4,588.1,573.8,579.2,567.3,68.5,100.1,82.2,114.3,8.5,16.2,15.6,21.8,22.3,20.4,1.9,1716.2,1574.8,141.4,1749.2,1605.0,144.1
Saint Barthélemy,8,3,24.2,2.4,1991.1,1996.3,1997.8,1997.6,217.6,205.5,230.8,231.0,18.5,17.2,17.8,17.8,11.5,10.8,17.9,18.0,7.6,4.3,3.4,577.8,326.0,251.8,588.9,332.3,256.6
Cuba,6,5,3.7,3.7,1972.2,1977.8,1997.7,2006.2,604.4,731.5,550.5,542.0,105.5,110.0,80.6,74.3,47.5,67.1,31.9,29.9,4.6,3.6,1.0,344.0,267.0,77.0,350.6,272.1,78.5
Peru,6,4,16.8,18.9,1997.8,1997.8,2009.3,2009.1,627.8,736.9,534.6,510.9,76.0,925.8,1664.3,1561.6,8.0,10.8,4.1,3.8,11.9,11.5,0.4,894.3,864.6,29.7,911.5,881.2,30.3
Guatemala,6,4,91.1,143.1,2006.2,2010.2,2008.5,2008.8,2094.1,2153.7,2158.2,2167.0,260.0,271.8,283.4,285.4,46.5,81.2,87.1,91.8,36.5,30.3,6.3,2783.2,2311.3,471.9,2836.6,2355.6,481.0
Italy,6,6,751.6,1221.8,2012.8,2012.8,2012.9,2012.8,4253.1,4243.1,4243.7,4243.8,362.0,362.5,362.6,362.4,42.5,39.0,38.8,39.2,88.2,82.8,5.4,6813.1,6410.2,402.9,6943.9,6533.3,410.7
"Korea, Republic of",6,6,2422.2,1070.2,2009.7,2009.7,2008.9,2009.2,9359.9,8017.4,9537.2,9456.0,609.5,559.3,639.2,674.9,13.0,23.8,13.9,30.1,162.0,161.5,0.5,12538.9,12504.0,35.0,12779.7,12744.0,35.6
Curaçao,5,4,110.9,14.0,1999.2,1997.5,2000.3,1999.2,525.1,547.7,599.5,555.3,98.0,80.1,54.6,51.0,13.0,37.8,12.7,13.8,15.1,13.5,1.6,1159.9,1037.2,122.7,1182.2,1057.2,125.1
Suriname,4,2,37.7,53.9,2007.0,2007.0,2007.0,2007.0,1136.6,1136.6,1172.5,1172.8,129.5,118.0,155.9,155.1,63.5,63.5,59.1,59.4,13.3,10.7,2.6,1011.6,819.5,192.1,1031.0,835.2,195.8
