Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Hanstholm,160,64,110.1,123.6,1985.9,1994.2,1997.8,1996.8,215.6,553.0,406.1,384.0,21.0,121.0,455.8,472.6,12.5,100.2,114.0,104.4,82.0,61.5,20.5,6158.1,4619.2,1538.9,6276.3,4707.9,1568.4
Korsor,154,64,54.2,58.6,1995.5,1997.8,1992.9,1993.1,155.5,188.7,200.8,174.9,18.0,62.5,115.7,65.2,20.0,35.9,77.2,52.9,73.6,45.9,27.7,5525.6,3445.7,2079.9,5631.7,3511.9,2119.8
Odense,139,27,38.5,47.1,1986.1,1990.4,1987.4,1987.8,134.4,175.4,173.6,170.6,18.0,22.9,39.3,36.0,7.0,15.2,22.3,21.6,27.2,21.5,5.8,2044.5,1611.4,433.1,2083.7,1642.3,441.4
Frederiksvaerk,134,45,39.8,51.3,1987.8,1990.3,1993.1,1992.6,112.4,189.8,189.8,180.4,16.0,67.2,39.6,34.7,28.0,35.5,84.0,76.5,16.9,11.7,5.1,1268.4,882.0,386.3,1292.7,899.0,393.8
Sjaellands Odde,118,27,664.4,127.5,2006.2,2000.0,2013.0,2010.5,393.0,882.1,693.8,324.8,13.5,219.0,103.3,90.1,21.5,30.7,60.2,43.9,277.6,159.1,118.5,20840.8,11945.8,8895.0,21240.9,12175.2,9065.8
Horsens,116,38,25.3,35.5,1983.8,1991.2,1990.9,1990.0,119.9,205.2,157.4,160.4,18.0,115.8,58.8,63.4,8.0,24.5,32.6,35.9,30.9,23.5,7.4,2319.4,1764.5,554.9,2364.0,1798.4,565.5
Hirtshals,115,57,101.2,86.6,1988.1,1992.6,2000.6,2002.7,207.8,476.8,410.7,352.9,28.0,172.0,341.6,322.4,14.0,110.4,100.3,39.7,85.9,53.3,32.6,6449.6,4005.2,2444.4,6573.5,4082.2,2491.3
Nakskov,110,55,58.4,76.8,1989.7,1993.9,1996.6,1997.0,117.1,188.9,213.0,207.1,17.0,46.7,66.7,53.9,14.0,48.0,30.4,29.2,32.3,23.2,9.1,2428.5,1742.5,686.0,2475.1,1775.9,699.2
Svendborg,109,46,114.0,35.6,1967.7,1980.0,1995.3,1993.5,159.3,1527.1,1696.8,512.2,25.0,289.4,2408.6,1617.6,110.0,144.8,121.7,132.3,114.9,89.4,25.4,8626.9,6716.1,1910.8,8792.5,6845.0,1947.5
Aabenraa,107,46,101.3,157.3,1991.8,1993.7,1996.8,1997.1,185.0,226.9,275.6,280.9,23.0,32.8,43.3,41.3,11.0,20.3,22.8,18.7,38.1,29.4,8.7,2863.8,2208.0,655.8,2918.7,2250.4,668.4
Nykobing Sjaelland,102,2,8.5,11.2,1981.1,1973.0,1980.4,1979.9,69.7,72.1,99.9,102.3,10.0,10.5,70.3,78.8,5.0,5.0,6.1,6.1,15.4,14.2,1.2,1153.8,1064.5,89.2,1175.9,1085.0,90.9
Avedore,101,19,31.2,42.7,1975.4,1994.3,2004.2,2004.5,97.5,332.5,304.6,309.8,16.0,39.8,91.2,92.5,14.0,39.5,87.8,89.1,22.3,15.1,7.2,1677.8,1136.9,541.0,1710.0,1158.7,551.3
Nykobing (Falster),84,36,18.9,26.3,1987.3,1993.7,1994.0,1994.3,108.3,136.2,129.0,130.5,18.0,19.4,29.4,30.4,20.0,40.0,29.8,29.7,16.5,9.3,7.1,1237.0,700.5,536.5,1260.7,713.9,546.8
Kolding,79,60,46.2,65.6,1993.1,1993.6,1995.2,1995.7,160.5,221.2,222.9,223.4,19.0,31.6,37.6,36.3,15.0,36.9,53.6,55.8,18.7,12.6,6.1,1401.2,943.1,458.2,1428.1,961.2,467.0
Masnedsund,77,33,20.3,26.0,1979.3,1986.8,1984.7,1986.6,162.6,256.1,260.9,251.7,24.0,83.5,155.0,149.5,22.0,67.5,83.6,77.6,28.9,18.5,10.5,2171.7,1385.9,785.9,2213.4,1412.5,801.0
Hvide Sande,76,45,60.3,46.8,1991.0,1993.4,1999.8,1997.2,300.4,2085.8,540.5,445.2,45.5,327.8,878.9,463.9,26.5,100.1,176.2,101.7,111.9,93.9,18.0,8405.1,7051.0,1354.2,8566.5,7186.3,1380.2
Stigsnaes Inter Terminal,72,23,94.2,162.1,1994.1,2001.9,2008.3,2008.6,155.0,235.4,289.3,290.1,17.0,43.6,109.7,112.5,11.0,16.3,42.3,44.5,43.3,26.5,16.9,3254.8,1987.3,1267.5,3317.3,2025.4,1291.8
Randers,68,51,33.4,46.8,1990.9,1992.1,1995.1,1995.2,185.6,303.6,248.4,243.7,22.5,35.1,47.5,46.1,12.5,34.4,48.1,50.0,17.8,11.5,6.2,1333.8,865.8,468.0,1359.4,882.4,477.0
Nyborg,64,34,31.6,43.1,1994.2,1995.8,2000.4,2000.9,135.4,211.6,152.1,147.4,16.5,59.6,68.8,58.9,11.0,90.5,33.3,24.0,30.0,19.9,10.2,2254.5,1491.2,763.3,2297.8,1519.8,778.0
Studstrup,61,16,19.5,26.1,1993.8,2002.3,2007.4,2008.7,103.8,276.2,171.1,162.0,16.0,63.2,41.0,30.3,11.0,32.8,57.3,54.7,20.0,13.5,6.5,1503.6,1012.2,491.3,1532.4,1031.7,500.7
Naestved,53,11,5.8,8.2,1969.3,1985.5,1986.4,1985.3,66.2,222.0,169.5,167.6,25.0,42.3,47.0,48.5,16.0,20.8,21.4,21.0,7.7,5.5,2.2,575.3,410.3,165.0,586.3,418.2,168.2
Ensted,52,4,3.3,1.7,1987.1,1988.8,1986.6,1986.6,191.5,166.0,216.2,216.1,23.0,23.4,63.9,63.8,46.5,33.0,70.7,70.8,14.1,10.3,3.8,1059.9,773.5,286.4,1080.3,788.4,291.9
Hundested,49,23,12.0,9.9,1982.0,1980.7,1987.9,1984.9,130.3,265.6,160.2,149.6,23.0,40.8,42.4,40.5,12.0,43.6,25.2,23.7,14.2,9.5,4.8,1068.9,712.1,356.8,1089.4,725.8,363.6
Helsingor,48,27,5.2,3.0,1982.1,1979.7,1980.9,1981.0,120.6,295.0,159.7,147.7,34.5,79.0,88.7,67.8,43.0,68.1,92.7,72.8,18.7,12.3,6.4,1404.4,923.3,481.1,1431.3,941.0,490.3
Fakse Ladeplads Havn,47,22,16.3,21.2,1987.0,1989.5,1986.7,1986.7,175.8,218.8,259.7,260.9,21.0,30.5,47.5,46.6,7.0,20.3,38.4,37.6,8.3,6.4,1.9,619.7,477.0,142.7,631.6,486.2,145.5
Masnedovaerkets Havn/Vordingborg,46,8,7.5,9.0,1977.7,1984.4,1980.9,1982.2,131.6,155.9,189.6,184.8,15.5,26.0,51.5,52.4,11.0,24.5,24.6,25.1,8.8,5.6,3.2,658.8,420.1,238.7,671.4,428.1,243.3
Hals,45,23,18.2,25.8,1980.8,1984.3,1988.2,1987.8,190.8,268.1,408.4,442.2,28.0,66.3,45.9,41.5,14.0,32.6,94.1,96.6,21.3,12.6,8.7,1596.7,943.1,653.7,1627.4,961.2,666.2
Stubbekobing,44,21,4.5,5.0,1978.4,1979.6,1981.1,1977.9,147.8,201.3,180.9,185.9,25.5,53.4,73.7,93.6,8.0,30.5,44.6,49.7,14.3,10.9,3.4,1076.2,820.3,256.0,1096.9,836.0,260.9
Karrebaksminde,40,7,3.9,5.1,1967.8,1985.9,1975.2,1969.5,128.7,829.3,246.5,217.0,31.5,279.4,282.7,121.9,20.5,38.4,65.2,79.4,16.2,11.3,4.9,1213.5,846.7,366.9,1236.8,862.9,373.9
Abybro,38,26,20.3,26.8,1986.3,1988.9,1998.0,2001.4,278.2,445.9,262.9,222.2,41.0,95.8,206.2,151.1,5.5,21.7,40.6,51.1,19.4,17.8,1.6,1458.0,1338.7,119.3,1486.0,1364.4,121.6
Bandholm,37,21,17.0,12.0,1982.7,1986.4,1992.3,1989.5,142.3,891.0,375.6,197.0,19.0,152.5,2403.3,1088.8,16.0,38.3,218.9,110.8,31.3,26.9,4.4,2350.8,2018.8,332.0,2395.9,2057.5,338.4
Assens,37,31,25.8,16.6,1986.1,1988.1,1995.8,1992.7,230.9,1413.6,823.8,434.4,61.0,506.7,2678.7,2186.7,49.0,140.8,138.4,160.2,62.1,52.1,10.1,4665.2,3908.4,756.7,4754.7,3983.5,771.2
Dragoer,37,14,12.0,14.4,1974.6,1979.2,1998.4,1998.1,149.8,259.1,363.2,350.5,16.0,67.0,106.5,92.4,17.0,30.7,40.5,40.5,19.2,10.4,8.7,1438.9,784.3,654.6,1466.6,799.4,667.2
Nykobing (Mor),35,31,109.3,71.2,1991.5,1993.1,1993.7,2003.8,170.0,270.3,388.9,216.1,16.0,25.0,205.2,78.8,11.0,11.5,22.5,15.4,20.6,17.2,3.4,1548.0,1294.2,253.9,1577.8,1319.0,258.7
Gilleleje,34,20,11.4,18.4,1981.2,1983.5,1985.2,1983.9,200.1,332.8,431.9,477.2,54.0,176.7,404.3,427.8,19.0,117.7,175.6,55.6,30.2,22.0,8.2,2266.7,1652.9,613.9,2310.2,1684.6,625.6
Middelfart,33,22,19.2,25.1,1981.5,1979.9,1994.2,1994.8,249.5,358.5,411.8,412.4,21.0,35.5,59.6,58.3,15.0,19.5,23.5,21.1,15.2,10.3,4.9,1139.0,771.7,367.3,1160.9,786.5,374.4
Ebeltoft,30,15,75.4,14.2,1974.5,1982.5,2001.7,1996.0,169.9,865.0,1760.4,370.7,38.5,124.1,570.7,373.7,1.0,98.4,672.9,327.9,49.0,35.0,14.1,3682.2,2627.3,1055.0,3752.9,2677.7,1075.2
Vesteroe,30,23,59.3,91.7,1991.6,1992.3,2005.5,2007.0,169.6,246.8,212.4,195.8,18.0,44.7,42.3,27.3,7.5,59.3,144.5,142.1,25.1,12.0,13.1,1887.5,904.4,983.1,1923.8,921.8,1002.0
Kongsdal Harbour,29,23,10.0,14.8,1994.7,1996.0,1997.7,1998.3,147.6,169.3,169.1,169.8,18.0,44.9,46.5,39.3,9.0,20.4,20.2,19.3,3.5,3.1,0.5,266.4,231.7,34.7,271.6,236.1,35.4
Vordingborg,29,15,11.1,17.5,1979.1,1986.5,1990.3,1992.4,176.6,652.0,467.4,593.5,28.0,202.1,1247.3,1436.5,10.0,29.1,9.3,7.1,15.6,14.6,1.0,1175.0,1097.3,77.7,1197.5,1118.3,79.2
Marstal,29,15,1.2,1.4,1952.7,1960.1,1963.6,1957.8,87.1,163.9,120.3,142.6,30.0,50.6,104.3,128.5,15.0,23.8,80.7,109.5,6.7,4.7,2.0,504.7,355.8,149.0,514.4,362.6,151.8
Haderslev,27,2,0.4,0.6,1957.6,1940.5,1955.3,1955.0,53.1,173.0,91.6,92.3,9.0,63.5,238.6,237.3,1.0,1.0,1.4,1.4,0.9,0.9,0.0,69.8,69.2,0.6,71.2,70.5,0.6
Ballen,27,25,19.9,30.8,1987.5,1987.1,2006.0,2006.8,190.8,783.6,189.0,176.2,21.0,196.9,158.9,45.7,9.0,17.7,52.9,58.3,20.1,17.7,2.4,1510.8,1327.1,183.7,1539.8,1352.5,187.3
Nekso,26,18,19.8,12.0,1988.0,1988.8,2000.5,1993.6,326.7,371.2,367.6,316.2,31.0,47.7,39.7,36.3,23.0,51.1,25.1,40.1,12.2,8.2,4.0,916.5,613.5,302.9,934.1,625.3,308.8
Faaborg Havn,25,20,11.8,6.6,1974.4,1974.4,1982.0,1977.3,195.8,634.4,681.1,485.4,36.0,141.3,564.7,356.0,13.0,132.0,122.4,198.6,20.6,15.4,5.2,1543.8,1156.9,386.9,1573.5,1179.1,394.4
Rodbyhavn,23,16,2.1,2.0,1995.2,1990.8,1993.8,1991.4,122.3,165.1,173.2,160.5,22.0,59.1,52.5,62.4,34.0,37.2,52.0,56.2,6.3,4.1,2.2,472.5,308.1,164.3,481.5,314.1,167.5
Vordingborg Sydhavnen,23,18,7.0,10.1,1985.4,1990.6,1996.0,1997.5,128.3,179.4,175.3,178.2,18.0,26.8,28.6,27.0,12.0,26.6,31.5,32.9,3.9,3.0,0.9,290.8,222.8,68.0,296.4,227.1,69.3
Akirkeby,22,6,3.5,4.1,1976.6,1982.8,1976.8,1976.0,157.0,155.2,224.3,231.3,35.0,42.2,99.9,101.7,0.0,1.8,0.4,0.4,6.4,6.3,0.1,477.1,472.3,4.8,486.2,481.4,4.9
Sonderborg,22,9,4.4,2.0,1963.2,1954.7,1976.4,1980.1,468.8,269.2,589.2,303.9,37.5,50.6,233.3,159.5,25.5,19.1,104.6,68.6,14.1,8.4,5.7,1061.9,632.4,429.5,1082.3,644.6,437.8
Tuborg,21,14,3.6,5.1,1972.9,1982.8,1984.2,1984.4,129.4,237.3,175.8,177.5,19.0,118.7,201.6,193.0,10.0,31.5,28.6,28.0,7.3,4.4,2.9,546.7,331.3,215.3,557.2,337.7,219.5
Christianso Harbor,21,19,63.0,103.6,1991.7,1992.4,1999.9,2002.4,317.7,1105.5,361.2,348.4,53.0,211.1,271.2,76.2,5.0,13.7,6.3,3.0,26.1,24.7,1.3,1957.0,1858.1,98.8,1994.5,1893.8,100.7
Gulfhaven,21,12,15.1,22.6,1991.3,1995.9,1997.8,1997.5,141.2,148.2,139.5,140.8,23.0,20.7,29.4,29.6,17.0,26.3,24.5,24.0,11.9,6.3,5.6,893.2,474.5,418.8,910.4,483.6,426.8
Vejle,20,19,8.2,12.0,1989.7,1990.9,1996.5,1996.4,132.0,316.7,199.4,205.3,18.5,33.4,41.5,39.1,11.0,88.0,53.9,20.5,7.2,4.9,2.3,540.1,370.6,169.5,550.5,377.7,172.8
Thisted,19,17,13.4,10.7,1991.2,1990.4,1999.6,2000.0,209.4,1252.8,519.9,341.2,42.0,479.7,2066.1,1272.6,21.0,66.4,50.4,49.7,38.4,34.5,3.9,2883.3,2590.2,293.1,2938.6,2639.9,298.7
Hellebak,17,10,2.9,3.3,1980.5,1989.8,1986.4,1988.4,246.7,343.8,260.8,267.8,41.0,373.9,185.1,159.0,13.0,63.7,42.3,38.8,5.3,3.9,1.4,398.5,292.7,105.9,406.2,298.3,107.9
Gedser,15,11,54.7,52.4,1987.9,1983.4,2006.9,2002.4,275.6,575.7,652.6,566.4,34.0,144.2,60.6,83.2,13.0,53.2,40.1,20.8,19.8,14.4,5.4,1488.5,1080.8,407.7,1517.0,1101.5,415.5
Avernak By,15,14,28.2,7.9,1994.7,1995.1,1998.0,1997.0,148.4,2043.1,1582.1,381.1,28.0,317.4,1311.1,990.8,232.0,254.9,345.2,326.8,29.0,21.0,8.0,2180.1,1580.4,599.8,2222.0,1610.7,611.3
Arosund,14,4,1.5,1.1,1984.9,1967.5,1990.9,1989.1,167.8,347.8,187.0,179.5,23.0,42.8,33.8,33.7,3.5,17.2,16.4,14.6,2.9,1.9,1.0,218.0,144.7,73.3,222.2,147.5,74.7
Kerteminde,14,11,3.9,2.4,1989.0,1986.0,1992.9,1990.0,407.3,483.8,571.9,435.0,57.5,111.0,234.5,114.7,13.0,38.0,77.3,34.8,18.0,14.1,3.9,1350.4,1059.6,290.8,1376.3,1080.0,296.3
Kolby Kas,13,12,4.3,5.6,1986.5,1986.1,1991.4,1992.6,224.7,230.1,228.7,228.3,29.0,37.3,33.1,31.4,9.0,12.5,12.6,12.5,3.6,2.8,0.7,267.6,213.8,53.8,272.8,217.9,54.9
Stevns Pier,13,9,5.1,7.7,1994.7,1995.7,1998.0,1997.6,165.6,157.1,168.9,169.4,19.0,22.0,22.4,22.1,8.0,12.3,16.1,16.2,1.7,1.4,0.2,124.8,107.6,17.3,127.2,109.6,17.6
Rodvig Havn,13,11,1.9,1.2,1983.7,1983.8,1988.2,1985.8,165.0,220.7,156.8,155.9,40.0,136.3,72.1,66.9,16.0,134.3,57.5,49.9,9.0,4.5,4.5,677.4,338.3,339.1,690.4,344.8,345.7
Torrig,13,4,6.3,1.9,1999.8,1999.2,2000.4,2000.0,102.4,2478.7,684.1,298.9,13.0,768.4,1747.0,985.2,0.0,26.0,25.2,21.4,15.7,14.8,0.9,1175.6,1111.0,64.6,1198.2,1132.3,65.9
Strandby,12,8,1.6,1.0,1979.5,1979.2,2006.5,2003.5,196.1,2972.0,862.3,809.4,101.0,861.8,2477.9,2266.3,32.0,206.4,972.4,899.8,37.8,27.7,10.1,2834.4,2077.8,756.6,2888.8,2117.7,771.1
Hasle,11,9,4.3,4.4,1992.8,1992.3,2000.4,1999.7,186.3,222.9,186.1,174.6,32.0,57.1,114.7,92.4,26.0,25.9,23.6,27.7,5.5,4.1,1.4,415.2,306.7,108.4,423.2,312.6,110.5
Kleppen,11,11,3.1,3.5,1993.4,1993.4,1990.8,1991.4,141.9,261.9,179.5,169.4,23.0,119.4,208.9,167.3,14.0,35.1,32.7,27.0,3.8,3.2,0.6,287.8,240.4,47.4,293.3,245.0,48.3
Blavand,11,10,4.4,5.0,1996.7,1994.9,2001.3,1998.9,221.7,311.8,179.5,206.5,26.0,73.6,43.7,35.4,3.0,4.0,5.1,5.0,2.9,2.7,0.2,220.6,204.9,15.7,224.8,208.8,16.0
Stege,10,8,1.3,1.2,1971.7,1970.8,1986.1,1982.2,138.2,292.7,195.1,146.1,17.5,142.6,101.5,90.3,14.0,14.8,17.1,14.0,5.3,4.6,0.7,396.5,344.4,52.1,404.1,351.0,53.1
Sydals,10,5,2.4,0.8,1980.2,1983.8,1977.0,1977.3,570.4,452.5,561.6,362.4,57.5,66.8,279.7,236.4,6.5,27.7,253.9,217.3,8.3,6.9,1.5,624.6,514.3,110.3,636.6,524.2,112.4
Bogo By,10,3,1.2,0.9,1999.2,1998.0,1999.9,2000.1,132.2,179.0,170.1,168.4,15.0,17.5,24.9,25.1,0.0,1.7,0.4,0.2,1.5,1.4,0.1,111.3,105.3,6.0,113.4,107.3,6.1
Thorsminde,10,9,69.4,69.7,1995.0,1994.7,2013.7,2013.7,186.3,208.9,292.9,289.8,20.5,29.2,36.0,35.9,2.0,43.7,0.8,0.9,6.1,5.2,0.9,456.2,389.5,66.7,465.0,397.0,68.0
Endelave,10,7,4.4,6.0,1983.8,1989.7,1977.8,1973.2,300.4,451.5,429.9,446.4,16.5,22.3,33.0,38.5,21.5,44.2,150.3,159.4,7.6,2.2,5.4,572.9,165.3,407.6,583.9,168.5,415.4
Gudhjem,9,8,4.3,2.9,1985.8,1988.1,1992.5,2001.7,146.3,231.7,151.8,160.3,27.0,47.4,40.7,31.6,9.0,17.2,15.3,12.1,3.9,3.1,0.9,294.9,229.9,65.0,300.5,234.3,66.3
Aeroskobing,9,8,0.9,1.0,1975.0,1974.2,1981.8,1982.0,82.3,95.1,80.3,81.8,10.0,24.5,17.1,17.5,12.0,16.6,14.9,16.0,0.8,0.6,0.2,61.3,48.5,12.8,62.4,49.4,13.0
Holstebro-Stuer,9,8,3.7,4.2,1986.9,1989.5,1990.3,1988.3,247.7,469.2,292.8,250.2,31.0,48.2,59.7,60.8,15.0,48.9,43.5,43.2,4.7,2.0,2.8,356.3,149.4,207.0,363.2,152.2,211.0
Fynshav,8,6,18.7,12.6,1978.5,1978.3,1987.6,1996.6,591.0,603.8,1129.9,710.5,48.5,191.5,555.5,166.0,58.0,73.5,176.4,50.6,14.6,9.6,5.0,1096.0,719.2,376.8,1117.1,733.0,384.0
Sundby/Mors,8,6,2.1,2.6,1983.0,1983.3,1983.3,1983.5,232.1,269.8,201.7,188.8,31.5,32.8,39.9,39.1,15.0,22.2,20.7,20.2,1.2,0.9,0.2,86.9,71.0,15.9,88.6,72.3,16.2
Rudkobing,8,6,1.6,2.3,1976.8,1974.5,1982.5,1982.4,167.9,236.4,181.0,183.0,21.0,40.7,34.0,35.0,20.5,92.1,20.6,18.4,1.0,0.6,0.4,76.1,44.8,31.3,77.5,45.6,31.9
Store Fuglede,8,3,3.4,2.1,1985.1,1970.3,1993.9,1993.7,729.9,850.8,1928.2,1771.0,91.5,94.2,464.1,476.5,48.5,27.5,223.6,230.6,9.7,6.7,3.0,729.2,505.9,223.2,743.2,515.6,227.5
Tuno,8,8,1.6,1.8,1971.5,1971.5,1989.7,1988.4,137.1,209.1,235.4,218.6,18.0,29.5,45.5,42.3,9.5,10.5,14.8,15.4,2.3,1.7,0.6,171.0,126.4,44.6,174.3,128.8,45.4
Spodsbjerg,7,4,0.3,0.3,1984.4,1988.5,1989.4,1978.3,48.6,1310.8,82.7,56.2,7.0,197.2,226.3,64.3,10.0,273.9,346.6,67.8,4.0,1.6,2.5,303.2,118.6,184.6,309.0,120.9,188.2
Hammerhavn,7,6,2.5,2.2,2005.6,2004.0,2001.5,1999.4,77.6,418.6,134.1,149.3,32.0,82.0,135.4,117.4,7.0,10.5,14.1,13.2,3.1,2.7,0.3,229.4,205.6,23.8,233.8,209.6,24.3
Romo,7,7,0.5,0.5,1979.1,1979.1,1979.0,1966.3,686.7,772.0,653.0,823.4,107.0,116.3,122.1,99.9,141.0,346.1,473.4,600.0,5.7,2.4,3.3,425.5,177.4,248.1,433.7,180.8,252.9
Juelsminde,7,6,3.8,3.4,1985.6,1983.5,1987.3,1991.2,95.5,461.8,485.4,354.9,21.0,69.1,191.3,134.6,1.0,4.7,9.2,9.0,2.1,2.0,0.1,157.2,149.4,7.8,160.3,152.3,8.0
Allinge,7,7,2.1,2.3,1975.9,1975.9,1982.6,1978.1,160.7,643.1,303.8,330.1,26.0,115.4,179.0,240.3,19.0,72.1,78.4,45.0,1.7,1.2,0.6,129.0,87.0,42.1,131.5,88.6,42.9
Saelvig,6,6,4.0,3.5,1994.0,1994.0,2008.7,2004.1,168.1,203.1,323.8,345.3,24.5,99.5,25.9,27.5,20.0,21.2,29.2,18.5,2.5,1.3,1.1,177.3,97.3,80.0,180.7,99.1,81.5
Hobro,6,4,2.5,3.7,2002.5,2000.8,2004.7,2004.8,116.4,94.9,115.5,115.7,17.5,16.0,18.4,18.5,12.0,12.2,12.2,12.2,0.9,0.6,0.2,64.2,48.5,15.7,65.4,49.4,16.0
Bogense,6,5,0.2,0.3,1947.3,1952.4,1962.0,1954.6,147.6,160.9,192.6,194.9,32.0,41.8,67.2,78.8,17.0,18.0,19.0,17.8,1.4,0.9,0.5,108.5,70.7,37.8,110.6,72.0,38.5
Sandvig,5,4,17.1,29.4,2000.0,1996.2,2003.9,2003.9,255.1,378.8,236.0,246.5,48.0,63.1,49.0,48.6,1.0,3.5,1.2,1.1,1.9,1.8,0.1,143.3,138.7,4.6,146.0,141.4,4.7
Nysted,5,2,1.7,0.8,2010.8,2011.0,2011.1,2010.8,116.0,1772.6,187.1,144.4,219.0,1027.5,1176.8,881.5,49.0,35.2,45.9,60.0,11.4,11.4,0.0,852.4,852.2,0.2,868.8,868.6,0.2
Hjerting,5,3,1.4,0.7,1988.4,1994.0,1999.9,2003.5,274.2,330.9,199.6,170.9,47.0,77.7,106.6,123.5,27.0,20.0,18.5,17.0,1.3,1.0,0.3,98.0,76.2,21.8,99.9,77.7,22.2
Svaneke,5,5,1.3,0.9,1988.4,1988.4,2007.8,2011.5,116.1,138.6,182.1,204.3,38.0,58.6,145.3,159.6,10.0,10.0,11.8,11.4,1.1,1.0,0.1,83.9,73.6,10.2,85.5,75.0,10.4
Vejby,4,4,4.8,7.9,1995.5,1995.5,2002.6,2003.3,106.5,244.9,127.7,124.0,44.0,45.2,34.8,32.6,5.5,5.5,3.0,2.7,1.0,1.0,0.0,76.7,73.2,3.5,78.2,74.6,3.5
