Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bandholm,23,12,7.1,4.8,1979.9,1985.0,1989.3,1986.0,165.5,621.2,347.6,195.9,36.0,116.9,766.7,371.0,9.0,51.7,118.6,68.7,14.4,12.3,2.0,1080.3,927.2,153.1,1101.0,945.0,156.0
Vordingborg,22,10,3.1,3.4,1976.2,1984.5,1980.1,1985.2,171.8,207.2,234.7,217.2,18.5,33.4,38.9,32.4,14.0,73.8,66.8,50.6,6.2,3.1,3.1,467.3,232.8,234.5,476.3,237.3,239.0
Christianso Harbor,22,15,21.9,33.5,1992.8,1990.3,2005.1,2006.8,338.4,487.3,375.1,428.0,38.5,73.8,64.2,62.5,11.0,36.9,18.3,11.7,11.6,8.8,2.8,869.4,659.3,210.1,886.1,672.0,214.1
Tuborg,22,13,3.5,5.0,1971.2,1978.0,1984.8,1985.5,131.7,167.7,140.9,140.2,17.0,34.5,38.9,38.6,12.5,53.0,31.7,31.7,7.1,4.4,2.7,534.1,333.1,201.0,544.4,339.5,204.9
Sonderborg,20,8,5.3,2.5,1971.4,1964.6,1977.7,1983.0,775.1,365.9,700.4,405.0,125.5,82.9,304.3,211.2,27.0,19.9,151.1,100.2,18.4,14.1,4.3,1383.3,1058.1,325.2,1409.9,1078.4,331.5
Hellebak,16,9,2.7,3.2,1977.5,1985.6,1978.4,1981.4,214.2,278.6,284.3,266.9,40.0,52.3,51.1,47.5,31.0,49.7,54.7,46.5,5.3,2.7,2.6,398.3,201.1,197.2,405.9,204.9,201.0
Kleppen,15,13,6.1,5.8,1991.3,1992.5,1993.2,1990.2,199.2,741.2,306.4,251.7,29.0,266.6,622.2,318.8,27.0,112.2,146.0,128.9,15.3,12.4,2.9,1146.5,930.9,215.6,1168.5,948.8,219.7
Blavand,15,12,19.1,14.5,1989.7,1984.8,2006.4,2004.1,377.0,639.2,590.1,609.3,113.0,127.8,269.4,246.8,11.0,119.2,156.7,147.0,11.6,8.6,3.1,874.4,644.2,230.2,891.2,656.5,234.6
Aeroskobing,15,14,2.0,2.4,1975.6,1975.2,1987.7,1989.8,102.1,112.0,103.1,95.1,16.0,48.5,91.2,51.4,20.0,55.7,74.8,54.6,6.4,4.0,2.4,483.3,302.4,180.9,492.6,308.2,184.4
Vordingborg Sydhavnen,14,9,2.3,2.4,1978.4,1984.8,1980.9,1984.0,141.0,286.2,188.4,168.1,18.0,27.2,24.5,21.9,8.0,41.6,52.6,44.5,3.5,1.6,1.8,261.0,123.5,137.4,266.0,125.9,140.1
Gedser,14,10,1119.6,283.6,1999.4,1997.3,2015.5,2013.3,204.0,6259.7,14013.9,3310.0,21.0,675.8,4541.0,3899.6,14.0,40.8,53.9,58.0,249.1,243.9,5.2,18700.0,18311.2,388.8,19059.0,18662.8,396.2
Avernak By,14,12,5.5,4.6,1994.8,1995.7,1998.7,1997.4,192.2,341.7,175.4,109.9,21.0,23.4,27.3,16.9,25.0,46.8,65.7,62.4,3.7,1.7,2.0,279.6,130.0,149.6,284.9,132.4,152.5
Juelsminde,13,12,5.7,8.5,1984.1,1982.9,1991.1,1991.7,206.4,256.3,343.7,385.8,26.0,33.2,47.5,49.3,11.0,58.1,11.9,10.7,3.2,2.4,0.8,238.3,178.7,59.6,242.9,182.2,60.7
Torrig,13,4,12.6,4.2,1999.8,1999.2,1996.8,1997.0,106.8,4547.9,1367.9,651.6,13.0,862.5,3297.0,3089.8,0.0,93.8,284.1,268.7,31.0,27.8,3.2,2327.5,2085.3,242.2,2372.2,2125.4,246.8
Arosund,13,4,1.3,1.0,1983.8,1967.5,1988.6,1987.8,112.4,287.7,185.1,178.2,21.0,107.2,79.5,64.8,0.0,18.0,12.9,11.9,2.6,2.3,0.3,198.4,175.3,23.0,202.2,178.7,23.5
Kerteminde,13,10,4.6,3.0,1989.5,1986.4,1987.2,1986.5,352.2,903.4,719.5,575.8,26.0,205.4,589.7,694.6,12.0,287.3,751.0,852.2,19.2,11.6,7.6,1445.1,873.8,571.4,1472.9,890.5,582.3
Endelave,13,9,10.7,7.2,1985.7,1993.3,1994.5,1991.6,259.6,822.1,596.8,326.8,31.0,220.5,948.8,280.2,12.0,16.2,21.7,12.3,12.9,12.4,0.6,969.3,927.5,41.7,987.9,945.3,42.5
Kolby Kas,12,11,2.6,2.8,1984.6,1984.0,1991.7,1990.3,122.9,498.2,187.5,164.7,22.0,174.3,350.9,117.6,16.0,26.4,24.0,22.6,7.7,6.6,1.1,574.8,495.0,79.8,585.8,504.5,81.3
Stege,12,10,4.0,5.2,1972.9,1972.4,2006.0,2006.2,126.0,205.6,380.8,398.1,27.5,84.2,57.5,53.0,38.0,30.4,35.3,35.7,4.5,3.5,0.9,335.9,265.9,70.0,342.4,271.0,71.3
Thisted,12,11,7.5,9.3,1987.2,1986.7,1996.1,1996.1,221.2,554.5,437.4,439.0,57.5,103.2,213.3,208.0,38.0,54.1,36.8,29.2,8.1,6.4,1.7,610.6,484.1,126.5,622.4,493.4,128.9
Strandby,11,7,1.1,0.7,1982.1,1983.3,1999.8,1996.8,264.5,1832.4,394.2,384.2,188.0,1049.7,1476.0,1295.1,17.0,32.3,67.4,65.0,29.2,26.3,2.9,2195.9,1975.0,220.8,2238.0,2012.9,225.1
Hasle,11,8,2.0,1.5,1988.2,1985.6,1998.6,2000.2,145.1,196.8,111.6,99.4,31.0,52.0,46.0,41.0,32.0,61.9,73.4,85.1,4.6,3.4,1.3,348.5,252.5,95.9,355.2,257.4,97.8
Hobro,10,9,3.4,5.1,1993.3,1991.9,1994.5,1994.6,124.7,154.2,141.2,139.0,16.5,21.7,26.1,25.5,13.5,43.2,41.1,40.1,1.1,0.9,0.3,85.1,64.0,21.2,86.8,65.2,21.6
Tuno,10,10,2.8,3.8,1976.5,1976.5,1977.8,1972.8,169.1,515.2,344.9,433.5,31.5,28.5,36.3,37.4,22.0,59.5,183.2,227.3,5.7,2.4,3.3,430.3,178.9,251.4,438.6,182.3,256.3
Rodvig Havn,10,9,2.1,1.2,1978.3,1978.6,1994.8,1984.8,154.9,1404.9,252.8,203.9,49.0,361.5,918.3,391.8,34.5,68.9,158.9,87.7,13.1,10.2,2.9,984.5,765.1,219.4,1003.4,779.8,223.6
Gudhjem,10,9,13.3,10.9,1990.0,1992.6,1999.1,2009.3,158.4,1114.5,409.0,432.3,32.0,266.5,1078.9,383.1,16.5,18.8,35.7,45.6,15.5,14.4,1.1,1162.1,1081.9,80.2,1184.4,1102.7,81.7
Bogo By,9,2,1.7,1.3,1999.7,1999.5,1999.9,1999.9,178.0,176.6,251.4,251.7,19.0,20.5,39.6,39.4,7.0,8.0,8.6,8.6,1.7,1.5,0.2,129.8,111.4,18.4,132.3,113.6,18.8
Sydals,9,4,2.0,0.5,1980.3,1985.0,1980.5,1978.0,817.6,767.6,914.6,508.7,36.0,32.2,77.2,76.8,83.0,104.2,198.1,184.8,9.1,2.5,6.6,684.9,189.6,495.3,698.1,193.3,504.8
Saelvig,9,9,12.7,5.5,1993.7,1993.7,2011.1,2006.2,237.9,782.2,698.9,301.7,21.0,117.7,209.3,83.3,26.0,375.6,248.1,130.0,14.2,7.2,7.0,1026.5,501.4,525.1,1046.2,511.0,535.1
Sundby/Mors,8,8,2.2,2.8,1984.5,1984.5,1986.9,1987.4,196.4,212.9,202.8,189.5,23.0,25.9,25.3,26.5,53.5,50.5,53.5,49.2,1.1,0.7,0.4,83.7,50.6,33.1,85.3,51.6,33.7
Spodsbjerg,8,5,8.8,15.0,1980.8,1985.2,2013.1,2013.5,115.1,120.9,205.3,209.4,17.0,66.6,20.7,20.5,13.5,48.5,65.8,65.7,3.6,1.5,2.0,268.6,115.2,153.4,273.8,117.4,156.4
Fynshav,8,6,15.2,3.8,1979.9,1980.2,1980.3,1987.1,260.0,1174.6,1458.0,412.8,30.0,180.7,972.2,505.7,14.0,132.0,19.9,32.9,13.6,12.3,1.3,1023.7,924.8,98.8,1043.3,942.6,100.7
Store Fuglede,7,2,5.0,3.1,1983.7,1958.0,1993.7,1993.2,1408.8,1437.7,3171.9,2775.4,165.0,112.5,857.9,851.8,93.0,79.8,182.4,181.2,15.0,10.5,4.4,1122.8,791.2,331.6,1144.3,806.4,338.0
Svaneke,7,5,1.0,0.8,1986.7,1985.4,1985.1,1983.2,337.9,409.0,241.3,207.5,59.0,65.0,52.1,43.6,44.0,73.3,77.8,74.5,2.4,1.1,1.2,178.2,85.1,93.0,181.6,86.8,94.8
Nysted,7,4,1.2,0.7,1990.3,1975.0,2003.8,2007.9,110.7,296.3,126.8,113.9,24.0,17.5,76.2,83.6,45.0,70.5,120.6,116.2,0.8,0.1,0.6,57.5,10.8,46.6,58.6,11.0,47.5
Sandvig,7,7,14.4,23.9,1993.9,1993.9,2009.5,2010.6,628.2,510.4,344.6,373.2,39.0,61.1,42.2,40.7,12.0,42.3,9.2,6.0,4.2,3.2,1.0,313.5,239.7,73.9,319.5,244.3,75.3
Hammerhavn,7,6,8.2,7.0,1998.9,1996.2,1992.1,1988.6,312.0,383.8,262.8,282.2,28.0,45.0,54.5,47.9,16.0,59.1,34.8,33.6,4.2,2.7,1.4,312.6,205.8,106.8,318.6,209.8,108.8
Kyndbyvaerkets Havn,7,5,2.3,3.5,2001.7,2002.4,2001.9,2002.1,105.2,130.4,118.4,120.3,14.0,18.8,18.8,19.2,8.0,9.4,9.5,9.2,0.8,0.8,0.1,63.1,59.1,4.0,64.3,60.3,4.0
Saby,6,6,4.4,6.2,1975.5,1975.5,1984.1,1984.9,301.2,366.0,520.0,499.9,71.5,89.7,77.0,74.7,13.5,51.0,156.5,149.4,2.9,1.8,1.1,218.6,138.0,80.6,222.8,140.7,82.1
Allinge,6,6,1.3,1.5,1977.7,1977.7,2001.6,2001.5,138.6,219.3,117.9,151.2,38.0,64.2,63.2,62.6,27.0,87.3,223.9,274.3,1.1,0.6,0.4,80.8,47.9,32.9,82.3,48.8,33.5
Thorsminde,5,5,13.9,24.1,1987.8,1987.8,2011.7,2012.2,237.9,391.2,360.4,365.0,58.0,79.2,92.1,92.2,39.0,33.2,4.2,3.4,2.5,2.1,0.4,188.1,156.4,31.7,191.7,159.4,32.3
Romo,5,5,0.8,0.3,1986.2,1986.2,2010.0,1998.1,153.1,1007.9,1154.8,580.7,74.0,369.0,1245.7,856.2,159.0,132.8,160.4,149.2,6.0,4.7,1.3,454.2,355.0,99.1,462.9,361.9,101.0
Boejden,4,3,80.5,14.1,1981.8,1984.3,1998.0,1997.7,90.6,7977.2,14375.6,4176.8,16.0,1018.5,3022.0,2978.7,81.5,118.8,111.9,111.6,33.8,32.3,1.5,2540.9,2427.9,113.1,2589.7,2474.5,115.2
Hjerting,4,2,2.7,1.4,1981.8,1983.5,1981.4,1980.5,780.8,780.8,1512.9,1740.5,326.0,218.0,1537.8,1755.7,21.5,21.0,49.7,54.3,8.0,7.3,0.7,598.7,547.8,51.0,610.2,558.3,52.0
Hadsund,4,4,1.8,2.9,1984.8,1984.8,1987.0,1987.6,377.9,314.6,320.2,358.6,45.0,65.0,69.5,67.1,35.0,33.0,42.4,43.7,1.3,1.1,0.2,96.5,83.4,13.1,98.3,85.0,13.3
Bogense,4,3,0.1,0.1,1935.5,1940.0,1932.7,1921.2,87.7,123.2,136.0,170.2,30.5,47.2,112.0,139.0,17.0,13.2,15.9,18.3,1.3,0.9,0.4,94.7,65.4,29.3,96.5,66.6,29.8
