Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Skagen,3893,2110,96493.2,149332.7,2004.2,2005.8,2009.4,2009.7,575.0,1077.9,1290.0,1285.6,58.0,119.3,353.7,361.6,8.0,32.1,30.7,29.3,13540.4,10915.0,2625.5,1018419.3,821303.8,197115.6,1037973.0,837072.8,200900.2
Esbjerg,1673,485,9308.7,6810.6,2003.8,2002.0,2007.3,2008.3,330.8,885.9,569.2,608.6,38.0,232.2,222.2,249.8,17.0,88.1,82.5,82.4,2892.0,2428.2,463.8,216452.8,182158.7,34294.1,220608.7,185656.2,34952.5
Aarhus,1594,512,10660.0,13462.1,2001.9,2001.7,2008.6,2009.0,278.1,771.0,424.0,539.4,34.0,79.1,198.4,262.8,14.5,37.2,67.7,89.1,2235.4,1964.2,271.2,168733.2,148370.7,20362.4,171972.8,151219.4,20753.4
Hirtshals,851,212,9858.3,3223.2,2002.3,1997.6,2008.3,2004.5,361.0,588.8,585.9,675.8,24.0,115.8,166.4,162.0,6.0,64.5,35.2,28.8,2347.3,1758.2,589.1,167857.1,126392.2,41464.9,171080.0,128818.9,42261.0
Aalborg,818,378,4118.7,4752.1,1995.3,1998.7,2003.7,2004.5,430.8,675.8,940.9,1031.4,49.5,74.1,199.5,227.9,19.0,40.2,75.2,71.5,1023.7,939.3,84.4,77592.7,71254.4,6338.3,79082.5,72622.4,6460.0
Nordhavn,735,111,8780.8,1583.2,1995.8,1998.5,1999.0,2000.2,275.6,383.1,340.9,368.5,19.0,41.9,29.8,35.6,5.0,14.1,7.7,8.0,2013.0,1828.0,185.0,151177.1,137283.9,13893.3,154079.7,139919.7,14160.0
Copenhagen,734,340,10505.0,5585.3,2001.8,2000.9,2008.8,2007.5,389.4,530.7,614.2,691.5,40.0,60.8,89.1,172.6,12.0,29.0,19.7,41.7,2358.0,2115.6,242.4,177186.8,158984.6,18202.3,180588.8,162037.1,18551.7
Frederikshavn,728,287,7199.0,6890.2,1995.5,2000.4,1997.6,2007.2,278.5,822.9,636.5,857.0,23.0,174.0,211.2,278.2,16.0,157.3,90.0,92.0,1651.2,1028.6,622.6,124181.0,77436.6,46744.4,126565.3,78923.4,47641.9
Fredericia,657,317,4719.2,7173.1,2003.2,2003.3,2006.7,2007.2,353.5,655.7,671.3,714.1,41.0,74.4,211.4,231.9,19.0,41.0,57.5,61.2,1131.8,786.1,345.7,85110.6,59161.4,25949.2,86744.7,60297.3,26447.4
Roenne,654,219,960.2,387.1,1994.4,1994.8,2002.0,1999.6,174.1,303.6,373.2,299.8,20.0,62.3,42.5,61.5,12.0,25.5,92.0,45.2,385.0,221.1,163.9,28909.4,16602.4,12307.0,29464.5,16921.2,12543.3
