Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Norway,4017,1041,22577.8,11716.5,1996.5,2000.2,2002.8,2004.6,280.8,490.3,429.7,450.8,27.0,91.3,89.2,123.2,10.0,63.1,43.4,64.3,6219.8,4303.8,1916.0,458265.4,317145.1,141120.3,467064.0,323234.3,143829.8
Sweden,3509,1001,11902.8,9472.0,1998.6,2001.0,2004.7,2006.6,156.4,359.0,322.7,263.2,19.0,47.7,50.9,63.1,12.0,48.8,46.2,40.4,3465.1,2165.3,1299.8,260091.8,162503.1,97588.7,265085.5,165623.1,99462.4
Germany,3081,1020,9086.0,9228.8,1995.8,1998.4,2005.4,2006.8,233.4,464.1,369.6,386.0,30.0,86.9,385.1,156.8,15.0,59.8,91.1,52.6,3143.8,2208.8,935.0,236071.1,165867.3,70203.8,240603.6,169051.9,71551.7
United Kingdom of Great Britain and Northern Ireland,1844,837,14868.1,17820.8,2004.1,2003.1,2007.5,2008.0,530.8,759.8,680.2,740.2,59.0,144.0,186.3,171.3,15.5,67.9,77.4,69.6,3707.4,2859.6,847.7,277363.2,214241.6,63121.6,282688.6,218355.0,64333.6
Netherlands,1259,801,10153.6,12777.6,2001.1,2002.5,2007.1,2006.7,506.7,669.9,642.9,612.2,55.0,116.5,214.8,148.4,18.0,62.7,66.6,74.8,2740.9,1905.6,835.2,204854.5,142168.7,62685.8,208787.7,144898.3,63889.4
Poland,1148,514,3945.2,5454.0,1991.8,1997.6,2005.4,2006.2,331.3,426.4,456.1,512.6,37.0,59.9,71.8,79.4,12.0,29.1,25.6,27.9,960.0,761.4,198.7,72025.0,57106.5,14918.5,73407.8,58202.9,15204.9
Russian Federation,898,598,16570.5,25088.1,2001.7,2003.9,2008.8,2008.7,848.6,910.2,967.1,964.9,80.0,106.0,131.8,132.9,12.0,25.4,28.7,29.5,2507.1,2238.5,268.6,187970.5,167802.7,20167.7,191579.5,171024.6,20554.9
Latvia,691,366,3663.1,5919.5,1997.8,2000.3,2006.6,2007.5,514.8,609.2,643.1,649.2,57.0,77.1,86.1,88.3,23.0,28.5,22.1,21.0,714.0,626.5,87.6,53619.3,47043.6,6575.7,54648.8,47946.8,6702.0
Finland,515,325,5912.3,6983.8,2003.1,2004.0,2006.2,2007.5,792.8,872.8,830.3,866.6,72.0,107.2,77.2,85.6,9.0,28.1,15.3,15.3,1351.7,1260.8,90.9,101379.7,94556.8,6822.9,103326.2,96372.3,6953.9
Belgium,448,252,4708.2,4418.2,2003.3,2004.6,2005.8,2006.5,534.6,738.9,595.1,651.8,48.0,129.5,82.2,104.0,10.0,43.9,37.4,51.4,946.5,809.5,137.0,70936.2,60655.2,10281.0,72298.2,61819.8,10478.4
Lithuania,436,261,3623.6,4939.6,1999.8,2001.6,2006.2,2007.4,461.2,553.9,498.7,531.0,48.0,73.3,53.1,56.8,8.0,32.6,31.7,31.0,628.2,519.1,109.1,46666.1,38471.3,8194.9,47562.1,39209.9,8352.2
Estonia,381,280,4095.8,5988.6,2002.0,2002.6,2007.3,2008.0,669.4,745.8,816.6,859.4,70.0,85.2,85.0,90.8,18.0,32.3,26.1,28.0,694.5,617.4,77.2,52149.3,46355.5,5793.7,53150.5,47245.6,5905.0
Spain,263,235,7502.1,12874.0,2007.0,2007.1,2009.6,2009.9,1874.1,1817.5,1870.0,1885.5,184.0,193.7,206.9,209.5,23.0,59.7,111.6,113.7,937.9,879.3,58.6,70953.1,66555.1,4398.0,72315.4,67832.9,4482.5
Faroe Islands,191,47,1898.6,919.5,1997.2,1995.4,2002.2,2002.4,622.2,1058.0,624.7,700.5,50.0,219.8,78.4,89.2,6.0,107.6,11.3,16.3,437.9,406.4,31.4,32984.6,30625.2,2359.4,33617.9,31213.2,2404.7
France,165,147,3369.9,4907.8,2003.6,2004.6,2008.0,2008.1,731.3,862.5,944.5,934.7,78.0,90.2,117.3,119.2,10.0,37.1,54.6,54.9,461.5,373.7,87.8,34006.4,27409.0,6597.4,34659.3,27935.3,6724.0
Ireland,105,82,1855.7,1728.0,2006.6,2007.7,2004.1,2007.4,1008.2,1292.9,976.6,1063.6,99.0,253.6,102.1,126.0,15.0,147.8,43.5,48.2,281.5,242.7,38.9,21275.8,18357.3,2918.5,21684.3,18709.7,2974.5
United States of America,89,84,14000.0,23446.5,2010.4,2010.2,2010.0,2009.8,5045.5,4842.0,4886.5,4898.4,423.0,418.6,438.8,444.8,13.0,34.4,31.3,29.5,1401.2,1367.0,34.2,105426.5,102862.1,2564.4,107450.6,104837.1,2613.6
Iceland,89,55,712.1,955.9,1999.7,1999.0,2005.5,2006.6,1220.9,1366.2,1329.3,1309.0,123.0,148.7,159.5,151.3,16.0,48.4,20.2,18.1,197.8,185.3,12.5,14964.2,14025.0,939.3,15251.5,14294.2,957.3
Portugal,69,67,1216.1,1931.3,2002.8,2002.8,2005.3,2005.7,1548.4,1610.7,1609.6,1609.4,160.0,183.0,180.9,182.5,24.0,95.3,92.6,87.2,217.9,177.6,40.3,16483.8,13459.6,3024.1,16800.2,13718.0,3082.2
Greenland,56,10,1313.4,1017.0,2000.3,2000.3,2000.7,2000.5,2211.4,2526.6,2240.4,2258.3,160.0,289.3,177.8,178.0,50.5,298.6,146.0,140.9,411.1,364.9,46.2,31429.8,27964.5,3465.3,32033.3,28501.4,3531.9
Canada,39,38,4661.9,8169.7,2008.4,2008.3,2009.3,2009.4,3383.2,4247.3,4651.5,4770.2,289.0,377.9,599.5,615.9,9.0,106.1,51.7,46.1,601.4,498.6,102.9,45928.2,38204.5,7723.7,46810.0,38938.1,7872.0
