Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,2569,1244,45468.5,70957.4,2006.8,2007.8,2008.2,2008.1,305.4,443.3,470.5,503.8,34.0,75.6,195.2,218.6,26.0,68.7,50.2,52.0,5719.0,3731.3,1987.7,437691.0,284768.5,152922.5,446094.6,290236.0,155858.6
Iran (Islamic Republic of),1880,326,2459.1,3483.0,2003.1,2001.9,2006.6,2006.3,139.2,413.1,356.5,355.9,22.0,112.1,126.7,121.3,24.0,64.5,119.0,103.3,1259.5,640.9,618.6,95591.9,48517.1,47074.8,97427.3,49448.7,47978.6
Singapore,438,212,188300.8,169431.1,2008.2,2009.3,2007.6,2008.2,3772.5,3996.7,4130.3,4090.1,239.0,320.2,320.1,321.3,48.0,93.9,127.1,120.2,20611.7,17697.8,2913.9,1495901.0,1277872.4,218028.6,1524622.3,1302407.5,222214.8
Oman,414,161,13337.4,15922.1,2005.3,2006.4,2004.0,2004.3,552.6,838.0,882.2,798.3,66.5,125.6,253.4,223.6,38.0,76.6,66.9,68.2,2392.3,1855.3,537.0,174617.7,133463.4,41154.3,177970.3,136025.9,41944.4
India,412,197,35107.1,36263.6,2007.6,2008.7,2007.1,2007.1,1432.6,1704.8,1639.1,1661.5,109.0,159.8,157.0,169.2,27.0,83.3,56.6,57.3,4546.7,3907.9,638.8,321268.9,273299.3,47969.6,327437.2,278546.6,48890.6
Kuwait,326,184,5201.2,5415.5,2007.6,2007.7,2007.4,2007.4,397.6,495.4,407.2,398.0,37.0,56.4,44.9,51.6,23.5,51.7,48.1,54.2,760.1,440.8,319.4,58246.9,33712.6,24534.3,59365.3,34359.9,25005.4
Saudi Arabia,304,243,7435.6,11145.4,2007.5,2008.3,2008.7,2008.8,255.0,440.1,381.2,368.4,26.0,63.3,139.2,150.0,22.0,48.5,54.1,63.6,834.7,566.3,268.4,64537.5,43815.6,20721.9,65776.6,44656.9,21119.8
Bahrain,157,101,812.7,958.9,2005.8,2006.1,2006.0,2004.8,110.2,271.7,301.7,366.8,19.0,141.6,77.8,98.7,8.0,40.8,45.1,58.8,150.6,100.1,50.4,11577.6,7686.9,3890.7,11799.9,7834.5,3965.4
Iraq,102,74,2805.7,3347.3,2007.0,2007.8,2006.0,2006.4,443.2,556.9,520.3,524.6,35.0,52.0,49.9,52.7,19.0,51.2,27.6,32.1,301.3,251.8,49.5,23304.7,19491.2,3813.5,23752.2,19865.4,3886.7
Pakistan,85,60,8520.7,7961.9,2008.1,2008.7,2007.6,2007.8,1051.1,1141.5,1284.8,1268.7,76.0,89.9,131.3,132.1,44.0,94.7,112.8,108.9,1158.5,793.7,364.9,81152.3,54160.7,26991.7,82710.5,55200.6,27509.9
Japan,67,31,49630.8,46156.2,2001.7,2005.6,2001.7,2003.6,6513.1,6428.0,6598.9,6567.5,385.0,419.7,411.1,426.2,22.0,33.3,48.3,42.5,5543.2,5377.7,165.5,343388.1,331174.6,12213.5,349981.1,337533.2,12447.9
Italy,59,18,24143.9,21238.7,2005.9,2005.4,2006.0,2006.1,4473.3,4498.7,4544.1,4543.6,289.0,325.2,292.6,292.5,60.0,82.7,83.2,82.9,3440.6,3308.6,132.0,207212.9,197395.0,9817.9,211191.4,201185.0,10006.4
Indonesia,49,48,16979.1,28795.4,2010.8,2010.8,2010.1,2010.5,3796.6,3995.7,4040.0,3918.7,313.0,341.7,351.9,338.8,36.0,58.5,60.6,54.0,1221.9,1088.0,133.9,90463.3,80089.4,10373.9,92200.2,81627.1,10573.1
"Taiwan, Province of China",44,12,27140.2,18629.1,2008.7,2007.8,2008.8,2008.7,5522.7,5489.1,5646.4,5653.7,332.5,348.4,346.1,349.4,21.0,148.3,64.4,74.0,3180.8,3091.7,89.2,190620.6,184058.0,6562.6,194280.5,187591.9,6688.6
Gibraltar,42,30,32300.2,27162.7,2008.3,2008.2,2008.4,2008.4,5216.1,5704.9,5708.4,5679.1,324.0,367.1,439.3,433.5,76.5,101.6,132.2,131.2,3375.6,3036.0,339.7,257802.7,231493.2,26309.4,262752.5,235937.9,26814.6
Malaysia,34,33,14078.0,25529.4,2008.7,2008.7,2009.3,2009.1,3812.2,3955.0,3959.6,3952.1,336.5,348.5,363.1,365.8,32.0,40.6,39.5,37.3,735.5,681.0,54.5,55437.8,51223.6,4214.3,56502.3,52207.1,4295.2
China,33,28,12490.0,14400.2,2008.5,2008.1,2008.8,2009.2,5692.4,4912.2,5798.4,5751.9,375.0,429.2,429.6,457.3,34.0,111.2,73.2,59.8,1143.8,1044.6,99.2,83522.2,75849.7,7672.5,85125.8,77306.0,7819.8
Sri Lanka,26,25,4194.0,6126.9,2010.3,2010.4,2010.6,2011.2,2329.1,2483.2,2659.4,2784.5,178.0,213.5,252.1,279.6,32.0,83.1,43.3,43.0,359.3,321.8,37.5,25519.1,22695.2,2823.8,26009.0,23131.0,2878.0
Turkey,23,18,10743.2,9367.8,2007.2,2006.9,2008.3,2008.4,3966.3,3981.2,4040.2,4036.5,257.0,295.5,257.7,262.7,71.0,120.2,143.2,142.9,1176.7,968.7,208.0,91137.1,75028.3,16108.8,92886.9,76468.8,16418.1
"Korea, Republic of",23,13,30204.3,25752.6,2003.6,2006.1,2001.4,2002.2,6987.7,10668.2,14533.7,13568.2,492.0,605.5,1022.1,995.6,24.0,121.6,279.9,265.3,5089.0,4123.4,965.6,302839.0,245587.9,57251.2,308653.6,250303.2,58350.4
Spain,18,15,8560.0,6906.1,2006.8,2007.2,2006.4,2006.6,4865.8,4946.0,4956.1,4950.8,323.0,334.8,320.6,323.5,59.5,109.5,111.4,114.1,1096.7,1022.2,74.5,71812.5,66094.3,5718.2,73191.3,67363.3,5828.0
Egypt,16,16,4302.5,4359.0,2009.1,2009.1,2008.7,2009.2,3175.0,3332.1,3335.2,3403.6,206.0,242.7,241.0,265.8,29.5,80.6,94.3,81.9,516.0,465.0,51.0,34057.1,30300.4,3756.7,34711.0,30882.2,3828.8
Malta,15,15,5840.3,5190.4,2007.3,2007.3,2007.7,2007.8,4094.8,4133.2,4157.8,4153.5,275.0,332.7,284.5,284.5,55.0,124.7,98.8,92.3,672.2,618.3,53.8,49006.7,44842.7,4164.0,49947.6,45703.7,4243.9
United Kingdom of Great Britain and Northern Ireland,11,3,1048.0,839.7,2013.0,2010.3,2009.1,2009.0,245.0,4168.6,4732.7,4800.3,170.0,366.0,383.6,385.2,3.0,30.0,80.1,79.5,102.9,95.9,6.9,7951.6,7417.1,534.5,8104.3,7559.6,544.7
Jordan,10,7,1623.7,1775.6,2005.3,2004.1,2007.7,2007.6,3016.8,3042.8,3119.3,3104.6,191.0,205.3,188.7,187.8,11.5,29.2,43.5,34.1,243.8,232.0,11.8,18878.5,17965.1,913.5,19241.0,18310.0,931.0
Australia,8,8,1400.2,2381.6,2007.8,2007.8,2008.7,2009.5,5464.5,5393.6,5447.6,5452.5,581.0,545.0,614.5,624.3,102.0,138.8,140.9,142.7,142.9,134.5,8.4,11061.3,10412.4,648.9,11273.7,10612.3,661.4
