Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,2008,923,26795.3,42324.1,2006.2,2006.7,2007.4,2007.5,305.3,528.8,496.6,518.1,35.0,92.4,302.4,335.5,15.0,74.5,74.0,65.4,3229.2,2378.7,850.5,247158.8,182614.0,64544.8,251904.2,186120.2,65784.0
Iran (Islamic Republic of),1800,303,2084.6,3067.0,2003.1,2001.5,2004.1,2004.0,193.8,444.0,393.3,397.0,29.0,98.4,151.8,139.6,57.0,121.4,126.2,117.8,1373.2,628.3,744.9,103833.6,47622.0,56211.7,105827.2,48536.3,57290.9
Saudi Arabia,435,327,9560.6,14878.6,2007.6,2008.6,2007.9,2007.7,277.1,347.7,326.3,332.6,25.0,47.6,66.8,71.5,28.0,63.4,45.9,50.1,1082.5,656.5,426.0,83701.5,50776.1,32925.4,85308.6,51751.0,33557.6
Oman,430,209,12554.0,15147.8,2007.3,2008.8,2006.8,2006.9,489.5,684.5,741.9,692.3,42.0,90.5,203.8,167.1,21.5,63.7,45.4,59.2,1852.5,1578.3,274.2,136919.5,115766.3,21153.2,139548.3,117989.0,21559.3
Bahrain,392,182,1908.3,1614.5,2006.0,2006.9,2009.3,2007.8,100.0,174.4,205.5,269.1,20.0,29.6,34.4,56.5,29.0,38.3,19.7,31.5,232.1,142.8,89.3,17881.9,11026.1,6855.8,18225.2,11237.8,6987.4
India,372,169,36996.2,36555.3,2006.5,2007.1,2006.4,2006.1,1424.7,1697.8,1563.7,1571.4,105.5,189.8,152.8,157.8,28.0,50.8,41.1,44.3,5189.8,4654.7,535.1,355417.7,316541.4,38876.3,362241.7,322619.0,39622.7
Kuwait,270,143,5782.8,9067.1,2007.6,2008.3,2008.3,2008.3,380.1,403.5,380.5,370.9,46.0,60.0,60.8,56.0,28.5,44.1,34.8,34.0,757.3,544.3,213.0,58206.2,41843.0,16363.2,59323.8,42646.4,16677.4
Singapore,263,216,125938.4,138052.3,2009.1,2009.1,2008.5,2008.6,3766.5,4695.6,5862.5,5263.2,320.0,367.9,513.6,483.2,17.0,43.8,47.0,61.0,12114.1,11467.2,646.9,906913.7,856817.7,50096.0,924326.4,873268.6,51057.9
Japan,187,94,140352.5,144042.2,2004.1,2008.3,2003.9,2005.9,6675.1,6831.4,6804.2,6797.3,437.0,520.4,482.4,508.8,22.0,38.0,30.2,35.9,15485.7,15115.6,370.1,1037655.7,1009655.1,28000.6,1057578.7,1029040.5,28538.2
China,150,110,88449.9,86282.8,2010.0,2010.2,2009.2,2009.4,6154.0,5959.0,6254.3,6180.5,425.5,450.0,467.1,472.2,42.0,61.1,61.2,66.2,8822.9,8418.6,404.3,673957.5,642721.0,31236.5,686897.5,655061.3,31836.2
Pakistan,100,43,9893.9,9123.7,2007.0,2007.2,2007.0,2007.0,1020.1,1227.1,1244.7,1227.7,77.5,115.9,118.3,115.8,38.5,41.7,37.8,37.0,1310.4,1088.5,221.9,93163.0,76889.2,16273.9,94951.8,78365.5,16586.3
Iraq,81,51,1697.7,2273.8,2004.3,2005.6,2003.7,2004.4,418.0,577.0,462.4,451.3,34.0,146.7,73.4,90.6,33.0,53.8,58.0,66.6,228.0,153.5,74.5,17621.5,11861.9,5759.6,17959.8,12089.7,5870.2
"Korea, Republic of",81,55,71572.3,71582.5,2006.9,2008.7,2005.8,2006.8,6679.2,7259.3,8234.3,7916.0,509.0,551.8,866.9,814.7,27.0,52.2,40.2,45.5,9172.8,8921.5,251.3,614515.9,596740.9,17775.0,626314.6,608198.3,18116.3
"Taiwan, Province of China",71,28,43642.5,34640.9,2008.0,2007.6,2008.2,2007.9,5718.2,5603.5,5996.6,5978.6,333.0,394.4,362.5,383.6,23.0,40.8,60.5,56.8,5659.7,5331.8,327.9,346098.3,325614.6,20483.7,352743.3,331866.4,20876.9
Indonesia,69,65,17422.7,25268.8,2011.3,2011.3,2010.8,2011.2,3833.4,4293.5,4491.3,4494.5,309.0,337.9,398.5,416.9,34.0,49.8,60.2,52.6,1647.4,1509.5,137.8,125835.8,115164.0,10671.9,128251.9,117375.1,10876.8
Italy,61,21,27981.0,24834.3,2006.5,2007.1,2006.5,2006.6,4609.6,4666.8,4721.0,4725.1,311.0,326.2,325.3,327.3,24.0,37.0,38.6,38.9,3880.8,3822.3,58.5,233936.1,229622.6,4313.5,238427.7,234031.4,4396.3
Thailand,42,32,23604.3,28342.1,2007.8,2008.0,2008.0,2008.0,4564.2,4812.3,4646.9,4604.6,346.5,419.3,422.8,432.6,32.0,43.9,43.3,47.8,2176.3,2080.8,95.5,168578.9,161182.3,7396.7,171815.7,164277.0,7538.7
Malaysia,40,40,11389.8,17668.3,2007.7,2007.7,2007.3,2007.1,3690.6,4040.0,4106.1,4202.4,302.5,332.9,383.7,409.0,15.5,26.7,21.1,23.6,893.8,847.7,46.1,67631.8,64063.2,3568.6,68930.3,65293.2,3637.1
Spain,34,28,17332.4,14425.7,2009.0,2009.2,2009.1,2009.2,5067.3,5235.5,5313.0,5303.6,371.5,393.6,442.1,441.7,25.0,27.4,25.9,25.9,2089.4,2041.2,48.2,130846.8,127421.6,3425.3,133359.1,129868.1,3491.0
United Kingdom of Great Britain and Northern Ireland,24,15,7923.2,7847.1,2010.8,2009.1,2008.8,2008.8,6261.8,6024.6,5895.8,6029.2,426.5,494.3,454.0,482.3,34.5,40.6,37.4,38.7,869.6,832.9,36.8,67341.9,64500.8,2841.1,68634.9,65739.2,2895.7
Gibraltar,19,17,10753.6,9685.5,2009.2,2009.6,2008.3,2008.9,5165.3,5611.5,5560.4,5521.8,347.0,446.7,474.6,476.5,11.0,10.6,10.4,10.4,1222.4,1208.7,13.7,88614.6,87551.0,1063.6,90316.0,89232.0,1084.0
