Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Service - tug,1275,211,297.8,272.5,2006.4,2005.1,2006.4,2005.6,138.8,304.8,247.5,256.2,40.0,135.6,314.0,319.7,24.0,147.4,259.7,261.2,321.6,208.8,112.7,24152.7,15687.3,8465.4,24616.4,15988.5,8628.0
Liquefied gas tanker,1194,284,564247.9,461297.0,2007.1,2008.9,2006.8,2007.1,4513.2,4285.2,4869.8,4719.7,311.5,303.5,491.0,488.2,25.0,38.8,38.2,39.0,68328.3,65702.7,2625.6,4662642.5,4471609.6,191032.8,4752165.2,4557464.5,194700.7
Container,784,164,32509.9,36079.6,2006.0,2005.7,2008.7,2008.6,381.2,806.8,891.2,871.8,32.0,69.7,198.4,194.7,19.0,25.2,21.3,21.7,3284.3,2918.5,365.8,253802.1,225698.7,28103.4,258675.1,230032.1,28643.0
Oil tanker,778,462,147206.1,275262.6,2008.0,2008.6,2009.1,2009.1,463.2,2301.1,2072.0,2050.9,62.0,222.5,486.2,484.7,30.0,56.7,68.1,67.7,11450.3,9731.4,1718.9,886511.7,753599.8,132911.9,903532.7,768068.9,135463.8
Bulk carrier,752,408,21663.8,37480.5,2005.8,2009.1,2008.1,2008.0,424.4,1170.9,818.8,802.7,41.0,124.3,265.4,262.4,30.5,61.0,69.8,70.4,2057.2,1734.3,322.8,159264.1,134287.8,24976.2,162321.9,136866.2,25455.8
Offshore,631,109,2903.3,2454.1,1999.7,2000.9,2009.4,2008.8,182.3,781.8,2033.2,1966.8,41.0,235.5,448.5,451.8,50.0,218.1,80.8,88.5,791.1,554.4,236.7,57736.3,39958.4,17777.9,58844.9,40725.6,18119.2
Ro-Ro,552,35,81.4,138.3,2010.5,2010.1,2010.7,2010.2,138.8,288.9,250.2,249.6,20.0,51.5,157.0,151.8,45.0,61.6,100.7,100.1,473.8,146.9,326.8,35650.8,11048.2,24602.6,36335.3,11260.3,25075.0
General cargo,480,187,3592.2,4357.5,1997.6,2001.7,2001.2,2004.3,374.5,952.2,1090.1,1011.3,36.0,107.4,405.7,327.2,64.0,79.1,320.2,141.5,679.5,540.0,139.5,52000.1,41485.7,10514.4,52998.5,42282.3,10716.3
Chemical tanker,343,230,10752.8,17456.0,2009.9,2009.8,2011.0,2011.1,502.6,1389.9,1474.0,1477.1,48.0,135.1,330.5,330.5,26.0,45.4,42.0,41.7,1712.2,1460.3,251.9,132358.5,112951.8,19406.7,134899.8,115120.5,19779.3
Vehicle,244,161,14177.9,4730.7,2008.6,2008.2,2008.3,2008.0,262.1,1021.4,973.3,977.4,19.0,71.8,213.2,213.1,8.0,13.3,18.2,17.8,828.7,790.3,38.4,64193.0,61221.9,2971.1,65425.5,62397.3,3028.2
Service - other,90,28,51.0,36.1,2007.6,2005.7,2007.9,2008.2,279.6,927.0,415.0,433.2,37.0,261.2,770.2,687.7,76.0,353.6,409.8,252.4,79.2,39.9,39.3,5946.7,2997.5,2949.3,6060.9,3055.0,3005.9
Cruise,28,12,604.5,61.5,2009.5,2005.2,2009.0,2007.4,220.2,350.7,254.6,273.7,16.0,23.4,23.7,25.9,11.0,24.2,24.1,23.3,163.0,100.0,62.9,12624.8,7749.1,4875.6,12867.1,7897.9,4969.2
Other liquids tankers,6,1,0.2,0.5,1944.0,1944.0,1944.0,1944.0,76.7,76.7,77.2,77.2,10.5,10.5,10.6,10.6,76.0,76.0,74.3,74.3,8.0,0.4,7.6,620.4,30.3,590.0,632.3,30.9,601.4
