Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Service - tug,1302,225,292.4,253.8,2006.3,2005.4,2007.2,2006.8,122.4,383.5,237.3,232.9,29.0,160.7,527.5,493.9,13.0,62.3,127.9,119.1,276.5,211.9,64.5,20770.3,15923.4,4846.8,21169.1,16229.2,4939.9
Liquefied gas tanker,1195,287,429470.0,351269.8,2007.1,2008.9,2006.3,2006.6,3681.2,3218.1,3691.5,3580.0,221.0,221.0,370.6,366.1,38.0,62.7,118.9,119.2,52970.0,46005.3,6964.7,3603091.6,3094083.9,509007.7,3672271.0,3153490.4,518780.6
Oil tanker,788,470,86056.6,161356.3,2008.0,2008.6,2009.7,2009.7,413.3,1204.9,1199.1,1190.7,44.5,121.7,338.3,337.6,34.0,52.4,41.8,41.6,6360.8,4629.6,1731.2,492334.5,358485.7,133848.9,501787.3,365368.6,136418.8
Container,786,164,19973.4,23105.4,2006.1,2005.7,2006.2,2006.2,413.6,564.0,544.0,554.9,35.0,44.4,80.0,81.0,15.0,27.5,21.5,21.7,2742.4,2383.8,358.7,211890.0,184325.0,27565.0,215958.3,187864.0,28094.2
Bulk carrier,747,413,27705.3,50131.6,2005.9,2009.2,2008.2,2008.2,484.4,1111.7,1053.2,1079.7,155.0,166.8,432.6,444.3,79.0,116.3,100.8,99.4,2805.3,2416.7,388.6,217172.4,187133.5,30038.9,221342.1,190726.5,30615.6
Offshore,649,122,2331.4,1814.7,2000.1,2002.4,2010.9,2010.4,125.9,837.2,1419.2,1287.4,20.0,230.7,371.5,348.3,18.0,188.6,167.2,140.3,584.6,443.1,141.5,42754.5,32129.2,10625.2,43575.3,32746.1,10829.2
Ro-Ro,553,35,72.9,122.0,2010.6,2010.1,2011.0,2010.4,117.9,248.3,222.9,219.4,18.0,46.4,159.0,158.4,26.0,56.4,120.3,119.1,372.2,165.7,206.5,28050.2,12513.0,15537.2,28588.7,12753.2,15835.5
General cargo,485,190,3366.0,4472.0,1997.6,2001.6,2003.4,2004.3,331.6,1195.9,1016.9,1025.7,44.0,133.2,289.5,297.8,56.0,81.5,112.4,120.9,676.7,547.2,129.6,51761.1,41985.9,9775.2,52754.9,42792.0,9962.8
Chemical tanker,350,238,5939.0,9475.3,2009.8,2009.7,2009.6,2009.7,487.4,827.5,798.2,786.5,43.0,89.5,180.3,178.2,26.0,50.0,44.4,43.8,1053.4,774.9,278.5,81297.1,59880.5,21416.5,82858.0,61030.2,21827.7
Vehicle,244,162,4951.6,1657.4,2008.5,2008.3,2008.7,2008.4,300.3,349.2,340.2,342.5,27.0,28.6,36.7,37.0,8.0,8.3,8.8,8.8,287.9,261.7,26.3,22303.2,20268.2,2035.1,22731.5,20657.3,2074.1
Service - other,101,36,188.9,292.0,2007.7,2005.8,1999.2,1998.3,236.8,883.1,967.4,1559.9,42.0,162.9,245.3,247.5,11.0,98.4,79.1,69.4,94.5,74.6,19.9,7161.5,5652.7,1508.9,7299.0,5761.2,1537.8
Cruise,28,12,687.1,66.3,2009.5,2005.2,2010.0,2008.7,223.6,240.5,289.4,295.0,16.0,16.5,28.5,28.4,10.0,9.8,10.7,10.7,129.3,96.6,32.7,10016.0,7481.6,2534.4,10208.3,7625.3,2583.0
Other liquids tankers,6,1,0.2,0.5,1944.0,1944.0,1944.0,1944.0,59.8,59.8,78.2,78.2,11.0,11.0,32.3,32.3,16.0,16.0,16.7,16.7,2.2,1.4,0.8,173.0,111.2,61.8,176.3,113.3,63.0
Ferry-pax only,1,1,0.6,0.1,1972.0,1972.0,1972.0,1972.0,396.1,396.1,396.1,396.1,793.0,793.0,793.0,793.0,19.0,19.0,19.0,19.0,1.4,1.4,0.0,106.8,104.3,2.4,108.8,106.3,2.5
Ferry-RoPax,1,1,8.9,1.0,1983.0,1983.0,1983.0,1983.0,428.3,428.3,428.3,428.3,33.0,33.0,33.0,33.0,295.0,295.0,295.0,295.0,8.5,1.8,6.7,637.8,135.5,502.3,650.1,138.1,511.9
