Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Hong Kong,2209,62,609.1,348.1,1996.5,1998.6,1997.1,1995.3,263.3,349.9,387.4,521.2,10.0,108.7,297.0,531.3,13.0,16.3,44.8,68.8,824.1,476.1,348.0,61901.6,35768.5,26133.1,63090.1,36455.3,26634.9
China,255,86,1154.2,1692.4,2004.5,2005.0,1996.2,1995.5,231.9,513.2,735.2,815.6,29.0,61.1,74.7,67.9,10.0,19.3,163.9,178.4,165.9,107.5,58.4,12647.6,8199.7,4447.9,12890.4,8357.1,4533.3
Japan,8,2,48.0,60.5,2000.0,1999.0,1999.9,1999.9,1317.7,1357.0,1330.6,1331.6,134.5,131.5,134.1,134.1,13.0,13.2,15.8,15.8,8.1,7.8,0.3,621.3,597.4,23.8,633.2,608.9,24.3
Thailand,5,1,3.4,0.3,1992.0,1992.0,1992.0,1992.0,940.9,940.9,1351.6,1351.6,41.0,41.0,88.7,88.7,10.0,10.0,19.4,19.4,4.5,4.2,0.3,340.5,314.6,25.9,347.1,320.6,26.4
Viet Nam,5,3,20.6,33.0,1998.2,2001.0,2006.4,2006.4,464.3,350.9,490.2,493.9,45.0,36.3,61.3,61.4,57.0,50.7,35.4,35.2,3.6,2.9,0.7,273.4,222.4,50.9,278.6,226.7,51.9
Russian Federation,3,2,6.5,6.2,2010.0,2012.0,2009.3,2006.3,451.5,1790.0,360.3,276.4,84.0,142.5,116.7,75.7,10.0,173.5,93.9,9.3,1.8,1.2,0.6,135.1,91.5,43.6,137.7,93.3,44.5
Estonia,2,1,0.1,0.0,2018.0,2018.0,2018.0,2018.0,90.4,90.4,90.4,90.4,174.5,174.5,223.8,223.8,195.0,195.0,180.4,180.4,1.2,0.6,0.6,87.4,42.1,45.3,89.1,42.9,46.2
Philippines,1,1,6.7,8.8,1997.0,1997.0,1997.0,1997.0,1403.7,1403.7,1403.7,1403.7,139.0,139.0,139.0,139.0,17.0,17.0,17.0,17.0,1.4,1.2,0.2,106.4,94.7,11.7,108.5,96.6,11.9
"Korea, Republic of",1,1,3.6,4.4,2001.0,2001.0,2001.0,2001.0,800.9,800.9,800.9,800.9,77.0,77.0,77.0,77.0,21.0,21.0,21.0,21.0,0.6,0.5,0.1,43.3,39.1,4.2,44.1,39.8,4.3
Nigeria,1,1,0.4,0.5,2014.0,2014.0,2014.0,2014.0,133.3,133.3,133.3,133.3,32.0,32.0,32.0,32.0,18.0,18.0,18.0,18.0,0.2,0.1,0.0,11.4,8.0,3.4,11.7,8.2,3.5
Indonesia,1,1,0.6,0.0,2018.0,2018.0,2018.0,2018.0,1096.7,1096.7,1096.7,1096.7,150.0,150.0,150.0,150.0,69.0,69.0,69.0,69.0,0.4,0.3,0.1,28.6,20.7,7.8,29.1,21.1,8.0
