Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Hong Kong,2190,61,698.5,244.5,1996.5,1998.4,1995.8,1995.0,294.0,407.1,460.3,413.3,19.0,38.5,147.5,165.7,7.0,18.9,29.6,19.4,1195.1,999.1,196.0,89740.4,75022.6,14717.7,91463.4,76463.1,15000.3
China,262,92,1834.6,2886.0,2004.5,2005.6,1995.5,1995.1,178.8,360.6,1090.0,1288.9,16.0,38.3,844.1,862.7,16.0,66.9,56.7,55.8,199.4,126.3,73.1,15158.1,9670.0,5488.1,15449.1,9855.7,5593.5
Viet Nam,9,5,16.1,23.9,1996.9,1998.2,1996.9,1996.8,473.5,552.9,591.0,592.6,88.0,88.1,102.5,101.5,87.0,94.0,112.6,110.9,8.4,5.1,3.3,635.4,391.0,244.3,647.6,398.5,249.0
Thailand,5,1,6.6,0.5,1992.0,1992.0,1992.0,1992.0,2513.9,2513.9,2622.1,2622.1,78.0,78.0,88.6,88.6,78.0,78.0,96.0,96.0,8.5,3.7,4.8,635.8,279.0,356.8,648.0,284.4,363.6
Japan,4,1,25.1,31.1,2001.0,2001.0,2001.0,2001.0,1401.5,1401.5,1411.8,1411.8,129.0,129.0,141.3,141.3,20.5,20.5,33.1,33.1,4.2,3.9,0.3,321.9,296.5,25.4,328.1,302.2,25.9
Russian Federation,2,1,0.4,0.0,2018.0,2018.0,2018.0,2018.0,363.0,363.0,363.0,363.0,48.5,48.5,49.2,49.2,13.5,13.5,13.8,13.8,0.2,0.2,0.0,15.1,12.1,3.0,15.4,12.3,3.1
Indonesia,2,1,1.2,0.1,2018.0,2018.0,2018.0,2018.0,1128.6,1128.6,1128.6,1128.6,198.0,198.0,306.5,306.5,377.5,377.5,131.9,131.9,1.9,0.7,1.2,142.8,52.0,90.8,145.5,53.0,92.5
Malaysia,1,1,1.1,1.5,1997.0,1997.0,1997.0,1997.0,239.4,239.4,239.4,239.4,40.0,40.0,40.0,40.0,17.0,17.0,17.0,17.0,0.3,0.2,0.1,20.2,13.4,6.8,20.6,13.6,7.0
"Taiwan, Province of China",1,1,1.7,2.1,2001.0,2001.0,2001.0,2001.0,372.4,372.4,372.4,372.4,39.0,39.0,39.0,39.0,48.0,48.0,48.0,48.0,0.4,0.2,0.1,27.2,18.1,9.1,27.7,18.4,9.3
Nigeria,1,1,0.9,1.1,2014.0,2014.0,2014.0,2014.0,290.8,290.8,290.8,290.8,195.0,195.0,195.0,195.0,13.0,13.0,13.0,13.0,0.7,0.6,0.0,50.0,47.2,2.8,51.0,48.1,2.9
Estonia,1,1,2.8,0.2,2018.0,2018.0,2018.0,2018.0,5209.3,5209.3,5209.3,5209.3,726.0,726.0,726.0,726.0,79.0,79.0,79.0,79.0,1.2,1.1,0.1,90.7,81.8,8.9,92.5,83.4,9.1
