Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Trinidad and Tobago,269,53,683.1,414.0,1999.7,1996.4,2005.8,2005.2,123.0,170.0,154.7,145.7,13.0,31.5,24.9,39.8,9.0,32.8,14.4,24.8,205.6,146.4,59.2,15750.3,11249.1,4501.3,16052.7,11465.0,4587.7
Saint Vincent and the Grenadines,116,41,89.0,42.3,1980.1,1991.8,2000.9,2001.5,89.6,129.7,100.6,110.9,12.0,19.7,15.7,15.5,16.0,21.4,14.1,23.2,104.1,43.0,61.1,7860.2,3260.8,4599.4,8011.1,3323.4,4687.7
Barbados,107,35,557.7,145.5,1993.8,2000.3,2001.7,2003.5,153.8,179.2,181.2,177.8,15.0,14.9,15.7,14.2,7.0,19.1,10.2,18.7,141.1,100.6,40.6,10885.4,7765.5,3119.9,11094.4,7914.6,3179.8
Saint Lucia,84,41,520.3,87.8,2002.6,2001.2,2009.2,2006.7,139.7,147.9,141.8,155.0,15.0,26.2,15.1,17.5,10.5,24.5,10.4,16.7,130.3,83.3,47.0,10060.8,6444.0,3616.8,10254.0,6567.7,3686.3
Guyana,34,16,65.2,49.0,1987.6,1991.5,1997.1,1995.6,421.4,498.1,442.1,462.2,47.0,70.3,54.2,60.6,31.5,38.9,20.8,32.9,19.1,16.3,2.8,1451.5,1239.8,211.7,1479.4,1263.6,215.7
Martinique,21,10,289.1,30.7,2007.0,2007.2,2009.8,2009.4,179.7,185.8,196.2,193.7,15.0,57.4,15.7,19.1,8.0,9.2,6.3,6.4,56.9,46.1,10.8,4402.2,3563.0,839.2,4486.8,3631.4,855.4
"Bonaire, Sint Eustatius and Saba",15,8,468.4,44.9,2003.0,2004.5,2004.0,2004.5,404.9,410.2,411.4,411.3,25.0,29.8,29.0,29.4,5.0,7.3,6.9,7.1,105.5,95.0,10.5,8174.2,7359.3,814.9,8331.2,7500.6,830.6
Dominica,12,10,84.7,21.4,2005.0,2004.6,2006.1,2004.0,202.5,229.7,205.0,215.3,17.5,19.5,15.5,19.1,8.5,11.4,9.1,12.3,21.7,17.2,4.5,1674.8,1329.5,345.3,1707.0,1355.1,351.9
Saint Kitts and Nevis,8,5,60.6,16.8,2004.4,2002.8,2013.4,2007.9,336.2,3116.0,359.4,419.7,30.5,192.4,112.5,187.0,13.5,94.7,57.0,95.1,30.1,27.0,3.1,2279.8,2044.1,235.7,2323.5,2083.3,240.2
Dominican Republic,8,4,128.7,25.9,1994.8,1999.5,1995.1,1998.1,614.7,628.1,624.2,623.0,51.5,51.2,44.8,51.2,5.5,9.0,5.6,8.2,24.2,22.7,1.5,1869.6,1754.5,115.0,1905.4,1788.2,117.2
