Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,3889,634,74195.1,53816.2,1998.8,2004.5,2003.8,2005.5,238.0,878.5,444.8,690.4,20.0,86.2,104.1,171.1,8.0,57.5,29.2,40.4,13660.9,10993.9,2667.0,1046159.9,840190.8,205969.0,1066246.1,856322.5,209923.6
Turks and Caicos Islands,125,22,1665.1,237.3,1998.0,1999.8,2002.2,2001.6,433.6,465.8,423.2,460.1,43.0,44.7,37.0,104.3,9.0,14.1,8.2,24.7,440.6,394.7,45.9,34020.1,30503.1,3517.0,34673.3,31088.7,3584.6
Mexico,117,52,8044.3,5654.7,2003.5,2003.0,2008.1,2005.1,1101.5,1305.1,997.0,1240.2,73.0,163.8,93.0,114.9,11.0,187.3,44.2,45.9,1110.0,1031.6,78.5,85598.7,79561.8,6036.9,87242.2,81089.4,6152.8
Canada,87,42,5737.7,8604.5,2003.3,2005.8,2004.7,2005.3,1512.7,1963.8,1746.3,1790.5,117.0,182.1,163.9,173.2,23.0,34.1,28.4,29.1,696.7,648.1,48.7,53386.7,49633.1,3753.6,54411.7,50586.0,3825.7
Portugal,56,24,15863.1,17225.6,2004.4,2005.3,2004.8,2004.7,3609.3,3545.0,3603.1,3642.3,199.0,207.5,197.8,199.4,18.0,19.7,20.8,19.0,2176.0,2145.5,30.5,168521.1,166160.8,2360.3,171756.8,169351.1,2405.6
Dominican Republic,54,33,1075.3,985.3,1994.4,2004.6,2005.2,2004.5,892.8,965.7,870.8,1208.6,91.5,110.9,145.6,187.6,28.5,34.3,43.6,53.6,216.3,188.9,27.4,16667.8,14559.6,2108.2,16987.8,14839.1,2148.7
Virgin Islands (U.S.),51,32,3502.8,1063.9,2008.0,2005.8,2011.1,2007.7,935.5,1017.7,896.0,987.5,45.0,108.2,63.3,86.3,7.0,37.6,13.1,18.2,741.8,677.2,64.7,57083.3,52082.0,5001.3,58179.3,53081.9,5097.3
Cuba,50,32,1027.3,560.1,1998.8,2000.6,1998.7,2002.1,402.1,559.6,481.7,745.5,33.5,169.6,139.5,370.9,8.5,46.7,28.0,19.3,220.4,148.7,71.7,17042.6,11494.9,5547.7,17369.8,11715.6,5654.2
Haiti,48,29,1493.5,972.9,1999.9,2007.3,2006.1,2004.0,603.2,782.3,997.4,1283.6,40.0,73.5,111.5,173.0,9.5,62.3,34.0,62.7,189.4,160.7,28.7,14634.0,12433.5,2200.4,14914.9,12672.3,2242.7
Jamaica,45,27,2398.6,658.7,2007.6,2006.6,2010.4,2008.4,749.5,735.0,789.3,816.7,43.0,76.2,52.8,96.9,9.0,29.8,12.1,24.0,424.5,382.6,42.0,32867.4,29622.1,3245.3,33498.5,30190.9,3307.6
Panama,43,29,2155.6,2877.2,2007.1,2008.3,2011.4,2011.1,1345.1,1365.1,1342.2,1358.2,119.0,262.6,139.0,132.4,23.0,48.3,37.1,40.7,299.6,261.8,37.8,23124.8,20208.5,2916.3,23568.8,20596.5,2972.3
Puerto Rico,36,20,3028.6,859.6,2007.2,2001.6,2011.9,2005.8,798.0,987.6,842.9,1000.7,44.0,93.8,57.4,99.0,6.5,72.8,35.4,48.6,529.4,433.9,95.5,40800.1,33400.4,7399.7,41583.4,34041.7,7541.7
Spain,35,35,5526.8,6760.1,2008.6,2008.6,2006.9,2009.3,3883.9,3913.8,3845.8,3983.6,331.0,337.1,304.7,347.2,21.0,57.5,44.1,41.2,757.9,720.6,37.4,58636.6,55765.7,2870.9,59762.4,56836.4,2926.0
