Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Green Turtle Cay,62,8,10.9,13.3,1998.4,1998.5,2002.7,2001.5,160.7,242.6,227.1,228.8,22.0,27.8,25.8,26.6,83.5,83.7,187.2,180.9,15.1,5.1,10.1,1138.2,382.1,756.1,1160.0,389.4,770.6
Cape Eleuthera,46,14,594.4,66.0,2000.5,2000.9,2000.6,2001.1,248.4,262.2,247.4,245.8,17.0,30.9,17.5,17.8,8.5,30.1,9.2,9.9,200.4,141.4,59.0,15398.1,10900.2,4497.9,15693.8,11109.5,4584.2
Stella Maris,45,13,9.8,13.0,1997.0,2000.0,1999.2,1998.5,220.8,383.6,424.3,419.8,23.0,44.2,116.0,112.8,12.0,27.6,51.3,52.5,19.4,9.1,10.2,1454.1,685.1,768.9,1482.0,698.3,783.7
Cockburn Town,45,17,253.9,58.0,2002.8,2000.7,1999.2,2000.2,210.0,444.9,1374.4,538.9,23.0,29.8,41.8,47.8,17.0,41.1,112.7,102.2,68.2,21.4,46.7,5211.4,1637.2,3574.2,5311.4,1668.6,3642.8
Bock Cay,39,12,6.7,9.8,1996.3,1997.8,1999.6,1998.5,151.6,567.7,327.9,334.1,16.0,27.5,55.4,58.5,16.0,56.1,114.0,116.2,13.4,5.1,8.3,1004.6,383.2,621.4,1023.9,390.5,633.3
Gorda Cay,39,17,309.0,64.2,2004.4,2002.7,2005.9,2007.9,118.2,193.5,131.0,154.0,16.0,28.4,21.7,83.1,8.0,108.4,14.0,29.2,69.0,40.7,28.3,5334.3,3151.1,2183.3,5436.7,3211.6,2225.2
Matthew Town,37,11,24.6,33.3,1994.8,2001.4,2004.4,2005.8,336.1,384.7,440.1,538.1,35.0,39.4,50.9,54.9,16.0,27.0,33.6,36.4,18.5,11.8,6.7,1394.3,891.3,503.0,1421.1,908.4,512.7
Congo Town,36,8,9.7,32.8,1997.7,1998.6,1986.9,1983.8,121.4,381.8,578.4,1155.0,15.5,41.9,449.2,516.4,11.0,36.6,216.0,254.6,30.4,19.1,11.3,2283.4,1436.1,847.4,2327.3,1463.6,863.6
South Riding Point,19,13,148.7,232.9,2005.9,2006.6,2007.3,2007.2,113.5,193.7,181.6,196.2,69.0,105.8,137.5,151.3,14.0,27.5,40.4,45.5,29.0,21.2,7.8,2238.2,1633.1,605.1,2281.2,1664.4,616.7
West End,13,12,78.3,79.8,2000.3,2001.9,2005.2,2009.8,185.3,190.1,179.2,156.3,41.0,64.5,91.9,136.7,11.0,24.4,21.4,19.5,21.7,16.0,5.7,1677.7,1238.5,439.2,1709.9,1262.3,447.6
