Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,3757,625,77874.5,56342.9,1999.1,2005.3,2005.1,2006.6,216.3,978.0,492.7,845.2,22.0,159.7,119.8,221.3,10.0,60.1,31.6,55.8,14317.2,11842.1,2475.1,1090701.3,904263.9,186437.3,1111642.7,921625.8,190016.9
Turks and Caicos Islands,191,24,1797.4,300.6,1992.1,1995.2,1999.6,1996.6,419.1,483.9,365.1,409.8,44.0,63.4,25.8,49.8,9.0,19.6,7.5,17.4,501.2,438.6,62.6,38650.1,33864.4,4785.7,39392.2,34514.6,4877.5
Mexico,130,83,10492.1,9171.4,2001.9,2003.6,2005.8,2004.8,1183.8,1329.2,1295.1,1280.1,105.0,180.4,136.8,156.2,27.0,73.7,38.0,49.6,1364.7,1260.7,104.0,105196.9,97158.1,8038.7,107216.6,99023.6,8193.1
Jamaica,75,38,3877.1,1787.4,2006.9,2006.4,2009.0,2006.9,725.5,937.9,749.7,1030.5,52.0,170.7,82.8,180.6,9.0,77.0,18.0,42.5,547.8,484.4,63.4,42352.8,37464.7,4888.2,43166.0,38184.0,4982.0
Virgin Islands (U.S.),73,24,7227.3,1364.1,2008.8,2008.4,2010.5,2009.4,851.7,1104.0,865.3,996.3,45.0,145.7,56.1,115.1,9.0,53.3,15.1,50.3,1152.0,1055.0,97.0,88573.6,81289.5,7284.1,90274.2,82850.2,7423.9
South Africa,51,15,11796.2,16274.7,2007.6,2006.1,2007.6,2008.0,7007.0,7007.2,7101.7,7194.9,430.0,504.0,528.1,568.1,17.0,15.0,16.9,15.6,1791.8,1778.6,13.2,138573.7,137566.3,1007.4,141234.4,140207.6,1026.8
Spain,47,40,15664.5,19501.2,2005.4,2005.6,2005.8,2006.1,4233.9,4201.4,4217.9,4201.5,281.0,331.8,293.9,305.2,20.0,28.9,25.8,28.2,1654.2,1612.3,41.8,128120.7,124879.2,3241.5,130580.6,127276.9,3303.7
Dominican Republic,47,38,1487.5,1784.1,2001.1,2005.6,2008.0,2008.1,927.2,1091.3,923.4,1051.9,89.0,115.6,141.7,170.3,27.0,104.0,32.7,37.8,233.4,203.0,30.4,18039.0,15705.2,2333.8,18385.4,16006.7,2378.6
China,37,26,32551.1,36732.7,2006.8,2006.7,2006.8,2006.9,11919.1,10661.2,11202.3,10914.7,707.0,666.2,725.8,726.7,17.0,18.5,18.8,18.9,3378.6,3364.0,14.5,261712.3,260587.6,1124.7,266737.2,265590.9,1146.3
Portugal,34,17,8793.3,10058.5,2002.9,2002.0,2004.0,2004.2,3592.5,3484.2,3608.1,3605.8,207.5,250.4,212.5,214.5,13.0,36.8,17.0,18.1,1101.1,1085.4,15.7,85286.5,84068.9,1217.6,86924.0,85683.0,1241.0
