Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1555,251,74632.3,87183.5,2007.6,2007.1,2008.9,2009.0,809.1,1442.3,1466.4,1444.4,62.0,108.5,178.4,176.5,14.0,16.6,16.5,16.4,9524.2,9143.5,380.7,735799.9,706604.6,29195.3,749927.3,720171.5,29755.8
General cargo,434,143,3920.6,5465.4,2000.1,2004.7,2008.1,2008.0,740.3,1500.1,1567.3,1532.2,86.0,136.5,388.8,382.0,21.0,79.9,78.5,78.1,763.1,680.8,82.2,58481.1,52295.1,6186.1,59604.0,53299.1,6304.8
Chemical tanker,323,151,5398.7,8791.8,2008.5,2009.5,2010.3,2010.4,634.8,1201.6,1078.9,1088.4,55.0,110.0,142.0,142.9,30.0,39.8,40.4,40.4,985.9,759.9,225.9,75811.7,58492.7,17319.0,77267.3,59615.8,17651.5
Cruise,303,59,15511.7,1529.7,2005.4,2001.8,2008.0,2007.4,505.3,511.2,562.0,564.2,37.0,46.2,53.2,53.6,8.0,22.7,9.2,9.2,3331.5,3036.9,294.6,257283.9,234495.5,22788.4,262223.7,238997.8,23226.0
Bulk carrier,257,187,9827.7,15970.4,2004.9,2009.0,2009.2,2009.2,1448.5,2001.8,1845.7,1841.7,130.0,186.0,259.3,259.6,79.0,90.2,85.0,84.4,1107.0,1044.6,62.4,85332.8,80563.1,4769.7,86971.2,82109.9,4861.3
Liquefied gas tanker,227,55,9100.8,9212.2,2005.4,2008.8,2009.1,2009.0,773.3,1694.3,1600.8,1546.0,71.0,146.3,289.1,269.7,32.0,52.9,149.5,129.3,1318.9,1108.2,210.7,94176.6,79456.8,14719.8,95984.8,80982.4,15002.4
Vehicle,156,81,12015.1,4122.6,2004.0,2007.1,2006.9,2007.0,695.9,1512.1,1604.3,1644.6,58.0,102.7,372.0,389.0,8.5,8.7,8.5,8.7,775.1,754.4,20.7,59931.9,58343.6,1588.3,61082.6,59463.8,1618.7
Ferry-RoPax,154,1,1146.2,267.0,1990.0,1990.0,1990.0,1990.0,242.0,242.0,248.2,248.2,15.0,15.0,15.3,15.3,9.0,9.0,16.2,16.2,260.6,206.8,53.8,19842.8,15803.3,4039.5,20223.8,16106.7,4117.1
Service - tug,143,28,21.7,19.7,1994.8,1994.1,2001.4,2001.0,278.3,652.7,386.6,367.2,39.0,306.1,413.9,274.1,16.0,26.2,26.6,26.4,61.2,57.8,3.4,4607.3,4351.1,256.2,4695.8,4434.7,261.1
Ro-Ro,102,10,86.5,122.9,1977.3,1984.8,1979.4,1978.8,302.5,370.6,350.4,333.8,30.0,42.9,64.4,57.9,11.0,92.4,45.7,46.2,94.5,42.6,51.9,7104.5,3205.3,3899.2,7240.9,3266.8,3974.0
Oil tanker,79,50,4943.5,8766.4,2007.6,2008.8,2009.7,2009.7,1552.6,2218.2,2511.8,2578.3,137.0,231.2,398.4,404.9,28.0,42.4,46.4,46.1,578.7,492.2,86.6,44577.8,37916.9,6660.9,45433.7,38644.9,6788.8
Refrigerated bulk,61,17,701.2,761.4,2001.7,1996.9,1998.6,1998.8,671.7,1611.6,878.0,869.7,37.0,97.2,111.1,109.2,40.0,29.5,32.2,32.4,313.9,254.0,59.9,23958.0,19454.6,4503.5,24418.0,19828.1,4589.9
Service - other,14,11,31.6,29.5,1999.3,1996.6,1993.2,1998.0,762.5,1666.9,764.4,613.6,107.5,568.5,728.0,1185.3,31.5,781.1,1446.2,1480.3,37.1,21.1,16.0,2784.8,1587.0,1197.7,2838.3,1617.5,1220.7
Offshore,12,10,10.6,15.0,1986.3,1988.0,1991.8,1990.2,419.2,813.4,671.1,720.2,57.0,531.4,542.3,660.8,110.0,284.6,156.1,169.4,29.8,20.8,9.1,2239.4,1558.9,680.5,2282.4,1588.8,693.6
Miscellaneous - fishing,3,1,0.2,0.1,1973.0,1973.0,1973.0,1973.0,83.1,83.1,85.8,85.8,29.0,29.0,26.6,26.6,19.0,19.0,19.1,19.1,0.3,0.2,0.1,20.3,12.3,8.0,20.7,12.5,8.2
