Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1560,248,120202.8,137310.3,2007.6,2007.1,2010.3,2010.2,671.9,2052.4,2356.1,2268.2,50.5,136.9,382.1,377.2,17.0,22.3,24.9,24.8,13521.5,12987.3,534.2,1045051.7,1004427.0,40624.8,1065116.7,1023712.0,41404.8
General cargo,435,143,2736.4,3892.5,2000.0,2004.5,2006.6,2006.6,736.0,1192.3,1094.4,1091.2,77.0,127.0,185.6,186.3,29.0,90.1,105.2,108.2,603.0,520.7,82.4,46070.9,39878.5,6192.4,46955.4,40644.2,6311.3
Chemical tanker,322,150,6410.8,10425.8,2008.4,2009.4,2009.7,2009.8,679.5,1408.5,1294.3,1304.9,57.0,144.0,206.5,207.6,34.0,50.0,56.6,56.6,1160.6,908.1,252.5,89010.6,69874.3,19136.3,90719.6,71215.8,19503.8
Cruise,304,58,14430.3,1403.0,2005.5,2002.0,2008.9,2008.4,483.3,539.1,518.6,513.7,34.0,83.6,37.8,38.1,8.0,10.1,8.8,8.7,3062.3,2781.0,281.3,236065.0,214526.1,21538.9,240597.4,218645.0,21952.4
Bulk carrier,259,185,7047.5,11517.5,2004.7,2009.0,2009.7,2009.7,981.2,1316.4,1318.2,1323.3,113.0,165.3,264.4,267.7,47.0,90.5,89.7,89.8,769.4,697.6,71.8,59195.5,53739.2,5456.3,60332.0,54771.0,5561.0
Liquefied gas tanker,226,56,10587.1,10534.6,2005.4,2009.1,2009.5,2009.3,778.6,1828.6,1863.6,1768.5,82.5,172.1,561.6,493.4,41.0,50.1,95.6,93.0,1680.0,1309.2,370.8,119554.6,91361.3,28193.3,121850.1,93115.5,28734.6
Ferry-RoPax,155,1,1137.5,265.0,1990.0,1990.0,1990.0,1990.0,243.6,243.6,244.7,244.7,15.0,15.0,15.3,15.3,9.0,9.0,9.3,9.3,239.9,209.3,30.5,18303.6,16011.4,2292.2,18655.0,16318.8,2336.2
Vehicle,154,78,10654.6,3670.7,2003.9,2007.0,2007.4,2007.4,579.7,1527.3,1446.8,1487.7,44.0,101.7,394.2,401.8,9.0,12.6,13.0,13.0,654.1,634.0,20.0,50617.8,49076.0,1541.8,51589.7,50018.3,1571.4
Service - tug,147,31,40.2,40.3,1995.0,1995.1,2002.6,2002.2,433.6,712.0,696.0,740.0,86.0,121.6,141.1,132.9,39.0,122.4,74.4,53.8,111.0,102.2,8.8,8389.2,7727.6,661.6,8550.3,7876.0,674.3
Ro-Ro,102,11,119.0,169.3,1977.3,1983.5,1979.5,1978.9,394.5,630.9,478.8,459.9,54.0,65.4,60.4,58.3,8.0,35.9,24.2,21.8,86.0,64.6,21.3,6475.5,4871.9,1603.5,6599.8,4965.5,1634.3
Oil tanker,81,52,2523.2,4293.5,2006.9,2007.8,2009.3,2009.3,1081.9,1246.6,1246.1,1223.7,131.0,175.4,234.2,223.6,38.0,61.7,81.6,75.2,511.6,343.0,168.6,39257.5,26380.4,12877.1,40011.3,26886.9,13124.4
Refrigerated bulk,60,17,2830.5,3121.8,2001.8,1997.1,2003.2,2003.3,3929.9,2555.1,3595.6,3619.3,206.0,151.1,207.2,207.4,44.0,39.0,45.9,45.8,1157.4,1086.5,70.8,88676.8,83358.8,5318.0,90379.4,84959.3,5420.1
Service - other,14,11,29.5,28.2,1999.3,1996.6,1988.7,1993.0,670.3,1189.6,712.9,585.5,82.5,491.5,1264.5,827.4,24.0,122.7,101.9,78.7,23.2,20.7,2.5,1741.0,1555.4,185.6,1774.4,1585.2,189.2
Offshore,11,9,13.3,16.1,1984.1,1985.4,2004.6,2003.9,406.9,749.4,896.2,868.4,42.0,205.2,458.8,455.2,85.0,319.8,294.2,309.4,19.6,10.1,9.6,1474.8,755.6,719.2,1503.1,770.1,733.1
Miscellaneous - fishing,3,1,0.3,0.2,1973.0,1973.0,1973.0,1973.0,47.0,47.0,98.2,98.2,18.0,18.0,75.5,75.5,12.0,12.0,16.8,16.8,0.3,0.2,0.1,22.1,17.3,4.7,22.5,17.7,4.8
