Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,870,303,28831.7,32348.9,2005.2,2007.3,2006.7,2007.6,1157.0,1511.5,1278.7,1410.5,91.0,132.6,112.0,124.2,16.0,58.6,32.7,39.8,4327.1,4023.9,303.2,333143.7,309852.2,23291.4,339540.0,315801.4,23738.6
Colombia,429,144,11023.4,12395.0,2007.3,2007.2,2009.5,2008.9,627.5,647.8,634.9,631.5,44.0,64.8,51.4,52.8,20.0,39.4,22.9,24.8,1550.8,1368.8,181.9,119699.8,105783.1,13916.6,121998.0,107814.2,14183.8
Puerto Rico,422,84,3575.7,1861.2,2000.1,2004.6,2003.7,2005.4,253.4,405.8,328.1,323.2,20.0,49.3,43.1,50.2,12.0,30.1,16.3,24.0,765.9,625.3,140.6,58508.8,47828.2,10680.5,59632.1,48746.5,10885.6
Jamaica,371,134,5009.5,5056.1,2008.7,2007.0,2010.0,2010.5,465.6,508.8,486.1,483.2,40.0,47.5,46.0,48.4,13.0,36.7,24.7,29.5,732.1,612.6,119.5,56356.6,47229.5,9127.0,57438.6,48136.3,9302.3
Haiti,195,63,935.0,970.3,1999.7,2002.3,2003.7,2004.0,434.0,423.2,410.4,405.8,41.0,46.0,49.3,55.4,17.0,88.4,32.2,40.8,218.1,171.1,46.9,16711.1,13165.9,3545.2,17031.9,13418.7,3613.2
Virgin Islands (U.S.),157,50,1295.1,775.9,2003.5,2003.7,2005.5,2005.9,350.1,364.6,343.9,377.5,30.0,34.5,26.4,35.3,8.0,20.1,11.5,18.4,300.2,261.2,39.0,22890.0,19900.0,2990.0,23329.5,20282.0,3047.4
Turks and Caicos Islands,145,34,1965.2,218.5,1991.2,1997.2,2011.5,2007.6,166.3,291.8,299.8,278.0,17.0,43.8,40.7,39.9,8.0,44.4,7.2,14.8,446.0,381.4,64.5,34385.0,29434.7,4950.3,35045.2,29999.8,5045.3
Spain,112,52,20810.9,23331.9,2004.3,2005.2,2004.5,2004.8,3944.5,3857.1,3920.2,3914.9,258.5,284.7,260.1,261.8,12.0,22.1,15.2,15.8,2702.0,2670.2,31.7,209259.5,206806.9,2452.6,213277.3,210777.6,2499.6
Trinidad and Tobago,95,73,3076.5,2309.4,2007.5,2008.1,2007.4,2007.8,710.4,811.0,876.5,902.6,55.0,79.1,101.7,110.4,30.0,45.0,30.2,37.7,430.9,390.9,40.0,29620.6,26548.5,3072.1,30189.4,27058.2,3131.1
Panama,82,39,1432.1,1578.1,2000.9,2006.6,2006.9,2006.9,817.8,843.9,934.3,906.5,70.5,106.9,267.6,229.0,22.0,46.1,34.1,39.4,272.0,239.4,32.6,20412.8,17935.7,2477.1,20804.7,18280.0,2524.7
