Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Germany,2,2,39.8,53.0,1989.0,1989.0,1990.9,1992.8,1517.8,1517.8,1227.7,1106.4,123.5,123.5,96.8,68.7,25.0,25.0,21.3,17.3,6.1,4.9,1.2,463.4,374.9,88.5,472.3,382.1,90.2
Italy,2,2,35.1,8.7,2001.5,2001.5,2005.7,2005.9,719.6,719.6,1077.6,1187.5,61.0,61.0,79.8,80.7,9.5,9.5,14.7,14.9,8.0,7.6,0.3,613.4,587.8,25.6,625.2,599.1,26.1
Serbia,2,2,0.0,0.0,2018.0,2018.0,2018.0,2018.0,190.6,190.6,190.6,190.6,18.5,18.5,24.0,24.0,19.0,19.0,5.8,5.8,0.2,0.2,0.1,16.4,11.4,5.0,16.7,11.6,5.1
United States of America,1,1,0.4,0.3,1971.0,1971.0,1971.0,1971.0,129.3,129.3,129.3,129.3,20.0,20.0,20.0,20.0,32.0,32.0,32.0,32.0,0.5,0.2,0.3,34.4,13.1,21.3,35.1,13.4,21.7
Hungary,1,1,0.0,0.0,1975.0,1975.0,1975.0,1975.0,50.3,50.3,50.3,50.3,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.1,0.0,0.0,3.9,3.3,0.5,4.0,3.4,0.5
Turkey,1,1,12.4,19.9,2004.0,2004.0,2004.0,2004.0,531.8,531.8,531.8,531.8,104.0,104.0,104.0,104.0,1.0,1.0,1.0,1.0,3.6,3.6,0.0,281.1,280.5,0.6,286.5,285.9,0.6
United Arab Emirates,1,1,103.1,193.1,2003.0,2003.0,2003.0,2003.0,1824.7,1824.7,1824.7,1824.7,123.0,123.0,123.0,123.0,29.0,29.0,29.0,29.0,6.6,5.5,1.1,512.8,425.7,87.1,522.7,433.8,88.8
Singapore,1,1,56.0,101.6,2006.0,2006.0,2006.0,2006.0,1824.7,1824.7,1824.7,1824.7,158.0,158.0,158.0,158.0,12.0,12.0,12.0,12.0,4.8,4.7,0.0,368.2,364.7,3.5,375.2,371.7,3.5
Egypt,1,1,139.0,267.4,2016.0,2016.0,2016.0,2016.0,1479.8,1479.8,1479.8,1479.8,85.0,85.0,85.0,85.0,78.0,78.0,78.0,78.0,5.8,2.2,3.5,447.2,173.9,273.3,455.8,177.2,278.5
China,1,1,0.1,0.1,2020.0,2020.0,2020.0,2020.0,86.6,86.6,86.6,86.6,47.0,47.0,47.0,47.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,2.8,2.5,0.4,2.9,2.5,0.4
Spain,1,1,0.9,0.9,2018.0,2018.0,2018.0,2018.0,121.9,121.9,121.9,121.9,6.0,6.0,6.0,6.0,32.0,32.0,32.0,32.0,0.3,0.1,0.2,19.1,4.1,15.0,19.5,4.2,15.3
