Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Germany,3,3,0.1,0.0,2003.7,2003.7,2000.0,1979.0,212.9,170.4,107.3,66.8,43.0,37.3,38.5,42.3,1.0,0.7,0.7,1.0,0.2,0.2,0.0,18.4,18.2,0.2,18.7,18.5,0.2
United Arab Emirates,2,2,36.0,66.7,1987.0,1987.0,2002.4,2002.8,427.1,427.1,604.6,617.8,164.5,164.5,294.6,298.1,3.5,3.5,4.9,5.0,5.3,5.2,0.1,409.4,404.3,5.2,417.3,412.0,5.3
Croatia,2,2,54.4,97.5,2005.0,2005.0,2002.0,2002.6,768.3,768.3,453.5,432.4,44.5,44.5,50.9,49.7,10.0,10.0,11.9,11.5,4.9,4.1,0.8,381.3,316.8,64.5,388.7,322.9,65.8
Slovenia,1,1,6.3,3.1,1984.0,1984.0,1984.0,1984.0,1003.9,1003.9,1003.9,1003.9,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,1.4,0.7,0.7,108.0,53.1,54.9,110.1,54.1,56.0
Switzerland,1,1,0.3,0.0,1997.0,1997.0,1997.0,1997.0,67.5,67.5,67.5,67.5,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,0.1,0.1,0.0,6.6,4.0,2.7,6.8,4.1,2.7
Turkey,1,1,21.3,34.2,2004.0,2004.0,2004.0,2004.0,915.0,915.0,915.0,915.0,75.0,75.0,75.0,75.0,33.0,33.0,33.0,33.0,2.7,1.8,0.9,210.5,142.1,68.4,214.5,144.8,69.7
Japan,1,1,20.7,37.6,2006.0,2006.0,2006.0,2006.0,675.6,675.6,675.6,675.6,59.0,59.0,59.0,59.0,8.0,8.0,8.0,8.0,1.8,1.7,0.0,136.1,133.8,2.3,138.7,136.3,2.4
Italy,1,1,12.7,3.2,2006.0,2006.0,2006.0,2006.0,462.5,462.5,462.5,462.5,25.0,25.0,25.0,25.0,3.0,3.0,3.0,3.0,2.7,2.6,0.1,208.0,203.4,4.6,212.0,207.3,4.7
Brazil,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,18.1,18.1,18.1,18.1,26.0,26.0,26.0,26.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.5,1.4,0.1,1.6,1.4,0.1
Spain,1,1,0.3,0.3,2018.0,2018.0,2018.0,2018.0,41.1,41.1,41.1,41.1,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,0.1,0.1,0.1,9.0,5.2,3.8,9.2,5.3,3.9
