Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Virgin Islands (British),90,17,21.2,19.5,1987.7,1989.1,1992.8,1992.7,111.0,199.6,140.8,137.7,20.0,116.1,239.5,365.1,4.0,14.9,10.8,11.0,59.7,54.7,5.0,4497.1,4120.8,376.2,4583.4,4199.9,383.5
Virgin Islands (U.S.),66,8,30.3,36.6,2004.7,1987.5,2006.9,2009.4,111.6,128.9,132.4,132.5,15.0,16.9,20.2,18.6,9.5,7.1,14.9,15.6,28.7,18.4,10.4,2198.8,1399.3,799.5,2241.0,1426.2,814.8
Saint Kitts and Nevis,30,10,15.2,12.3,1989.2,1988.1,2002.6,1998.4,103.9,102.6,109.1,112.1,15.5,19.8,17.9,19.6,15.5,18.0,16.7,22.4,10.3,5.6,4.7,777.6,422.7,354.9,792.5,430.8,361.7
"Bonaire, Sint Eustatius and Saba",23,7,1.7,2.5,1981.7,1984.9,1986.8,1986.8,80.1,63.5,79.0,80.3,15.0,20.9,39.6,40.6,33.0,21.4,42.4,43.5,7.4,4.1,3.3,558.5,310.8,247.6,569.2,316.8,252.4
Montserrat,20,7,3.1,4.1,1978.4,1976.0,1978.5,1979.0,148.5,142.5,168.8,172.6,37.0,39.7,36.8,34.4,11.5,23.5,49.4,52.3,8.7,4.6,4.0,650.3,348.8,301.5,662.8,355.5,307.3
Antigua and Barbuda,18,9,5.5,5.0,1983.1,1987.3,1989.5,1990.4,149.7,146.6,149.6,152.7,16.0,24.2,31.1,30.3,12.5,21.9,20.0,24.9,10.7,6.8,3.9,804.3,509.9,294.4,819.7,519.7,300.1
Sint Maarten (Dutch part),16,6,3.2,4.8,1982.8,1978.7,1997.6,1997.8,92.6,85.6,69.8,73.7,21.5,31.8,31.6,32.1,14.5,15.2,24.3,25.1,6.7,4.4,2.2,501.7,332.9,168.8,511.3,339.3,172.1
United Kingdom of Great Britain and Northern Ireland,5,2,3.2,4.8,2002.0,2000.5,2002.3,2002.2,123.1,117.3,126.1,126.1,12.0,12.8,12.6,12.6,10.0,9.0,9.9,9.8,1.3,0.7,0.6,101.8,54.9,46.9,103.8,55.9,47.8
Saint Martin (French part),5,2,0.4,0.5,1981.4,1985.0,1981.9,1979.2,119.5,77.5,71.8,118.5,45.0,30.8,41.9,49.7,15.0,16.2,32.2,39.6,1.8,1.2,0.6,133.5,86.9,46.6,136.0,88.6,47.4
Saint Lucia,4,3,4.5,6.7,2008.8,2008.3,2009.5,2008.9,298.3,297.4,296.2,296.6,30.0,33.3,33.6,33.4,8.5,6.8,7.4,7.1,2.2,1.9,0.3,165.9,142.3,23.6,169.1,145.0,24.1
Saint Barthélemy,2,2,0.5,0.3,1997.5,1997.5,1996.3,2008.7,60.0,60.0,60.1,59.3,10.0,10.0,10.2,8.3,13.5,13.5,13.5,13.9,0.7,0.3,0.4,53.6,22.5,31.0,54.6,22.9,31.6
Guadeloupe,2,1,16.9,1.9,1992.0,1992.0,1992.0,1992.0,562.5,562.5,562.5,562.5,72.0,72.0,112.1,112.1,8.0,8.0,7.3,7.3,5.7,5.0,0.7,444.6,390.3,54.4,453.2,397.8,55.4
Dominica,2,2,2.2,2.7,2012.0,2012.0,2012.5,2013.3,217.9,217.9,218.5,220.3,19.0,19.0,19.2,19.5,8.0,8.0,8.0,8.0,1.0,0.8,0.2,77.6,61.2,16.4,79.1,62.4,16.7
Spain,1,1,9.5,0.8,1991.0,1991.0,1991.0,1991.0,2818.7,2818.7,2818.7,2818.7,381.0,381.0,381.0,381.0,7.0,7.0,7.0,7.0,6.1,5.9,0.1,454.3,444.5,9.8,463.0,453.0,10.0
Venezuela (Bolivarian Republic of),1,1,0.5,0.1,1974.0,1974.0,1974.0,1974.0,595.7,595.7,595.7,595.7,122.0,122.0,122.0,122.0,19.0,19.0,19.0,19.0,0.5,0.4,0.1,38.2,31.8,6.4,38.9,32.4,6.5
Dominican Republic,1,1,5.2,6.1,2008.0,2008.0,2008.0,2008.0,591.4,591.4,591.4,591.4,147.0,147.0,147.0,147.0,30.0,30.0,30.0,30.0,1.6,1.3,0.3,119.8,100.1,19.7,122.1,102.0,20.1
Trinidad and Tobago,1,1,1.7,2.4,2010.0,2010.0,2010.0,2010.0,541.7,541.7,541.7,541.7,54.0,54.0,54.0,54.0,5.0,5.0,5.0,5.0,0.8,0.8,0.1,62.3,58.1,4.2,63.5,59.2,4.3
