Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cruise,109,21,6657.5,633.2,1995.4,1998.5,1997.9,1997.7,463.6,868.0,779.1,756.0,40.0,72.7,75.3,74.3,8.0,13.8,16.9,16.5,1460.2,1257.3,202.9,113086.8,97372.5,15714.2,115258.1,99242.1,16016.0
Container,73,16,699.5,864.2,2005.8,2009.2,2009.8,2009.5,558.7,603.0,621.6,618.2,48.0,52.1,60.3,60.2,20.0,18.2,20.4,20.5,153.6,139.8,13.8,11824.0,10781.5,1042.5,12051.0,10988.5,1062.5
General cargo,31,13,395.0,451.5,2006.4,2008.2,2007.0,2007.4,721.4,1389.9,827.6,864.6,59.0,153.1,110.8,117.9,18.0,71.5,49.1,59.6,63.5,57.1,6.4,4880.2,4397.9,482.3,4973.9,4482.3,491.6
Liquefied gas tanker,14,4,62.9,64.9,2011.2,2011.5,2011.1,2011.1,1168.6,1050.5,1125.3,1125.4,110.5,95.0,112.9,112.7,15.5,17.8,20.6,20.5,27.9,23.8,4.2,2140.4,1828.6,311.8,2181.5,1863.7,317.8
Chemical tanker,11,5,581.4,973.1,2013.1,2013.2,2013.4,2013.4,620.9,1722.5,1760.8,1758.1,65.0,130.6,253.5,253.6,19.0,18.4,15.7,15.6,67.7,63.2,4.6,5245.5,4892.0,353.5,5346.2,4985.9,360.3
Service - other,4,4,21.2,3.1,2000.0,2000.0,2004.8,1998.9,2527.9,2682.8,2747.0,2327.1,181.0,237.8,182.1,219.8,43.5,64.2,88.0,71.1,7.4,7.0,0.5,560.0,526.0,34.1,570.8,536.1,34.7
Bulk carrier,4,4,92.0,147.3,2015.2,2015.2,2015.3,2015.3,1092.8,943.3,941.6,938.0,99.5,85.8,95.8,95.6,295.5,293.8,311.7,310.9,11.6,7.2,4.4,898.1,560.8,337.3,915.3,571.5,343.8
Service - tug,3,2,0.9,0.8,1988.0,1993.5,1996.5,1998.7,881.6,1064.2,1041.8,1081.8,276.0,489.0,528.7,559.7,83.0,108.8,89.9,80.1,2.6,2.3,0.3,194.5,169.6,24.9,198.3,172.9,25.4
Miscellaneous - fishing,2,2,3.3,1.2,2011.0,2011.0,2010.5,2010.7,7028.4,7028.4,6656.7,5804.9,1357.0,1357.0,1770.8,1606.0,44.0,44.0,41.6,42.5,4.4,4.3,0.1,332.6,322.1,10.4,339.0,328.3,10.6
Ferry-RoPax,1,1,1.0,0.5,1986.0,1986.0,1986.0,1986.0,1454.5,1454.5,1454.5,1454.5,112.0,112.0,112.0,112.0,155.0,155.0,155.0,155.0,1.4,0.7,0.7,101.8,51.7,50.1,103.8,52.7,51.1
Ferry-pax only,1,1,0.2,0.0,2016.0,2016.0,2016.0,2016.0,732.7,732.7,732.7,732.7,40.0,40.0,40.0,40.0,4.0,4.0,4.0,4.0,0.2,0.2,0.0,18.5,18.1,0.5,18.9,18.4,0.5
