Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Australia,84,17,8557.6,1079.5,1995.6,2002.9,1995.5,1999.2,1319.2,1463.3,1414.9,1428.3,86.0,137.3,92.2,121.0,9.0,56.5,21.6,28.1,1936.1,1761.8,174.3,149956.5,136462.7,13493.8,152835.7,139082.8,13752.9
New Caledonia,66,33,1002.1,456.6,2005.4,2006.2,2002.8,2008.3,346.1,395.4,368.4,359.8,32.5,39.5,38.6,38.4,12.0,24.1,15.7,27.0,206.1,176.1,30.0,15942.6,13627.8,2314.8,16248.7,13889.4,2359.3
Fiji,35,15,568.4,342.1,1998.7,2002.5,2002.1,2003.0,559.3,873.4,601.1,600.4,48.0,116.1,47.1,56.2,22.0,20.4,22.1,35.7,113.2,95.4,17.8,8740.8,7369.2,1371.6,8908.6,7510.7,1398.0
New Zealand,25,7,791.2,472.6,2003.1,2003.4,1997.7,2008.1,1431.3,1424.3,1230.9,1384.7,104.0,153.7,99.4,139.2,23.0,55.0,20.5,38.0,182.0,170.9,11.1,14063.0,13216.8,846.2,14333.0,13470.5,862.5
Solomon Islands,18,9,79.3,60.7,2009.4,2007.9,2009.5,2010.1,726.1,681.9,714.9,693.5,63.0,80.3,79.5,78.1,33.0,41.9,31.1,42.0,33.4,25.6,7.8,2561.5,1974.6,586.9,2610.7,2012.5,598.2
"Taiwan, Province of China",17,4,1159.6,1377.1,2014.3,2013.5,2014.3,2014.2,3638.1,3646.6,3652.2,3652.8,249.0,253.2,257.9,258.0,9.0,9.8,12.6,12.6,248.9,246.4,2.5,19202.3,19011.3,191.0,19571.0,19376.3,194.7
Singapore,2,2,170.6,273.3,2005.5,2005.5,2009.5,2010.0,4295.3,4295.3,4330.0,4334.2,527.5,527.5,613.6,623.7,244.0,244.0,166.2,157.0,34.5,29.7,4.9,2665.5,2295.5,370.0,2716.6,2339.5,377.1
Papua New Guinea,2,2,11.9,16.1,2008.5,2008.5,2008.5,2008.5,1377.8,1377.8,1377.4,1357.8,171.0,171.0,171.3,170.8,36.5,36.5,37.6,35.7,3.0,2.2,0.8,230.0,170.7,59.3,234.4,174.0,60.4
American Samoa,1,1,2.8,0.8,1993.0,1993.0,1993.0,1993.0,1296.2,1296.2,1296.2,1296.2,105.0,105.0,105.0,105.0,61.0,61.0,61.0,61.0,1.5,1.4,0.1,113.1,104.9,8.2,115.3,107.0,8.3
Tonga,1,1,0.3,0.0,2016.0,2016.0,2016.0,2016.0,1040.5,1040.5,1040.5,1040.5,68.0,68.0,68.0,68.0,93.0,93.0,93.0,93.0,0.4,0.3,0.1,31.8,20.8,11.0,32.4,21.2,11.3
