Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sint Maarten (Dutch part),53,10,8.8,8.5,1978.0,1983.5,1983.7,1982.6,111.9,117.1,116.3,120.6,18.0,24.6,24.9,26.0,12.0,37.9,24.8,28.0,13.4,7.4,6.0,1009.5,558.6,451.0,1028.9,569.3,459.7
Saint Kitts and Nevis,34,13,8.5,4.8,1980.8,1983.8,1992.2,1998.2,51.6,105.3,78.8,101.1,7.0,12.5,16.7,22.3,9.5,22.6,18.8,25.8,9.7,4.7,5.0,735.2,354.0,381.1,749.3,360.8,388.4
Virgin Islands (British),30,7,8.4,9.8,1979.9,1983.3,1983.8,1983.3,205.5,200.6,194.6,203.8,26.0,26.6,22.7,24.5,19.5,24.1,32.0,34.0,10.2,8.1,2.2,774.8,613.0,161.8,789.7,624.8,164.9
Anguilla,20,7,3.1,4.1,1978.4,1976.0,1978.5,1979.0,148.5,142.5,168.8,172.6,37.0,39.7,36.8,34.4,11.5,23.5,49.4,52.3,8.7,4.6,4.0,650.3,348.8,301.5,662.8,355.5,307.3
"Bonaire, Sint Eustatius and Saba",20,9,1.5,1.8,1979.2,1978.6,1980.2,1979.9,70.3,79.9,79.0,76.6,10.0,14.0,15.7,13.1,2.0,2.5,3.4,2.8,2.9,2.6,0.3,219.2,195.9,23.2,223.4,199.7,23.7
Guadeloupe,13,5,9.8,1.9,1980.5,1983.4,1983.1,1982.8,90.0,3438.0,1789.8,850.2,20.0,808.4,3819.4,3591.9,10.0,12.6,5.3,5.9,14.5,14.2,0.3,1086.7,1067.0,19.8,1107.6,1087.4,20.2
Saint Martin (French part),13,5,5.7,8.5,1991.1,1988.2,1998.5,1998.3,118.7,120.8,128.3,128.5,13.0,17.2,14.7,14.8,37.0,45.6,53.9,52.8,7.3,1.7,5.6,546.6,126.1,420.5,557.1,128.5,428.6
Virgin Islands (U.S.),10,5,2.1,3.0,1978.9,1976.6,1980.0,1980.3,208.7,202.2,210.8,210.7,25.5,29.5,26.6,26.7,11.5,18.7,13.9,13.2,2.9,2.7,0.3,223.9,204.1,19.7,228.2,208.1,20.1
Trinidad and Tobago,8,5,4.5,5.6,1990.0,1983.6,1996.8,1999.0,423.0,385.0,426.4,437.3,47.5,71.3,64.1,63.1,28.5,39.4,49.1,47.8,3.1,2.0,1.1,235.0,154.9,80.1,239.5,157.8,81.7
Antigua and Barbuda,5,4,11.9,4.0,1983.6,1977.8,1997.0,1998.3,69.2,113.6,208.7,158.7,21.0,23.4,32.9,31.1,21.0,33.5,8.9,14.5,3.7,1.9,1.8,280.3,143.1,137.3,285.7,145.8,139.9
Dominica,3,2,2.1,2.2,1999.0,1995.0,2003.2,2002.3,178.1,156.3,171.1,169.0,19.0,24.8,28.4,28.0,6.0,5.5,5.8,5.8,1.4,1.2,0.2,105.5,90.3,15.1,107.5,92.1,15.4
Saint Barthélemy,3,2,2.6,0.3,1989.0,1989.5,1988.6,1988.5,114.5,125.7,112.6,111.6,17.0,34.8,23.2,21.9,13.0,13.5,10.9,10.6,1.9,1.3,0.6,142.2,95.3,47.0,144.9,97.1,47.9
United Kingdom of Great Britain and Northern Ireland,2,1,0.1,0.1,1975.0,1975.0,1975.0,1975.0,181.3,181.3,181.3,181.3,45.5,45.5,45.9,45.9,14.0,14.0,14.2,14.2,0.2,0.2,0.0,16.6,14.9,1.8,17.0,15.1,1.8
Martinique,2,2,1.7,2.3,1991.0,1991.0,2006.2,2006.6,153.0,153.0,165.9,166.4,24.0,24.0,18.3,18.1,14.5,14.5,5.5,5.2,0.5,0.4,0.1,38.2,32.7,5.5,38.9,33.3,5.6
Saint Lucia,2,2,1.2,1.7,2002.5,2002.5,2002.5,2002.4,209.4,209.4,206.7,207.1,48.5,48.5,48.4,48.9,24.0,24.0,24.0,24.1,0.6,0.4,0.2,43.1,30.3,12.8,44.0,30.9,13.1
Grenada,2,1,2.8,2.9,2007.0,2007.0,2007.0,2007.0,288.3,288.3,288.3,288.3,24.5,24.5,24.5,24.5,20.5,20.5,20.5,20.5,1.6,0.9,0.6,118.3,70.4,47.9,120.5,71.7,48.8
Panama,1,1,0.3,0.5,1969.0,1969.0,1969.0,1969.0,215.1,215.1,215.1,215.1,59.0,59.0,59.0,59.0,85.0,85.0,85.0,85.0,1.3,0.5,0.8,95.2,38.0,57.2,97.1,38.7,58.3
Saint Vincent and the Grenadines,1,1,0.4,0.4,1969.0,1969.0,1969.0,1969.0,262.3,262.3,262.3,262.3,37.0,37.0,37.0,37.0,31.0,31.0,31.0,31.0,0.2,0.1,0.0,11.7,9.8,1.9,11.9,10.0,1.9
Netherlands,1,1,0.2,0.2,1999.0,1999.0,1999.0,1999.0,399.5,399.5,399.5,399.5,24.0,24.0,24.0,24.0,46.0,46.0,46.0,46.0,0.3,0.1,0.2,25.9,10.0,15.8,26.4,10.2,16.2
Mexico,1,1,354.5,673.1,2010.0,2010.0,2010.0,2010.0,2259.2,2259.2,2259.2,2259.2,448.0,448.0,448.0,448.0,123.0,123.0,123.0,123.0,17.3,15.6,1.8,1343.2,1207.5,135.7,1369.0,1230.7,138.3
Aruba,1,1,2.7,4.1,2011.0,2011.0,2011.0,2011.0,506.8,506.8,506.8,506.8,59.0,59.0,59.0,59.0,45.0,45.0,45.0,45.0,0.6,0.5,0.1,42.8,35.4,7.4,43.6,36.1,7.5
