Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,3516,1336,93211.4,120426.4,2005.5,2006.9,2006.9,2006.9,995.2,1525.2,1203.7,1260.8,81.0,171.6,184.0,199.9,22.0,89.9,68.8,76.0,13348.1,11822.4,1525.6,1029054.8,912534.2,116520.6,1048812.7,930054.9,118757.8
Hong Kong,2186,680,33084.9,41778.8,2005.9,2006.2,2007.5,2007.4,561.4,982.0,874.9,891.1,52.0,94.3,115.7,122.2,22.0,77.2,55.0,65.3,5874.9,5094.0,780.9,452286.3,392962.4,59323.9,460970.2,400507.3,60462.9
Singapore,1789,795,51814.1,68499.8,2006.9,2008.0,2007.6,2007.9,942.9,1236.7,1066.3,1087.7,86.0,126.5,119.2,126.8,23.0,95.8,65.2,77.4,7482.2,6405.9,1076.3,576935.5,494602.5,82333.0,588012.7,504098.9,83913.8
Thailand,1729,577,40366.0,46162.9,2007.1,2007.0,2008.4,2008.5,721.8,1043.8,827.9,839.1,59.0,105.8,77.7,84.5,15.0,63.3,29.4,33.6,5887.7,5266.6,621.0,453863.3,406579.8,47283.5,462577.5,414386.2,48191.4
Malaysia,1221,493,23436.4,31641.6,2005.3,2006.4,2005.8,2005.8,909.4,1351.5,1104.8,1151.3,82.0,166.0,167.7,184.7,20.0,90.0,58.5,65.2,4095.9,3552.6,543.3,315238.0,273876.1,41361.9,321290.6,279134.5,42156.0
"Taiwan, Province of China",792,301,19109.6,25673.2,2005.2,2005.9,2007.0,2006.9,1081.5,1437.9,1240.8,1271.2,86.0,147.7,143.8,152.9,25.0,66.4,56.0,63.4,3002.7,2668.4,334.3,231379.7,205936.5,25443.2,235822.2,209890.5,25931.7
Indonesia,791,495,19148.7,29892.4,2006.0,2006.7,2007.6,2007.8,1291.5,1709.9,1526.5,1551.1,135.0,215.2,225.2,231.3,53.0,142.9,128.4,136.2,2600.7,2153.6,447.1,200113.9,165975.7,34138.2,203956.1,169162.4,34793.7
"Korea, Republic of",479,251,17518.2,25242.6,2008.6,2007.1,2009.4,2009.3,1961.5,2343.6,2218.7,2257.7,149.0,217.6,216.2,222.1,19.0,77.6,55.9,60.4,2987.0,2810.3,176.7,230322.7,216872.3,13450.3,234744.9,221036.3,13708.6
Philippines,443,237,8138.6,10940.1,2005.3,2005.5,2003.3,2003.8,1192.2,1680.5,1458.6,1498.9,120.0,226.4,292.6,313.4,71.0,143.1,194.2,224.8,1486.0,1186.8,299.2,114080.1,91325.2,22754.8,116270.4,93078.7,23191.7
Japan,372,252,15898.3,21208.8,2007.2,2007.0,2007.9,2008.0,2329.6,2500.6,2416.6,2444.1,220.0,259.5,230.8,236.3,46.0,84.3,72.4,75.1,1894.7,1765.6,129.1,146059.8,136215.0,9844.8,148864.2,138830.4,10033.8
