Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,7203,879,188021.8,223303.8,2006.2,2007.0,2007.9,2007.7,866.7,1057.3,1012.2,1014.0,65.0,80.9,108.8,107.5,16.0,21.7,21.1,21.2,29404.5,27379.3,2025.2,2268416.1,2114266.3,154149.9,2311969.7,2154860.2,157109.6
Bulk carrier,2393,1546,137265.2,231083.0,2007.7,2009.0,2008.5,2008.9,1434.6,2112.4,2124.1,2135.2,145.0,222.2,394.5,399.9,108.0,144.5,151.4,151.9,12362.6,10628.5,1734.1,955877.3,822307.1,133570.2,974230.2,838095.4,136134.7
General cargo,1870,815,23764.4,32130.1,2005.6,2005.9,2005.8,2005.7,1359.3,1982.9,1817.5,1771.4,149.5,228.2,322.6,339.0,63.0,104.2,116.5,119.7,4838.7,4067.9,770.8,370578.0,312329.0,58249.0,377693.1,318325.7,59367.4
Chemical tanker,879,307,11229.1,17875.3,2006.1,2007.2,2007.1,2007.0,1081.5,1427.9,1397.2,1400.0,112.0,144.9,193.7,192.9,31.0,52.8,67.7,67.4,3016.9,2344.3,672.6,231408.6,180396.1,51012.6,235851.7,183859.7,51992.0
Liquefied gas tanker,498,105,5130.1,5575.2,1998.6,2001.9,2005.3,2005.1,770.1,1652.2,1783.8,1793.5,73.0,149.4,274.6,276.8,31.0,47.5,49.9,50.4,1232.1,943.7,288.4,94337.1,72542.9,21794.2,96148.4,73935.7,22212.7
Oil tanker,444,157,17986.2,32467.9,2007.9,2007.8,2007.5,2007.5,876.1,1795.7,2345.8,2466.6,91.5,181.9,376.0,386.2,33.0,81.6,104.6,105.0,2020.5,1562.7,457.8,155499.2,120568.9,34930.3,158484.8,122883.9,35601.0
Service - tug,221,103,353.6,326.9,2010.0,2009.1,2008.6,2008.4,619.5,1506.8,1204.6,1295.9,156.0,424.1,929.1,965.0,68.0,192.7,418.2,430.9,264.7,212.0,52.7,19918.5,15956.9,3961.5,20300.9,16263.3,4037.6
Cruise,144,46,8085.3,834.0,2003.0,2001.7,2004.9,2004.1,633.4,1120.3,776.6,788.5,40.0,73.3,82.2,88.4,18.5,25.9,27.1,27.8,1803.3,1537.1,266.2,139633.4,119022.8,20610.7,142314.4,121308.0,21006.4
Offshore,114,33,699.9,821.2,2009.4,2006.9,1990.0,1991.4,327.4,1687.2,2037.8,1944.0,68.0,191.6,455.7,431.7,27.5,344.2,180.6,159.8,202.2,128.3,73.9,15288.7,9726.3,5562.4,15582.2,9913.0,5669.2
Vehicle,79,46,3372.0,1098.5,2006.0,2006.3,2006.5,2006.4,802.3,1042.7,992.4,1000.2,54.0,72.9,89.2,90.4,11.0,14.1,15.0,15.3,236.8,224.3,12.5,18321.1,17359.5,961.6,18672.9,17692.9,980.0
Refrigerated bulk,21,17,443.7,527.5,1987.9,1988.1,1987.3,1987.2,4333.9,4966.3,4986.9,5034.8,388.0,512.7,762.4,754.7,114.0,124.9,106.5,106.9,292.2,252.8,39.4,22225.9,19262.6,2963.3,22652.6,19632.4,3020.2
Service - other,19,15,137.7,68.9,2003.4,2002.3,2001.7,2002.7,1434.8,1929.2,1719.9,1119.3,127.0,493.0,635.1,529.5,52.0,148.4,119.5,107.7,61.4,54.5,7.0,4637.6,4114.7,522.9,4726.6,4193.7,532.9
Ro-Ro,8,5,104.0,74.4,1993.5,1993.2,1993.2,1993.1,1090.5,1905.3,1246.8,1629.0,100.5,212.5,222.0,270.9,17.5,43.5,36.1,46.7,22.0,19.6,2.4,1695.9,1515.1,180.8,1728.4,1544.1,184.3
Miscellaneous - fishing,4,3,0.8,0.6,1995.5,1992.7,1983.6,1985.1,114.7,507.3,342.2,273.2,56.5,92.2,137.3,127.5,7.0,7.3,6.1,6.5,1.2,1.1,0.1,92.2,85.0,7.1,93.9,86.7,7.3
Ferry-RoPax,2,2,75.5,9.3,1965.0,1965.0,1966.0,1966.0,4114.2,4114.2,7204.0,7077.6,529.0,529.0,668.6,668.1,13.5,13.5,19.9,19.9,14.3,13.9,0.4,1071.7,1041.5,30.3,1092.3,1061.5,30.8
Ferry-pax only,1,1,0.6,0.1,1991.0,1991.0,1991.0,1991.0,2098.4,2098.4,2098.4,2098.4,375.0,375.0,375.0,375.0,10.0,10.0,10.0,10.0,0.7,0.7,0.0,51.0,49.9,1.2,52.0,50.8,1.2
