Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Thanh Ho Chi Minh,46,40,1271.1,1497.3,2005.0,2006.2,2005.7,2008.0,1113.3,1677.8,1800.5,2112.1,127.5,230.9,312.0,366.6,197.0,199.1,171.2,218.3,244.2,199.0,45.2,18797.9,15351.8,3446.1,19158.8,15646.6,3512.2
Vung Ang,36,36,4854.7,9216.0,2009.4,2009.4,2012.9,2013.0,1786.5,2307.2,3200.4,3265.4,187.5,222.2,393.8,396.2,95.0,110.9,110.6,110.6,322.5,302.0,20.5,24939.4,23371.4,1567.9,25418.2,23820.2,1598.0
Vung Tau,35,34,595.0,859.3,2006.7,2006.8,2006.9,2007.2,1284.2,1777.9,1705.4,1630.2,116.0,179.4,240.8,192.1,47.0,194.1,153.1,136.3,134.7,95.6,39.0,10266.6,7329.9,2936.7,10463.7,7470.7,2993.0
Cai Cui Port,33,32,732.0,942.3,2004.4,2004.6,1992.0,1994.8,1375.7,1604.6,2248.9,2214.3,129.0,189.0,395.4,356.0,16.0,33.8,34.4,37.9,92.4,85.1,7.4,7108.2,6547.6,560.6,7244.6,6673.3,571.4
Son Duong Port,32,31,2375.7,4157.2,2009.7,2009.7,2011.4,2011.7,1602.9,2082.3,2760.9,2902.0,139.5,198.5,371.0,394.2,47.0,72.0,114.9,121.3,191.2,176.3,14.9,14777.7,13639.8,1138.0,15061.5,13901.7,1159.8
Hon La Port,32,28,1648.3,2694.9,2006.4,2006.1,2006.3,2006.2,1844.0,2283.1,2763.3,2927.6,183.0,217.5,332.4,339.8,92.5,125.4,209.4,232.4,150.4,133.5,16.9,11592.5,10296.4,1296.1,11815.0,10494.0,1321.0
Culao,29,27,1013.2,1600.4,2005.6,2005.9,2008.1,2008.9,1320.4,1876.5,1806.7,1748.0,169.0,215.0,371.3,354.0,71.0,90.4,76.1,79.5,98.5,89.3,9.2,7592.9,6889.3,703.5,7738.6,7021.6,717.0
Tan Cang Hiep Phuoc Port,27,21,219.9,325.9,2007.1,2007.5,2006.5,2006.6,973.8,2387.1,1729.2,1830.9,132.0,322.7,742.6,915.6,67.0,109.5,106.8,114.2,60.7,52.6,8.1,4636.0,4020.8,615.2,4725.1,4098.0,627.0
Can Tho,26,26,1461.3,2665.5,2004.3,2004.3,2005.9,2006.1,1550.7,1819.5,3083.3,3252.4,149.5,195.0,391.0,405.1,13.5,98.8,142.7,148.2,113.4,101.6,11.8,8754.3,7849.1,905.2,8922.4,7999.8,922.6
Bong Son,25,25,1241.5,2206.1,2005.2,2005.2,2008.3,2008.6,1837.5,1914.2,2222.0,2340.3,176.0,187.0,246.9,253.3,17.0,83.2,119.9,120.8,115.2,103.3,11.9,8898.5,7980.0,918.5,9069.4,8133.2,936.1
Duong Dong,24,20,278.6,338.1,2011.4,2010.6,2009.1,2009.0,835.9,1212.4,931.7,993.0,205.5,209.4,198.7,244.4,62.0,60.1,91.0,116.9,42.0,36.3,5.7,3225.6,2790.2,435.4,3287.5,2843.8,443.7
My Tho,23,23,501.0,706.0,2007.3,2007.3,2008.6,2007.9,1278.2,1617.6,1997.4,1809.4,127.0,177.6,486.4,408.1,7.0,25.6,12.1,12.1,71.6,67.4,4.2,5507.2,5186.1,321.1,5613.0,5285.7,327.3
Nghe Tinh,21,19,459.6,762.2,2007.1,2007.3,2006.0,2005.9,1271.6,1841.3,1506.4,1534.2,155.0,234.8,373.5,380.9,109.0,146.3,109.5,111.5,59.7,51.4,8.3,4588.9,3955.8,633.1,4677.0,4031.8,645.3
Nam Can Port,17,17,760.0,1161.3,2004.4,2004.4,2005.9,2006.4,1382.4,2127.8,2339.6,2680.4,93.0,188.9,493.9,548.3,11.0,26.1,21.7,21.6,86.7,79.1,7.5,6682.8,6103.8,578.9,6811.1,6221.0,590.0
Long Binh Tan,16,16,2578.3,4879.5,2009.1,2009.1,2008.7,2008.6,1551.7,2202.7,3911.5,4003.0,199.5,243.4,435.2,440.4,8.0,53.4,136.0,138.5,165.6,153.7,11.9,12814.6,11893.4,921.3,13060.7,12121.7,938.9
Binh Long Port,13,13,85.8,136.3,2006.9,2006.9,2007.5,2007.4,540.5,765.3,572.1,568.1,71.0,72.1,64.0,64.2,12.0,31.8,21.9,19.8,13.7,10.7,3.0,1057.2,825.4,231.8,1077.5,841.2,236.2
Ben Tre,11,11,216.3,311.7,2002.0,2002.0,2006.9,2007.8,1574.2,2020.2,1882.2,1895.4,169.0,230.1,237.6,234.1,11.0,125.2,91.4,93.6,44.4,40.8,3.6,3397.2,3122.0,275.3,3462.4,3181.9,280.5
Phuoc Long,9,9,148.8,228.7,2007.4,2007.4,2009.3,2009.3,1237.2,2302.2,820.2,737.0,122.0,274.4,434.0,394.2,6.0,69.9,49.1,48.6,26.4,23.9,2.5,2022.8,1834.1,188.8,2061.7,1869.3,192.4
Quang Binh,9,9,98.1,146.4,2008.4,2008.4,2006.6,2006.2,1288.2,1156.2,796.0,736.8,106.0,96.9,94.4,88.5,8.0,23.6,29.4,33.7,21.0,18.3,2.6,1614.6,1411.8,202.8,1645.6,1438.9,206.7
Vinalines Hau Giang Port,7,7,150.2,265.6,2006.9,2006.9,2004.6,2004.3,907.8,977.7,710.5,692.8,85.0,87.1,57.1,55.7,7.0,29.1,13.9,11.9,14.3,12.4,2.0,1103.3,951.7,151.6,1124.4,969.9,154.5
Sa Dec,7,7,137.8,210.0,2005.0,2005.0,2008.7,2008.4,1418.4,1834.8,2250.5,2146.3,120.0,238.0,463.3,478.2,81.0,136.9,177.2,168.4,17.6,11.3,6.3,1347.5,862.2,485.3,1373.4,878.8,494.6
Thu Dau Mot,6,6,1125.0,2042.4,2007.5,2007.5,2004.5,2004.4,2733.2,3072.0,4843.4,5112.5,266.5,287.5,519.7,529.3,38.0,46.2,110.8,113.4,78.1,74.4,3.7,6039.8,5755.8,284.0,6155.8,5866.3,289.5
Phuoc Long Icd,5,5,92.9,157.8,2006.0,2006.0,1998.2,1998.0,973.5,1116.3,1213.1,1240.2,153.0,119.4,154.3,155.5,159.0,212.2,185.3,185.0,16.0,11.5,4.5,1230.8,886.6,344.2,1254.4,903.6,350.8
Tan Thuan Dong,3,3,91.5,152.5,2003.7,2003.7,2006.3,2006.4,1380.7,1379.8,1452.4,1452.1,198.0,251.7,338.5,343.0,321.0,273.7,318.6,319.3,17.2,11.9,5.3,1328.3,919.2,409.0,1353.8,936.9,416.9
Dong Hai,3,3,69.0,102.6,2011.0,2011.0,2015.3,2016.0,792.9,1133.5,1314.0,1452.8,53.0,95.3,166.6,172.8,12.0,109.3,50.8,41.3,2.9,2.0,0.9,224.4,154.5,69.9,228.7,157.4,71.2
Rao Qua,2,2,171.4,324.5,2011.5,2011.5,2011.0,2011.0,1457.0,1457.0,1754.4,1758.9,145.5,145.5,148.9,148.9,94.0,94.0,175.6,176.4,11.3,10.1,1.3,873.9,776.9,97.0,890.7,791.8,98.9
Icd Transimex Thu Duc,2,2,8.8,15.0,2005.0,2005.0,1998.4,1998.4,898.4,898.4,1289.7,1261.6,93.5,93.5,133.6,133.4,850.5,850.5,230.7,234.4,4.9,3.0,1.9,375.4,232.8,142.6,382.6,237.3,145.3
Ho Chi Minh,1,1,28.7,36.7,2003.0,2003.0,2003.0,2003.0,1562.7,1562.7,1562.7,1562.7,116.0,116.0,116.0,116.0,69.0,69.0,69.0,69.0,6.8,6.0,0.8,526.0,464.7,61.3,536.1,473.7,62.5
Dong Nai,1,1,66.1,101.6,2010.0,2010.0,2010.0,2010.0,3053.3,3053.3,3053.3,3053.3,274.0,274.0,274.0,274.0,10.0,10.0,10.0,10.0,6.3,6.0,0.3,483.1,463.6,19.6,492.4,472.5,19.9
Vinh,1,1,1.9,1.4,2020.0,2020.0,2020.0,2020.0,1115.1,1115.1,1115.1,1115.1,404.0,404.0,404.0,404.0,22.0,22.0,22.0,22.0,0.3,0.3,0.0,20.3,19.2,1.0,20.7,19.6,1.1
