Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,4074,1257,87272.2,110398.4,2005.3,2006.2,2006.9,2006.9,703.1,1285.5,1028.6,1085.6,65.0,151.1,181.5,212.1,12.0,55.9,52.6,60.7,12286.4,10991.2,1295.2,947269.9,848265.9,99004.0,965457.5,864552.6,100904.9
Singapore,1921,995,47639.7,63605.0,2007.2,2008.1,2009.3,2009.3,645.3,969.7,786.3,831.9,62.0,129.6,122.2,139.9,17.0,42.3,25.7,26.2,6127.3,5427.8,699.6,472107.2,418836.9,53270.3,481171.6,426878.5,54293.1
Thailand,1798,664,26551.7,33663.6,2007.5,2007.1,2008.0,2008.2,707.6,1041.5,900.9,907.8,59.5,100.7,111.1,118.3,22.0,73.7,56.8,63.9,4764.3,3843.0,921.3,366311.7,296065.6,70246.1,373344.9,301750.1,71594.8
Malaysia,1311,581,19296.0,27849.0,2004.5,2006.2,2004.6,2004.9,788.0,1094.0,947.8,975.3,77.0,146.4,146.2,149.8,22.0,73.0,46.1,47.2,3170.3,2741.9,428.4,243785.1,211185.1,32600.0,248465.8,215239.9,33225.9
Hong Kong,1133,471,17149.1,20907.0,2004.8,2005.7,2006.1,2006.0,512.3,894.4,752.1,772.9,49.0,104.2,183.7,220.4,9.0,18.8,16.6,16.6,2508.5,2319.7,188.9,193253.9,178862.7,14391.2,196964.4,182296.9,14667.5
"Taiwan, Province of China",761,239,16413.3,21069.9,2004.8,2005.1,2005.2,2005.0,910.0,1406.8,1061.2,1094.4,71.0,152.8,156.5,174.4,15.0,51.4,34.5,37.9,2501.8,2253.4,248.4,192801.0,173870.6,18930.4,196502.8,177208.9,19293.8
Indonesia,657,518,17372.3,29784.3,2006.3,2007.3,2009.0,2009.1,1253.8,1542.2,1449.6,1447.9,122.0,206.4,208.2,201.7,67.0,134.3,147.0,149.5,2224.9,1825.0,399.9,171265.2,140640.2,30625.1,174553.5,143340.5,31213.1
"Korea, Republic of",503,172,21862.0,27789.5,2009.5,2007.0,2010.6,2010.4,2068.4,2548.0,2160.2,2174.9,148.0,223.8,172.1,176.5,15.0,62.1,46.3,51.0,3942.7,3739.5,203.2,303906.9,288378.2,15528.7,309741.9,293915.1,15826.9
Philippines,483,299,10507.0,15039.1,2005.2,2005.4,2005.2,2005.2,1266.4,1494.8,1528.1,1637.0,141.0,184.8,307.6,338.1,102.0,134.6,136.7,153.0,1530.1,1231.9,298.2,117644.4,94958.1,22686.3,119903.1,96781.3,23121.8
Japan,415,213,25002.7,30904.1,2008.1,2007.5,2008.7,2008.9,2211.7,2465.2,2233.4,2242.6,172.0,259.6,196.3,203.6,14.0,66.1,48.9,50.5,3192.6,3049.5,143.1,246482.6,235544.0,10938.6,251215.1,240066.5,11148.6
