Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Saigon,351,187,9324.9,14070.9,2005.4,2006.8,2005.4,2005.6,1011.2,1512.7,1459.8,1488.4,77.0,165.6,254.6,272.7,17.0,87.1,74.3,80.8,1433.9,1307.5,126.4,110596.2,100945.9,9650.4,112719.7,102884.1,9835.6
Qui Nhon,239,129,5102.0,7332.0,2004.6,2004.6,2004.7,2005.0,844.5,1912.3,1216.4,1276.4,82.0,194.7,249.1,266.6,22.0,91.5,83.0,89.3,697.5,598.1,99.4,53666.4,46096.7,7569.7,54696.8,46981.8,7715.0
Song Doc,162,57,1813.9,2700.3,2011.2,2007.9,2008.9,2008.7,460.0,1337.6,1350.5,1371.4,121.5,253.9,371.9,345.6,40.5,156.9,117.8,105.6,332.2,260.7,71.5,25331.0,19913.3,5417.7,25817.4,20295.6,5521.8
Dung Quat,125,94,4277.5,6069.8,2003.9,2005.4,2005.0,2005.8,1028.9,1659.3,1498.3,1591.2,100.0,159.8,263.0,284.2,48.0,74.6,116.5,109.6,390.8,325.7,65.2,30157.2,25156.2,5001.0,30736.2,25639.2,5097.0
Long An International Port,123,82,1379.7,1934.1,2003.6,2005.6,2005.9,2006.7,940.0,1422.0,1663.8,1691.5,103.0,175.9,252.6,259.9,28.0,129.6,122.0,137.4,306.1,239.4,66.6,23409.6,18365.8,5043.8,23859.1,18718.5,5140.6
Dong Xuyen Port,86,69,1350.3,2164.9,2005.1,2006.7,2008.4,2008.8,707.0,985.9,1477.5,1535.5,84.0,128.4,381.7,380.2,24.5,140.5,64.9,66.3,212.3,179.3,33.0,16274.1,13778.1,2496.1,16586.6,14042.6,2544.0
Nghi Son,66,54,2364.8,3549.2,2005.7,2006.4,2009.2,2009.5,1095.5,1492.4,1660.3,1623.4,113.5,132.2,234.7,240.2,49.0,72.9,126.8,109.9,211.8,173.8,38.0,16338.0,13430.5,2907.5,16651.7,13688.4,2963.3
Thanh Ho Chi Minh,54,47,966.9,861.0,2004.4,2004.9,2004.5,2007.8,949.7,1367.1,1203.1,1092.0,102.5,192.8,220.0,284.9,50.5,154.0,112.9,177.3,215.4,180.2,35.2,16563.3,13882.4,2680.9,16881.4,14149.0,2732.4
Nha Trang,53,50,3311.6,4594.0,2007.0,2006.5,2009.6,2009.3,1069.2,1976.5,1660.8,2323.7,153.0,258.5,310.8,364.0,27.0,62.8,71.6,84.3,458.8,385.3,73.5,35196.9,29528.5,5668.4,35872.7,30095.5,5777.2
Cam Lam,52,49,1756.2,2959.0,2007.7,2007.7,2008.2,2008.2,708.2,1383.6,1873.9,2033.2,93.5,143.6,303.8,312.2,34.5,72.8,67.9,66.3,189.2,161.9,27.3,14587.1,12506.1,2081.0,14867.1,12746.2,2120.9
Vung Ang,46,46,3916.3,7344.8,2008.8,2008.8,2013.0,2013.2,1241.8,1712.8,2243.3,2280.7,109.5,155.1,547.8,558.6,35.5,61.1,93.4,94.2,238.6,221.6,17.0,18458.8,17148.8,1310.0,18813.2,17478.1,1335.1
Vung Tau,42,40,1068.3,1754.8,2006.8,2006.8,2002.2,2001.8,1153.3,1903.2,2933.3,3082.1,132.5,509.3,868.1,855.8,20.5,105.0,592.3,627.1,208.4,141.2,67.3,15976.6,10791.7,5184.9,16283.4,10998.9,5284.5
Hon La Port,40,34,789.3,1226.5,2006.9,2006.8,2007.0,2006.1,980.4,1185.4,1097.9,1089.8,102.0,139.9,238.0,252.0,28.5,79.8,49.0,48.5,96.2,86.1,10.1,7411.8,6643.9,767.9,7554.1,6771.4,782.7
Son Duong Port,39,38,1635.9,2797.4,2007.8,2007.7,2010.0,2010.3,1238.5,1495.9,1585.8,1582.2,121.0,156.9,310.0,301.6,37.0,58.9,86.1,88.9,150.2,136.8,13.4,11604.7,10581.1,1023.7,11827.6,10784.2,1043.3
Culao,32,31,629.8,1065.2,2004.6,2004.7,2008.2,2008.5,1227.8,1465.7,1135.0,1169.2,110.0,176.2,182.3,191.2,68.0,124.5,128.1,128.3,76.1,57.9,18.2,5856.0,4461.9,1394.1,5968.4,4547.6,1420.8
Tan Cang Hiep Phuoc Port,26,22,87.7,119.0,2005.7,2006.5,2004.6,2004.6,685.8,839.9,598.8,583.1,63.5,135.7,127.1,128.2,25.5,50.6,28.9,29.6,29.2,22.9,6.3,2233.6,1751.3,482.3,2276.5,1785.0,491.5
Can Tho,25,25,1227.2,2253.3,2006.2,2006.2,2007.4,2007.6,967.5,1455.0,2825.2,2991.7,105.0,187.6,624.3,642.1,56.0,95.8,128.9,131.7,91.7,77.2,14.5,7066.7,5969.8,1097.0,7202.4,6084.4,1118.0
Duong Dong,25,21,291.8,482.8,2010.7,2009.8,2009.3,2009.3,685.5,990.3,953.5,1159.8,113.0,156.1,196.2,192.3,41.0,73.9,62.0,61.1,35.8,30.8,5.0,2749.9,2369.2,380.7,2802.7,2414.7,388.0
Cai Cui Port,24,20,310.4,447.0,2005.9,2006.1,2004.8,2005.9,1384.2,1489.0,1124.2,1259.5,140.5,165.9,157.5,164.9,21.0,31.6,34.1,35.6,55.9,50.1,5.8,4302.5,3858.5,444.0,4385.1,3932.6,452.5
Nghe Tinh,23,23,1136.3,1947.4,2006.2,2006.2,2012.6,2012.9,1271.6,2266.4,3192.9,3381.2,130.0,263.8,827.6,850.7,41.0,51.0,50.8,50.1,115.4,109.5,5.9,8912.3,8461.2,451.1,9083.4,8623.6,459.8
Bong Son,22,22,689.8,1065.6,2005.3,2005.3,2006.6,2007.2,1689.9,1790.6,1377.8,1280.8,163.5,185.0,238.9,236.5,20.0,52.1,42.3,43.8,80.3,73.9,6.4,6192.4,5703.3,489.2,6311.3,5812.8,498.5
Long Binh Tan,19,19,1344.8,2534.5,2008.6,2008.6,2009.7,2009.6,1419.5,2627.4,2305.8,2370.6,159.0,361.2,357.0,361.1,24.0,83.6,89.7,91.3,95.2,88.5,6.8,7335.5,6819.4,516.2,7476.4,6950.3,526.1
My Tho,18,17,406.5,604.6,2010.2,2009.7,2005.0,2004.7,787.8,1497.0,2162.5,2297.3,88.0,173.4,611.9,638.6,20.0,331.6,47.5,47.1,60.8,50.0,10.8,4678.4,3857.8,820.6,4768.3,3931.9,836.4
Nam Can Port,18,18,484.5,709.5,2004.8,2004.8,2006.3,2006.9,1242.8,1616.7,1536.1,1691.0,141.0,187.8,251.8,259.4,21.0,72.1,56.0,52.9,84.8,73.3,11.6,6503.2,5627.5,875.7,6628.0,5735.5,892.5
Binh Long Port,16,15,413.4,749.2,2005.4,2006.0,2003.7,2003.6,608.2,899.2,1196.4,1343.2,56.5,117.2,145.6,151.0,37.5,70.0,130.2,139.0,41.7,34.2,7.6,3210.3,2633.6,576.7,3272.0,2684.2,587.8
Sa Dec,12,12,133.8,190.3,2005.3,2005.3,2003.5,2003.9,1237.6,1390.3,1133.0,1082.1,139.5,169.8,171.9,154.8,26.5,41.2,34.7,35.6,21.1,18.6,2.4,1614.9,1428.5,186.3,1645.9,1456.0,189.9
Vinalines Hau Giang Port,11,11,137.5,155.6,2004.3,2004.3,2002.9,2004.6,915.8,862.8,705.6,788.6,78.0,86.5,73.3,83.2,16.0,24.3,19.5,15.9,29.1,22.8,6.3,2246.5,1759.5,487.0,2289.7,1793.3,496.4
Phuoc Long,10,10,246.9,395.2,2010.2,2010.2,2010.2,2010.1,1189.0,1378.3,1482.7,1391.9,133.5,146.0,220.4,196.2,13.5,20.0,36.3,32.3,31.2,29.0,2.2,2379.1,2213.5,165.7,2424.8,2256.0,168.8
Quang Binh,9,9,168.7,287.6,2008.4,2008.4,2005.4,2005.1,849.1,1342.8,1369.7,1447.4,89.0,125.8,159.9,162.7,17.0,31.1,70.3,74.5,26.0,23.0,3.0,2005.6,1776.9,228.7,2044.1,1811.1,233.1
Phuoc Long Icd,8,8,31.2,51.8,2004.5,2004.5,2002.7,2002.7,360.1,571.8,361.6,367.5,43.0,110.5,128.3,129.6,143.5,177.6,142.3,142.5,11.3,6.0,5.3,862.8,462.1,400.7,879.3,471.0,408.4
Ben Tre,8,8,149.7,238.3,2003.0,2003.0,2009.6,2009.7,920.4,1517.1,2154.2,2220.5,215.5,245.9,281.6,282.0,100.0,130.4,141.2,141.5,21.3,19.0,2.3,1633.2,1460.8,172.5,1664.6,1488.8,175.8
Rao Qua,8,8,152.8,155.8,2006.6,2006.6,2006.8,2005.7,1986.2,2147.1,881.3,653.8,207.5,213.2,173.8,215.2,13.0,17.6,12.9,17.6,16.8,15.8,1.0,1294.8,1214.8,80.0,1319.7,1238.1,81.6
Thu Dau Mot,6,6,79.3,133.9,2007.8,2007.8,2005.7,2005.4,466.9,592.6,393.5,375.9,46.0,82.8,54.6,53.0,23.0,24.0,28.2,29.9,9.8,8.8,1.0,755.7,679.7,76.0,770.2,692.8,77.4
Tan Thuan Dong,4,4,74.3,126.3,2006.8,2006.8,2010.0,2010.0,557.2,799.7,1114.9,1135.5,96.0,101.2,151.2,151.6,72.0,85.2,167.6,168.4,13.8,9.7,4.1,1061.7,746.1,315.6,1082.1,760.4,321.7
Dong Hai,3,3,46.7,67.4,2011.0,2011.0,2015.1,2015.8,1251.9,1159.6,889.4,954.6,108.0,114.0,112.0,111.6,9.0,44.3,23.2,20.0,3.8,3.4,0.4,292.5,261.5,31.0,298.2,266.5,31.6
Vinh,2,2,6.5,9.6,2013.5,2013.5,2009.4,2008.3,973.8,973.8,1083.2,1144.3,125.5,125.5,146.5,152.4,6.0,6.0,6.0,6.0,0.8,0.8,0.0,63.0,60.6,2.4,64.2,61.7,2.4
Ho Chi Minh,1,1,1.0,1.3,2003.0,2003.0,2003.0,2003.0,55.2,55.2,55.2,55.2,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,0.2,0.1,0.1,14.9,10.7,4.2,15.1,10.9,4.3
Icd Transimex Thu Duc,1,1,3.7,6.3,1998.0,1998.0,1998.0,1998.0,711.8,711.8,711.8,711.8,77.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,81.7,81.7,0.0,83.3,83.3,0.0
Dong Nai,1,1,63.2,97.1,2010.0,2010.0,2010.0,2010.0,2918.4,2918.4,2918.4,2918.4,247.0,247.0,247.0,247.0,9.0,9.0,9.0,9.0,6.4,6.2,0.2,494.4,477.0,17.4,503.9,486.1,17.7
Hanoi,1,1,0.9,0.5,2020.0,2020.0,2020.0,2020.0,1737.8,1737.8,1737.8,1737.8,1640.0,1640.0,1640.0,1640.0,15.0,15.0,15.0,15.0,1.0,1.0,0.0,78.5,77.8,0.7,80.0,79.3,0.7
