Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lotus Port,299,152,2166.0,3326.8,2003.4,2005.7,2003.9,2003.9,761.9,1337.5,1147.3,1154.8,79.0,205.9,662.9,636.6,36.0,142.5,183.6,184.4,832.7,507.0,325.7,63368.8,38772.6,24596.2,64585.5,39517.1,25068.4
Phu My,202,127,1886.8,3054.5,2002.3,2004.1,1999.3,1999.3,742.7,1347.6,1431.1,1468.9,97.0,200.9,434.7,435.0,47.5,87.2,293.3,308.1,386.6,282.8,103.8,29523.8,21643.7,7880.1,30090.7,22059.3,8031.4
Cam Pha,179,113,3666.1,5933.1,2003.5,2005.8,2001.1,2001.2,938.5,1618.7,1788.9,1755.2,76.0,256.0,343.9,340.9,125.0,174.2,511.5,506.2,497.7,288.5,209.2,38162.8,22172.4,15990.3,38895.5,22598.1,16297.4
Bong Son,163,104,965.4,1421.2,2003.0,2003.9,2003.8,2003.6,500.0,820.4,980.8,954.6,35.0,72.0,312.4,305.7,16.0,33.7,51.7,50.5,180.4,138.9,41.5,13800.1,10627.1,3173.0,14065.1,10831.2,3233.9
Nghi Son,160,52,985.0,1469.0,2010.9,2005.2,2009.0,2008.8,547.5,845.5,775.1,785.3,58.0,106.3,133.7,136.1,48.5,148.8,116.9,124.5,236.5,151.6,84.9,18075.3,11664.3,6411.0,18422.4,11888.3,6534.1
Vung Tau,134,91,2711.9,4537.9,2003.6,2002.7,2005.4,2005.7,753.2,1826.2,3802.8,4167.4,95.5,425.0,963.2,938.9,47.5,368.1,886.0,907.9,458.8,282.0,176.8,34976.3,21476.9,13499.3,35647.8,21889.3,13758.5
Dong Xuyen Port,104,80,1259.8,1838.4,2002.6,2002.5,1999.6,1999.9,1070.6,2700.2,2812.3,2803.5,175.0,551.1,994.7,924.8,25.0,181.6,282.7,240.3,362.1,283.4,78.7,27501.7,21555.3,5946.4,28029.7,21969.2,6060.5
Long Binh Tan,92,65,515.0,798.8,2003.3,2004.7,2005.5,2006.2,1105.2,1647.2,1747.8,1766.7,135.5,210.2,309.8,307.3,15.0,80.4,57.2,57.6,160.7,128.4,32.3,12244.4,9783.7,2460.7,12479.4,9971.5,2507.9
Long An International Port,70,47,410.3,630.0,2006.5,2006.6,2008.3,2008.5,814.6,1793.2,2245.2,2263.0,81.5,210.3,819.3,806.1,23.5,90.5,108.5,110.4,92.9,68.7,24.3,7091.3,5245.3,1845.9,7227.4,5346.0,1881.4
Nha Trang,60,37,857.8,951.5,2006.6,2003.7,2005.8,2003.9,466.4,883.7,537.7,999.1,39.0,228.8,353.6,448.7,15.5,56.8,49.5,57.9,157.3,135.6,21.6,12115.5,10460.2,1655.4,12348.1,10661.0,1687.1
Son Duong Port,43,37,590.1,868.4,2003.6,2003.5,2004.9,2004.5,746.6,1709.4,1279.2,1104.1,78.0,226.7,1004.5,913.2,14.0,51.1,30.9,32.3,107.1,90.8,16.4,8206.1,6956.0,1250.1,8363.7,7089.6,1274.1
Vung Ang,42,27,407.5,706.8,2004.5,2005.7,2005.9,2006.1,571.0,877.9,1006.0,1028.0,78.0,91.6,129.3,130.9,45.0,72.6,74.3,73.3,64.3,43.5,20.8,4913.2,3340.9,1572.3,5007.6,3405.1,1602.5
Phuoc Long,38,34,376.5,548.8,2005.5,2004.9,2001.3,2001.9,2229.1,3630.5,3765.8,3423.5,286.0,434.0,1116.3,1061.8,8.0,43.3,193.4,177.5,118.1,111.7,6.4,8963.1,8474.2,488.9,9135.2,8636.9,498.3
Tan Cang Hiep Phuoc Port,34,19,124.4,203.6,2008.1,2006.7,2008.4,2008.8,776.8,671.6,785.2,808.3,113.0,120.8,325.6,343.6,61.5,83.1,65.0,64.1,32.2,24.8,7.3,2446.3,1895.1,551.2,2493.3,1931.5,561.8
Thanh Ho Chi Minh,32,28,132.4,102.3,2003.3,2003.9,2002.0,2004.7,261.1,404.7,459.8,480.1,37.0,81.1,89.9,151.9,119.0,175.6,91.3,153.1,46.3,25.2,21.1,3535.6,1929.8,1605.9,3603.5,1966.8,1636.7
Cai Cui Port,31,23,136.7,179.7,2002.5,2002.7,2003.2,2003.7,287.7,478.8,428.8,439.8,20.0,32.7,68.0,68.8,9.0,21.0,11.1,11.0,27.4,20.6,6.8,2114.3,1589.5,524.8,2154.9,1620.1,534.9
Cam Lam,28,24,365.5,617.2,2004.4,2005.0,2007.0,2007.2,505.5,745.0,915.0,952.3,56.5,176.5,132.8,132.6,36.5,58.4,46.1,45.3,43.4,32.3,11.2,3332.2,2483.7,848.4,3396.1,2531.4,864.7
Hon La Port,27,25,354.4,555.0,2006.3,2006.0,2003.6,2003.7,826.9,1760.1,1244.8,1195.7,87.0,211.0,407.6,412.9,10.0,48.5,46.1,48.0,46.5,40.1,6.4,3545.9,3059.1,486.8,3614.0,3117.8,496.2
Song Doc,20,8,84.6,117.8,2010.6,2005.1,2000.5,2000.4,488.3,737.8,780.1,783.4,49.0,68.6,90.1,83.8,2.5,420.4,47.4,37.6,20.4,16.7,3.7,1554.5,1273.6,280.9,1584.3,1298.0,286.3
Culao,16,16,69.4,106.0,2003.8,2003.8,2003.2,2003.0,399.9,804.6,416.9,398.7,49.5,100.2,171.7,174.9,37.5,58.8,38.3,38.6,22.6,15.9,6.6,1724.2,1224.2,500.0,1757.3,1247.7,509.6
My Tho,15,15,37.9,46.6,2007.2,2007.2,2006.1,2005.4,218.5,416.3,272.3,250.5,13.0,62.5,154.9,143.9,9.0,40.9,47.9,63.2,10.3,6.4,3.9,789.4,486.1,303.3,804.5,495.4,309.1
Sa Dec,15,11,152.3,238.3,2007.9,2006.3,2001.6,2001.5,500.3,941.1,1573.2,1627.3,83.0,122.3,231.0,236.1,15.0,143.8,246.2,246.6,25.2,17.3,8.0,1941.5,1328.6,612.9,1978.7,1354.1,624.6
Binh Long Port,15,14,121.9,195.9,2004.9,2005.5,2004.3,2004.3,355.8,716.6,397.6,384.2,29.0,67.8,49.2,51.2,10.0,22.4,15.6,16.3,15.5,11.4,4.1,1192.9,878.6,314.4,1215.8,895.4,320.4
Nghe Tinh,13,12,134.4,199.2,2002.3,2002.2,2002.5,2002.5,454.1,1330.3,1118.9,1140.3,54.0,137.8,522.6,538.8,54.0,70.5,84.7,83.8,40.4,33.8,6.6,3085.3,2586.7,498.6,3144.5,2636.3,508.2
Can Tho,12,11,36.1,56.7,2007.0,2006.7,2004.1,2005.0,270.8,523.3,295.7,280.1,27.0,64.6,69.5,67.6,12.5,20.6,24.1,23.7,7.8,6.0,1.8,597.4,460.5,137.0,608.9,469.3,139.6
Phuoc Long Icd,12,12,85.0,140.5,2006.0,2006.0,2007.5,2007.5,1951.7,2379.2,2239.0,2272.5,171.0,269.8,509.1,555.8,18.0,82.0,72.0,72.0,23.9,19.3,4.7,1823.8,1468.5,355.4,1858.8,1496.7,362.2
Vinalines Hau Giang Port,11,11,214.5,247.7,2004.2,2004.2,2003.8,2006.2,410.8,1017.2,1132.9,1294.3,35.0,95.4,161.5,211.7,10.0,98.5,41.2,48.9,45.5,33.2,12.3,3520.7,2570.3,950.4,3588.3,2619.7,968.6
Thu Dau Mot,10,10,25.2,38.5,2001.9,2001.9,2003.1,2004.8,938.4,933.8,776.8,885.9,64.0,133.2,266.7,294.1,9.5,68.5,78.1,88.9,7.1,5.4,1.7,537.7,410.5,127.2,548.0,418.4,129.6
Thanh Hoa,10,10,67.9,110.1,2005.5,2005.5,2004.4,2004.5,815.3,1420.0,1890.5,1978.1,205.0,251.3,441.9,450.0,43.0,117.8,156.6,158.3,29.7,22.9,6.8,2257.7,1744.8,512.9,2301.1,1778.3,522.8
Duong Dong,9,8,67.7,108.8,2007.0,2006.6,2006.3,2006.4,683.9,668.7,921.4,925.8,60.0,83.8,75.0,76.7,10.0,10.0,10.2,10.3,9.3,8.2,1.2,719.3,630.5,88.8,733.1,642.6,90.5
Ben Tre,8,6,9.7,16.7,2006.0,2004.7,2003.6,2004.2,152.2,215.5,372.9,407.5,13.5,17.0,170.0,185.1,10.0,12.8,15.0,14.8,3.8,3.2,0.6,290.7,247.1,43.6,296.3,251.8,44.5
Nam Can Port,7,7,45.1,68.3,2005.7,2005.7,2006.8,2007.4,403.2,628.7,870.4,931.8,51.0,62.0,87.0,90.6,9.0,11.9,10.3,10.4,5.6,4.8,0.8,429.7,369.4,60.3,438.0,376.5,61.4
Rao Qua,7,7,36.9,21.0,2006.0,2006.0,2008.0,2006.4,302.6,334.1,468.6,361.2,17.0,19.7,36.0,27.6,14.0,14.4,7.9,11.5,2.8,1.9,0.9,217.8,146.8,71.0,221.9,149.6,72.4
Icd Transimex Thu Duc,7,7,53.2,75.6,2004.4,2004.4,2003.4,2003.6,899.9,1907.1,1832.0,1838.5,97.0,288.6,614.1,634.8,80.0,170.7,115.9,117.6,18.2,10.3,7.9,1380.1,785.0,595.2,1406.6,800.0,606.6
Ho Chi Minh,4,4,39.7,66.4,2006.8,2006.8,2008.4,2008.4,1934.6,6255.9,2049.5,2141.2,272.0,782.2,1888.2,1870.9,102.0,200.5,110.1,120.4,13.4,12.7,0.8,1008.8,952.1,56.7,1028.2,970.4,57.8
Dong Hai,4,4,180.0,310.7,2006.0,2006.0,2002.3,2002.3,944.7,3202.3,7031.6,7146.1,270.5,472.2,1251.3,1253.5,6.5,10.5,7.3,7.3,25.6,25.4,0.2,1966.4,1952.9,13.5,2004.2,1990.4,13.8
Tan Thuan Dong,1,1,1.2,2.1,1999.0,1999.0,1999.0,1999.0,545.6,545.6,545.6,545.6,45.0,45.0,45.0,45.0,23.0,23.0,23.0,23.0,0.4,0.3,0.1,28.6,19.0,9.6,29.2,19.4,9.8
Vinh,1,1,2.0,3.2,2007.0,2007.0,2007.0,2007.0,457.3,457.3,457.3,457.3,59.0,59.0,59.0,59.0,5.0,5.0,5.0,5.0,0.3,0.3,0.0,22.4,20.4,2.1,22.9,20.8,2.1
Hanoi,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,48.3,48.3,48.3,48.3,24.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,2.2,1.1,1.0,2.2,1.2,1.1
