Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Fiji,60,13,299.7,232.0,2007.0,2003.3,2002.1,2004.8,503.0,487.1,480.7,466.4,45.0,45.9,44.8,43.6,22.5,93.4,23.6,30.6,92.3,70.6,21.7,7067.6,5434.3,1633.3,7203.3,5538.6,1664.7
American Samoa,50,15,388.0,392.1,2005.5,2006.2,2005.0,2006.4,525.8,502.7,516.6,530.6,45.0,44.1,50.6,51.3,14.5,18.0,16.4,17.6,68.7,61.0,7.7,5285.6,4704.6,581.0,5387.1,4795.0,592.1
New Zealand,40,12,638.9,382.2,2001.3,1996.8,1998.2,2003.0,1123.0,1289.5,1176.5,1162.0,94.0,144.8,85.5,105.2,36.5,31.0,39.0,52.2,159.0,139.6,19.4,12283.4,10798.6,1484.8,12519.2,11006.0,1513.3
Australia,18,4,438.8,564.5,1995.1,2000.2,1993.3,1992.9,2611.4,2475.6,2584.4,2585.4,217.0,216.2,225.9,226.0,27.0,28.4,31.6,31.8,79.5,75.0,4.5,6116.9,5778.8,338.0,6234.3,5889.8,344.5
New Caledonia,12,4,249.3,297.1,2014.0,2013.5,2014.0,2014.0,1089.9,1119.4,1113.7,1113.3,86.0,91.9,92.9,92.8,41.5,50.4,47.6,47.9,54.2,47.7,6.6,4164.8,3671.5,493.3,4244.7,3742.0,502.8
United States of America,10,4,143.1,175.3,2002.8,2004.5,2003.2,2003.1,2744.9,2744.9,2766.6,2767.1,244.5,260.9,260.9,261.8,19.5,19.1,33.7,34.1,37.0,36.1,0.9,2851.5,2781.2,70.3,2906.2,2834.6,71.7
Cook Islands,7,3,75.2,44.5,2006.9,2002.7,1998.6,2006.7,876.1,877.4,875.3,873.9,100.0,78.7,74.5,92.7,31.0,25.3,10.9,26.2,16.8,15.2,1.6,1291.0,1168.2,122.8,1315.8,1190.7,125.1
Niue,4,3,24.4,9.7,1999.8,2000.0,1996.8,2000.7,406.1,389.1,362.6,402.1,38.0,54.2,42.6,53.8,32.5,24.7,15.6,28.8,4.6,3.8,0.7,352.0,295.4,56.5,358.7,301.1,57.6
French Polynesia,3,3,209.3,36.7,1994.7,1994.7,1996.8,1996.9,1507.6,1466.0,1494.4,1492.8,86.0,95.3,87.9,100.8,14.0,20.0,25.8,19.6,48.0,43.6,4.4,3719.4,3377.7,341.7,3790.9,3442.6,348.3
Wallis and Futuna,2,1,2.1,3.1,2009.0,2009.0,2009.0,2009.0,492.1,492.1,492.1,492.1,59.5,59.5,59.4,59.4,38.0,38.0,37.8,37.8,1.4,0.7,0.8,107.2,50.0,57.2,109.2,50.9,58.3
Solomon Islands,1,1,9.1,10.6,2010.0,2010.0,2010.0,2010.0,1710.6,1710.6,1710.6,1710.6,151.0,151.0,151.0,151.0,47.0,47.0,47.0,47.0,2.4,2.3,0.1,188.8,177.7,11.0,192.4,181.1,11.2
China,1,1,91.2,107.3,2015.0,2015.0,2015.0,2015.0,4869.4,4869.4,4869.4,4869.4,347.0,347.0,347.0,347.0,21.0,21.0,21.0,21.0,18.0,17.7,0.2,1386.9,1368.2,18.7,1413.5,1394.5,19.0
Samoa,1,1,2.8,2.8,2012.0,2012.0,2012.0,2012.0,557.3,557.3,557.3,557.3,62.0,62.0,62.0,62.0,8.0,8.0,8.0,8.0,0.7,0.6,0.1,53.8,44.5,9.3,54.9,45.3,9.5
Singapore,1,1,51.2,71.0,1998.0,1998.0,1998.0,1998.0,5437.5,5437.5,5437.5,5437.5,393.0,393.0,393.0,393.0,496.0,496.0,496.0,496.0,12.6,9.1,3.5,964.1,699.9,264.2,982.6,713.3,269.3
Japan,1,1,80.0,80.0,2007.0,2007.0,2007.0,2007.0,4421.8,4421.8,4421.8,4421.8,374.0,374.0,374.0,374.0,24.0,24.0,24.0,24.0,8.3,8.1,0.2,639.2,625.3,13.9,651.5,637.3,14.2
"Korea, Republic of",1,1,83.2,86.3,2003.0,2003.0,2003.0,2003.0,4818.8,4818.8,4818.8,4818.8,415.0,415.0,415.0,415.0,23.0,23.0,23.0,23.0,10.4,10.2,0.2,801.7,788.3,13.4,817.1,803.4,13.6
Vanuatu,1,1,20.2,23.7,2015.0,2015.0,2015.0,2015.0,1076.8,1076.8,1076.8,1076.8,86.0,86.0,86.0,86.0,13.0,13.0,13.0,13.0,5.2,5.1,0.1,403.3,392.4,10.9,411.0,400.0,11.1
