Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pulau Indah,7079,1959,482749.7,557470.8,2006.1,2007.4,2009.3,2009.3,1016.1,1616.5,1657.9,1686.1,82.0,146.0,226.8,241.2,18.0,57.7,40.2,45.3,53571.9,49711.9,3859.9,4142242.3,3846719.0,295523.3,4221773.4,3920576.0,301197.3
Pengerang,5525,3174,1906990.9,3605178.2,2007.7,2008.5,2009.2,2009.3,2096.3,3634.5,5502.0,5587.7,217.0,349.9,684.6,690.8,47.0,103.4,105.4,106.1,93802.5,87433.6,6368.9,7247396.9,6758362.8,489034.1,7386546.9,6888123.4,498423.5
Tanjong Bin,3269,1224,525117.5,616046.0,2007.2,2007.6,2012.3,2011.8,976.0,2000.3,3072.3,2931.7,102.0,199.4,381.7,398.7,23.0,58.5,38.9,43.0,47145.9,44513.4,2632.5,3648534.9,3445567.4,202967.6,3718586.8,3511722.3,206864.5
Pasir Gudang,2772,1210,56493.1,90636.4,2007.1,2008.1,2009.6,2009.8,338.9,1715.9,1758.9,1852.5,65.0,207.1,457.8,460.7,25.0,77.3,79.8,82.7,8912.8,7541.3,1371.6,684422.1,579582.5,104839.6,697563.0,590710.5,106852.5
Port Klang,2118,886,89333.0,104053.1,2005.7,2006.7,2006.7,2007.4,734.6,1423.5,1397.8,1542.7,66.0,138.2,223.1,261.7,17.0,63.1,49.0,56.8,12182.1,10678.0,1504.1,941688.7,826014.7,115673.9,959769.1,841874.2,117894.9
Muar,1961,236,12156.4,21111.5,2013.6,2007.4,2011.4,2011.5,81.0,1066.8,550.6,643.0,13.0,140.5,652.5,673.4,2.0,66.2,52.2,53.3,953.0,805.3,147.7,73313.8,62052.7,11261.1,74721.4,63244.1,11477.3
Tanjung Gelang,1256,676,17846.0,27313.7,2006.6,2007.2,2006.9,2006.6,504.6,1144.1,1007.5,1031.5,65.0,156.4,356.3,316.7,23.0,68.9,71.2,74.6,3082.4,2561.3,521.2,236844.7,197280.5,39564.1,241392.1,201068.3,40323.8
Bintulu Port,1121,607,102022.1,97180.8,2005.9,2007.7,2004.7,2005.2,1523.7,1782.7,2546.7,2344.0,133.0,180.6,294.4,290.3,23.0,70.4,53.3,59.1,13623.4,12528.9,1094.4,877535.1,798966.1,78568.9,894383.7,814306.3,80077.4
Tanjung Pelepas,974,255,25529.1,29023.8,2005.3,2006.2,2007.0,2007.3,603.0,825.8,1009.3,969.0,50.0,72.5,157.4,156.8,17.0,31.6,49.2,50.4,3893.9,3395.6,498.3,300903.9,262573.5,38330.5,306681.3,267614.9,39066.4
Sungai Udang,686,548,63333.5,111843.4,2006.5,2006.6,2007.6,2007.7,658.6,1692.8,2125.8,2120.6,83.0,197.6,541.3,559.8,43.0,95.0,116.4,103.2,6201.2,4887.2,1314.0,472449.5,373117.3,99332.2,481520.6,380281.2,101239.4
Lumut,581,407,45414.5,84150.0,2008.2,2008.0,2008.4,2008.4,1279.9,2142.7,2280.0,2303.9,146.0,239.0,512.3,514.0,46.0,88.6,101.9,101.1,3397.9,3123.1,274.7,262560.4,241535.2,21025.2,267601.5,246172.7,21428.9
Pulau Pinang,546,226,13113.9,13405.2,2004.4,2006.3,2005.9,2006.5,416.8,1266.5,796.8,1038.2,39.0,129.2,194.0,264.2,14.0,44.7,38.3,48.3,2222.6,1904.1,318.5,171480.5,147074.7,24405.8,174773.0,149898.6,24874.4
Kampung Tanjung Langsat,540,416,24133.1,40193.8,2008.0,2008.5,2009.9,2009.9,973.5,1750.3,2148.1,2187.5,120.0,196.1,373.2,376.4,42.0,74.3,93.9,94.0,3254.6,2649.5,605.1,250994.8,204504.4,46490.5,255813.9,208430.9,47383.1
Port Dickson,509,326,20243.7,36173.1,2008.4,2007.9,2008.7,2008.8,250.3,1498.0,1792.9,1963.3,60.0,156.7,459.0,473.7,29.0,63.3,72.6,73.1,2264.2,1819.9,444.2,173501.2,139672.6,33828.6,176832.4,142354.3,34478.1
Labuan,490,293,10749.2,16070.4,2007.6,2007.4,2009.1,2008.9,985.4,1663.3,1837.7,1885.8,124.5,321.8,377.4,350.1,29.0,125.6,96.5,91.2,1912.4,1536.1,376.3,144804.9,116090.7,28714.2,147585.2,118319.7,29265.5
Kemaman,448,230,3148.8,4790.6,2008.9,2008.0,2008.6,2008.6,353.2,1146.8,1026.0,1037.7,65.0,226.0,276.6,262.5,26.0,141.0,157.1,129.5,690.4,504.0,186.4,52599.3,38502.2,14097.1,53609.2,39241.4,14367.7
Sandakan,293,175,4935.5,8064.0,2003.5,2006.4,2007.8,2008.1,1009.5,1540.3,1657.5,1776.1,97.0,181.1,356.3,375.1,38.0,80.6,135.2,139.8,826.9,630.2,196.6,63451.3,48523.2,14928.2,64669.6,49454.8,15214.8
Tawau,254,144,3507.2,4719.1,2002.0,2006.4,2006.2,2008.1,1271.7,1623.5,1373.6,1519.4,96.0,186.1,198.4,220.5,45.5,89.7,88.2,89.0,691.9,530.0,161.9,52828.9,40595.2,12233.7,53843.2,41374.6,12468.6
Senari - Sarawak,244,130,3221.8,3646.4,2003.2,2006.0,2007.9,2008.0,635.8,1079.9,1149.4,1168.0,74.5,121.2,152.0,165.7,18.0,69.2,56.7,73.9,586.8,461.4,125.4,44994.0,35513.7,9480.4,45857.9,36195.5,9662.4
Lahad Datu,237,169,4396.0,7042.3,2006.6,2007.3,2009.7,2009.8,1295.7,1638.1,1558.6,1553.9,124.0,153.5,243.4,244.8,28.0,57.3,51.0,50.1,783.1,669.7,113.5,60247.2,51626.9,8620.3,61404.0,52618.1,8785.9
Johor,218,72,4087.9,6601.9,2005.4,2010.9,2012.8,2012.7,407.1,1502.4,2279.0,2321.0,54.0,187.9,334.1,343.3,33.0,55.2,72.0,72.9,510.8,417.1,93.7,39422.9,32222.6,7200.3,40179.8,32841.2,7338.6
Perai,200,167,5436.0,8949.5,2008.0,2008.2,2009.6,2009.6,571.3,1524.4,1794.8,1833.0,71.0,151.0,455.5,466.0,33.0,92.6,92.2,95.8,698.2,582.4,115.8,53807.1,44968.8,8838.3,54840.2,45832.2,9008.0
Kertih,198,135,2039.5,3118.6,2009.0,2009.1,2009.4,2009.5,600.0,945.1,741.3,718.6,61.5,108.6,157.5,160.0,24.0,47.1,55.5,55.4,499.6,360.9,138.8,38401.0,27782.0,10618.9,39138.3,28315.5,10822.8
Malacca,195,149,12010.6,21551.7,2005.8,2006.3,2009.2,2009.3,471.1,1506.9,1844.2,1973.1,79.0,184.3,541.6,553.6,34.0,65.6,92.4,93.6,1278.5,1085.1,193.4,98700.5,83807.9,14892.5,100595.5,85417.0,15178.5
Miri,169,116,4873.8,6936.7,2010.3,2009.5,2007.1,2006.6,864.7,1658.9,2167.3,2084.7,184.0,295.1,239.4,247.4,30.0,109.2,64.1,70.5,649.8,540.8,109.0,46293.9,37972.5,8321.4,47182.7,38701.6,8481.1
Kota Kinabalu,145,109,6087.2,8028.7,2005.2,2005.7,2008.0,2008.8,996.1,1540.4,1859.6,2327.7,110.0,159.2,254.1,305.1,29.0,111.1,91.8,116.4,794.8,618.1,176.7,61307.1,47748.3,13558.9,62484.2,48665.0,13819.2
Melaka,141,115,6899.3,10807.0,2003.2,2005.0,2010.2,2009.7,500.6,1514.0,1829.9,1935.2,56.0,178.2,479.5,502.8,32.0,86.4,60.4,59.9,766.8,582.5,184.3,58072.4,43966.9,14105.5,59187.4,44811.0,14376.4
Kuala Selangor,126,108,5328.6,8328.8,2004.4,2004.5,2007.3,2007.7,934.4,1862.2,1686.5,1666.7,89.5,207.2,370.2,359.3,28.0,125.2,88.3,80.7,693.1,578.8,114.3,52763.8,44004.5,8759.4,53776.9,44849.4,8927.5
Penang,123,93,2150.1,3670.3,2008.4,2007.9,2007.5,2007.5,428.1,1261.2,1295.9,1379.4,88.0,155.5,363.2,375.9,36.0,82.8,82.5,80.2,312.3,257.4,54.9,23987.0,19819.5,4167.6,24447.6,20200.0,4247.6
Tanjung Manis,121,95,2315.1,3284.1,2006.1,2006.7,2007.6,2007.9,1516.0,1669.8,1732.5,1736.0,142.0,164.2,220.1,220.0,27.0,85.0,83.0,86.2,418.2,355.3,62.8,32070.9,27320.1,4750.8,32686.7,27844.7,4842.0
Lutong,108,74,1135.5,1610.7,2007.0,2007.9,2006.5,2006.9,1211.4,1371.0,1501.9,1469.1,157.0,195.5,244.6,243.8,31.5,80.1,80.5,82.1,207.1,177.5,29.6,15845.2,13612.6,2232.6,16149.4,13873.9,2275.5
Sungai Udang Port,104,87,2585.9,4199.8,2007.8,2008.4,2007.6,2007.3,305.7,783.2,902.5,876.7,64.0,102.6,237.9,230.7,27.5,39.6,49.9,50.3,438.0,333.7,104.3,33855.0,25804.1,8050.8,34505.0,26299.6,8205.4
Kunak,72,44,1193.6,1837.1,2002.9,2004.2,2004.7,2004.7,1421.3,1660.9,1727.5,1715.5,123.5,156.2,194.2,192.5,36.0,45.1,49.2,49.9,256.2,214.7,41.4,19669.4,16534.5,3134.9,20047.1,16851.9,3195.1
Sapangar Bay,67,50,1780.4,2373.5,2004.9,2005.9,2005.2,2005.4,1051.7,1534.3,1835.5,1934.0,94.0,176.7,279.4,306.0,16.0,46.3,54.4,62.4,238.0,213.1,24.9,17753.4,15859.8,1893.7,18094.3,16164.3,1930.0
Malong Marine Terminal,67,58,2403.4,4108.9,2006.7,2006.4,2005.5,2005.2,1311.9,1636.1,2274.8,2333.7,149.0,197.9,319.8,321.1,41.0,127.1,176.6,143.6,332.6,247.1,85.5,25647.7,19065.5,6582.2,26140.1,19431.6,6708.6
Penang (Georgetown),64,57,3352.4,5619.6,2004.4,2004.4,2006.3,2006.5,464.8,1659.1,2467.7,2904.1,63.0,154.4,494.7,538.2,16.0,41.6,31.8,30.0,395.5,365.3,30.1,30550.2,28247.1,2303.1,31136.7,28789.4,2347.3
Kuala Dungun,64,56,963.7,1287.0,2004.1,2004.3,2003.9,2004.1,625.8,1277.1,1783.2,1659.5,92.0,162.1,312.3,301.2,21.0,49.5,42.7,47.7,155.1,132.5,22.6,11894.4,10177.0,1717.4,12122.8,10372.4,1750.4
Batu Maung,62,54,1389.8,1867.9,2006.8,2007.3,2008.7,2009.0,569.1,1213.4,1394.9,1457.5,60.5,112.4,212.9,224.1,20.0,49.5,29.3,31.5,238.7,215.9,22.8,18397.5,16666.0,1731.6,18750.7,16985.9,1764.8
Bintulu,58,44,577.2,710.1,2004.1,2006.1,2007.0,2006.3,611.8,1203.3,1227.8,1066.3,72.0,149.1,218.2,160.0,13.5,68.0,246.7,131.0,116.3,85.7,30.6,8908.7,6580.3,2328.4,9079.7,6706.6,2373.1
