Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,10705,1544,966365.6,1050869.5,2006.1,2007.5,2010.8,2010.7,863.2,1535.5,1969.2,1887.0,70.0,108.7,264.2,259.5,17.0,28.4,31.4,31.7,99461.4,94235.0,5226.4,7695622.4,7294289.1,401333.3,7843378.4,7434339.5,409038.9
Oil tanker,4826,1602,787848.4,1491088.5,2005.8,2007.6,2009.9,2009.9,572.6,2593.4,3411.5,3475.7,99.0,267.8,564.9,568.3,29.0,70.8,84.1,84.0,50157.7,41910.8,8246.9,3879837.3,3243613.4,636224.0,3954330.2,3305890.7,648439.5
Bulk carrier,4784,2866,1426367.0,2727265.9,2009.0,2009.1,2008.7,2008.8,2053.9,3495.9,5334.5,5440.5,205.0,333.1,713.0,716.2,67.0,113.4,115.9,115.9,69979.0,67123.2,2855.9,5419418.1,5198728.4,220689.7,5523471.0,5298544.0,224926.9
Chemical tanker,4365,1238,102005.4,164655.3,2008.1,2008.7,2009.4,2009.4,828.5,1824.0,1850.4,1863.0,92.0,175.2,390.2,390.5,32.0,51.1,68.6,68.5,19615.1,16005.6,3609.5,1509719.0,1234476.6,275242.4,1538705.6,1258178.5,280527.1
General cargo,2785,929,45743.3,62987.0,2004.7,2005.7,2008.1,2008.2,1144.6,1739.0,1919.7,1909.9,118.0,183.5,318.0,317.1,39.0,78.0,89.9,90.6,8027.2,7053.5,973.8,616359.4,542879.9,73479.6,628193.5,553303.2,74890.4
Service - tug,2343,483,1254.7,1113.0,2009.1,2008.8,2009.0,2008.8,235.3,999.4,941.3,969.9,80.0,343.2,918.2,904.0,31.0,155.2,342.4,362.1,1264.7,966.4,298.3,95077.2,72676.0,22401.3,96902.7,74071.3,22831.4
Service - other,1656,117,4352.6,5044.4,2014.0,2008.6,2008.5,2008.9,81.6,1343.7,286.0,224.9,13.0,337.8,1071.2,883.6,2.0,73.3,104.2,80.3,1019.5,871.8,147.7,77807.2,66616.6,11190.6,79301.1,67895.6,11405.4
Liquefied gas tanker,928,250,106554.2,85726.1,2004.4,2006.1,2004.6,2004.4,1521.0,1954.8,2908.7,2841.8,131.0,168.3,310.3,306.0,24.0,58.7,73.3,72.3,14211.2,12801.6,1409.6,892011.8,793588.3,98423.5,909138.4,808825.2,100313.2
Vehicle,452,164,35988.8,11827.9,2003.1,2006.2,2006.1,2005.8,935.3,2426.4,1846.9,1843.8,62.0,166.2,270.7,270.5,12.0,18.6,18.1,18.7,2350.1,2198.7,151.4,181827.1,170245.9,11581.3,185318.2,173514.6,11803.6
Ferry-pax only,340,34,478.9,100.1,1998.2,2000.8,1992.7,1994.2,685.3,1630.7,755.6,748.8,37.0,74.3,133.6,105.6,21.0,52.8,64.1,57.0,324.6,213.9,110.6,24374.4,16066.5,8307.9,24842.4,16375.0,8467.4
Offshore,302,138,5384.1,7958.5,2009.9,2009.6,2006.4,2004.4,484.4,2084.0,1941.8,1967.5,103.0,591.2,922.0,904.8,32.0,344.4,221.3,188.5,1072.1,873.3,198.8,80957.1,66030.3,14926.8,82511.4,67298.0,15213.4
Cruise,269,50,15044.7,1492.9,2001.7,2001.1,2004.1,2003.9,453.8,720.6,628.9,649.6,32.0,80.3,65.8,76.8,10.0,24.1,33.1,32.1,3072.2,2327.7,744.4,237825.7,180167.5,57658.2,242392.0,183626.7,58765.3
Ro-Ro,133,24,180.7,154.6,2009.6,2010.2,1999.1,2005.5,118.5,1718.5,704.4,456.9,26.0,275.1,290.3,307.8,10.0,282.5,160.2,198.4,212.1,128.0,84.1,15954.9,9641.2,6313.7,16261.2,9826.3,6434.9
Ferry-RoPax,38,10,134.7,40.1,1994.3,1996.4,1994.4,1996.6,1007.8,1565.9,1176.2,1349.0,38.0,271.0,173.7,233.1,31.5,79.4,123.9,134.6,62.7,38.9,23.8,4712.1,2924.5,1787.6,4802.6,2980.7,1821.9
Miscellaneous - fishing,29,9,45.1,37.1,1998.4,1998.4,1993.9,1990.7,933.4,3467.7,1289.1,1655.8,120.0,370.9,607.4,656.7,79.0,122.1,229.0,216.4,61.4,47.0,14.4,4613.0,3530.9,1082.1,4701.6,3598.7,1102.9
Refrigerated bulk,29,23,564.6,618.4,1987.9,1985.7,1989.7,1989.4,2477.6,3952.4,4456.9,4497.3,246.0,521.2,1079.6,1088.4,48.0,202.2,150.9,148.7,411.0,295.0,116.0,31113.8,22405.1,8708.8,31711.2,22835.2,8876.0
Other liquids tankers,11,4,9.5,10.9,2013.5,2012.8,2009.2,2009.2,69.2,122.0,271.5,267.0,23.0,47.6,43.6,49.7,7.0,6.4,1.6,1.8,27.8,24.8,2.9,2087.3,1866.3,221.1,2127.4,1902.1,225.3
