Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Singapore,12039,3166,94159.9,119473.5,2007.4,2007.3,2007.0,2007.0,201.4,524.0,380.3,392.1,23.0,89.8,155.2,168.5,16.0,66.9,74.2,78.9,19421.6,13668.6,5753.0,1485570.3,1045348.3,440222.0,1514093.2,1065419.0,448674.3
Indonesia,5267,2205,75265.5,116496.2,2005.2,2006.3,2006.9,2007.5,518.3,933.8,921.2,968.1,54.0,122.4,236.3,257.4,20.0,74.0,101.9,98.2,11543.0,8659.6,2883.3,886678.0,665978.8,220699.2,903702.2,678765.6,224936.7
China,4106,2415,680424.3,1133886.5,2008.5,2008.8,2009.4,2009.4,2081.0,2248.4,2155.5,2234.7,172.0,215.2,240.9,257.0,21.0,48.9,36.8,34.1,46212.5,43288.6,2923.9,3553067.7,3331049.1,222018.6,3621286.6,3395005.3,226281.4
Thailand,1773,894,35304.6,49887.2,2005.2,2006.9,2005.8,2006.1,869.9,1032.3,944.6,962.9,74.0,126.4,125.0,130.7,19.0,59.2,54.6,56.8,5122.6,4219.6,903.0,392267.0,323394.5,68872.5,399798.5,329603.6,70194.9
Viet Nam,1311,581,19296.0,27849.0,2004.5,2006.2,2004.6,2004.9,788.0,1094.0,947.8,975.3,77.0,146.4,146.2,149.8,22.0,73.0,46.1,47.2,3170.3,2741.9,428.4,243785.1,211185.1,32600.0,248465.8,215239.9,33225.9
India,1160,609,71541.1,95687.4,2007.4,2007.3,2007.6,2007.9,1640.8,2090.8,1995.5,2023.7,141.0,202.1,186.9,195.8,17.0,48.8,35.8,39.4,8845.7,8252.8,592.9,682236.7,636633.8,45602.9,695335.7,648857.2,46478.5
Japan,674,422,137070.2,189900.5,2007.3,2008.9,2006.9,2008.3,2877.8,3104.6,3148.1,3006.5,225.0,273.8,242.6,251.8,23.0,54.0,181.9,108.3,12318.7,10471.6,1847.1,836581.5,713133.6,123448.0,852643.9,726825.7,125818.2
Sri Lanka,610,260,52990.0,62061.5,2005.7,2005.6,2006.0,2006.2,1461.2,1746.4,1557.0,1590.3,103.0,163.1,146.3,156.2,15.0,67.9,32.0,33.4,5746.7,5393.7,353.1,444831.6,417615.4,27216.1,453372.3,425633.6,27738.7
Philippines,601,364,10807.8,17248.2,2005.0,2006.7,2008.0,2008.4,1071.5,1402.0,1381.2,1422.7,95.0,159.4,194.3,195.7,32.0,82.4,58.0,57.4,1799.8,1444.6,355.2,138123.6,111102.8,27020.9,140775.6,113236.0,27539.7
"Taiwan, Province of China",591,377,45607.6,70787.5,2006.9,2007.0,2008.0,2008.5,1761.1,2061.1,1925.6,1890.9,144.0,204.1,246.3,250.9,21.0,53.9,52.5,44.8,4679.6,4047.9,631.7,345004.3,299100.9,45903.4,351628.4,304843.6,46784.8
Bangladesh,554,256,17748.9,24252.0,2007.4,2005.1,2007.9,2006.6,1410.6,1762.9,1628.6,1664.4,157.0,254.4,279.8,306.8,23.0,62.5,49.8,50.9,2587.0,2320.0,267.0,199505.1,179044.2,20460.9,203335.6,182481.9,20853.7
Australia,543,411,103285.4,168768.6,2010.2,2010.4,2010.5,2010.7,4004.3,3862.1,3903.7,3946.6,276.0,344.6,404.0,423.2,25.0,83.5,64.9,68.2,9575.3,9065.8,509.4,726848.2,687716.1,39132.1,740803.7,700920.3,39883.4
Myanmar,469,135,6290.8,8008.1,1999.8,2003.4,2000.6,2000.6,927.0,1057.4,974.6,978.2,89.0,135.9,112.8,114.4,14.0,84.4,29.9,30.5,1387.1,1236.2,150.9,106364.5,94911.4,11453.1,108406.7,96733.7,11673.0
United Arab Emirates,459,273,158082.8,201010.2,2009.0,2008.7,2010.0,2009.5,3409.6,3869.6,3649.8,3792.9,243.0,318.6,285.8,319.9,24.0,61.3,51.2,63.7,12889.8,12209.3,680.4,998236.3,945570.7,52665.7,1017402.5,963725.6,53676.8
Brunei Darussalam,432,193,3454.4,3967.6,2007.2,2007.3,2006.0,2005.0,462.1,1249.1,1070.7,1061.7,58.5,267.1,308.9,341.8,35.0,188.8,83.2,76.2,901.4,647.5,253.9,67022.2,47918.5,19103.7,68309.0,48838.6,19470.5
"Korea, Republic of",419,367,75058.9,125850.9,2009.1,2009.5,2010.3,2010.8,2623.7,2948.4,2882.2,2833.8,235.0,288.2,309.3,304.3,24.0,49.8,52.7,41.9,5583.2,4950.1,633.1,420396.4,373748.5,46647.9,428468.0,380924.5,47543.5
Hong Kong,314,231,21249.1,28356.8,2007.3,2008.2,2009.8,2009.0,1495.0,1674.6,1542.3,1574.9,123.0,158.7,151.4,163.0,29.5,71.2,51.2,56.5,2060.9,1809.5,251.4,158778.4,139456.5,19321.9,161826.9,142134.0,19692.9
Saudi Arabia,297,197,122825.5,156245.1,2010.1,2009.7,2010.4,2010.1,4233.2,4444.9,4424.3,4517.4,279.0,331.2,334.8,368.5,21.0,42.6,42.2,51.5,10305.8,9802.7,503.1,798218.2,759262.9,38955.3,813544.0,773840.7,39703.3
