Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pulau Indah,6995,1980,640131.2,748031.0,2006.2,2007.4,2009.8,2009.9,926.1,2032.3,2245.5,2297.9,72.0,170.1,372.7,405.3,16.0,39.3,25.5,27.7,62767.1,60156.6,2610.5,4855743.4,4655199.4,200544.0,4948973.7,4744579.2,204394.5
Pengerang,5557,3165,1031618.1,1924165.0,2007.5,2008.2,2009.5,2009.5,1776.5,2617.8,3053.0,3067.6,178.0,272.2,490.6,495.2,15.0,40.3,29.3,28.6,57831.1,54408.4,3422.7,4466350.8,4202551.5,263799.3,4552104.7,4283240.5,268864.2
Tanjong Bin,3304,1226,453869.8,555783.4,2007.1,2007.4,2011.3,2010.8,1419.3,2208.9,2551.4,2563.7,109.0,222.4,314.5,339.8,22.0,51.8,37.7,43.8,42672.4,40171.8,2500.6,3302467.1,3109393.8,193073.3,3365874.4,3169094.1,196780.3
Pasir Gudang,2760,1220,49957.9,78606.5,2007.2,2007.9,2008.5,2008.7,332.4,1453.6,1625.5,1677.1,67.0,185.4,392.0,405.9,20.0,61.2,106.3,85.1,8486.2,7019.2,1467.0,649432.8,536894.7,112538.1,661901.9,547203.0,114698.8
Port Klang,2265,919,87348.5,113367.0,2005.8,2006.6,2008.0,2008.4,635.0,1487.8,1259.3,1554.6,70.0,151.5,300.5,372.7,17.0,49.7,39.9,50.4,11567.9,10750.6,817.3,894041.3,831417.6,62623.7,911206.9,847380.8,63826.1
Muar,1904,223,13250.4,19755.9,2013.7,2008.3,2012.4,2012.5,82.8,978.2,633.8,627.7,11.0,128.9,448.6,484.5,7.0,42.9,55.1,67.1,1198.1,1049.8,148.2,91760.7,80381.6,11379.1,93522.5,81924.9,11597.6
Tanjung Gelang,1127,631,18569.7,29422.5,2006.4,2007.2,2007.6,2007.8,592.2,1146.3,1193.8,1243.1,53.0,120.0,220.8,229.8,32.0,97.6,180.3,199.6,3103.3,2441.7,661.6,238489.5,188123.8,50365.7,243068.5,191735.8,51332.7
Bintulu Port,1033,573,105253.7,101499.4,2005.6,2007.5,2004.5,2005.1,1847.7,1939.5,2707.9,2547.9,134.0,176.9,230.8,238.3,59.0,114.6,136.7,136.5,13636.5,11049.1,2587.5,881355.8,708707.1,172648.7,898277.8,722314.3,175963.5
Tanjung Pelepas,1020,258,33230.4,37852.4,2004.9,2005.9,2006.4,2006.6,627.4,1073.3,1208.3,1174.6,53.0,94.7,178.9,181.4,14.0,16.7,17.6,18.0,4548.0,4313.8,234.2,351636.8,333656.1,17980.7,358388.2,340062.3,18326.0
Sungai Udang,641,509,102396.3,188487.9,2006.2,2006.5,2009.7,2009.8,789.1,2267.5,3809.9,3952.8,90.0,218.6,711.8,725.0,27.0,75.1,119.4,121.2,8149.8,6745.9,1403.9,623990.9,515533.6,108457.3,635971.5,525431.8,110539.7
Lumut,586,406,111910.3,217985.4,2008.0,2007.7,2011.3,2011.4,1199.0,2052.8,4239.7,4371.2,122.5,210.5,693.9,701.9,101.0,129.1,169.0,170.2,5856.5,5361.4,495.1,453113.8,415005.7,38108.1,461813.6,422973.8,38839.8
Pulau Pinang,574,235,16722.6,18212.2,2004.1,2005.9,2007.0,2007.4,504.7,1317.9,979.0,1366.1,51.0,126.8,208.6,269.6,20.0,63.2,40.4,54.4,2616.6,2308.2,308.4,201948.1,178415.8,23532.4,205825.5,181841.3,23984.2
Kampung Tanjung Langsat,554,427,20163.7,33477.2,2008.1,2008.6,2009.7,2009.7,685.6,1673.6,1872.2,1902.5,127.5,223.5,517.8,524.8,31.0,62.0,82.9,80.6,3301.4,2731.5,569.9,254631.7,210765.9,43865.8,259520.7,214812.6,44708.0
Port Dickson,508,328,20384.5,33449.8,2008.0,2007.6,2009.3,2009.1,587.6,1411.2,2014.3,2024.1,55.0,144.9,389.2,387.4,45.5,52.4,68.8,74.3,2447.6,1770.8,676.8,187727.9,135861.8,51866.1,191332.3,138470.3,52862.0
Labuan,501,273,13920.3,16733.2,2007.5,2007.8,2004.2,2005.5,1065.8,2023.6,2572.6,2101.8,96.0,208.3,323.2,288.4,57.0,271.4,1346.9,790.7,2090.2,1288.9,801.3,155405.9,95996.2,59409.7,158389.7,97839.4,60550.3
Kemaman,444,227,7719.3,13405.1,2008.8,2008.2,2011.3,2011.5,587.5,1530.0,2561.3,2950.2,94.5,230.1,667.2,687.7,45.0,166.8,95.0,86.7,1118.4,860.8,257.6,85557.8,66055.9,19501.9,87200.5,67324.2,19876.4
Sandakan,295,171,5193.3,8351.3,2003.8,2007.1,2008.8,2009.1,1189.4,1660.7,1622.9,1702.7,103.0,181.2,236.0,243.3,36.0,88.1,64.7,63.8,958.7,773.5,185.2,73740.9,59585.9,14155.1,75156.7,60729.9,14426.8
Senari - Sarawak,278,139,3157.4,4221.6,2004.0,2006.2,2005.5,2005.7,825.3,1502.2,1275.6,1505.6,68.0,148.1,265.8,313.9,37.0,80.1,80.5,92.9,644.3,510.7,133.6,49378.5,39239.4,10139.1,50326.6,39992.8,10333.7
Lahad Datu,230,172,4895.2,7928.8,2006.2,2007.1,2008.9,2009.0,1311.1,1847.7,1712.2,1708.4,114.5,192.2,288.7,286.9,59.5,103.2,121.1,121.6,905.0,692.3,212.7,69601.4,53389.3,16212.2,70937.8,54414.3,16523.4
