Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Beaufort,26,17,1305.4,2366.3,2004.6,2005.4,2004.1,2004.0,919.1,1138.2,1137.0,1134.9,84.5,104.2,97.2,96.0,31.0,47.1,79.5,79.5,153.2,87.0,66.2,11862.8,6737.0,5125.8,12090.6,6866.3,5224.3
Bintangor,22,12,33.8,55.4,1999.2,1999.1,1999.6,2000.1,802.1,906.2,1043.8,1075.5,95.5,92.9,319.0,328.0,25.5,73.8,159.1,157.9,28.5,16.7,11.8,2144.3,1255.2,889.1,2185.5,1279.3,906.2
Teronoh,21,18,62.8,93.9,2005.3,2004.4,2001.8,2001.7,290.1,326.7,386.9,406.4,20.0,27.3,47.4,49.2,7.0,10.7,10.2,9.9,11.4,8.6,2.8,873.4,659.5,213.9,890.2,672.2,218.0
Bakapit,18,16,256.4,383.5,2004.5,2004.4,2007.1,2007.7,1337.4,1308.7,1250.4,1218.3,113.5,127.0,118.7,113.7,28.5,36.0,57.5,56.1,51.8,44.3,7.5,3985.4,3411.5,573.9,4061.9,3477.0,584.9
Kepong,18,17,185.1,314.1,2007.0,2007.3,2008.5,2008.5,287.9,1287.2,1990.7,2251.7,31.0,150.2,471.5,552.2,16.5,236.1,695.4,911.6,33.1,14.6,18.4,2536.4,1125.6,1410.9,2585.1,1147.2,1437.9
Batu Kawan,16,16,106.6,162.9,2004.5,2004.5,2008.5,2009.3,367.7,824.6,632.7,690.6,29.0,58.8,101.1,106.4,13.0,52.0,127.7,140.2,26.2,16.7,9.5,2009.7,1280.9,728.8,2048.3,1305.5,742.8
Kudat,16,13,69.4,96.8,2002.8,2002.5,2006.1,2006.6,493.9,1240.9,958.5,1006.5,38.5,166.6,288.3,336.7,24.5,112.5,65.2,56.5,16.9,12.8,4.1,1289.2,973.6,315.6,1313.9,992.3,321.7
Sungai Way,16,16,208.5,368.7,2009.3,2009.3,2011.7,2011.8,300.1,658.7,2244.9,2429.9,31.0,51.5,278.8,289.7,18.0,38.2,30.3,24.4,18.7,14.2,4.5,1442.9,1097.1,345.8,1470.6,1118.2,352.4
Nilai,15,14,296.9,553.6,2007.9,2008.1,2010.6,2010.8,396.0,492.3,659.0,683.1,36.0,87.5,107.8,106.9,31.0,92.8,98.8,97.8,30.1,18.5,11.6,2325.6,1431.8,893.7,2370.2,1459.3,910.9
Labuan Haji,14,11,28.7,41.9,2000.4,1999.4,1995.0,1994.1,296.4,513.6,552.0,583.6,27.0,61.0,121.3,119.9,10.0,21.3,29.5,30.7,7.8,5.6,2.2,597.3,430.3,167.0,608.8,438.5,170.2
Jelutong,13,11,155.2,181.2,2007.6,2006.5,2011.2,2011.1,713.1,823.1,863.5,793.8,95.0,106.2,116.6,114.3,18.0,49.9,33.2,38.0,41.5,34.7,6.8,3199.8,2677.9,521.9,3261.2,2729.3,532.0
Segamat,12,10,175.7,283.0,2006.0,2005.5,2008.2,2008.4,665.2,873.8,1083.7,1091.3,60.0,69.6,116.2,115.5,8.0,30.0,70.8,69.5,22.1,16.3,5.8,1701.0,1257.9,443.1,1733.7,1282.0,451.7
Gebeng,12,11,11.5,16.2,2007.2,2007.1,2005.5,2006.0,309.2,793.9,486.9,459.0,38.5,506.2,213.7,140.1,15.0,31.8,35.3,27.6,7.8,6.9,1.0,592.5,518.2,74.3,603.9,528.2,75.7
Sarikei,10,8,11.0,19.1,2005.1,2005.0,2001.8,2002.4,737.6,1584.7,856.8,908.2,123.5,248.1,400.5,381.7,48.5,40.3,45.1,46.8,9.7,8.5,1.3,732.5,637.7,94.8,746.6,649.9,96.7
Bandar Tenggara,10,10,96.2,150.1,2002.8,2002.8,2002.9,2002.9,282.1,744.4,1811.2,2092.4,43.0,122.3,418.2,425.7,12.5,29.5,73.2,74.4,11.9,11.0,0.8,909.3,848.3,61.0,926.7,864.6,62.2
Kunak,9,9,170.2,289.2,2008.4,2008.4,2011.7,2011.4,767.9,827.0,811.8,794.0,59.0,83.0,90.1,86.9,29.0,30.1,26.4,26.0,20.7,15.6,5.1,1593.2,1200.1,393.0,1623.8,1223.2,400.6
Kuching,8,8,41.2,66.9,2004.5,2004.5,2006.7,2006.8,430.5,1237.5,2184.5,2153.7,76.5,152.2,459.9,459.1,10.0,27.6,28.4,28.2,9.1,8.5,0.6,697.3,653.5,43.8,710.7,666.0,44.6
Merbok,5,4,14.0,9.2,1998.8,2000.8,1997.2,2004.5,908.4,6334.3,976.3,519.5,32.0,199.2,634.0,283.9,192.0,167.6,279.2,123.5,28.9,19.1,9.8,2171.8,1438.0,733.8,2213.5,1465.6,747.9
Tubau,1,1,1.5,2.9,2009.0,2009.0,2009.0,2009.0,770.7,770.7,770.7,770.7,99.0,99.0,99.0,99.0,104.0,104.0,104.0,104.0,0.3,0.3,0.1,25.9,20.1,5.8,26.4,20.5,5.9
Samu,1,1,11.1,19.5,2017.0,2017.0,2017.0,2017.0,323.2,323.2,323.2,323.2,19.0,19.0,19.0,19.0,8.0,8.0,8.0,8.0,0.9,0.6,0.3,71.3,50.2,21.1,72.7,51.2,21.5
