Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tarragona,478,321,3088.0,4745.4,2006.4,2005.7,2008.2,2008.6,348.4,556.7,444.2,485.6,32.0,78.5,134.1,122.1,26.0,43.5,44.5,45.0,724.2,464.3,259.9,55553.0,35715.9,19837.0,56619.6,36401.7,20217.9
Bilbao,475,294,7421.8,9803.8,2006.4,2007.0,2007.0,2008.3,368.6,627.5,814.3,691.7,39.0,65.8,117.6,107.9,21.0,41.7,143.4,84.7,1227.4,777.2,450.3,91216.0,58183.2,33032.9,92967.4,59300.3,33667.1
Alicante,475,143,2852.1,2642.3,2004.6,2001.9,2006.1,2007.3,346.5,588.4,420.5,526.5,30.0,133.7,55.1,65.6,9.0,77.3,17.9,20.5,872.8,747.9,124.9,67231.6,57705.8,9525.7,68522.4,58813.8,9708.6
Coruna,460,248,3356.7,4935.8,2002.5,2004.6,2008.0,2008.8,394.3,765.1,672.7,768.2,44.0,88.3,117.6,110.9,28.0,70.7,51.7,51.0,817.9,549.3,268.6,62694.2,42127.5,20566.7,63897.9,42936.3,20961.6
Castellon,460,254,2279.1,3270.0,2005.5,2005.0,2006.8,2007.2,200.3,380.2,322.5,337.7,19.5,44.7,64.6,66.0,24.0,36.5,30.5,31.3,463.7,317.7,146.0,35657.5,24509.7,11147.8,36342.1,24980.3,11361.8
Musel Arnao,439,183,1670.6,2220.7,2003.2,2004.5,2006.3,2006.5,303.4,683.2,401.8,471.5,29.0,98.6,109.6,93.6,17.0,56.8,49.8,43.2,422.5,301.1,121.4,32340.8,23101.4,9239.4,32961.7,23545.0,9416.8
Chipiona,431,333,843.2,999.6,2003.9,2004.0,2008.1,2008.0,98.7,282.7,313.4,277.6,8.0,26.2,111.5,98.9,38.0,59.4,49.6,47.1,262.2,150.0,112.2,19707.0,11212.2,8494.8,20085.3,11427.4,8657.9
Santander,410,237,2543.0,1827.5,2003.8,2004.9,2005.1,2007.3,224.4,563.1,487.8,535.2,24.0,92.7,88.1,90.3,16.0,47.7,26.7,34.9,396.8,328.1,68.7,30386.9,25171.6,5215.4,30970.4,25654.9,5315.5
Santurce,370,175,1322.2,1719.0,2003.5,2003.4,2005.4,2005.7,181.9,403.0,483.9,480.5,26.0,60.2,92.3,89.0,20.0,55.5,33.3,33.3,330.6,255.6,75.0,25270.1,19606.3,5663.7,25755.3,19982.8,5772.5
Aviles,326,209,1047.1,1525.6,2003.3,2003.7,2005.5,2005.7,415.5,616.5,566.3,552.9,54.0,80.6,107.2,107.3,22.0,53.3,45.7,43.8,279.8,230.6,49.2,21406.5,17676.2,3730.3,21817.5,18015.6,3802.0
Sevilla,286,157,922.6,921.3,2003.8,2003.5,2005.0,2004.7,563.4,405.1,549.1,493.9,52.0,69.8,61.4,62.3,14.0,39.6,20.7,21.0,263.3,222.6,40.7,20235.8,17148.7,3087.2,20624.4,17477.9,3146.5
Vigo,283,143,3227.0,1808.2,2001.2,2002.1,2003.2,2001.9,569.2,1583.6,767.5,617.1,53.0,214.1,128.8,154.9,24.0,173.7,105.5,158.3,579.6,460.5,119.1,44337.6,35344.6,8993.0,45188.9,36023.2,9165.7
Alcudia,259,43,2215.2,829.4,2005.0,2001.6,2007.2,2008.9,402.7,607.6,691.8,588.4,32.0,70.6,188.5,168.0,11.0,27.6,11.9,16.3,601.4,529.0,72.4,44983.3,39473.7,5509.6,45847.0,40231.6,5615.4
Conil,237,140,1094.2,1566.3,2004.9,2004.5,2004.4,2004.4,120.9,393.9,328.9,347.9,18.0,75.1,224.0,236.5,25.0,52.8,53.7,52.4,383.2,219.1,164.1,29198.3,16704.7,12493.7,29758.9,17025.4,12733.6
Los Cristianos,228,16,1832.3,210.0,2002.5,1996.1,2004.1,2003.6,154.4,2492.5,950.8,645.5,10.0,335.9,1087.0,991.7,5.0,85.9,175.6,157.4,824.7,735.0,89.6,62810.0,56016.9,6793.2,64016.0,57092.4,6923.6
Formentera,226,48,375.9,145.8,1994.3,1998.0,1997.6,1999.9,713.7,1062.0,832.6,631.4,47.0,121.1,607.0,282.2,24.0,47.8,77.4,47.1,333.6,261.8,71.8,25088.1,19686.5,5401.6,25569.8,20064.5,5505.3
Sagunto,223,148,1026.7,1218.5,2003.2,2004.4,2004.7,2005.1,299.3,503.4,402.1,501.5,32.0,93.4,104.3,108.6,21.0,35.4,27.5,32.7,225.8,188.3,37.5,17284.0,14448.2,2835.7,17615.8,14725.6,2890.2
Carboneras,199,86,488.3,769.3,1999.6,2004.3,2007.0,2007.3,263.7,636.8,373.1,376.3,26.0,96.8,99.2,99.3,17.0,33.2,28.4,26.8,123.3,83.8,39.6,9395.4,6395.5,2999.9,9575.7,6518.3,3057.5
San Andres,196,95,2100.3,3078.3,2004.5,2004.6,2007.0,2008.5,192.5,601.7,698.1,763.6,45.0,90.9,123.4,131.9,24.5,53.5,74.2,85.5,458.5,319.1,139.4,34729.0,24076.2,10652.8,35395.8,24538.4,10857.4
San Cristobal,194,144,6495.9,11766.2,2008.1,2008.3,2010.1,2010.8,1021.5,1212.6,1164.3,1168.1,93.5,133.5,134.8,124.1,69.5,104.7,128.8,132.3,695.9,540.7,155.2,53634.0,41745.3,11888.6,54663.7,42546.8,12116.9
El Ferrol,189,136,1088.8,1078.2,2003.9,2005.0,2004.5,2006.3,288.4,547.8,602.0,497.4,26.0,75.8,86.2,84.6,28.0,82.7,31.5,35.1,231.5,181.0,50.5,17118.7,13288.9,3829.7,17447.3,13544.1,3903.2
San Ciprian,177,84,588.0,1041.8,2004.2,2005.4,2010.2,2010.6,181.3,782.9,444.6,447.1,20.0,85.4,200.8,205.6,32.0,75.9,38.2,29.5,115.7,85.7,30.0,8829.5,6562.2,2267.3,8999.0,6688.2,2310.8
Coria Del Rio,171,108,621.5,569.1,2003.4,2002.8,2004.9,2005.0,639.2,429.6,615.1,564.2,53.0,49.8,64.5,65.4,15.0,27.0,24.9,23.6,179.8,150.2,29.7,13804.9,11552.8,2252.1,14070.0,11774.7,2295.3
La Linea De La Conce,164,126,976.0,1347.6,2006.6,2006.3,2007.4,2007.2,279.6,456.5,374.5,370.8,40.0,67.7,111.2,117.1,22.0,66.8,81.4,71.9,302.0,187.1,115.0,23103.7,14330.6,8773.1,23547.3,14605.7,8941.6
Banyeres Del Penedes,137,110,914.6,1279.2,2005.0,2004.4,2006.7,2007.2,301.4,550.1,453.6,578.0,23.0,45.2,71.0,77.5,20.0,46.4,77.0,79.8,203.9,127.7,76.3,15593.8,9758.9,5834.9,15893.2,9946.2,5946.9
Puerto De Sagunto,136,54,876.4,969.0,2000.7,2004.3,2001.3,2001.3,273.7,779.3,447.6,547.3,24.5,139.1,77.9,81.8,14.5,104.1,50.0,39.4,236.4,191.3,45.1,18155.7,14758.1,3397.6,18504.3,15041.5,3462.8
Algorta,134,57,454.7,164.1,2000.9,2001.5,2004.7,2002.7,138.3,298.8,284.1,354.4,33.5,53.1,41.6,87.9,18.0,35.8,11.0,14.8,116.7,96.2,20.5,8967.6,7399.7,1567.9,9139.8,7541.8,1598.0
Taliarte,131,29,176.1,270.7,2003.4,2004.2,2005.2,2005.2,130.0,225.4,261.0,269.7,16.0,24.6,56.2,57.2,20.0,101.1,56.1,56.5,113.0,40.1,72.9,8561.1,3064.4,5496.7,8725.5,3123.3,5602.2
La Gomera,130,29,938.9,107.4,2000.6,1997.5,2006.9,2005.7,130.2,237.2,284.7,253.6,12.0,21.6,189.5,180.2,14.5,22.9,47.4,47.2,397.1,251.2,145.9,30504.7,19315.4,11189.3,31090.3,19686.2,11404.1
Denia,128,31,522.2,215.9,1998.3,2001.6,2000.2,2001.5,415.3,484.2,524.5,488.5,18.0,162.5,151.3,80.7,22.5,98.8,43.3,28.4,278.0,179.5,98.5,20838.6,13527.1,7311.5,21238.7,13786.8,7451.9
Puerto De Gandia,121,43,319.7,174.5,2003.0,2004.6,2005.4,2006.3,170.8,483.2,320.5,376.4,9.0,43.2,43.5,85.9,14.0,41.1,25.4,29.4,137.7,84.3,53.4,10504.5,6447.9,4056.6,10706.2,6571.7,4134.5
Lezo,109,97,115.9,153.2,2004.6,2004.7,2004.0,2004.4,187.3,359.6,348.2,321.2,23.0,60.7,111.3,81.2,31.0,51.1,29.9,31.9,39.6,30.1,9.5,2996.3,2283.9,712.4,3053.8,2327.8,726.1
Ciutadella De Menorc,101,25,776.7,198.6,1999.2,1999.2,2001.6,2003.1,354.8,535.8,384.1,335.0,14.0,40.2,34.3,77.0,20.0,47.3,46.1,36.2,233.4,113.8,119.5,17574.1,8636.5,8937.6,17911.5,8802.3,9109.2
Cillero,100,36,86.9,116.3,1999.0,1999.9,2001.7,2001.8,407.5,755.3,716.0,725.1,63.0,101.4,144.0,123.0,20.0,113.1,27.6,22.0,58.0,42.0,16.0,4382.2,3182.9,1199.3,4466.4,3244.0,1222.4
Carino,99,59,153.0,221.4,2003.1,2002.5,2007.5,2007.8,225.1,510.5,310.5,285.5,26.0,72.8,73.2,69.2,19.0,64.9,63.3,55.8,61.6,35.6,25.9,4665.3,2706.6,1958.7,4754.9,2758.6,1996.3
Moraira,97,56,412.3,600.6,2001.5,2002.9,2007.3,2007.9,335.6,677.0,616.3,683.9,24.0,125.4,115.3,111.2,25.0,38.8,33.3,32.5,92.2,71.7,20.5,7074.6,5511.5,1563.1,7210.5,5617.3,1593.1
Marin,96,72,399.0,544.1,2001.9,2001.7,2005.5,2006.3,422.0,881.2,643.9,588.3,59.0,180.9,371.8,211.8,32.0,136.9,161.6,104.7,151.3,110.4,40.9,11457.9,8375.6,3082.3,11677.9,8536.4,3141.5
Torrevieja,90,44,154.7,194.9,1995.5,2002.6,2004.2,2004.3,252.9,1274.4,429.3,437.0,29.5,157.5,78.4,83.7,17.0,48.4,26.5,27.0,56.6,46.5,10.0,4318.0,3556.0,762.1,4400.9,3624.2,776.7
Javea,89,80,585.9,840.4,2003.0,2002.8,2005.5,2005.6,525.5,560.8,679.2,730.5,44.0,49.9,90.0,94.9,26.0,50.9,47.4,50.1,118.8,84.8,34.0,9123.6,6527.1,2596.6,9298.8,6652.4,2646.4
Burela,88,47,287.4,441.7,2003.1,2005.2,2010.2,2010.7,500.2,1137.4,441.8,398.4,68.0,243.0,151.6,128.2,34.0,86.1,57.5,58.6,87.6,67.6,20.0,6646.0,5123.3,1522.8,6773.6,5221.6,1552.0
Agaete,86,5,582.9,75.4,1999.5,2002.0,1999.3,1999.3,789.2,584.5,1058.9,973.7,19.5,29.4,94.5,93.8,31.0,26.9,101.7,100.5,348.4,179.2,169.2,26157.5,13452.1,12705.4,26659.8,13710.4,12949.3
Gran Tarajal,86,16,345.8,73.4,2002.2,1998.2,2001.3,1999.4,114.7,486.0,326.5,292.5,8.0,264.0,78.3,115.3,10.0,215.6,141.1,101.8,168.3,77.7,90.6,12707.2,5891.1,6816.1,12951.2,6004.2,6947.0
Bermeo,84,54,133.3,217.5,1999.7,2000.5,2006.3,2007.8,274.1,878.6,243.0,228.8,35.0,192.2,173.2,124.6,28.0,55.3,33.1,29.9,81.9,55.9,26.0,6199.0,4215.4,1983.7,6318.0,4296.3,2021.7
Garrucha,80,62,455.0,763.4,2005.3,2005.4,2008.7,2008.9,243.8,468.3,482.5,491.4,32.0,58.0,76.8,70.2,9.0,22.2,16.2,12.9,78.0,67.4,10.6,5954.7,5155.2,799.5,6069.0,5254.2,814.8
Corcubion,78,72,154.6,234.4,2003.2,2003.1,2005.9,2006.3,365.3,532.1,502.9,591.6,40.0,129.4,169.9,141.2,28.0,93.1,63.0,59.2,49.4,33.8,15.6,3748.2,2574.0,1174.2,3820.2,2623.5,1196.7
Pasajes,76,65,117.3,177.9,2002.6,2003.4,2002.0,2001.7,183.4,309.8,409.7,430.7,24.5,63.1,114.7,113.3,31.5,50.3,64.7,65.1,39.7,29.7,10.0,3018.8,2268.2,750.7,3076.8,2311.7,765.1
Renteria,75,58,62.4,85.5,2003.0,2003.1,2004.5,2004.0,167.4,279.9,284.1,282.8,21.0,38.9,55.7,55.8,28.0,41.1,40.8,42.2,25.2,16.9,8.3,1906.8,1283.8,623.0,1943.4,1308.4,635.0
Darbo,74,62,713.3,375.6,2002.0,2001.1,2005.1,2003.2,735.3,1407.7,917.8,835.2,53.5,192.8,199.4,250.5,26.0,187.4,66.5,106.8,141.7,102.2,39.5,10780.6,7798.7,2981.9,10987.6,7948.4,3039.1
Mahon,74,27,984.7,327.3,1998.9,1998.1,2004.6,2006.6,179.9,335.7,463.8,710.8,14.0,16.2,131.6,158.8,14.0,48.8,38.1,46.7,273.5,171.9,101.6,21032.2,13252.5,7779.7,21436.0,13506.9,7929.1
Mugia,67,37,51.7,66.2,2000.8,2001.4,2005.3,2006.5,548.5,1030.0,758.5,775.8,65.0,147.3,259.3,146.1,30.0,120.0,66.9,52.8,63.4,44.0,19.4,4773.2,3317.7,1455.5,4864.9,3381.4,1483.4
Sant Josep De Sa Tal,67,26,97.4,37.5,1997.5,1998.1,2000.8,2004.0,224.1,314.4,322.6,290.4,12.0,36.0,27.7,62.7,27.0,67.6,54.2,32.0,54.6,23.0,31.7,4021.8,1702.3,2319.5,4099.0,1735.0,2364.1
Pasai San Pedro,62,45,59.7,61.8,2003.5,2002.8,2005.8,2005.8,178.0,907.1,407.4,330.1,24.5,149.2,702.2,497.8,40.0,137.4,75.9,49.5,48.9,35.5,13.4,3676.8,2670.1,1006.7,3747.4,2721.4,1026.0
Carreira Aguino,61,39,226.0,226.9,2005.2,2002.9,2008.4,2008.6,440.8,645.1,626.8,574.8,41.0,95.9,61.8,55.9,23.0,56.4,26.1,30.9,64.3,51.9,12.4,4906.9,3972.9,934.0,5001.2,4049.2,951.9
Villagarcia,55,34,155.6,213.0,2001.5,2002.7,2004.7,2003.8,314.8,411.0,501.0,498.1,35.0,48.5,77.7,81.6,22.0,56.4,34.1,35.4,49.4,36.8,12.5,3763.0,2820.0,943.0,3835.3,2874.2,961.1
Malpica (Malpica De Bergantinos),54,47,198.3,335.3,2002.9,2003.8,2007.9,2008.2,333.7,544.5,345.1,327.5,37.0,60.6,97.5,99.4,20.0,63.7,80.0,81.1,46.2,26.9,19.3,3527.7,2062.4,1465.3,3595.4,2102.0,1493.4
Guetaria,54,13,26.3,18.2,1998.9,1996.6,2000.1,2000.7,154.1,1554.1,1082.3,732.4,28.0,580.7,643.3,463.8,4.5,155.5,75.3,66.8,37.2,30.0,7.3,2795.8,2250.3,545.5,2849.5,2293.5,556.0
Ribadeo,53,45,127.6,204.2,2004.3,2004.1,2005.7,2006.2,291.8,733.5,220.7,200.4,56.0,106.1,101.1,67.7,23.0,54.5,79.2,82.6,40.4,26.9,13.5,3075.8,2039.0,1036.8,3134.9,2078.2,1056.7
A Baiuca,53,50,434.8,738.5,2006.8,2006.8,2007.2,2007.1,364.7,588.1,488.8,472.6,38.0,61.0,97.1,94.6,27.0,59.0,45.7,44.8,66.2,51.5,14.7,5096.4,3968.1,1128.3,5194.2,4044.2,1150.0
San Vicente Barquera,51,19,8.9,8.5,2000.7,1999.5,2000.5,1998.4,258.0,379.6,395.8,371.3,26.0,35.1,55.5,55.2,53.0,62.0,92.2,80.7,12.5,5.8,6.7,938.4,437.9,500.5,956.5,446.3,510.1
Camarinas,51,24,13.7,9.3,2000.2,2001.4,2000.9,2002.0,726.0,1197.6,684.2,540.0,70.0,138.5,270.3,191.6,77.0,131.2,198.1,149.5,39.5,22.7,16.8,2963.7,1705.1,1258.6,3020.6,1737.9,1282.8
Tarifa,51,47,397.2,531.1,2004.0,2003.9,2006.1,2006.6,538.5,765.1,577.8,582.0,35.0,66.2,73.9,68.3,26.0,81.1,33.5,27.5,92.1,68.2,23.9,7054.9,5240.9,1814.0,7190.4,5341.6,1848.8
Ondarroa,50,12,12.3,7.9,2001.0,2000.1,1997.7,1998.6,503.5,2053.8,1629.3,1194.3,64.0,423.9,1655.6,1445.2,10.5,48.2,56.4,62.3,38.7,35.6,3.2,2908.4,2669.2,239.2,2964.2,2720.4,243.8
Arguineguin,50,16,306.5,542.8,1988.4,1999.8,2001.2,2001.5,152.7,635.1,764.1,834.4,17.0,233.3,353.0,371.9,34.5,64.6,111.6,118.7,58.0,46.3,11.7,4456.3,3565.4,890.9,4541.9,3633.9,908.0
Santurtz,49,7,2.6,2.4,1993.2,1992.9,1988.5,1985.1,55.9,341.3,139.7,146.9,22.0,136.6,116.9,141.8,17.0,80.0,114.6,129.0,9.3,4.8,4.5,700.5,361.9,338.5,713.9,368.9,345.0
Ares,47,47,515.7,899.2,2006.2,2006.2,2009.7,2010.0,623.7,669.5,893.2,914.0,59.0,107.6,100.6,95.3,35.0,115.9,39.7,31.9,80.3,60.6,19.7,6167.5,4663.9,1503.7,6285.9,4753.4,1532.5
Puerto De La Estaca,46,13,159.3,26.2,1999.6,1989.4,2002.7,2002.7,135.7,408.4,434.0,220.9,10.0,13.3,17.9,17.5,13.0,40.8,224.2,152.2,72.5,15.2,57.2,5476.3,1159.1,4317.1,5581.4,1181.4,4400.0
Sanxenxo,45,32,91.9,118.4,2004.1,2004.3,2004.1,2004.4,375.3,812.5,531.4,505.2,29.0,77.9,68.6,55.1,42.0,215.6,235.9,218.6,49.6,24.5,25.0,3744.4,1862.6,1881.8,3816.3,1898.4,1917.9
Cedeira,45,39,233.2,363.6,2002.0,2002.3,2008.3,2008.2,298.7,862.4,364.6,428.7,35.0,105.9,69.0,69.3,26.0,127.8,34.7,22.9,59.3,32.1,27.2,4535.2,2462.4,2072.8,4622.2,2509.7,2112.6
Castro-Urdiales,45,41,242.1,412.5,2005.0,2005.0,2007.6,2007.9,151.4,321.5,207.3,197.7,42.0,51.6,78.7,79.6,35.0,68.0,86.4,83.4,84.4,22.2,62.2,6514.5,1709.4,4805.1,6639.6,1742.2,4897.4
Villacarlos,44,21,469.0,194.1,2001.1,1999.2,2006.0,2007.8,250.2,388.5,513.2,527.2,16.0,38.2,32.2,32.9,10.5,16.4,59.1,61.4,129.4,71.1,58.2,9964.4,5479.3,4485.1,10155.7,5584.5,4571.2
Baiona,43,37,488.1,332.3,2003.0,2002.7,2004.0,2005.9,664.9,725.5,732.2,697.9,56.0,62.0,68.3,70.1,20.0,50.6,24.0,39.5,72.4,57.6,14.8,5481.9,4355.6,1126.3,5587.2,4439.2,1148.0
Oropesa Del Mar,42,33,282.9,387.0,2003.6,2002.8,2007.3,2006.8,231.4,347.5,299.9,318.5,20.0,28.0,45.3,47.9,22.5,59.8,42.3,45.2,49.6,28.8,20.8,3815.9,2225.1,1590.8,3889.2,2267.8,1621.4
Velez,41,32,345.0,507.0,2006.2,2006.6,2006.3,2006.6,292.5,543.4,431.3,444.2,37.0,70.0,86.5,88.9,26.0,65.8,64.0,50.6,67.4,36.3,31.0,5182.6,2797.9,2384.7,5282.1,2851.6,2430.5
Rota,39,30,451.2,350.6,2003.3,2002.3,2008.3,2009.1,574.1,691.5,511.1,414.0,64.0,209.7,211.3,238.0,49.0,119.2,44.4,56.3,117.4,91.6,25.8,8677.0,6708.2,1968.9,8843.6,6837.0,2006.7
El Grao,39,36,202.4,324.6,2007.3,2006.9,2008.7,2008.8,238.5,332.8,347.4,351.4,23.0,61.6,59.5,59.4,30.0,44.9,52.6,51.6,45.8,27.5,18.3,3516.7,2114.2,1402.5,3584.2,2154.8,1429.4
Sestao/Bilbao,38,34,24.6,35.5,1999.1,2000.4,2005.9,2006.1,139.2,340.1,295.2,292.4,23.0,134.0,549.6,596.9,32.0,50.7,55.2,56.5,15.1,11.9,3.1,1136.8,899.3,237.5,1158.6,916.6,242.1
Santa Uxia Ribeira,37,20,26.9,22.7,1999.8,1992.8,1991.1,1992.1,893.8,1662.5,1207.7,1202.5,98.0,379.3,667.5,746.2,9.0,110.9,124.6,114.0,42.4,34.6,7.8,3192.5,2604.1,588.3,3253.8,2654.1,599.6
Roquetas De Mar,37,29,79.7,92.9,2003.4,2001.4,2004.1,2004.2,245.1,387.5,275.4,289.7,18.0,39.2,65.6,62.4,12.0,30.8,27.2,31.6,19.1,12.5,6.6,1454.5,957.5,497.0,1482.4,975.9,506.5
Trebujena,36,13,197.0,202.9,2002.6,2006.1,2002.0,2001.4,726.0,561.3,770.3,755.4,54.0,47.4,56.6,57.2,8.5,42.7,28.7,30.2,55.5,46.3,9.2,4275.6,3575.6,700.0,4357.7,3644.3,713.5
Arinaga,35,24,58.0,76.4,2001.9,2004.1,2006.7,2006.3,455.2,638.4,516.3,512.7,116.0,200.2,162.7,132.9,52.0,76.3,55.7,44.2,32.6,24.4,8.2,2466.9,1852.5,614.3,2514.2,1888.1,626.1
Cabo De Palos,35,31,131.4,166.4,2000.9,2001.3,2003.9,2006.1,373.0,597.8,384.3,343.7,38.0,68.3,73.1,73.8,23.0,91.2,43.1,49.9,38.6,26.2,12.4,2950.6,2011.1,939.5,3007.3,2049.7,957.6
Corme,35,25,48.7,77.0,1999.9,2000.0,2006.4,2007.2,662.7,983.6,283.5,259.2,86.0,140.9,151.7,147.0,86.0,171.5,158.7,121.2,35.1,19.0,16.1,2645.4,1434.3,1211.2,2696.2,1461.8,1234.4
Sant Lluis,34,20,120.7,117.2,2001.2,1999.8,2005.8,2007.4,267.8,418.5,421.7,470.8,22.5,40.7,47.7,59.3,15.0,42.5,23.4,28.6,32.4,24.9,7.5,2475.6,1906.7,568.9,2523.2,1943.3,579.8
Salou,34,30,384.1,640.6,2006.4,2006.3,2010.6,2011.1,622.6,655.3,760.8,766.2,42.5,50.8,93.7,96.6,37.0,51.4,51.8,51.3,76.5,45.4,31.1,5895.3,3506.4,2388.9,6008.5,3573.7,2434.8
