Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Barcelona,3107,672,27850.1,16466.6,2004.4,2004.9,2006.0,2007.1,166.2,425.8,269.6,296.8,13.0,47.5,47.3,52.4,10.0,38.4,23.8,39.9,5828.4,4502.7,1325.7,446094.7,344567.2,101527.5,454659.7,351182.9,103476.8
Valencia,3088,548,27187.7,24204.0,2005.9,2004.9,2008.1,2008.2,162.9,318.2,250.4,288.3,13.0,38.4,32.5,37.1,13.5,28.3,22.3,26.0,4438.7,3512.2,926.5,339670.8,268838.7,70832.1,346192.4,274000.4,72192.1
Palma De Mallorca,2254,149,13713.9,3159.7,2005.4,2000.7,2008.0,2007.0,138.9,301.4,171.3,192.7,9.0,69.4,15.4,17.9,5.0,39.8,18.1,22.9,3389.1,2227.1,1162.0,256426.0,168267.3,88158.7,261349.4,171498.1,89851.4
Tenerife,1891,285,12154.2,8325.7,2003.5,2002.5,2005.1,2006.3,150.1,467.8,342.5,437.5,14.0,75.7,84.1,77.4,10.0,52.4,21.6,18.9,3500.3,2672.8,827.5,267077.4,204018.6,63058.9,272205.3,207935.7,64269.6
Melilla,1689,141,6175.1,2016.4,1996.7,2002.8,1997.0,1999.9,117.3,488.7,193.6,227.7,8.0,44.6,29.2,37.8,5.0,41.6,15.8,31.0,1594.0,1228.4,365.7,121301.7,93648.5,27653.2,123630.7,95446.6,28184.1
Las Palmas,1399,397,16423.3,16400.6,2003.3,2002.3,2005.6,2006.3,150.2,827.4,455.3,735.6,31.0,120.3,158.6,117.8,16.0,69.3,42.9,28.6,3872.6,3017.8,854.8,296825.8,231488.2,65337.6,302524.9,235932.8,66592.1
Puerto De La Luz/Las,1303,169,5737.9,3945.8,2002.3,2001.6,2004.6,2006.2,115.3,889.5,321.0,401.5,8.0,265.3,143.2,127.8,8.0,67.6,39.1,29.7,2172.5,1650.7,521.8,166046.5,126395.4,39651.1,169234.6,128822.2,40412.4
Ibiza,1245,99,5695.1,1617.2,2000.3,1997.6,2001.8,2002.4,155.9,643.2,230.1,227.9,10.0,68.0,78.7,59.0,5.0,61.9,16.3,17.0,1692.9,1292.0,400.9,126856.2,96448.8,30407.5,129291.9,98300.6,30991.3
Malaga,1109,272,6655.1,2509.1,1997.9,2002.5,2002.8,2002.8,129.6,412.6,253.3,273.4,10.0,85.4,44.6,75.3,7.0,33.1,18.9,39.4,1606.8,1282.8,324.1,123518.5,98747.6,24770.9,125890.1,100643.6,25246.5
Huelva,1049,420,8952.4,10858.1,2006.7,2006.6,2008.1,2008.8,512.0,586.1,812.1,775.1,37.0,64.0,194.1,245.9,34.0,55.6,123.6,97.3,2225.7,1471.8,753.9,167956.2,112008.4,55947.9,171181.0,114158.9,57022.1
Ceuta,1040,602,4102.9,4336.8,2002.1,2004.7,2003.8,2006.2,415.4,555.3,552.2,491.2,44.0,69.4,162.8,104.9,5.0,15.2,56.4,42.7,1263.5,1048.2,215.3,96422.4,80093.8,16328.7,98273.7,81631.6,16642.2
Algeciras,1019,424,11132.6,13143.2,2003.7,2004.8,2004.9,2005.7,410.3,462.4,474.5,460.3,40.0,69.3,84.6,77.8,19.0,54.9,36.4,28.7,2365.6,1720.0,645.6,181172.3,132075.3,49097.0,184650.8,134611.2,50039.6
Cartagena,921,468,6143.8,7822.8,2002.9,2005.1,2006.7,2007.8,289.9,533.3,446.2,567.8,26.0,64.4,91.1,101.1,22.0,46.9,57.7,72.7,1496.0,927.8,568.3,115096.0,71494.3,43601.7,117305.9,72867.0,44438.8
Arrecife,826,98,5319.8,1538.8,2004.8,2000.9,2007.1,2006.4,150.7,274.0,284.6,257.7,14.0,52.3,44.1,39.2,3.0,35.5,7.6,6.4,1461.2,1296.1,165.1,112612.8,99963.4,12649.4,114774.9,101882.7,12892.3
Almeria,792,79,4050.0,1173.8,1994.8,2000.0,1994.5,2000.1,132.9,712.1,288.4,314.4,9.0,83.9,119.5,95.1,5.0,40.0,36.1,41.2,1102.8,722.8,380.0,83098.5,54480.2,28618.3,84694.0,55526.2,29167.8
Puerto Del Rosario,725,75,2401.7,954.5,1998.1,2002.4,2003.6,2003.4,109.7,316.5,192.3,187.8,11.0,51.0,28.0,35.3,5.0,26.2,10.4,15.7,630.9,481.2,149.6,48505.0,37086.1,11418.9,49436.3,37798.1,11638.1
Palmones,646,271,5203.4,5105.8,2006.4,2006.4,1999.7,2005.6,355.7,886.0,742.4,493.8,41.0,208.3,1567.7,429.3,35.0,41.4,28.6,42.4,1870.3,1433.7,436.7,143086.5,109697.7,33388.7,145833.7,111803.9,34029.8
La Palma,571,52,2300.7,639.7,2003.4,1998.0,2004.8,2007.4,159.5,272.9,193.5,173.2,13.0,48.8,23.7,22.7,6.0,14.0,14.5,12.2,690.0,517.6,172.3,52718.6,39563.6,13155.0,53730.8,40323.3,13407.5
Motril,544,130,2766.2,2064.6,2001.9,2002.8,2005.0,2006.6,161.4,470.9,318.7,402.0,9.0,43.8,49.0,58.8,10.0,42.0,38.5,53.8,653.1,411.0,242.1,50145.6,31633.4,18512.2,51108.3,32240.7,18867.6
Musel Arnao,543,240,2372.4,3840.3,2004.0,2005.0,2009.1,2009.6,162.1,411.7,453.4,565.1,18.0,63.2,82.7,90.0,23.0,59.1,83.9,95.2,423.4,305.2,118.2,32451.7,23455.4,8996.3,33074.8,23905.7,9169.1
Bilbao,519,334,5930.0,8898.0,2006.4,2007.2,2008.7,2009.3,367.9,569.2,759.5,767.2,39.0,65.6,158.4,177.5,34.0,50.6,55.4,59.9,1167.8,770.9,396.8,89169.4,58710.0,30459.5,90881.5,59837.2,31044.3
Cadiz,496,196,7161.4,2920.8,2003.8,2003.0,2005.9,2007.3,640.6,622.0,546.1,641.2,41.0,122.0,55.5,88.6,23.0,147.7,78.4,182.2,2068.6,1403.5,665.2,159607.7,108402.2,51205.5,162672.2,110483.5,52188.7
Tarragona,477,303,4328.0,6413.6,2006.4,2006.2,2007.8,2008.9,378.1,583.4,488.7,620.1,33.0,53.7,83.7,88.2,32.0,61.5,81.6,86.1,931.9,573.8,358.1,71651.0,44221.9,27429.1,73026.7,45071.0,27955.8
Coruna,464,260,3287.6,4584.6,2003.2,2005.9,2008.7,2009.1,470.9,728.9,517.9,522.9,43.5,119.6,93.7,95.8,34.0,62.8,45.1,49.4,778.9,527.5,251.4,59793.2,40559.5,19233.7,60941.2,41338.2,19603.0
Alicante,455,129,3364.2,3548.0,2004.5,2001.7,2007.8,2008.7,497.0,546.7,559.1,730.8,51.0,106.1,71.4,80.5,10.0,54.1,23.6,26.6,955.2,842.6,112.6,73534.7,64956.9,8577.9,74946.6,66204.0,8742.6
Castellon,385,208,1901.2,2754.7,2005.4,2004.1,2006.4,2006.7,332.6,587.2,353.2,378.8,30.0,124.8,85.6,72.8,24.0,52.7,50.8,54.8,463.5,306.6,156.9,35555.4,23542.6,12012.8,36238.1,23994.6,12243.5
Sevilla,369,225,870.0,833.0,2003.8,2003.7,2004.8,2004.1,151.6,205.9,426.7,347.7,11.0,19.3,52.4,49.6,35.0,63.8,31.5,35.4,257.3,182.9,74.3,19739.9,14099.3,5640.7,20118.9,14370.0,5749.0
Aviles,318,214,971.6,1432.9,2003.9,2004.4,2007.6,2007.8,287.7,627.3,581.0,584.4,25.0,79.3,124.8,107.6,30.0,44.3,74.0,77.7,210.8,149.7,61.1,16090.0,11433.1,4656.9,16398.9,11652.6,4746.3
Santander,309,214,1470.7,1609.4,2003.8,2003.7,2006.3,2008.6,199.2,446.3,674.7,688.4,20.0,59.9,113.2,127.9,33.0,54.1,87.4,99.5,316.8,204.5,112.3,24240.9,15691.9,8549.0,24706.4,15993.2,8713.2
Santurce,275,137,1323.1,1887.7,2004.2,2006.2,2007.0,2007.7,180.3,444.2,530.2,524.4,39.0,72.7,121.6,117.7,32.0,64.5,54.0,56.9,288.0,229.3,58.7,22033.4,17602.9,4430.4,22456.4,17940.9,4515.5
Vigo,270,135,2144.4,1756.7,2002.4,2002.6,2005.9,2005.8,506.8,1342.8,589.4,586.5,42.5,215.7,112.6,105.0,17.0,124.7,35.5,36.4,479.5,391.8,87.7,36613.6,29988.1,6625.5,37316.6,30563.9,6752.8
Alcudia,263,46,2010.0,805.1,2005.0,2002.7,2007.5,2008.9,424.7,497.0,633.0,566.2,15.0,45.7,33.7,54.5,26.0,30.1,52.2,44.5,483.1,193.4,289.7,36362.8,14683.9,21678.9,37061.0,14965.9,22095.2
San Ciprian,262,148,1931.4,3529.2,2003.7,2004.1,2010.6,2010.8,259.4,585.0,793.7,816.6,29.5,70.5,112.1,112.8,46.0,78.5,185.2,188.3,256.1,151.4,104.6,19671.3,11654.0,8017.3,20049.0,11877.8,8171.2
Los Cristianos,230,18,1141.4,138.5,2002.5,1995.9,2004.5,2003.6,199.4,991.4,590.6,425.3,9.0,63.7,129.6,117.3,7.0,75.0,112.2,101.3,540.2,292.6,247.7,41076.5,22278.1,18798.5,41865.2,22705.8,19159.4
Coria Del Rio,229,154,1105.7,708.3,2003.6,2003.0,1997.5,2003.5,322.0,496.4,865.8,504.3,21.0,41.7,877.1,241.2,26.0,45.2,181.0,64.0,287.9,207.8,80.2,22087.7,15965.5,6122.3,22511.8,16272.0,6239.8
Formentera,229,43,590.7,527.9,1994.3,1997.8,1999.5,2002.0,833.5,1243.2,1457.6,2447.5,48.0,106.5,384.2,557.4,30.0,46.9,75.3,41.9,286.8,197.5,89.3,21615.4,14905.8,6709.6,22030.5,15192.0,6838.5
Sagunto,209,125,1758.0,1354.4,2003.4,2004.5,2004.0,2003.0,437.9,685.5,693.1,617.5,37.0,88.6,81.1,87.0,20.0,73.3,42.0,49.8,311.4,207.4,104.0,23869.7,15962.6,7907.1,24328.0,16269.1,8058.9
Carboneras,195,87,532.6,805.2,2000.3,2004.5,2007.5,2007.4,313.0,509.9,470.3,475.7,30.0,58.6,122.2,114.4,20.0,60.3,51.6,40.1,136.3,97.1,39.2,10380.8,7414.9,2965.9,10580.1,7557.3,3022.8
San Andres,193,90,2576.1,2942.3,2005.0,2005.1,2005.3,2006.7,199.7,568.9,793.5,751.1,46.0,70.4,100.3,103.9,36.0,74.6,52.4,48.5,569.3,370.2,199.1,41647.7,26483.3,15164.4,42447.3,26991.8,15455.6
Conil,189,120,938.2,1358.0,2004.6,2004.6,2005.6,2005.7,184.6,345.9,358.7,365.9,19.0,46.5,63.5,63.9,61.0,90.5,92.5,88.1,293.6,147.3,146.3,22413.3,11316.2,11097.2,22843.7,11533.5,11310.2
Chipiona,167,138,818.4,910.0,2002.7,2003.3,2009.9,2008.7,230.9,373.1,489.3,426.2,29.0,50.3,104.1,96.8,10.0,37.9,64.5,55.7,156.7,120.6,36.0,11419.2,8660.9,2758.3,11638.5,8827.2,2811.3
San Cristobal,154,95,2753.6,4042.6,2004.0,2004.8,2007.0,2009.5,753.8,837.8,870.8,887.0,75.0,141.0,135.8,130.0,10.5,57.1,40.9,31.4,412.1,366.7,45.4,31218.2,27798.7,3419.5,31817.6,28332.4,3485.2
El Ferrol,154,116,1684.1,1765.6,2005.6,2006.7,2009.1,2009.6,294.8,699.7,713.2,633.1,36.5,151.3,133.5,117.4,22.5,63.1,334.7,245.1,349.7,210.7,139.1,25751.4,15062.6,10688.8,26245.8,15351.8,10894.0
La Linea De La Conce,151,114,999.4,1485.7,2006.9,2006.6,2008.6,2008.8,266.1,452.1,402.0,410.2,40.0,91.3,98.1,91.9,13.0,35.8,39.4,38.1,279.9,200.3,79.6,21381.3,15302.5,6078.8,21791.8,15596.3,6195.5
Puerto De Sagunto,151,62,1530.8,1010.2,2001.7,2005.1,2004.1,2001.9,283.5,596.5,511.8,524.5,40.0,122.5,71.9,70.2,9.0,32.5,14.5,19.2,231.4,210.5,20.9,17823.2,16228.6,1594.7,18165.4,16540.1,1625.3
Garrucha,144,120,444.2,724.3,2005.6,2005.9,2009.1,2009.3,286.6,322.0,317.5,316.3,28.5,41.8,61.9,60.7,28.5,47.4,61.7,62.6,89.6,66.2,23.4,6853.9,5076.0,1777.9,6985.5,5173.5,1812.0
La Gomera,139,30,1276.0,145.9,1999.7,1995.9,2004.7,2004.1,117.6,407.4,336.8,308.4,11.0,67.8,625.6,616.0,9.0,14.6,20.8,20.0,514.5,438.5,76.0,39621.5,33785.7,5835.9,40382.3,34434.4,5947.9
Lezo,128,54,258.5,152.8,2001.1,2003.1,2000.7,2002.0,95.6,490.0,153.1,207.6,13.0,236.8,131.9,120.3,7.0,94.9,42.2,48.2,77.7,60.6,17.2,5904.5,4613.8,1290.7,6017.9,4702.4,1315.5
Denia,123,31,521.3,199.5,1998.6,2003.1,2002.3,2005.7,331.5,1272.5,539.2,443.0,14.0,206.5,147.6,78.4,9.0,20.3,34.0,37.2,251.8,183.8,68.0,18802.5,13674.7,5127.7,19163.5,13937.3,5226.2
Taliarte,118,23,220.7,334.3,2003.1,2003.3,2004.8,2004.7,135.8,432.8,356.4,360.0,20.0,81.8,65.1,63.3,14.0,44.3,20.5,21.4,94.1,63.6,30.5,7156.7,4843.8,2312.9,7294.1,4936.8,2357.3
Algorta,114,36,338.6,205.4,2002.0,2005.2,2010.2,2011.9,133.6,251.2,246.2,527.4,32.0,65.0,50.3,108.4,9.5,39.4,28.8,62.1,84.8,66.9,17.8,6504.6,5138.7,1365.9,6629.5,5237.4,1392.1
Puerto De Gandia,111,41,347.0,232.2,2002.6,2004.0,2005.8,2006.8,216.6,1116.7,353.6,548.3,12.0,136.0,76.7,108.0,3.0,38.8,27.6,44.9,142.3,119.5,22.8,10856.6,9124.8,1731.8,11065.1,9300.0,1765.0
Carino,107,73,326.9,530.5,2003.2,2003.4,2009.6,2010.0,279.7,591.8,475.9,508.4,33.0,89.5,117.6,112.4,17.0,34.4,23.9,23.0,73.8,58.5,15.4,5605.0,4437.7,1167.3,5712.7,4522.9,1189.7
Marin,102,75,492.5,748.3,2003.6,2003.7,2008.0,2009.3,477.8,942.4,742.7,741.2,47.5,126.3,110.6,87.9,43.5,163.1,148.2,134.5,142.1,91.4,50.8,10803.5,6967.8,3835.7,11010.9,7101.5,3909.4
Burela,102,54,262.5,442.0,2001.6,2002.7,2009.8,2010.5,382.1,1213.5,448.5,426.8,51.0,181.2,118.9,99.8,32.5,174.2,110.4,79.6,105.2,60.1,45.1,7953.3,4559.8,3393.5,8106.0,4647.3,3458.7
Banyeres Del Penedes,102,74,933.8,1148.7,2005.7,2005.2,2007.7,2007.4,346.5,624.4,542.8,609.0,22.5,56.1,97.5,109.1,13.0,23.2,21.7,23.4,145.9,109.5,36.4,11086.2,8363.6,2722.5,11299.0,8524.2,2774.8
Cillero,98,33,47.9,57.3,1999.7,2001.8,2002.6,2003.8,407.7,793.2,441.4,399.2,50.5,159.6,185.3,133.5,52.0,47.1,117.1,70.8,62.3,32.3,30.0,4688.2,2437.5,2250.7,4778.2,2484.3,2293.9
Torrevieja,97,49,141.3,183.5,1997.1,2004.7,2005.8,2005.8,190.0,797.0,469.2,467.0,25.0,73.5,96.2,98.5,24.0,69.2,41.2,43.3,53.4,39.5,13.9,4077.0,3027.0,1050.1,4155.3,3085.1,1070.2
Ciutadella De Menorc,90,21,758.9,243.2,1999.8,2001.0,2000.8,2001.2,499.2,858.8,532.2,577.0,28.0,70.8,191.6,180.6,5.0,16.6,13.0,12.3,257.9,229.1,28.8,19426.8,17238.3,2188.6,19799.8,17569.2,2230.6
Moraira,86,44,264.1,352.1,2001.6,2003.5,2007.2,2008.0,254.2,635.1,527.9,577.8,29.5,65.3,142.7,153.0,20.0,19.4,18.6,19.5,59.6,45.9,13.8,4578.0,3525.9,1052.1,4665.9,3593.6,1072.3
Gran Tarajal,85,16,1001.7,475.8,2002.8,2001.3,2002.8,2002.6,428.7,564.2,867.2,1224.2,53.0,151.5,320.5,414.9,2.0,24.8,31.0,116.6,328.0,320.4,7.6,24968.4,24386.2,582.2,25447.8,24854.4,593.4
