Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
France,4500,1905,74131.2,65821.6,2004.4,2005.2,2008.1,2008.9,408.0,760.6,567.8,694.1,36.0,74.9,80.3,94.7,17.0,45.6,25.3,29.1,11702.8,9607.4,2095.4,893107.4,732505.9,160601.5,910255.0,746570.0,163685.0
Italy,4018,1592,90030.0,69714.5,2005.3,2005.4,2007.7,2007.3,565.5,937.3,611.4,732.4,41.0,89.9,64.6,91.1,14.0,35.2,27.1,34.3,14310.0,12215.2,2094.8,1105204.5,943916.8,161287.7,1126424.4,962040.0,164384.4
Morocco,3796,1330,29328.7,30080.5,2002.7,2004.6,2004.5,2006.5,397.3,632.8,410.8,424.6,35.0,123.8,126.4,142.9,15.0,47.4,38.9,43.3,6164.1,4915.6,1248.5,473687.1,378404.3,95282.8,482781.9,385669.7,97112.2
Portugal,2696,1278,37647.9,31903.5,2004.1,2004.4,2006.9,2006.8,503.8,698.7,557.3,627.9,44.0,81.2,68.1,82.3,15.0,49.9,29.3,38.8,6928.0,5833.1,1095.0,531907.5,447938.5,83968.9,542120.1,456539.0,85581.1
United Kingdom of Great Britain and Northern Ireland,2537,1106,51894.4,43521.6,2003.7,2004.7,2006.3,2007.9,772.9,1198.3,1053.6,1274.5,75.0,138.8,117.1,162.8,17.0,70.3,27.0,35.5,8166.9,7352.7,814.2,624869.3,562592.3,62277.0,636866.8,573394.1,63472.7
Algeria,2281,796,13525.8,16743.6,1999.5,2003.5,2002.7,2005.0,329.6,553.6,462.2,536.3,31.0,71.7,94.1,110.3,23.0,46.1,55.6,59.0,3454.5,2561.8,892.7,263671.6,195762.3,67909.3,268734.1,199520.9,69213.2
Turkey,1592,1104,64583.9,90613.3,2004.7,2005.0,2006.4,2007.0,1804.5,1947.8,1904.3,1925.1,164.0,183.4,174.4,180.8,24.0,52.1,52.2,57.4,8597.9,7661.5,936.5,657323.4,585245.1,72078.3,669944.0,596481.8,73462.2
Netherlands,1571,950,48243.1,60139.7,2006.9,2006.4,2010.8,2010.7,1335.5,1388.0,1468.5,1487.2,113.0,141.7,129.3,139.3,25.0,41.1,34.7,37.2,6700.0,6018.3,681.7,511914.7,459674.1,52240.6,521743.5,468499.8,53243.7
Gibraltar,993,673,11895.0,14483.9,2005.7,2006.8,2006.4,2007.9,360.2,519.1,455.8,518.1,41.0,65.4,123.1,140.3,25.0,73.9,91.6,108.0,2746.6,1844.7,902.0,209392.4,140250.7,69141.6,213412.7,142943.5,70469.2
Belgium,951,553,23639.2,22189.3,2006.0,2006.5,2008.0,2008.7,864.8,1266.6,1299.3,1378.3,95.0,128.0,117.0,130.8,17.0,38.4,26.4,32.2,3538.2,3270.3,267.9,270139.4,249704.2,20435.2,275326.1,254498.5,20827.5
United States of America,818,568,155108.5,204993.8,2008.6,2009.0,2008.4,2008.6,4438.3,4521.9,4356.1,4428.3,329.5,374.0,340.4,361.6,21.0,50.3,41.4,42.5,16991.0,16455.5,535.6,1304874.6,1263519.9,41354.7,1329928.2,1287779.5,42148.7
Brazil,807,605,135752.1,203035.3,2008.5,2008.4,2011.1,2011.0,3608.8,3680.3,3814.0,3816.7,305.0,375.1,345.6,365.4,12.0,32.9,37.1,40.9,13130.1,12645.0,485.1,1015331.0,977816.8,37514.2,1034825.3,996590.9,38234.5
