Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,4297,1612,99470.9,83776.6,2004.8,2004.8,2006.7,2007.3,556.5,1020.6,642.2,815.8,42.0,103.3,90.8,142.2,19.0,58.5,37.7,59.5,16224.0,13841.1,2382.9,1253042.9,1070000.5,183042.5,1277101.3,1090544.5,186556.9
France,3885,1748,54572.7,49919.7,2004.7,2005.3,2008.3,2008.5,428.5,794.5,519.9,709.2,41.0,99.6,100.8,139.1,23.0,58.4,42.9,61.7,9582.4,7584.4,1997.9,735013.1,582076.3,152936.8,749125.4,593252.2,155873.1
Morocco,3652,1209,37693.1,32512.5,2003.0,2004.7,2004.8,2006.1,419.9,621.7,497.0,476.7,36.0,84.7,226.7,132.5,20.0,75.3,38.1,55.1,7169.2,5675.1,1494.1,551228.9,437220.3,114008.5,561812.4,445615.0,116197.5
United Kingdom of Great Britain and Northern Ireland,3027,1467,101347.4,99655.0,2004.8,2005.6,2008.7,2009.3,1165.1,1369.7,1321.3,1417.2,99.0,141.3,116.2,131.8,23.0,54.8,40.2,55.9,12543.9,11577.8,966.1,961985.9,888607.4,73378.5,980456.1,905668.7,74787.4
Portugal,2855,1299,39828.2,33470.7,2003.9,2004.1,2006.7,2007.2,481.8,612.1,524.0,597.9,44.0,73.8,75.7,107.6,23.0,49.2,30.4,41.6,7033.4,5701.1,1332.3,541255.4,439042.3,102213.1,551647.5,447471.9,104175.6
Algeria,2210,706,18495.8,23816.9,1999.8,2004.4,2004.2,2006.2,384.6,700.8,552.7,627.7,33.0,82.5,93.7,102.9,46.0,89.6,77.0,84.5,4738.5,3043.8,1694.7,361209.2,232565.3,128643.9,368144.4,237030.6,131113.8
Netherlands,1996,1320,60836.8,81083.4,2006.6,2007.0,2009.6,2009.8,1328.4,1362.1,1449.0,1489.3,122.0,153.4,160.4,178.2,31.0,71.0,62.8,70.9,8346.7,7208.8,1137.9,636043.2,549732.9,86310.3,648255.2,560287.8,87967.4
Belgium,1539,916,46097.1,44710.9,2006.5,2007.5,2008.1,2008.7,913.9,1260.8,1292.0,1335.1,96.0,121.4,123.8,133.8,23.0,39.1,34.8,40.3,5789.0,5286.0,503.0,439933.8,402094.0,37839.9,448380.6,409814.2,38566.4
Gibraltar,1186,876,16076.9,20500.1,2006.7,2007.4,2007.7,2008.8,317.1,468.9,459.4,463.4,40.0,62.5,135.6,113.9,10.0,27.1,26.5,29.2,2966.1,2218.1,748.0,227183.8,170139.8,57044.0,231545.7,173406.5,58139.3
Turkey,1090,863,41186.3,62615.6,2004.5,2004.8,2006.9,2007.4,1796.4,1933.6,1959.9,1972.7,169.0,197.7,197.6,203.7,24.0,67.9,66.8,68.0,5570.1,4865.9,704.3,428450.1,374523.6,53926.5,436676.3,381714.4,54961.9
United States of America,855,635,142213.2,193517.1,2009.2,2009.5,2009.3,2009.5,3724.9,4174.5,4023.9,4075.7,332.0,393.7,376.3,407.1,34.0,74.1,64.8,70.0,15350.1,14637.9,712.2,1166599.8,1113235.6,53364.2,1188998.5,1134609.7,54388.7
Brazil,669,490,111677.9,152244.0,2006.6,2007.8,2010.4,2010.7,3609.9,3733.4,3810.7,3795.2,292.0,354.2,312.9,333.8,54.0,117.6,96.9,103.1,11309.8,10732.0,577.8,873991.5,829553.3,44438.2,890772.2,845480.8,45291.4
Ireland,662,375,6815.3,9652.5,2003.6,2004.2,2008.7,2009.2,1146.0,1693.7,1282.5,1395.5,133.0,219.0,225.7,206.8,32.0,89.1,77.5,83.3,1386.2,1162.8,223.3,105882.8,88953.1,16929.8,107915.8,90661.0,17254.8
Malta,622,437,27534.5,35825.9,2005.8,2005.4,2009.0,2009.3,988.0,1207.9,1026.0,1061.9,83.0,127.7,134.6,141.5,15.0,35.1,28.3,31.1,3206.3,2891.1,315.1,246904.7,222730.5,24174.2,251645.3,227007.0,24638.3
Greece,518,431,27337.3,37630.6,2004.2,2004.2,2008.7,2008.9,1489.6,1730.1,1573.7,1684.3,136.0,175.8,174.7,200.9,24.0,57.0,45.9,48.4,3018.7,2639.0,379.7,233070.8,203803.2,29267.6,237545.8,207716.2,29829.5
Nigeria,410,281,87641.0,112343.0,2006.9,2007.2,2008.0,2008.6,3221.7,3292.2,3733.5,3561.6,267.0,306.7,355.7,348.7,41.5,108.4,78.4,76.0,8342.0,7626.1,715.9,581710.6,529985.8,51724.8,592879.4,540161.5,52717.9
Mauritania,397,191,4622.2,6122.0,1999.0,1999.9,2002.8,2005.0,677.1,1557.9,999.4,913.0,53.0,127.3,114.7,113.6,58.0,193.1,333.7,243.1,1252.9,721.7,531.3,95497.6,55340.9,40156.7,97331.1,56403.5,40927.7
Germany,396,319,12217.1,16568.7,2006.5,2006.9,2009.3,2009.6,1474.9,1476.9,1627.6,1684.7,125.0,158.3,166.4,181.1,27.0,71.1,71.0,75.9,1627.6,1423.2,204.3,123922.1,108555.4,15366.7,126301.4,110639.7,15661.7
Senegal,378,225,12994.1,15972.2,2003.7,2004.1,2004.9,2005.0,1187.3,1514.1,1250.1,1236.1,102.0,184.8,186.4,161.1,23.0,113.8,58.7,58.2,2138.7,1899.3,239.4,165062.7,146733.3,18329.4,168231.9,149550.6,18681.3
Egypt,352,265,20580.0,30406.1,2006.6,2006.5,2008.5,2008.8,1893.0,2083.6,1983.0,1981.6,168.0,200.5,174.4,177.0,41.0,89.2,61.3,65.5,2505.7,2218.5,287.2,189511.7,167672.4,21839.3,193150.3,170891.8,22258.6
Tunisia,338,257,3630.3,4708.6,2003.3,2003.9,2005.7,2006.5,793.7,944.1,787.7,855.2,80.0,103.5,101.3,111.6,55.5,95.7,84.4,98.6,720.0,543.4,176.6,55282.8,41842.0,13440.8,56344.2,42645.3,13698.9
Canada,283,185,34765.6,50820.0,2007.9,2007.5,2008.3,2008.4,3002.1,3486.3,3133.1,3139.1,242.0,336.5,320.1,315.0,64.0,88.8,80.1,85.7,3930.8,3668.0,262.9,300788.8,281054.3,19734.4,306563.9,286450.6,20113.3
Sweden,275,236,7157.7,11509.7,2006.4,2006.5,2009.1,2009.5,1909.6,1900.6,2045.7,2080.1,190.0,195.5,214.9,218.3,25.0,45.5,46.5,46.9,1055.0,955.4,99.6,80115.0,72613.0,7502.0,81653.2,74007.2,7646.0
Denmark,263,235,7502.1,12874.0,2007.0,2007.1,2009.6,2009.9,1874.1,1817.5,1870.0,1885.5,184.0,193.7,206.9,209.5,23.0,59.7,111.6,113.7,937.9,879.3,58.6,70953.1,66555.1,4398.0,72315.4,67832.9,4482.5
Norway,258,220,7176.9,8343.8,2008.1,2007.9,2009.4,2009.7,1966.4,1967.4,2280.8,2197.0,194.5,207.9,270.1,258.1,43.0,87.0,109.9,125.5,1180.3,1056.3,124.0,86015.1,76650.8,9364.3,87666.6,78122.5,9544.1
Libya,230,131,6375.6,10568.4,1993.6,1999.3,2007.0,2008.3,982.3,1328.6,1365.1,1407.0,93.0,131.2,166.5,172.1,47.0,77.0,61.8,61.0,829.3,594.8,234.5,64009.3,45918.4,18090.9,65238.3,46800.1,18438.2
Guinea,204,162,11763.3,19025.5,2006.5,2007.1,2008.1,2008.8,1975.7,1935.1,1921.6,1926.6,142.5,164.5,183.1,187.3,64.0,148.5,144.8,158.5,1370.4,1205.3,165.1,105999.8,93249.4,12750.4,108035.0,95039.8,12995.2
South Africa,178,110,57775.8,61783.0,2009.4,2008.4,2010.3,2010.9,5126.6,5462.5,5177.8,5122.8,314.0,445.5,340.1,359.1,29.0,59.9,40.1,48.6,6389.4,6269.3,120.1,494472.1,485241.6,9230.5,503965.9,494558.2,9407.7
Colombia,173,111,32485.8,50325.1,2005.2,2007.2,2007.0,2008.2,4316.0,4192.8,4254.8,4238.9,293.0,357.3,350.4,367.3,19.0,48.5,38.4,42.6,3582.1,3533.7,48.4,277283.8,273551.4,3732.4,282607.7,278803.6,3804.1
Cabo Verde,172,107,2720.8,2595.3,1996.6,1994.6,2000.6,2001.9,1195.7,3176.1,1223.6,1380.1,104.0,430.0,213.0,241.3,24.5,65.6,38.4,45.1,717.1,650.8,66.2,54917.9,49884.2,5033.7,55972.3,50841.9,5130.4
Lebanon,155,71,10376.9,12323.4,1995.8,1998.7,2010.5,2010.4,1769.1,2021.8,1830.6,1863.2,143.0,180.9,125.2,132.5,18.0,50.8,24.5,27.7,1304.7,1261.7,43.0,100939.9,97626.6,3313.3,102877.9,99501.0,3376.9
Poland,145,125,4592.0,7634.9,2005.1,2004.9,2009.3,2009.4,1563.6,2016.5,2588.4,2537.1,177.0,221.1,355.2,277.7,62.0,111.7,256.9,145.6,660.1,542.3,117.8,50018.2,41173.1,8845.0,50978.5,41963.7,9014.8
Singapore,124,87,101339.5,113904.6,2013.5,2012.5,2014.3,2013.8,6968.5,7461.2,7203.1,7378.0,437.0,569.5,486.5,531.0,22.0,30.1,29.6,32.0,7852.4,7764.5,87.9,608165.7,601367.7,6798.0,619842.5,612914.0,6928.5
Saudi Arabia,122,89,22985.4,26161.0,2008.8,2009.1,2009.2,2009.3,2439.1,2740.6,2497.7,2523.3,175.5,225.7,196.7,205.9,15.0,45.7,29.8,38.5,2312.2,2251.3,60.9,179066.1,174357.4,4708.7,182504.2,177705.0,4799.2
Russian Federation,122,109,10355.1,15390.6,2009.1,2009.0,2012.7,2012.3,2506.9,2616.7,2851.6,2790.1,231.0,253.7,337.3,351.3,74.5,130.2,103.6,110.2,1156.0,1057.1,99.0,84207.2,76710.4,7496.8,85824.0,78183.2,7640.8
Finland,115,82,1735.6,2219.6,2004.2,2005.7,2005.9,2007.3,2180.2,2303.4,2263.7,2313.6,219.0,229.2,212.0,221.1,36.0,55.5,80.4,94.8,435.9,409.2,26.7,32960.4,30952.7,2007.8,33593.3,31547.0,2046.3
Dominican Republic,112,52,20810.9,23331.9,2004.3,2005.2,2004.5,2004.8,3944.5,3857.1,3920.2,3914.9,258.5,284.7,260.1,261.8,12.0,22.1,15.2,15.8,2702.0,2670.2,31.7,209259.5,206806.9,2452.6,213277.3,210777.6,2499.6
Ghana,104,102,4986.6,7959.1,2005.5,2005.7,2007.5,2007.9,2387.9,2770.8,2811.3,2854.8,233.5,284.3,269.3,272.4,75.0,129.2,117.8,108.2,776.7,710.0,66.7,59776.2,54704.5,5071.7,60923.9,55754.8,5169.1
Côte d'Ivoire,103,100,5347.6,8819.2,2005.7,2005.8,2008.5,2008.7,2222.7,2656.4,2537.6,2545.1,237.0,414.4,480.5,491.9,106.0,165.8,164.8,165.9,910.4,766.4,144.0,70007.3,59064.5,10942.8,71351.4,60198.5,11152.9
Togo,103,78,11086.0,15710.6,2005.8,2006.8,2006.9,2007.3,2876.4,2956.2,2864.4,2892.6,199.0,264.7,242.9,254.3,42.0,89.0,66.4,72.1,1564.7,1477.6,87.1,121090.1,114362.8,6727.3,123415.0,116558.5,6856.5
Angola,94,74,11349.1,16397.2,2006.7,2006.9,2008.7,2009.1,3709.4,4009.5,3793.0,3724.2,294.0,369.9,358.6,355.0,40.0,104.2,64.5,65.3,1413.7,1324.3,89.4,106008.1,99140.3,6867.8,108043.5,101043.8,6999.7
Congo,92,49,10247.3,13588.5,2006.2,2006.7,2007.4,2007.6,3775.0,3585.3,3709.2,3691.0,257.0,294.2,261.7,261.9,30.0,66.2,45.5,46.2,1519.3,1450.3,69.0,117587.0,112272.0,5315.0,119844.6,114427.6,5417.0
Israel,79,70,3090.0,3943.7,2004.5,2004.9,2006.4,2006.8,1932.0,1942.0,1893.8,1971.8,171.0,178.4,178.9,201.1,50.0,81.4,82.9,102.6,394.7,347.0,47.7,30449.7,26794.1,3655.6,31034.4,27308.6,3725.8
Uruguay,78,60,9373.6,12840.5,1999.8,2000.0,2003.6,2004.5,4631.8,5208.7,4909.6,4906.3,404.5,491.6,445.5,428.1,50.0,101.8,86.4,78.6,1100.2,1065.7,34.6,83290.8,80662.9,2627.9,84890.0,82211.7,2678.3
Trinidad and Tobago,73,53,16796.1,15030.9,2007.5,2008.6,2006.1,2006.6,3609.1,3637.1,3714.8,3744.4,287.0,308.4,308.9,317.3,41.0,68.4,53.2,54.2,1950.2,1826.5,123.7,126178.5,116969.9,9208.7,128601.2,119215.7,9385.5
Jordan,68,40,7303.1,7221.8,2006.8,2007.5,2010.6,2010.8,2270.1,2314.4,2259.3,2339.2,155.5,175.3,163.9,174.0,13.0,37.7,25.8,37.2,769.1,752.6,16.5,59214.5,57936.4,1278.1,60351.4,59048.8,1302.6
