Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,298,90,4162.1,1454.7,1984.9,1995.2,1983.7,1992.7,306.6,890.5,940.5,789.4,22.0,120.9,795.7,532.5,16.0,68.0,167.6,129.4,1149.9,873.8,276.2,88235.4,67149.5,21085.9,89929.5,68438.7,21490.8
Greece,221,107,2402.1,829.4,1992.9,1992.4,1997.9,1998.4,433.6,1225.9,659.8,787.5,38.0,90.9,198.4,130.8,24.0,59.8,240.0,139.8,644.4,447.1,197.3,49415.1,34336.1,15078.9,50363.8,34995.4,15368.4
Croatia,58,28,282.7,145.1,1996.2,1993.8,1999.5,1996.1,414.4,641.7,295.0,473.8,44.0,60.6,46.7,79.9,9.5,43.0,22.9,48.0,84.9,67.8,17.2,6521.2,5207.6,1313.5,6646.4,5307.6,1338.8
Turkey,57,47,173.5,246.9,1994.2,1995.7,1997.7,1997.7,838.0,869.6,872.3,870.0,82.0,87.6,89.5,88.9,62.0,70.9,82.5,81.9,48.7,34.5,14.2,3703.2,2625.6,1077.5,3774.3,2676.1,1098.2
Malta,40,19,199.1,281.1,1993.6,2000.8,2003.0,2002.6,432.5,690.3,627.0,619.1,45.0,84.6,85.1,80.8,46.0,71.2,55.9,56.6,49.9,31.8,18.0,3829.4,2444.7,1384.7,3903.0,2491.7,1411.3
Montenegro,26,8,15.9,15.4,1997.6,1987.0,1989.5,1986.6,101.6,392.5,133.1,107.2,11.5,38.2,35.6,30.3,24.5,30.8,50.6,67.1,7.8,3.9,3.9,593.5,298.8,294.8,604.9,304.5,300.4
Egypt,26,15,148.5,182.5,2005.4,1999.1,2005.5,2003.9,1185.9,1216.9,1176.0,1196.4,128.0,125.5,146.2,155.0,21.5,47.3,50.1,54.2,47.8,34.5,13.4,3655.5,2641.9,1013.7,3725.7,2692.6,1033.1
Spain,12,11,266.6,406.0,2007.2,2008.2,2008.8,2008.8,1385.8,1482.3,1444.2,1435.3,116.0,123.0,121.7,120.6,41.0,44.8,37.5,36.9,48.5,40.1,8.4,3745.9,3099.3,646.5,3817.8,3158.9,659.0
Algeria,8,3,163.5,194.1,2009.6,2002.3,2012.9,2012.8,1149.5,1351.2,1170.7,1173.9,86.0,139.0,95.7,96.4,29.5,26.2,36.8,36.9,24.2,20.3,3.9,1862.5,1569.4,293.1,1898.3,1599.6,298.7
Libya,6,5,85.7,125.4,1992.3,1994.0,1993.5,1994.2,982.4,1034.0,1219.5,1206.4,59.5,117.8,250.7,236.9,47.5,51.4,62.1,60.0,18.6,13.7,4.9,1423.0,1044.1,378.9,1450.3,1064.2,386.1
Thailand,5,1,115.9,21.9,1979.0,1979.0,1979.0,1979.0,1418.4,1418.4,1413.5,1413.5,62.0,62.0,95.4,95.4,65.0,65.0,55.8,55.8,14.2,9.1,5.1,1084.3,697.4,386.9,1105.1,710.8,394.4
France,5,5,40.0,60.8,1995.4,1995.4,2006.9,2007.7,1010.7,1096.5,1087.9,1075.8,81.0,101.6,90.4,87.7,60.0,67.4,106.1,110.1,10.5,6.3,4.2,809.5,483.1,326.3,825.0,492.4,332.6
Slovenia,5,4,26.2,21.7,1995.8,1998.8,2012.5,2011.0,408.2,615.0,649.6,464.2,61.0,62.5,66.1,47.4,35.0,23.8,22.8,32.4,8.7,7.5,1.2,658.6,564.7,93.9,671.2,575.5,95.7
Tunisia,4,2,4.9,7.9,1989.8,1987.5,1989.8,1990.2,587.7,587.7,590.8,592.5,74.5,74.5,82.6,83.4,21.0,55.5,37.6,34.3,1.5,1.4,0.1,110.2,104.5,5.7,112.3,106.5,5.8
Cyprus,3,3,32.0,48.8,2001.3,2001.3,2007.7,2007.7,1578.0,1509.9,1090.7,1070.6,95.0,114.0,107.4,105.4,41.0,42.0,38.6,38.7,9.1,7.3,1.9,700.2,558.5,141.7,713.6,569.2,144.4
Bulgaria,3,3,7.3,9.3,1985.0,1985.0,1984.6,1985.3,1450.7,1284.5,1307.7,1293.2,175.0,175.0,176.2,175.3,64.0,71.0,68.2,68.4,2.0,1.6,0.5,151.6,116.4,35.2,154.5,118.7,35.8
Lebanon,2,2,6.1,9.5,1983.5,1983.5,1982.8,1982.7,1176.7,1176.7,1240.8,1243.0,137.5,137.5,130.4,130.2,33.0,33.0,40.3,40.5,1.4,1.1,0.2,104.8,85.9,19.0,106.9,87.5,19.3
Ukraine,2,2,16.6,27.6,1995.0,1995.0,2003.6,2004.0,1320.8,1320.8,1402.5,1406.6,198.5,198.5,146.4,144.3,8.5,8.5,8.1,8.1,2.8,2.6,0.2,213.6,201.1,12.5,217.7,205.0,12.7
