Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,333,87,4198.8,1144.3,1986.4,1994.2,1994.0,1996.4,333.7,610.1,637.7,591.6,29.0,199.7,148.6,127.7,15.0,50.1,55.4,61.5,1115.9,850.9,265.0,85872.1,65564.1,20308.0,87520.8,66822.9,20697.9
Greece,207,114,1311.7,603.5,1992.4,1993.2,2000.1,1998.2,469.5,1532.4,703.2,704.8,45.0,312.3,165.6,174.2,16.0,72.7,31.9,47.0,482.9,389.4,93.4,36893.7,29756.6,7137.1,37602.0,30327.9,7274.1
Croatia,63,39,329.3,213.9,1990.1,1990.4,1996.4,1993.0,524.4,788.7,893.6,968.4,64.0,68.8,125.5,109.3,19.0,49.6,38.0,70.0,85.4,65.0,20.4,6537.9,4978.5,1559.4,6663.4,5074.0,1589.3
Turkey,44,39,279.6,373.8,1995.9,1996.0,2005.6,2005.0,763.4,897.3,944.0,972.1,79.0,102.9,119.2,125.3,32.5,53.5,53.7,54.3,54.4,43.0,11.4,4162.3,3290.2,872.1,4242.3,3353.4,888.9
Malta,44,23,246.7,349.3,1994.5,2001.0,1999.9,1999.9,435.9,667.5,777.6,818.9,52.5,81.3,190.3,203.3,23.5,77.4,47.3,44.3,60.9,47.4,13.5,4657.9,3635.6,1022.3,4747.4,3705.4,1041.9
Montenegro,23,9,77.4,95.8,2002.7,1995.9,2010.1,2011.6,141.7,498.5,664.3,1185.9,16.0,32.2,101.3,114.8,7.0,14.9,10.4,11.2,13.2,11.0,2.3,1018.8,845.0,173.8,1038.4,861.2,177.1
Spain,16,16,540.8,853.8,2006.8,2006.8,2007.0,2006.9,1425.1,1603.4,1649.0,1646.6,111.5,119.9,125.3,125.3,44.5,70.4,69.5,67.8,91.0,64.8,26.2,7042.1,5017.1,2024.9,7177.3,5113.5,2063.8
Egypt,13,4,62.4,74.7,2008.7,1996.8,2009.3,2008.5,1143.7,984.4,1098.4,1095.8,120.0,137.5,132.1,132.4,45.0,95.4,57.0,60.5,22.8,16.1,6.7,1732.9,1233.3,499.5,1766.1,1257.0,509.1
Algeria,8,6,194.9,260.1,2009.2,2007.7,2014.9,2015.3,1180.0,1259.8,1412.8,1452.6,108.5,153.0,135.5,139.8,31.5,58.7,34.6,34.3,24.2,21.3,2.9,1863.9,1642.0,221.9,1899.7,1673.5,226.2
Tunisia,7,6,49.7,76.1,1991.1,1992.7,2012.7,2012.3,644.9,851.2,1297.9,1290.6,81.0,86.6,119.8,118.9,78.0,96.4,81.9,82.9,8.4,6.0,2.4,647.9,463.6,184.3,660.3,472.5,187.8
Libya,5,5,41.8,60.3,1990.0,1990.0,1990.1,1989.1,1138.3,1127.2,980.6,1029.7,76.0,86.4,84.1,87.3,86.0,227.8,224.0,242.9,11.5,7.2,4.4,880.0,552.4,327.7,896.9,563.0,333.9
France,5,4,10.9,11.7,1996.0,1997.2,2003.9,2006.7,449.6,478.6,435.9,511.1,28.0,38.1,44.0,47.6,8.0,8.4,9.3,9.7,2.7,2.2,0.6,209.3,164.5,44.7,213.3,167.7,45.6
Slovenia,4,2,2.7,3.4,1989.0,1994.0,1993.0,1993.4,390.3,419.2,412.6,414.0,58.0,68.5,68.1,68.6,30.5,30.5,30.9,30.8,1.6,1.3,0.3,123.5,97.5,26.0,125.9,99.4,26.5
Thailand,4,1,135.7,25.6,1979.0,1979.0,1979.0,1979.0,594.6,594.6,2067.7,2067.7,41.5,41.5,310.4,310.4,25.0,25.0,208.6,208.6,8.3,4.9,3.4,626.7,370.3,256.4,638.7,377.4,261.3
Israel,4,2,38.9,46.7,2006.5,2006.0,2006.5,2006.6,939.6,939.6,950.9,951.4,68.0,64.0,71.6,71.8,32.5,32.5,28.0,28.0,11.1,9.9,1.2,851.4,761.9,89.5,867.8,776.5,91.3
Lebanon,2,2,32.8,34.8,2010.5,2010.5,2010.4,2010.5,1334.6,1334.6,1264.0,1275.3,114.5,114.5,110.2,112.0,27.5,27.5,27.2,27.3,8.3,7.4,0.9,638.7,574.4,64.3,651.0,585.5,65.5
Indonesia,1,1,1.0,1.2,1988.0,1988.0,1988.0,1988.0,346.9,346.9,346.9,346.9,39.0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.6,0.0,1.7,1.6,0.0
China,1,1,368.4,622.5,2005.0,2005.0,2005.0,2005.0,9314.5,9314.5,9314.5,9314.5,786.0,786.0,786.0,786.0,51.0,51.0,51.0,51.0,39.1,38.7,0.4,3029.3,3000.6,28.6,3087.4,3058.2,29.2
Oman,1,1,75.7,43.2,2003.0,2003.0,2003.0,2003.0,3258.0,3258.0,3258.0,3258.0,234.0,234.0,234.0,234.0,120.0,120.0,120.0,120.0,17.2,15.7,1.5,1330.5,1213.1,117.4,1356.0,1236.4,119.6
Gibraltar,1,1,16.2,23.2,2009.0,2009.0,2009.0,2009.0,1366.4,1366.4,1366.4,1366.4,116.0,116.0,116.0,116.0,11.0,11.0,11.0,11.0,3.3,3.2,0.2,256.9,243.4,13.4,261.8,248.1,13.7
