Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Uruguay,99,56,1079.2,816.4,1993.9,1990.8,1996.4,1995.8,2611.9,5247.5,1947.7,2820.7,572.0,1139.1,964.6,1313.8,45.0,1086.0,369.8,462.3,589.1,444.0,145.1,44558.1,33647.1,10911.0,45413.6,34293.1,11120.5
Spain,23,17,1160.1,957.1,1994.7,1996.5,1997.4,1997.2,12807.4,11403.6,7322.4,7530.9,2057.0,1689.4,1344.7,1386.1,38.0,184.9,115.0,102.7,340.5,327.9,12.6,25890.2,24942.6,947.6,26387.3,25421.5,965.8
Argentina,23,13,928.6,84.4,2000.9,1999.2,2003.4,2002.5,602.0,769.4,688.1,705.4,39.0,72.8,60.1,66.5,9.0,11.7,10.2,10.1,228.2,212.0,16.2,17656.7,16406.4,1250.3,17995.8,16721.4,1274.3
South Georgia and the South Sandwich Islands,22,16,149.0,111.9,1996.4,1995.4,1993.5,1991.2,910.3,1825.9,1428.6,1815.3,87.5,257.3,461.6,617.8,20.0,39.1,45.5,50.0,74.5,68.4,6.1,5630.8,5170.8,459.9,5738.9,5270.1,468.8
Chile,21,17,329.5,174.1,1994.7,1996.2,1994.4,1990.1,689.8,4071.2,951.6,1548.8,63.0,668.5,1204.5,1801.6,32.0,125.2,106.7,159.1,127.3,111.7,15.6,9671.4,8494.1,1177.3,9857.0,8657.2,1199.9
Peru,17,17,153.1,182.7,1987.3,1987.3,1992.0,1991.4,8933.3,9086.5,6412.3,6984.5,2518.0,3232.1,2745.0,2875.9,98.0,1013.9,647.2,659.4,220.9,190.7,30.1,16608.1,14345.6,2262.5,16927.0,14621.0,2306.0
Antarctica,16,11,136.9,80.5,1988.9,1988.3,1990.0,1989.9,882.0,1685.2,1223.8,1190.4,127.0,292.3,368.5,326.7,10.5,22.8,31.5,39.2,72.9,65.2,7.7,5557.3,4977.9,579.4,5664.0,5073.5,590.5
Brazil,8,7,131.2,134.4,1991.5,1991.9,1990.8,1991.0,2054.2,2915.7,2575.6,2455.2,604.5,667.8,877.0,823.5,8.5,14.1,12.7,12.8,80.1,78.6,1.5,6055.4,5939.9,115.5,6171.7,6053.9,117.7
South Africa,7,7,177.6,158.6,2002.6,2002.6,1996.2,1996.0,7829.8,7239.4,5526.9,5659.8,2326.0,1710.7,1246.6,1232.6,25.0,95.3,144.2,170.8,97.0,86.9,10.1,7315.0,6560.2,754.9,7455.5,6686.1,769.3
Mauritius,7,7,163.4,169.0,2006.3,2006.3,2000.9,2000.3,10550.3,11376.5,8499.1,8240.7,2491.0,2037.7,1563.8,1481.7,8.0,8.3,8.1,8.1,104.6,104.3,0.4,7908.2,7881.6,26.7,8060.1,8032.9,27.2
"Taiwan, Province of China",5,5,69.5,59.6,2013.0,2013.0,2013.0,2013.6,15420.4,13431.3,13474.6,12740.5,2877.0,2689.0,2829.1,2793.9,84.0,228.4,263.5,254.7,48.9,47.1,1.8,3669.0,3533.5,135.5,3739.5,3601.4,138.1
New Zealand,4,4,46.9,14.0,2009.5,2009.5,2008.5,2013.5,5296.5,7072.7,6833.8,5779.7,583.5,1075.0,1394.3,929.1,1857.5,1792.8,1644.6,2199.4,30.9,19.5,11.3,2317.9,1467.3,850.6,2362.4,1495.5,867.0
China,3,3,99.9,171.7,2008.0,2008.0,2010.2,2010.2,1455.8,5798.2,1614.2,1559.9,120.0,1018.3,538.0,374.5,71.0,69.0,117.7,123.7,16.4,10.2,6.2,1258.3,779.9,478.4,1282.4,794.9,487.5
Namibia,2,2,42.3,22.2,2000.5,2000.5,2001.9,1996.9,7462.3,7462.3,5516.4,6711.6,1237.5,1237.5,1149.7,1470.6,604.0,604.0,554.0,736.8,15.8,13.8,2.0,1183.3,1034.8,148.4,1206.0,1054.7,151.3
Poland,2,2,102.0,32.0,1988.5,1988.5,1988.5,1988.4,7976.4,7976.4,7975.9,7984.5,837.5,837.5,837.5,848.0,880.5,880.5,880.6,850.6,32.4,28.2,4.2,2430.3,2116.8,313.5,2476.9,2157.5,319.5
Cabo Verde,2,2,46.8,15.3,1988.5,1988.5,1987.0,1990.1,4457.2,4457.2,4452.9,4461.8,385.5,385.5,374.2,397.7,49.5,49.5,39.8,60.0,18.7,18.4,0.3,1441.1,1418.7,22.3,1468.7,1446.0,22.8
"Saint Helena, Ascension and Tristan da Cunha",1,1,27.0,13.7,1991.0,1991.0,1991.0,1991.0,4712.9,4712.9,4712.9,4712.9,543.0,543.0,543.0,543.0,10.0,10.0,10.0,10.0,16.4,16.2,0.2,1232.8,1217.5,15.2,1256.4,1240.9,15.5
"Korea, Republic of",1,1,0.4,0.4,1990.0,1990.0,1990.0,1990.0,564.6,564.6,564.6,564.6,171.0,171.0,171.0,171.0,13.0,13.0,13.0,13.0,0.6,0.5,0.0,42.4,40.3,2.0,43.2,41.1,2.1
Ecuador,1,1,59.2,55.9,1989.0,1989.0,1989.0,1989.0,4769.6,4769.6,4769.6,4769.6,568.0,568.0,568.0,568.0,12.0,12.0,12.0,12.0,27.5,27.2,0.3,2095.4,2069.4,26.0,2135.6,2109.2,26.5
