Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tabarka,14,13,132.3,178.6,2002.9,2002.9,2003.5,2003.8,621.6,779.4,745.0,744.7,70.5,69.3,73.6,74.2,8.0,13.5,14.9,15.6,26.6,23.0,3.6,2047.9,1768.0,280.0,2087.3,1801.9,285.3
Mahdia,14,8,9.7,14.0,1990.0,1987.5,1984.4,1984.3,237.4,1117.6,693.8,698.1,31.0,107.1,130.6,119.8,44.5,83.1,32.9,26.9,9.1,4.8,4.3,686.5,360.5,326.0,699.6,367.4,332.3
Soliman,13,13,96.8,137.0,2004.5,2004.5,2006.3,2006.3,768.4,888.5,891.2,915.1,85.0,101.4,135.5,132.8,49.0,66.4,85.5,84.8,20.5,17.8,2.6,1563.2,1366.0,197.2,1593.2,1392.3,201.0
Borj Cedria,11,11,97.5,158.5,2001.3,2001.3,2010.4,2011.0,885.3,833.4,964.1,978.0,98.0,105.9,132.8,134.1,22.0,73.9,114.4,113.1,16.0,13.4,2.6,1227.3,1030.5,196.8,1250.9,1050.3,200.6
Tebourba,11,7,13.0,16.7,1987.6,1994.4,1994.6,1994.4,656.3,823.4,708.9,712.0,75.0,88.6,90.8,91.8,9.0,34.6,20.8,20.5,6.8,5.5,1.2,510.2,416.5,93.7,520.0,424.5,95.5
Al Hammamat,10,7,40.4,43.3,2002.2,2002.1,2007.3,2007.1,555.6,661.0,1199.8,1166.2,49.5,53.1,103.1,102.5,21.5,33.1,23.6,22.2,11.3,9.4,1.9,859.4,713.5,146.0,875.9,727.1,148.8
Jarjis,7,7,635.5,632.8,2002.0,2002.0,2013.5,2012.2,1317.2,2035.4,2072.4,1356.7,111.0,210.9,279.5,230.1,28.0,35.4,27.3,26.5,46.8,43.3,3.5,3617.6,3348.1,269.5,3687.1,3412.4,274.7
Ksibet El Mediouni,3,3,21.2,23.9,1995.0,1995.0,2006.2,2006.0,374.1,274.6,363.4,353.5,29.0,25.7,29.0,29.0,12.0,19.7,14.1,14.6,5.6,5.1,0.5,433.8,395.2,38.6,442.2,402.8,39.3
Chebba,3,3,14.4,21.3,2008.3,2008.3,2008.3,2008.3,482.2,928.2,667.0,660.8,45.0,83.0,95.5,94.1,112.0,102.7,109.0,111.2,2.9,2.4,0.6,221.9,179.0,42.9,226.2,182.5,43.7
Ariana,2,2,8.2,12.8,1991.5,1991.5,2012.9,2013.0,213.6,213.6,361.9,363.3,39.5,39.5,57.9,58.0,5.0,5.0,6.0,6.0,0.3,0.3,0.0,24.7,22.3,2.4,25.2,22.7,2.5
Mahires,2,2,83.8,136.1,2006.0,2006.0,2001.9,2001.8,2297.2,2297.2,2172.9,2183.1,196.0,196.0,229.2,230.0,10.5,10.5,14.4,14.5,7.4,7.1,0.3,574.0,549.6,24.4,585.1,560.2,24.9
Tunis,2,2,186.4,201.4,2008.5,2008.5,2010.9,2010.9,943.7,943.7,1503.7,1493.8,64.0,64.0,98.9,98.8,109.5,109.5,29.4,29.7,20.1,18.3,1.8,1544.6,1409.3,135.3,1574.3,1436.4,137.9
Djerba,1,1,1.7,2.9,1976.0,1976.0,1976.0,1976.0,923.6,923.6,923.6,923.6,93.0,93.0,93.0,93.0,26.0,26.0,26.0,26.0,0.4,0.3,0.1,28.2,22.1,6.1,28.8,22.5,6.2
