Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Menzel Bourguiba,16,14,34.4,34.3,2000.8,2002.0,2004.9,2006.2,224.1,906.1,232.9,274.5,54.0,528.1,365.5,268.5,117.5,278.1,285.5,155.3,56.1,14.6,41.5,4262.5,1101.0,3161.5,4344.3,1122.1,3222.2
Al Hammamat,15,9,20.0,26.8,1997.1,1997.1,1987.0,1986.5,308.0,380.7,377.0,387.9,52.0,139.3,45.7,39.1,12.0,67.4,33.6,25.9,9.1,6.3,2.8,684.8,472.7,212.0,697.9,481.8,216.1
Skhira,12,10,78.6,129.1,2002.3,2002.1,2004.1,2004.1,353.9,320.8,320.2,313.1,30.0,25.7,30.3,30.2,92.5,112.7,98.6,97.6,30.4,9.9,20.5,2350.3,765.4,1584.9,2395.5,780.1,1615.4
Al Marsa,11,11,5.6,6.2,2000.6,2000.6,2009.0,2006.1,110.2,264.4,129.9,126.0,67.0,551.9,924.4,230.1,15.0,28.4,32.6,37.3,13.1,12.1,0.9,982.1,911.1,71.0,1001.0,928.6,72.4
Tazerka Oil Terminal,8,7,4.3,5.9,1982.4,1983.7,1992.5,1993.6,144.5,309.5,182.5,190.7,37.5,42.8,47.1,46.1,6.5,21.0,11.1,9.9,2.6,2.0,0.6,195.0,151.4,43.5,198.7,154.3,44.4
Tabarka,8,8,56.5,84.3,2000.4,2000.4,2008.6,2008.8,254.1,509.1,858.5,932.0,18.0,32.4,85.4,88.4,9.5,17.4,44.7,46.4,7.8,5.2,2.5,597.8,403.0,194.9,609.3,410.7,198.6
Mahdia,7,5,1.3,1.7,1992.6,1997.6,2000.3,2001.0,454.9,427.6,201.2,193.8,78.0,55.4,40.4,35.1,141.0,136.4,76.3,58.6,3.6,1.3,2.3,272.1,97.8,174.3,277.3,99.6,177.6
Soliman,5,5,3.4,4.6,1988.0,1988.0,2000.9,2003.1,95.0,101.3,101.2,101.4,13.0,28.2,18.1,16.3,20.0,23.8,19.0,18.1,0.6,0.5,0.1,43.5,37.3,6.2,44.4,38.0,6.3
Tunis,4,2,0.2,0.6,1993.0,1993.0,1997.5,1994.4,193.7,185.7,181.5,184.2,86.5,75.0,94.9,87.9,536.5,468.2,516.2,495.0,3.4,0.6,2.8,254.8,47.3,207.6,259.7,48.2,211.5
Djerba,3,3,15.6,23.9,1998.3,1998.3,2006.8,2006.8,205.1,342.2,626.9,627.0,37.0,29.3,42.4,42.4,11.0,9.0,11.9,11.9,2.7,2.1,0.6,210.1,165.7,44.3,214.1,168.9,45.2
Tebourba,3,2,0.1,0.1,2002.3,2002.5,2002.2,2002.2,115.2,89.0,101.5,94.3,12.0,9.5,11.9,11.4,3.0,2.8,3.8,3.6,0.2,0.2,0.0,17.5,16.3,1.2,17.8,16.6,1.2
Chebba,2,2,2.7,3.6,1991.0,1991.0,2002.2,2002.3,328.0,328.0,409.0,411.4,29.0,29.0,25.0,25.0,21.5,21.5,21.1,21.1,0.6,0.3,0.3,48.8,26.3,22.5,49.8,26.8,23.0
Borj Cedria,1,1,0.3,0.3,1977.0,1977.0,1977.0,1977.0,112.5,112.5,112.5,112.5,55.0,55.0,55.0,55.0,75.0,75.0,75.0,75.0,0.1,0.1,0.0,9.2,6.6,2.5,9.3,6.8,2.6
Ariana,1,1,2.4,3.9,1992.0,1992.0,1992.0,1992.0,176.0,176.0,176.0,176.0,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,0.2,0.2,0.1,19.2,13.2,6.0,19.6,13.4,6.1
Monastir,1,1,1.0,1.4,1999.0,1999.0,1999.0,1999.0,468.0,468.0,468.0,468.0,45.0,45.0,45.0,45.0,14.0,14.0,14.0,14.0,0.3,0.2,0.1,22.2,14.6,7.6,22.7,14.9,7.8
Mahires,1,1,0.7,1.0,2005.0,2005.0,2005.0,2005.0,126.5,126.5,126.5,126.5,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,0.1,0.1,0.0,8.6,5.1,3.5,8.8,5.2,3.6
