Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ockero,139,32,16.5,8.7,1991.6,1992.0,1991.9,1991.8,97.6,503.0,261.3,210.1,35.0,283.9,477.5,365.1,14.0,62.3,118.1,128.4,94.6,67.6,27.0,7104.8,5076.6,2028.3,7241.3,5174.1,2067.2
Halmstad,139,64,163.4,202.6,2001.9,2000.1,2003.1,2003.4,147.2,419.6,223.9,222.8,15.0,74.6,58.1,46.5,20.0,31.1,28.5,26.4,83.0,55.3,27.7,6223.5,4142.2,2081.3,6343.0,4221.7,2121.3
Langedrag,133,30,226.9,258.1,2002.1,1997.0,2003.1,2003.4,114.6,155.3,135.8,131.6,9.0,16.8,17.5,16.5,15.0,16.7,17.1,17.2,79.1,56.0,23.1,5941.4,4206.5,1734.8,6055.5,4287.3,1768.2
Kalmar,131,74,132.1,169.9,1996.0,1997.9,2000.0,2001.6,236.6,320.2,314.2,306.2,23.0,66.1,44.8,40.5,13.0,31.4,39.9,25.9,65.2,45.9,19.4,4891.6,3438.8,1452.8,4985.6,3504.8,1480.7
Stenungsund,129,52,46.2,50.9,2003.4,2001.8,2003.7,2003.1,168.7,195.3,157.6,139.7,37.0,59.7,82.0,50.4,21.0,23.9,50.7,44.5,66.6,40.8,25.8,5000.9,3062.9,1938.0,5096.9,3121.7,1975.2
Lysekil,129,27,23.1,14.9,2001.6,2000.1,2001.8,2000.9,139.7,208.6,218.1,222.5,29.0,51.6,80.3,73.5,27.0,32.1,52.7,46.9,51.2,33.8,17.4,3841.2,2534.6,1306.6,3914.9,2583.3,1331.6
Trelleborg,128,31,60.9,94.8,2003.9,1999.0,2005.0,2005.5,187.5,186.5,204.7,212.6,28.5,39.8,36.3,37.3,14.0,23.6,23.3,23.0,51.7,32.9,18.9,3884.7,2466.9,1417.8,3959.3,2514.3,1445.0
Ronnskar,121,59,300.4,365.5,1995.3,1999.4,1996.4,1998.9,323.7,695.4,481.3,493.2,31.0,64.7,79.2,74.4,20.0,60.6,96.8,144.2,108.2,80.5,27.7,8112.3,6033.5,2078.8,8268.0,6149.4,2118.7
Oskarshamn,120,52,2350.9,583.8,2000.8,1999.6,2002.9,2003.3,266.1,1622.1,1988.7,1124.1,26.5,368.5,1579.1,1299.0,20.5,128.5,21.7,84.1,1043.8,972.4,71.4,78370.9,73011.5,5359.5,79875.7,74413.3,5462.4
Varberg,120,55,81.6,117.2,1999.0,2000.5,2000.5,2000.8,235.5,358.5,263.6,266.9,25.0,35.1,40.7,37.9,17.0,79.2,66.8,41.8,44.0,34.1,9.9,3286.1,2545.2,741.0,3349.2,2594.0,755.2
Karlskrona,117,25,88.6,87.0,2004.0,1996.3,2005.5,2006.2,199.0,356.5,293.4,277.7,27.0,50.3,79.6,66.7,37.0,85.0,130.0,90.2,76.8,40.6,36.2,5767.2,3048.4,2718.8,5878.0,3107.0,2771.0
Stora Jatterson,112,46,158.8,209.4,2001.0,2003.2,2004.0,2003.8,288.4,365.8,446.1,432.1,28.5,39.4,73.2,71.5,21.0,33.3,70.1,68.7,48.8,37.2,11.6,3667.2,2793.4,873.8,3737.6,2847.0,890.6
Holmsund,110,48,390.3,423.4,2002.9,1999.3,2003.7,2006.8,378.2,446.1,419.0,398.9,32.0,39.9,45.5,44.6,11.0,22.1,15.3,17.6,111.8,94.5,17.3,8397.4,7096.2,1301.2,8558.6,7232.4,1326.2
Vaxholm,102,15,40.6,11.6,1994.9,1993.4,2000.4,2001.9,407.4,579.8,776.6,635.6,35.0,58.9,1289.3,522.7,42.0,91.1,133.2,90.5,54.6,32.1,22.5,4096.8,2409.7,1687.1,4175.5,2456.0,1719.5
Gavle,101,56,333.4,421.2,2005.3,2004.5,2007.0,2007.1,327.4,528.4,361.5,383.3,29.0,54.6,55.2,56.5,22.0,39.0,27.5,26.7,108.5,85.5,23.0,7970.9,6240.5,1730.4,8124.0,6360.3,1763.6
Vanersborg,100,59,69.0,97.6,1993.6,1994.8,1996.2,1998.2,190.3,322.1,366.5,346.5,13.0,27.6,124.6,86.5,16.0,41.5,104.9,62.9,48.5,31.5,17.0,3655.8,2372.1,1283.6,3725.9,2417.7,1308.3
Ahus,93,26,129.8,174.5,1996.0,1993.8,1997.4,1997.4,300.8,369.2,343.6,346.7,24.0,30.4,32.6,32.8,8.0,28.3,15.0,15.3,57.6,51.7,5.8,4322.7,3885.0,437.7,4405.7,3959.6,446.1
Bergs Oljehamn,88,40,128.0,131.3,1993.8,1999.4,2005.6,2005.0,214.9,320.2,279.6,327.1,34.5,58.4,40.9,42.8,16.5,28.5,12.6,15.9,60.6,47.2,13.3,4540.0,3539.4,1000.5,4627.1,3607.4,1019.8
Kungsor,87,31,168.1,224.0,1990.2,1995.9,1993.6,1994.3,394.4,728.7,553.7,571.6,26.0,49.9,50.0,53.2,14.0,34.3,40.5,42.2,52.5,30.5,22.0,3992.3,2305.3,1686.9,4068.9,2349.6,1719.3
Landskrona,86,52,81.5,63.0,1999.9,1998.1,1998.3,1995.9,156.1,290.5,368.0,308.0,44.0,74.2,64.8,66.2,19.0,183.4,269.4,194.2,84.4,40.6,43.7,6335.2,3051.4,3283.8,6456.8,3110.0,3346.8
Tunadal,81,27,629.8,456.9,2000.5,2001.4,1998.7,2000.7,295.2,414.3,586.9,538.3,27.0,43.6,88.8,80.9,4.0,43.3,7.7,12.9,145.0,135.8,9.2,10889.6,10199.4,690.2,11098.7,10395.2,703.5
Landsort,80,48,115.1,137.4,1995.0,1999.6,1996.7,1996.4,257.6,355.9,327.9,318.1,19.5,42.4,50.4,39.2,8.0,14.8,16.4,16.5,47.7,35.1,12.6,3578.8,2631.1,947.7,3647.5,2681.6,965.9
Storugns,79,25,98.9,142.8,1991.8,2000.8,1997.6,1997.9,203.2,286.4,308.0,317.7,24.0,35.5,77.2,80.4,14.0,25.1,32.4,30.4,32.7,27.1,5.7,2460.8,2035.4,425.5,2508.1,2074.5,433.6
Sodertalje,79,63,166.7,209.6,2001.4,2001.9,2005.3,2005.5,276.2,331.5,378.8,404.8,19.0,26.7,45.9,49.3,12.0,20.8,21.1,22.5,51.9,39.6,12.3,3859.4,2937.3,922.1,3933.5,2993.7,939.8
Koping,75,33,108.4,152.0,1999.3,1999.1,1996.9,1997.5,296.6,333.2,382.6,366.6,29.0,34.9,55.4,55.3,15.0,28.6,26.5,28.0,35.1,26.7,8.3,2616.4,1983.3,633.1,2666.6,2021.4,645.2
Berg (Moja),72,23,48.4,32.4,1997.5,1996.7,2000.9,2001.5,459.3,2348.0,634.9,463.7,50.0,380.2,776.7,676.4,21.0,48.7,127.4,92.7,69.6,49.2,20.4,5226.6,3694.0,1532.6,5326.9,3764.9,1562.0
Hasselby,72,14,29.7,45.0,1987.1,1993.1,1989.9,1989.2,216.7,210.0,277.2,279.9,37.0,66.6,138.0,135.6,24.0,31.1,67.7,69.2,22.0,12.8,9.3,1655.4,958.9,696.5,1687.1,977.3,709.9
Vastervik,70,34,122.6,106.6,1996.8,1995.9,2005.5,2008.8,353.2,594.5,638.9,592.7,32.0,59.1,169.1,113.4,18.5,60.8,221.3,326.0,74.8,49.7,25.0,5583.2,3703.0,1880.2,5690.4,3774.1,1916.3
Ystad,69,27,31.4,41.0,2001.1,1993.6,2004.3,2004.3,139.6,286.2,211.2,201.4,23.0,49.5,50.2,42.9,10.0,28.1,35.8,32.8,18.4,14.3,4.0,1378.0,1075.2,302.8,1404.4,1095.8,308.6
Klintehamn,68,42,63.4,78.1,1996.2,1997.2,2002.3,2001.1,227.1,296.5,371.2,330.8,23.0,30.6,66.6,53.7,12.0,27.8,53.2,35.3,20.0,15.3,4.7,1503.3,1148.0,355.3,1532.1,1170.0,362.1
Hallstavik,65,18,93.4,117.8,1999.7,2001.7,1999.6,2000.0,228.0,259.5,373.6,371.5,22.0,24.9,40.5,41.7,22.0,25.9,66.5,65.2,27.7,18.2,9.5,2082.6,1368.5,714.0,2122.5,1394.8,727.7
Djuron,65,28,41.3,49.6,1984.4,1992.8,1997.9,1999.7,151.3,245.1,258.9,273.0,18.0,44.4,45.5,45.1,22.0,36.4,27.4,27.9,25.5,20.3,5.2,1915.2,1523.5,391.7,1952.0,1552.8,399.2
Degerhamn,65,11,64.0,64.4,1985.6,1997.5,1984.2,1984.6,213.8,202.5,283.4,284.3,21.0,25.8,42.0,42.0,8.0,18.0,12.8,13.5,25.6,23.8,1.8,1927.5,1794.5,133.0,1964.5,1829.0,135.5
Hoganas,64,35,128.6,199.4,2005.4,2003.0,2007.8,2008.1,839.2,669.5,685.3,764.6,89.5,87.2,104.5,105.1,32.0,33.7,42.8,43.5,47.6,41.7,5.9,3560.7,3119.0,441.7,3629.1,3178.9,450.2
Iggesund,63,25,300.6,227.4,1997.7,1999.6,1997.6,1998.5,240.1,549.4,475.8,478.2,19.0,49.4,98.6,91.2,10.0,20.3,13.0,17.3,70.0,62.6,7.3,5254.4,4703.2,551.2,5355.3,4793.5,561.8
Wallhamn,61,21,24.4,29.8,2005.5,2001.2,2003.6,2004.3,159.4,198.6,251.6,234.8,38.0,68.9,143.2,66.1,14.0,13.8,18.8,18.4,25.1,23.0,2.1,1844.5,1688.8,155.7,1879.9,1721.2,158.7
Stora Vika,60,51,141.9,188.1,1999.9,1999.6,2002.7,2002.4,549.0,503.6,569.7,566.8,43.0,36.9,49.1,49.9,13.0,17.4,16.1,16.7,41.4,30.3,11.1,3105.6,2274.5,831.0,3165.2,2318.2,847.0
Honsater,55,35,46.1,64.3,1995.4,1995.9,1996.6,1999.0,257.7,542.5,407.9,373.7,16.0,55.7,79.8,48.8,20.0,30.3,59.7,41.2,37.8,20.2,17.6,2848.8,1523.7,1325.2,2903.5,1552.9,1350.6
Stromstad,54,10,67.8,12.1,1977.8,1980.2,1991.4,1991.4,161.5,168.9,242.8,241.2,27.0,42.6,29.4,29.2,33.0,179.0,24.9,26.5,40.4,19.0,21.4,3032.5,1426.9,1605.6,3090.7,1454.3,1636.5
Klava (Hono),53,5,2.0,1.5,1986.3,1991.2,1981.2,1989.3,132.5,122.0,200.2,217.1,29.0,40.8,67.3,55.9,69.0,47.6,162.8,269.4,17.5,5.9,11.6,1310.4,440.3,870.1,1335.6,448.8,886.8
Loten,52,6,16.2,23.9,1984.3,1987.7,1987.9,1987.5,147.3,203.7,242.8,241.3,30.0,171.0,303.0,274.0,26.5,41.0,49.0,49.1,14.9,11.6,3.3,1122.1,872.4,249.7,1143.6,889.2,254.5
Stenvik,51,26,278.4,280.4,2004.8,2002.1,2003.1,2005.7,383.5,544.2,568.5,526.2,23.0,39.0,65.0,58.0,14.0,38.2,42.1,42.5,67.3,45.7,21.5,5050.8,3433.1,1617.7,5147.7,3499.0,1648.7
Smogen,50,19,24.0,35.2,1988.7,1992.0,2001.6,2002.4,109.2,180.9,274.3,293.1,35.5,40.7,41.8,39.7,5.5,19.4,12.5,11.4,13.3,11.1,2.3,1001.9,832.8,169.2,1021.2,848.7,172.4
Falkenberg,48,40,56.6,68.0,1996.2,1998.0,2000.8,2001.6,244.4,394.5,424.6,424.4,21.0,33.6,49.0,51.7,43.0,135.4,193.2,149.7,39.6,11.8,27.8,2974.6,890.0,2084.6,3031.7,907.0,2124.6
Karskar,47,31,207.8,282.7,2003.6,2005.2,2006.1,2005.9,377.7,534.4,481.8,518.6,35.0,47.7,62.0,65.3,16.0,40.4,67.6,75.7,57.4,42.4,14.9,4261.2,3138.9,1122.3,4343.0,3199.2,1143.8
Branno,46,16,34.8,25.1,1997.3,1999.8,1999.6,2001.8,105.2,279.9,255.9,241.0,27.5,36.8,33.3,39.5,4.0,21.0,29.3,45.8,22.4,16.5,5.9,1682.5,1242.0,440.6,1714.8,1265.8,449.0
Goteborg Frihamnen,46,10,27.4,6.2,1976.3,1973.4,2007.9,2006.0,123.9,147.6,250.6,204.7,20.5,32.0,33.1,31.4,44.5,42.6,150.5,130.6,17.5,6.9,10.5,1311.9,521.2,790.7,1337.1,531.2,805.9
Otterbacken,46,15,12.0,19.9,1953.7,1988.4,1995.5,1999.0,85.7,224.5,155.8,154.3,12.5,22.1,35.6,35.5,10.0,17.3,17.6,17.6,5.2,4.1,1.1,394.1,311.3,82.8,401.7,317.3,84.4
Stavsnas,46,11,19.8,7.7,2000.2,1993.8,2005.7,2007.7,410.4,1082.8,877.8,879.5,43.0,286.5,313.6,251.7,37.0,118.6,146.1,143.9,36.2,21.7,14.6,2720.8,1626.9,1093.8,2773.0,1658.2,1114.8
Skutskar,41,34,129.6,164.4,2003.8,2003.5,2005.0,2004.8,415.4,572.7,480.3,493.7,32.0,49.2,57.0,59.2,11.0,25.6,18.3,18.0,36.7,29.5,7.2,2744.8,2203.5,541.2,2797.5,2245.8,551.6
Vastra Frolunda,39,9,2.5,2.5,1992.0,1996.4,1992.5,1999.6,119.7,135.9,183.3,220.2,18.0,51.9,87.6,99.5,41.0,98.1,87.1,56.7,19.1,9.0,10.1,1434.5,678.8,755.7,1462.0,691.9,770.2
Karlsborg Axelvik,39,30,72.6,85.7,1993.8,1997.2,1998.0,2002.9,234.9,473.2,537.0,634.7,31.0,121.4,189.2,197.8,27.0,63.9,44.2,38.5,33.5,27.7,5.8,2514.4,2077.1,437.4,2562.7,2117.0,445.8
Lilla Korno,38,23,70.4,100.3,2006.0,2006.3,2007.3,2007.5,223.9,297.7,293.9,295.4,34.0,50.9,49.9,50.2,5.5,9.9,14.4,13.3,26.6,19.8,6.8,1985.5,1481.0,504.5,2023.6,1509.4,514.2
Bondhamn,36,24,185.7,198.9,2003.5,2000.2,2002.7,2004.2,431.8,692.8,703.3,625.6,25.5,46.2,71.7,61.3,12.0,25.7,24.0,30.0,43.9,33.5,10.4,3292.8,2512.1,780.8,3356.1,2560.3,795.7
Lahalla,36,9,5.3,3.2,2000.6,2002.6,2003.2,2004.5,159.4,174.4,182.3,156.7,38.0,50.2,98.8,79.0,25.5,23.7,45.6,27.7,12.1,9.2,2.9,910.6,693.9,216.7,928.1,707.2,220.8
Lilla Edet,36,28,22.5,32.3,1990.9,1991.0,1994.4,1995.4,174.9,306.8,314.9,295.0,32.0,38.3,71.1,67.4,0.0,1.2,1.8,1.7,7.7,7.6,0.0,576.9,574.2,2.7,588.0,585.2,2.7
Krossholmen,34,19,66.8,110.6,1996.6,1989.6,1995.3,1998.4,90.7,552.3,662.2,706.0,49.0,81.2,146.8,136.5,7.0,10.9,23.8,23.8,24.6,20.2,4.4,1845.3,1518.5,326.7,1880.7,1547.7,333.0
Ljusne,32,26,184.6,289.4,2003.8,2003.7,2006.5,2006.6,397.3,558.4,638.6,650.3,45.5,86.3,88.5,88.9,72.0,108.0,181.1,184.5,40.4,29.4,10.9,3030.7,2210.5,820.2,3088.9,2253.0,836.0
Hargshamn,32,26,41.2,54.3,1998.4,1998.0,2001.1,2003.6,227.2,722.2,414.3,391.0,27.5,165.8,310.3,116.6,25.5,27.8,36.6,38.7,22.5,20.5,2.0,1686.3,1538.0,148.3,1718.7,1567.5,151.1
Kalvo,31,19,4.1,5.8,1985.3,1977.1,1990.4,1997.7,77.4,162.2,174.4,189.7,20.0,252.1,266.7,159.8,69.0,85.3,80.2,75.9,17.0,12.7,4.3,1275.5,953.1,322.5,1300.0,971.4,328.7
Uddevalla,31,24,32.3,43.1,2000.5,2000.4,2002.6,2002.1,229.9,331.8,286.4,277.5,20.0,53.2,98.8,58.8,33.0,81.4,238.2,256.4,20.1,9.8,10.3,1509.3,733.4,775.9,1538.3,747.4,790.8
Kapellskar,30,11,38.5,11.9,1991.4,1991.5,1989.9,1999.1,162.4,1269.9,558.7,757.9,39.0,227.1,159.7,332.2,14.0,27.5,35.5,18.5,23.2,15.4,7.8,1745.3,1158.0,587.3,1778.8,1180.2,598.6
Kalmarsand,30,7,28.1,41.8,1996.3,1997.3,2003.9,2004.5,199.2,398.9,335.5,324.6,28.5,33.6,84.7,83.6,19.0,54.3,52.3,51.3,12.4,7.4,5.0,936.2,551.3,384.9,954.1,561.9,392.3
Lindarva,30,20,17.2,26.9,1995.3,1994.8,1999.3,1999.5,150.5,287.6,262.0,259.1,10.0,15.8,24.0,23.3,28.0,41.3,54.8,54.1,5.5,2.2,3.2,411.5,166.9,244.6,419.4,170.1,249.3
Vandburg,30,28,57.8,84.9,1992.6,1992.4,2004.1,2004.8,368.2,510.1,663.1,700.5,36.5,48.6,73.1,75.2,8.0,12.8,8.9,8.6,15.9,13.4,2.5,1186.4,1001.1,185.2,1209.1,1020.3,188.8
Lauterhorn,30,22,30.4,34.4,1990.7,1993.4,2002.2,2002.8,234.2,505.4,465.5,436.0,29.5,61.5,60.4,48.9,5.0,20.5,48.9,35.4,11.5,8.8,2.7,863.3,659.6,203.7,879.8,672.3,207.6
Bjornhuvudet,29,20,15.6,20.0,1996.8,1996.7,1998.5,1999.0,68.8,290.6,230.6,232.2,14.0,66.2,294.2,267.1,5.0,45.3,87.8,74.5,15.4,10.6,4.8,1156.1,794.6,361.5,1178.3,809.9,368.5
Furusund,29,9,733.3,81.1,2005.5,1997.7,2009.0,2008.9,510.0,1017.0,574.9,581.9,12.0,200.9,15.1,23.9,24.0,38.3,31.7,32.5,104.3,36.2,68.1,7116.6,2467.3,4649.3,7253.2,2514.7,4738.6
Simrishamn,29,22,20.4,23.5,1988.1,1984.2,2002.5,2001.9,191.1,282.7,340.0,395.8,29.0,57.3,86.0,71.2,21.0,46.4,36.0,38.8,12.7,7.9,4.8,955.4,596.4,358.9,973.7,607.9,365.8
Husum,29,25,95.2,119.0,2001.0,2001.0,2001.9,2004.0,682.3,719.3,726.2,729.8,59.0,63.5,87.8,91.9,19.0,24.1,34.4,28.5,28.9,22.3,6.7,2171.9,1671.4,500.6,2213.6,1703.4,510.2
Studsvik,28,28,72.5,115.7,2004.0,2004.0,2009.1,2010.0,180.9,296.4,342.1,364.4,19.5,36.3,69.2,62.5,20.0,28.0,32.7,32.2,20.8,17.4,3.4,1558.2,1306.1,252.1,1588.1,1331.2,256.9
Domsjo,28,18,50.6,69.3,2000.1,2000.8,2003.4,2003.3,359.4,488.3,500.1,504.2,26.5,38.8,73.8,73.7,15.5,25.6,26.5,26.3,16.0,12.6,3.4,1198.4,943.0,255.4,1221.4,961.1,260.3
Ronnang,28,6,2.9,2.2,1991.4,1998.0,1995.8,1998.8,106.7,237.4,141.5,163.0,12.5,31.9,60.8,42.8,35.0,137.4,107.2,87.0,9.5,4.5,5.0,715.1,338.6,376.4,728.8,345.1,383.7
Flivik,28,21,13.3,15.5,1995.7,1997.6,2002.9,2000.1,138.2,670.7,208.6,168.6,16.0,105.2,448.3,144.3,9.0,20.9,30.7,26.9,16.8,15.3,1.5,1263.7,1147.9,115.8,1288.0,1170.0,118.0
Farosund,26,15,30.2,36.0,1985.5,1988.5,1984.7,1984.7,447.7,616.0,549.1,557.8,45.5,101.9,106.6,103.5,12.5,26.4,19.7,17.2,17.7,13.5,4.2,1326.1,1012.6,313.5,1351.6,1032.0,319.5
Uto,26,12,189.7,370.5,1984.7,1990.0,1970.4,1968.5,801.1,1619.1,1801.6,1857.3,114.0,774.4,109.2,25.1,49.5,98.0,605.5,642.2,73.8,27.7,46.1,5543.1,2079.0,3464.1,5649.5,2118.9,3530.6
Simpevarp,25,4,260.2,58.2,2011.6,2009.2,2007.0,2008.0,393.1,416.1,1077.4,902.4,40.0,58.4,203.1,156.7,49.0,19.8,197.4,211.8,69.7,64.4,5.2,5231.7,4838.1,393.6,5332.1,4931.0,401.1
Hasselosund,25,7,4.6,1.3,1979.9,1991.7,2000.4,1995.0,120.3,243.8,328.4,208.0,47.0,122.4,377.2,265.6,4.0,10.5,22.4,23.5,5.4,4.4,1.1,407.8,327.5,80.3,415.6,333.8,81.9
Stra,25,15,39.5,48.7,1990.6,1997.0,1988.2,1988.2,243.5,398.8,554.5,515.7,30.0,43.4,80.7,77.5,11.0,23.7,21.7,24.0,12.8,10.6,2.2,964.4,796.8,167.6,983.0,812.1,170.9
Elleholm,25,12,10.1,15.0,1989.5,1991.2,1988.9,1988.8,228.2,413.4,240.7,241.2,27.0,40.4,35.4,35.2,10.0,12.2,9.2,9.1,3.9,3.6,0.4,295.6,267.9,27.7,301.2,273.0,28.2
Solvesborg,24,19,23.1,35.2,1994.0,1995.8,1992.8,1993.2,345.2,411.4,472.9,482.9,32.0,38.2,61.4,62.9,20.0,26.8,30.2,30.1,10.0,8.2,1.8,750.8,614.4,136.5,765.3,626.2,139.1
Underas,24,10,16.2,23.3,1989.5,1984.2,1983.0,1986.0,116.1,1421.2,267.1,253.7,12.5,72.0,138.3,120.5,5.0,108.6,263.0,228.8,9.2,5.6,3.6,697.6,423.1,274.5,711.0,431.3,279.8
Grono,24,22,150.1,176.9,2001.1,2000.5,2006.5,2006.3,667.1,735.7,839.5,841.9,37.5,50.1,62.5,65.5,14.5,22.7,24.3,23.4,32.0,21.7,10.3,2403.1,1628.5,774.6,2449.2,1659.8,789.4
